Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Ansu Fati","esESP","FW","Barcelona","esLa Liga","19","2002","36","12","1,393","15.5","7","3","10","7","0","0","3","0","9.1","9.1","1.7","10.7","47","48","178","0.45","0.19","0.65","0.45","0.65","0.59","0.11","0.69","0.59","0.69",
"Khalil Fayad","frFRA","MF","Montpellier","frLigue 1","18","2004","24","7","718","8.0","0","2","2","0","0","0","1","1","0.5","0.5","1.4","1.9","9","22","11","0.00","0.25","0.25","0.00","0.25","0.06","0.17","0.24","0.06","0.24",
"Cheikh Faye","snSEN","FW","Montpellier","frLigue 1","23","1999","2","0","37","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Federico Fazio","arARG","DF","Salernitana","itSerie A","35","1987","14","12","1,074","11.9","1","0","1","1","0","0","2","1","0.7","0.7","0.1","0.8","13","40","4","0.08","0.00","0.08","0.08","0.08","0.06","0.01","0.07","0.06","0.07",
"Jacopo Fazzini","itITA","MF","Empoli","itSerie A","19","2003","21","8","825","9.2","0","0","0","0","0","0","4","0","1.0","1.0","0.9","1.9","11","21","40","0.00","0.00","0.00","0.00","0.00","0.11","0.09","0.20","0.11","0.20",
"Zouhair Feddal","maMAR","DF","Valladolid","esLa Liga","33","1989","8","4","375","4.2","0","0","0","0","0","0","1","0","0.2","0.2","0.1","0.3","0","5","0","0.00","0.00","0.00","0.00","0.00","0.05","0.03","0.08","0.05","0.08",
"Nabil Fekir","frFRA","MF","Betis","esLa Liga","29","1993","15","12","961","10.7","2","2","4","1","1","1","4","1","2.4","1.6","2.7","4.4","42","41","76","0.19","0.19","0.37","0.09","0.28","0.23","0.26","0.48","0.15","0.41",
"Felipe","brBRA","DF","Nott'ham Forest","engPremier League","33","1989","16","15","1,418","15.8","0","1","1","0","0","0","4","0","1.2","1.2","0.9","2.1","3","22","4","0.00","0.06","0.06","0.00","0.06","0.07","0.06","0.13","0.07","0.13",
"Felipe","brBRA","DF","Atlético Madrid","esLa Liga","33","1989","3","2","194","2.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.1","2","20","1","0.00","0.00","0.00","0.00","0.00","0.02","0.01","0.03","0.02","0.03",
"Luiz Felipe","itITA","DF","Betis","esLa Liga","25","1997","23","22","1,763","19.6","0","0","0","0","0","0","3","3","0.2","0.2","0.3","0.5","1","42","0","0.00","0.00","0.00","0.00","0.00","0.01","0.02","0.03","0.01","0.03",
"João Félix","ptPOR","FW,MF","Chelsea","engPremier League","22","1999","16","11","941","10.5","4","0","4","4","0","0","1","1","4.9","4.9","0.5","5.4","34","47","79","0.38","0.00","0.38","0.38","0.38","0.47","0.05","0.52","0.47","0.52",
"João Félix","ptPOR","FW,MF","Atlético Madrid","esLa Liga","22","1999","14","7","650","7.2","4","3","7","4","0","0","5","0","2.6","2.6","1.4","4.0","17","27","42","0.55","0.42","0.97","0.55","0.97","0.36","0.20","0.56","0.36","0.56",
"Ohis Felix Uduokhai","deGER","DF","Augsburg","deBundesliga","24","1997","19","16","1,450","16.1","0","1","1","0","0","0","3","1","0.3","0.3","0.3","0.6","12","52","5","0.00","0.06","0.06","0.00","0.06","0.02","0.02","0.04","0.02","0.04",
"Kiko Femenía","esESP","DF","Villarreal","esLa Liga","31","1991","20","13","1,133","12.6","0","0","0","0","0","0","0","0","0.1","0.1","0.7","0.7","36","66","47","0.00","0.00","0.00","0.00","0.00","0.00","0.05","0.06","0.00","0.06",
"Evan Ferguson","ieIRL","FW","Brighton","engPremier League","17","2004","19","10","950","10.6","6","2","8","6","0","0","1","0","5.3","5.3","0.7","6.1","11","14","58","0.57","0.19","0.76","0.57","0.76","0.51","0.07","0.57","0.51","0.57",
"Lewis Ferguson","sctSCO","MF,FW","Bologna","itSerie A","22","1999","32","27","2,314","25.7","7","0","7","7","0","0","4","0","4.7","4.7","1.0","5.7","31","88","114","0.27","0.00","0.27","0.27","0.27","0.18","0.04","0.22","0.18","0.22",
"Bruno Fernandes","ptPOR","MF,FW","Manchester Utd","engPremier League","27","1994","37","37","3,316","36.8","8","8","16","6","2","2","6","0","9.3","7.7","16.7","24.4","89","263","231","0.22","0.22","0.43","0.16","0.38","0.25","0.45","0.71","0.21","0.66",
"Edimilson Fernandes","chSUI","DF","Mainz 05","deBundesliga","26","1996","32","28","2,437","27.1","0","3","3","0","0","0","4","0","0.7","0.7","1.3","1.9","15","67","23","0.00","0.11","0.11","0.00","0.11","0.02","0.05","0.07","0.02","0.07",
"Aitor Fernández","esESP","GK","Osasuna","esLa Liga","31","1991","21","21","1,890","21.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Álex Fernández","esESP","MF,FW","Cádiz","esLa Liga","29","1992","28","17","1,576","17.5","3","0","3","2","1","1","0","0","2.7","1.9","1.6","3.4","19","69","26","0.17","0.00","0.17","0.11","0.11","0.15","0.09","0.24","0.11","0.20",
"Álvaro Fernández","esESP","GK","Espanyol","esLa Liga","24","1998","11","11","990","11.0","0","0","0","0","0","0","1","0","0.0","0.0","0.2","0.2","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Carlos Fernández","esESP","FW","Real Sociedad","esLa Liga","26","1996","24","8","631","7.0","1","0","1","1","0","0","6","0","2.4","2.4","0.6","2.9","9","13","54","0.14","0.00","0.14","0.14","0.14","0.34","0.08","0.42","0.34","0.42",
"Enzo Fernández","arARG","MF","Chelsea","engPremier League","21","2001","18","18","1,547","17.2","0","2","2","0","0","0","3","0","0.8","0.8","2.4","3.2","22","168","18","0.00","0.12","0.12","0.00","0.12","0.05","0.14","0.19","0.05","0.19",
"Federico Fernández","arARG","DF","Elche","esLa Liga","33","1989","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Joaquín Fernández","esESP","DF","Valladolid","esLa Liga","26","1996","27","24","2,156","24.0","1","0","1","1","0","0","4","0","0.5","0.5","0.1","0.6","6","42","3","0.04","0.00","0.04","0.04","0.04","0.02","0.00","0.03","0.02","0.03",
"Valery Fernández","esESP","MF,DF","Girona","esLa Liga","22","1999","25","7","967","10.7","0","2","2","0","0","0","1","0","0.7","0.7","1.2","1.9","18","20","84","0.00","0.19","0.19","0.00","0.19","0.07","0.11","0.18","0.07","0.18",
"Fernando","esESP","GK","Almería","esLa Liga","32","1990","37","37","3,285","36.5","0","0","0","0","0","0","3","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Fernando","brBRA","MF,DF","Sevilla","esLa Liga","35","1987","22","19","1,577","17.5","0","1","1","0","0","0","3","1","0.2","0.2","0.7","0.9","6","67","13","0.00","0.06","0.06","0.00","0.06","0.01","0.04","0.05","0.01","0.05",
"Alex Ferrari","itITA","DF","Sampdoria","itSerie A","28","1994","12","10","868","9.6","0","0","0","0","0","0","3","0","0.2","0.2","0.4","0.5","7","25","3","0.00","0.00","0.00","0.00","0.00","0.02","0.04","0.06","0.02","0.06",
"Alex Ferrari","itITA","DF","Cremonese","itSerie A","28","1994","16","13","1,007","11.2","0","0","0","0","0","0","3","0","0.0","0.0","0.1","0.1","2","27","5","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Salvador Ferrer","esESP","DF","Spezia","itSerie A","24","1998","5","0","136","1.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","2","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Jordan Ferri","frFRA","MF","Montpellier","frLigue 1","30","1992","34","32","2,738","30.4","1","2","3","1","0","0","7","1","0.8","0.8","3.0","3.8","37","209","42","0.03","0.07","0.10","0.03","0.10","0.03","0.10","0.13","0.03","0.13",
"Fidel","esESP","MF,FW","Elche","esLa Liga","32","1989","27","21","1,714","19.0","3","2","5","2","1","1","5","0","2.3","1.5","2.3","3.8","53","139","90","0.16","0.11","0.26","0.11","0.21","0.12","0.12","0.24","0.08","0.20",
"Karol Fila","plPOL","DF","Strasbourg","frLigue 1","24","1998","2","0","47","0.5","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","4","4","4","0.00","0.00","0.00","0.00","0.00","0.14","0.00","0.14","0.14","0.14",
"Vincenzo Fiorillo","itITA","GK","Salernitana","itSerie A","32","1990","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Roberto Firmino","brBRA","FW,MF","Liverpool","engPremier League","30","1991","25","13","1,213","13.5","11","4","15","11","0","0","0","0","5.5","5.5","2.5","8.0","16","78","96","0.82","0.30","1.11","0.82","1.11","0.41","0.19","0.59","0.41","0.59",
"Junior Firpo","doDOM","DF","Leeds United","engPremier League","25","1996","19","14","1,368","15.2","1","1","2","1","0","0","6","1","0.1","0.1","0.8","0.9","20","54","34","0.07","0.07","0.13","0.07","0.13","0.01","0.05","0.06","0.01","0.06",
"Kilian Fischer","deGER","DF,FW","Wolfsburg","deBundesliga","21","2000","10","5","502","5.6","0","0","0","0","0","0","2","0","0.3","0.3","0.4","0.7","6","23","21","0.00","0.00","0.00","0.00","0.00","0.06","0.07","0.13","0.06","0.13",
"Mark Flekken","nlNED","GK","Freiburg","deBundesliga","29","1993","34","34","3,060","34.0","0","0","0","0","0","0","0","0","0.0","0.0","0.3","0.3","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Florian Flick","deGER","MF","Schalke 04","deBundesliga","22","2000","8","5","512","5.7","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","2","12","2","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.02","0.01","0.02",
"Alexis Flips","frFRA","FW,MF","Reims","frLigue 1","22","2000","33","28","1,978","22.0","4","6","10","4","0","0","3","1","3.9","3.9","6.2","10.0","23","110","162","0.18","0.27","0.46","0.18","0.46","0.18","0.28","0.46","0.18","0.46",
"Alessandro Florenzi","itITA","DF","Milan","itSerie A","31","1991","6","2","203","2.3","0","0","0","0","0","0","1","0","0.8","0.8","0.5","1.2","1","10","19","0.00","0.00","0.00","0.00","0.00","0.34","0.21","0.54","0.34","0.54",
"Phil Foden","engENG","FW","Manchester City","engPremier League","22","2000","32","22","1,842","20.5","11","6","17","11","0","0","1","0","5.9","5.9","4.7","10.6","68","88","275","0.54","0.29","0.83","0.54","0.83","0.29","0.23","0.52","0.29","0.52",
"Seko Fofana","ciCIV","MF","Lens","frLigue 1","27","1995","35","34","3,073","34.1","7","5","12","6","1","2","2","0","9.3","7.7","3.6","11.3","117","165","233","0.21","0.15","0.35","0.18","0.32","0.27","0.11","0.38","0.22","0.33",
"Wesley Fofana","frFRA","DF","Leicester City","engPremier League","21","2000","2","2","180","2.0","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","3","6","1","0.00","0.00","0.00","0.00","0.00","0.06","0.00","0.06","0.06","0.06",
"Wesley Fofana","frFRA","DF","Chelsea","engPremier League","21","2000","15","12","1,183","13.1","1","0","1","1","0","0","3","0","0.7","0.7","0.1","0.8","29","43","12","0.08","0.00","0.08","0.08","0.08","0.05","0.00","0.06","0.05","0.06",
"Yahia Fofana","ciCIV","GK","Angers","frLigue 1","21","2000","11","11","990","11.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Youssouf Fofana","frFRA","MF","Monaco","frLigue 1","23","1999","36","35","3,086","34.3","2","2","4","2","0","0","4","2","2.8","2.8","4.4","7.2","81","238","71","0.06","0.06","0.12","0.06","0.12","0.08","0.13","0.21","0.08","0.21",
"Thomas Foket","beBEL","DF","Reims","frLigue 1","27","1994","24","23","1,976","22.0","0","1","1","0","0","0","0","0","0.1","0.1","2.8","2.9","56","94","154","0.00","0.05","0.05","0.00","0.05","0.01","0.13","0.13","0.01","0.13",
"José Fonte","ptPOR","DF","Lille","frLigue 1","38","1983","31","30","2,592","28.8","1","0","1","1","0","0","7","0","1.4","1.4","0.4","1.8","7","99","8","0.03","0.00","0.03","0.03","0.03","0.05","0.01","0.06","0.05","0.06",
"Pablo Fornals","esESP","FW,MF","West Ham","engPremier League","26","1996","32","17","1,503","16.7","3","1","4","3","0","0","0","0","2.2","2.2","1.7","3.9","33","89","101","0.18","0.06","0.24","0.18","0.24","0.13","0.10","0.24","0.13","0.24",
"Emil Forsberg","seSWE","MF,FW","RB Leipzig","deBundesliga","30","1991","30","16","1,482","16.5","6","4","10","4","2","2","2","0","4.9","3.3","2.3","5.6","20","67","77","0.36","0.24","0.61","0.24","0.49","0.30","0.14","0.43","0.20","0.34",
"Adam Forshaw","engENG","MF","Leeds United","engPremier League","30","1991","12","5","479","5.3","0","0","0","0","0","0","0","0","0.0","0.0","0.9","0.9","4","33","7","0.00","0.00","0.00","0.00","0.00","0.01","0.16","0.17","0.01","0.17",
"Fraser Forster","engENG","GK","Tottenham","engPremier League","34","1988","14","13","1,215","13.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Philipp Förster","deGER","MF","Bochum","deBundesliga","27","1995","25","15","1,309","14.5","3","7","10","3","0","0","4","0","1.4","1.4","3.4","4.8","19","63","47","0.21","0.48","0.69","0.21","0.69","0.10","0.23","0.33","0.10","0.33",
"Steven Fortes","cvCPV","DF","Lens","frLigue 1","30","1992","1","0","7","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Timothy Fosu-Mensah","nlNED","DF","Leverkusen","deBundesliga","24","1998","11","1","191","2.1","0","0","0","0","0","0","1","0","0.1","0.1","0.3","0.4","3","7","8","0.00","0.00","0.00","0.00","0.00","0.05","0.13","0.18","0.05","0.18",
"Dimitri Foulquier","frFRA","DF","Valencia","esLa Liga","29","1993","30","17","1,738","19.3","0","2","2","0","0","0","4","0","0.2","0.2","1.7","1.8","51","70","84","0.00","0.10","0.10","0.00","0.10","0.01","0.09","0.09","0.01","0.09",
"Juan Foyth","arARG","DF","Villarreal","esLa Liga","24","1998","24","22","1,958","21.8","1","0","1","1","0","0","6","0","1.1","1.1","1.6","2.7","47","100","18","0.05","0.00","0.05","0.05","0.05","0.05","0.08","0.13","0.05","0.13",
"Raphael Framberger","deGER","DF,FW","Augsburg","deBundesliga","26","1995","3","2","176","2.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","3","3","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Tyrese Francois","auAUS","FW","Fulham","engPremier League","22","2000","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Bartol Franjić","hrCRO","MF","Wolfsburg","deBundesliga","22","2000","5","3","227","2.5","0","1","1","0","0","0","0","0","0.3","0.3","0.1","0.4","3","4","1","0.00","0.40","0.40","0.00","0.40","0.10","0.04","0.14","0.10","0.14",
"Przemysław Frankowski","plPOL","DF,MF","Lens","frLigue 1","27","1995","37","31","2,833","31.5","5","3","8","2","3","3","4","0","4.2","1.8","6.8","8.6","51","132","237","0.16","0.10","0.25","0.06","0.16","0.13","0.22","0.35","0.06","0.27",
"Ryan Fraser","sctSCO","FW","Newcastle Utd","engPremier League","28","1994","8","3","313","3.5","0","0","0","0","0","0","1","0","0.3","0.3","0.4","0.7","8","9","23","0.00","0.00","0.00","0.00","0.00","0.09","0.11","0.20","0.09","0.20",
"Davide Frattesi","itITA","MF","Sassuolo","itSerie A","22","1999","36","35","2,873","31.9","7","0","7","7","0","0","4","0","7.8","7.8","1.9","9.7","73","137","94","0.22","0.00","0.22","0.22","0.22","0.24","0.06","0.30","0.24","0.30",
"Oscar Fraulo","dkDEN","FW,MF","Gladbach","deBundesliga","18","2003","2","0","8","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Fred","brBRA","MF","Manchester Utd","engPremier League","29","1993","35","12","1,249","13.9","2","2","4","2","0","0","6","0","2.0","2.0","2.9","4.9","10","76","50","0.14","0.14","0.29","0.14","0.29","0.14","0.21","0.35","0.14","0.35",
"Ryan Fredericks","engENG","DF","Bournemouth","engPremier League","29","1992","12","5","533","5.9","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","13","15","28","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Iván Fresneda","esESP","DF","Valladolid","esLa Liga","17","2004","22","18","1,743","19.4","0","0","0","0","0","0","3","0","0.6","0.6","1.5","2.1","48","62","101","0.00","0.00","0.00","0.00","0.00","0.03","0.08","0.11","0.03","0.11",
"Remo Freuler","chSUI","MF","Nott'ham Forest","engPremier League","30","1992","28","24","2,161","24.0","0","0","0","0","0","0","4","0","0.4","0.4","0.8","1.2","7","54","11","0.00","0.00","0.00","0.00","0.00","0.02","0.03","0.05","0.02","0.05",
"Michael Frey","chSUI","FW","Schalke 04","deBundesliga","28","1994","15","10","868","9.6","0","3","3","0","0","0","2","0","1.7","1.7","1.8","3.5","10","22","65","0.00","0.31","0.31","0.00","0.31","0.18","0.19","0.37","0.18","0.37",
"Marco Friedl","atAUT","DF","Werder Bremen","deBundesliga","24","1998","30","30","2,594","28.8","0","0","0","0","0","0","8","1","0.5","0.5","0.4","1.0","14","115","11","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.03","0.02","0.03",
"Marvin Friedrich","deGER","DF","Gladbach","deBundesliga","26","1995","23","13","1,248","13.9","1","0","1","1","0","0","2","0","0.9","0.9","0.5","1.3","3","35","6","0.07","0.00","0.07","0.07","0.07","0.06","0.03","0.09","0.06","0.09",
"Jeremie Frimpong","nlNED","DF,MF","Leverkusen","deBundesliga","21","2000","34","32","2,708","30.1","8","7","15","8","0","0","4","0","7.6","7.6","6.2","13.8","155","62","250","0.27","0.23","0.50","0.27","0.50","0.25","0.21","0.46","0.25","0.46",
"Chris Führich","deGER","FW,MF","Stuttgart","deBundesliga","24","1998","33","21","1,884","20.9","5","2","7","4","1","1","2","0","3.6","2.9","4.8","7.6","93","83","142","0.24","0.10","0.33","0.19","0.29","0.17","0.23","0.40","0.14","0.37",
"Angelo Fulgini","frFRA","MF,FW","Lens","frLigue 1","25","1996","17","12","858","9.5","1","1","2","1","0","0","0","0","1.3","1.3","2.7","4.0","20","43","70","0.10","0.10","0.21","0.10","0.21","0.13","0.29","0.42","0.13","0.42",
"Angelo Fulgini","frFRA","MF","Mainz 05","deBundesliga","25","1996","16","5","525","5.8","0","1","1","0","0","0","1","0","0.6","0.6","0.8","1.4","3","29","43","0.00","0.17","0.17","0.00","0.17","0.10","0.13","0.23","0.10","0.23",
"Niclas Füllkrug","deGER","FW","Werder Bremen","deBundesliga","29","1993","28","28","2,477","27.5","16","5","21","11","5","5","4","0","12.8","8.6","3.6","12.2","41","90","200","0.58","0.18","0.76","0.40","0.58","0.47","0.13","0.60","0.31","0.44",
"Matteo Gabbia","itITA","DF","Milan","itSerie A","22","1999","12","6","613","6.8","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","1","15","1","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Manolo Gabbiadini","itITA","FW,MF","Sampdoria","itSerie A","30","1991","35","27","2,354","26.2","7","2","9","7","0","0","6","0","7.4","7.4","4.5","11.9","32","55","111","0.27","0.08","0.34","0.27","0.34","0.28","0.17","0.45","0.28","0.45",
"Gianluca Gaetano","itITA","MF","Napoli","itSerie A","22","2000","8","0","76","0.8","1","1","2","1","0","0","0","0","1.1","1.1","0.2","1.2","4","4","9","1.18","1.18","2.37","1.18","2.37","1.42","0.22","1.64","1.42","1.64",
"Roberto Gagliardini","itITA","MF","Inter","itSerie A","28","1994","19","7","783","8.7","0","0","0","0","0","0","5","1","0.9","0.9","0.3","1.1","20","39","22","0.00","0.00","0.00","0.00","0.00","0.10","0.03","0.13","0.10","0.13",
"Adolfo Gaich","arARG","FW","Hellas Verona","itSerie A","23","1999","16","8","726","8.1","2","0","2","2","0","0","2","0","2.5","2.5","0.4","2.9","6","11","33","0.25","0.00","0.25","0.25","0.25","0.31","0.05","0.36","0.31","0.36",
"Cody Gakpo","nlNED","FW,MF","Liverpool","engPremier League","23","1999","21","17","1,458","16.2","7","2","9","7","0","0","0","0","6.2","6.2","2.7","8.9","36","50","109","0.43","0.12","0.56","0.43","0.56","0.38","0.17","0.55","0.38","0.55",
"Javi Galán","esESP","DF","Celta Vigo","esLa Liga","27","1994","37","36","3,160","35.1","0","3","3","0","0","0","6","0","0.6","0.6","4.1","4.6","141","125","244","0.00","0.09","0.09","0.00","0.09","0.02","0.12","0.13","0.02","0.13",
