Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches"Ismael Aaneba","frFRA","DF","Strasbourg","frLigue 1","19","1999","3","3","204","2.3","0","0","0","0","0","0","3","0","0.0","0.0","0.4","0.4","3","8","8","0.00","0.00","0.00","0.00","0.00","0.00","0.17","0.17","0.00","0.17",
"Aïssa Mandi","dzALG","DF","Betis","esLa Liga","26","1991","35","34","3,059","34.0","1","1","2","1","0","0","10","0","0.6","0.6","1.5","2.2","23","172","17","0.03","0.03","0.06","0.03","0.06","0.02","0.04","0.06","0.02","0.06",
"Rolando Mandragora","itITA","MF","Udinese","itSerie A","21","1997","35","33","2,918","32.4","3","2","5","3","0","0","8","1","1.7","1.7","2.1","3.7","18","108","62","0.09","0.06","0.15","0.09","0.15","0.05","0.06","0.12","0.05","0.12",
"Mario Mandžukić","hrCRO","FW","Juventus","itSerie A","32","1986","25","23","2,014","22.4","9","6","15","9","0","0","4","0","6.4","6.4","3.7","10.1","18","50","145","0.40","0.27","0.67","0.40","0.67","0.28","0.17","0.45","0.28","0.45",
"Sadio Mané","snSEN","FW","Liverpool","engPremier League","26","1992","36","35","3,077","34.2","22","1","23","22","0","0","2","0","15.1","15.1","4.5","19.7","121","129","285","0.64","0.03","0.67","0.64","0.67","0.44","0.13","0.58","0.44","0.58",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","31","1987","29","18","1,598","17.8","3","0","3","0","3","4","2","1","3.9","0.8","3.1","3.8","16","125","42","0.17","0.00","0.17","0.00","0.00","0.22","0.17","0.39","0.04","0.22",
"Kostas Manolas","grGRE","DF","Roma","itSerie A","27","1991","27","27","2,324","25.8","1","1","2","1","0","0","6","0","1.8","1.8","0.4","2.2","8","55","2","0.04","0.04","0.08","0.04","0.08","0.07","0.02","0.08","0.07","0.08",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","24","1994","18","12","1,101","12.2","0","3","3","0","0","0","2","0","0.1","0.1","0.7","0.7","26","29","39","0.00","0.25","0.25","0.00","0.25","0.00","0.05","0.06","0.00","0.06",
"Martín Mantovani","arARG","DF","Huesca","esLa Liga","34","1984","9","6","701","7.8","2","0","2","2","0","0","2","0","0.5","0.5","0.0","0.5","0","10","0","0.26","0.00","0.26","0.26","0.26","0.06","0.00","0.06","0.06","0.06",
"Juan Manuel Valencia","coCOL","FW","Bologna","itSerie A","20","1998","1","0","28","0.3","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.08","0.00","0.08","0.08","0.08",
"Harrison Manzala","cdCOD","MF,FW","Angers","frLigue 1","24","1994","8","0","74","0.8","0","0","0","0","0","0","0","0","0.6","0.6","0.0","0.6","2","2","11","0.00","0.00","0.00","0.00","0.00","0.78","0.00","0.78","0.78","0.78",
"Fran Manzanara","esESP","DF,MF","Levante","esLa Liga","21","1996","4","1","157","1.7","0","0","0","0","0","0","0","0","0.6","0.6","0.0","0.6","0","3","0","0.00","0.00","0.00","0.00","0.00","0.36","0.00","0.36","0.36","0.36",
"Myziane Maolida","kmCOM","FW","Nice","frLigue 1","19","1999","14","10","952","10.6","0","3","3","0","0","0","2","0","2.5","2.5","1.8","4.3","35","46","113","0.00","0.28","0.28","0.00","0.28","0.23","0.17","0.40","0.23","0.40",
"Faitout Maouassa","frFRA","DF","Nîmes","frLigue 1","20","1998","27","25","2,137","23.7","0","1","1","0","0","0","2","1","0.7","0.7","0.7","1.4","75","76","67","0.00","0.04","0.04","0.00","0.04","0.03","0.03","0.06","0.03","0.06",
"Fernando Marçal","brBRA","DF","Lyon","frLigue 1","29","1989","12","12","878","9.8","0","0","0","0","0","0","2","0","0.2","0.2","0.2","0.4","25","89","39","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.04","0.02","0.04",
"Iván Marcano","esESP","DF","Roma","itSerie A","31","1987","10","9","810","9.0","0","0","0","0","0","0","0","0","0.2","0.2","0.5","0.7","6","34","6","0.00","0.00","0.00","0.00","0.00","0.02","0.06","0.08","0.02","0.08",
"Marcelo","brBRA","DF","Real Madrid","esLa Liga","30","1988","23","21","1,853","20.6","2","2","4","2","0","0","6","0","1.9","1.9","3.1","5.0","60","183","151","0.10","0.10","0.19","0.10","0.19","0.10","0.15","0.24","0.10","0.24",
"Marcelo","brBRA","DF","Lyon","frLigue 1","31","1987","33","33","2,878","32.0","0","1","1","0","0","0","6","0","2.3","2.3","1.4","3.7","22","190","4","0.00","0.03","0.03","0.00","0.03","0.07","0.04","0.11","0.07","0.11",
"Solly March","engENG","FW,MF","Brighton","engPremier League","24","1994","35","30","2,463","27.4","1","5","6","1","0","0","1","0","2.5","2.5","4.3","6.8","65","60","208","0.04","0.18","0.22","0.04","0.22","0.09","0.16","0.25","0.09","0.25",
"Federico Marchetti","itITA","GK","Genoa","itSerie A","35","1983","4","4","360","4.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Gian Marco Ferrari","itITA","DF","Sassuolo","itSerie A","26","1992","31","31","2,790","31.0","4","0","4","4","0","0","9","0","2.2","2.2","0.2","2.5","35","143","12","0.13","0.00","0.13","0.13","0.13","0.07","0.01","0.08","0.07","0.08",
"Óscar de Marcos","esESP","DF,FW","Athletic Club","esLa Liga","29","1989","30","28","2,421","26.9","1","2","3","1","0","0","7","2","1.3","1.3","3.3","4.6","58","107","200","0.04","0.07","0.11","0.04","0.11","0.05","0.12","0.17","0.05","0.17",
"Georg Margreitter","atAUT","DF","Nürnberg","deBundesliga","29","1988","27","22","2,064","22.9","2","0","2","2","0","0","2","0","1.2","1.2","0.3","1.4","18","113","5","0.09","0.00","0.09","0.09","0.09","0.05","0.01","0.06","0.05","0.06",
"Miguel Marí","esESP","MF","Eibar","esLa Liga","21","1997","2","0","69","0.8","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","3","1","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","23","1995","21","19","1,772","19.7","0","0","0","0","0","0","5","0","1.2","1.2","0.5","1.7","4","29","1","0.00","0.00","0.00","0.00","0.00","0.06","0.03","0.09","0.06","0.09",
"Mariano","doDOM","FW","Real Madrid","esLa Liga","24","1993","13","3","447","5.0","3","0","3","3","0","0","2","0","2.6","2.6","1.0","3.6","4","9","36","0.60","0.00","0.60","0.60","0.60","0.53","0.20","0.73","0.53","0.73",
"Mariano","doDOM","FW","Lyon","frLigue 1","24","1993","3","2","143","1.6","0","0","0","0","0","0","0","0","0.2","0.2","0.1","0.3","4","0","8","0.00","0.00","0.00","0.00","0.00","0.15","0.05","0.20","0.15","0.20",
"Adrian Mariappa","jmJAM","DF","Watford","engPremier League","31","1986","26","20","1,927","21.4","0","0","0","0","0","0","3","0","0.7","0.7","0.6","1.3","3","41","0","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.06","0.03","0.06",
"Jordan Marié","frFRA","MF","Dijon","frLigue 1","26","1991","26","20","1,803","20.0","1","1","2","1","0","0","4","0","1.1","1.1","0.6","1.7","17","101","44","0.05","0.05","0.10","0.05","0.10","0.05","0.03","0.08","0.05","0.08",
"Adrián Marín","esESP","DF,MF","Alavés","esLa Liga","21","1997","6","2","290","3.2","0","0","0","0","0","0","2","0","0.3","0.3","0.0","0.3","4","8","7","0.00","0.00","0.00","0.00","0.00","0.08","0.00","0.08","0.08","0.08",
"João Mário","ptPOR","MF,FW","Inter","itSerie A","25","1993","20","12","1,082","12.0","1","2","3","1","0","0","2","0","1.0","1.0","2.0","3.0","59","77","90","0.08","0.17","0.25","0.08","0.25","0.08","0.17","0.25","0.08","0.25",
"Guillermo Maripán","clCHI","DF","Alavés","esLa Liga","24","1994","23","22","2,008","22.3","2","2","4","2","0","0","5","0","2.5","2.5","1.0","3.5","10","48","1","0.09","0.09","0.18","0.09","0.18","0.11","0.04","0.16","0.11","0.16",
"Lazar Marković","rsSRB","MF","Fulham","engPremier League","24","1994","1","0","45","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","3","7","0.00","0.00","0.00","0.00","0.00","0.00","0.05","0.05","0.00","0.05",
"Marlon","brBRA","DF","Sassuolo","itSerie A","22","1995","18","18","1,508","16.8","1","0","1","1","0","0","4","1","0.4","0.4","0.1","0.5","8","79","9","0.06","0.00","0.06","0.06","0.06","0.02","0.01","0.03","0.02","0.03",
"Marquinhos","brBRA","DF,MF","Paris S-G","frLigue 1","24","1994","30","30","2,693","29.9","3","2","5","3","0","0","2","1","2.0","2.0","1.3","3.4","19","179","13","0.10","0.07","0.17","0.10","0.17","0.07","0.04","0.11","0.07","0.11",
"Roger Martí","esESP","FW","Levante","esLa Liga","27","1991","31","23","1,887","21.0","13","0","13","11","2","2","5","0","12.8","11.3","1.0","12.2","27","30","104","0.62","0.00","0.62","0.52","0.52","0.61","0.05","0.66","0.54","0.58",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","22","1995","27","18","1,621","18.0","10","2","12","9","1","1","2","0","6.2","5.4","2.9","8.2","109","66","205","0.56","0.11","0.67","0.50","0.61","0.34","0.16","0.50","0.30","0.46",
"Aarón Martín","esESP","DF","Mainz 05","deBundesliga","21","1997","33","32","2,878","32.0","0","3","3","0","0","0","3","0","0.8","0.8","4.9","5.7","115","106","187","0.00","0.09","0.09","0.00","0.09","0.02","0.15","0.18","0.02","0.18",
"Jonas Martin","frFRA","MF","Strasbourg","frLigue 1","28","1990","23","23","2,059","22.9","3","1","4","1","2","3","9","0","3.9","1.5","1.7","3.2","46","153","46","0.13","0.04","0.17","0.04","0.09","0.17","0.07","0.24","0.07","0.14",
"Marvin Martin","frFRA","MF","Reims","frLigue 1","30","1988","13","8","623","6.9","0","1","1","0","0","0","1","0","0.3","0.3","1.1","1.4","6","36","30","0.00","0.14","0.14","0.00","0.14","0.04","0.15","0.20","0.04","0.20",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","27","1991","33","33","2,902","32.2","0","0","0","0","0","0","12","0","2.1","2.1","0.6","2.7","37","116","18","0.00","0.00","0.00","0.00","0.00","0.07","0.02","0.09","0.07","0.09",
"Javi Martínez","esESP","MF","Bayern Munich","deBundesliga","29","1988","21","16","1,309","14.5","3","0","3","3","0","0","3","0","1.5","1.5","0.3","1.9","11","69","15","0.21","0.00","0.21","0.21","0.21","0.11","0.02","0.13","0.11","0.13",
"Lautaro Martínez","arARG","FW,MF","Inter","itSerie A","20","1997","27","13","1,344","14.9","6","2","8","5","1","1","4","0","7.7","6.9","3.0","9.9","26","31","92","0.40","0.13","0.54","0.33","0.47","0.52","0.20","0.72","0.46","0.66",
"Pablo Martinez","frFRA","DF","Strasbourg","frLigue 1","29","1989","32","32","2,815","31.3","3","1","4","3","0","0","7","0","1.3","1.3","0.6","1.9","28","148","7","0.10","0.03","0.13","0.10","0.13","0.04","0.02","0.06","0.04","0.06",
"Gelson Martins","ptPOR","FW,MF","Atlético Madrid","esLa Liga","23","1995","8","1","229","2.5","0","0","0","0","0","0","0","0","0.3","0.3","0.1","0.3","14","4","28","0.00","0.00","0.00","0.00","0.00","0.11","0.02","0.13","0.11","0.13",
"Gelson Martins","ptPOR","FW,MF","Monaco","frLigue 1","23","1995","16","16","1,389","15.4","4","2","6","4","0","0","1","0","3.3","3.3","2.3","5.6","69","54","152","0.26","0.13","0.39","0.26","0.39","0.22","0.15","0.36","0.22","0.36",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","25","1992","26","24","2,111","23.5","1","1","2","1","0","0","2","1","1.0","1.0","1.3","2.3","67","59","141","0.04","0.04","0.09","0.04","0.09","0.04","0.05","0.10","0.04","0.10",
"Omar Mascarell","gqEQG","MF","Schalke 04","deBundesliga","25","1993","14","11","993","11.0","0","2","2","0","0","0","2","0","0.2","0.2","0.3","0.5","8","43","1","0.00","0.18","0.18","0.00","0.18","0.02","0.02","0.04","0.02","0.04",
"Andrea Masiello","itITA","DF","Atalanta","itSerie A","32","1986","24","22","1,836","20.4","0","2","2","0","0","0","5","0","1.4","1.4","0.6","2.0","17","107","17","0.00","0.10","0.10","0.00","0.10","0.07","0.03","0.10","0.07","0.10",
"Adam Masina","maMAR","DF","Watford","engPremier League","24","1994","14","11","1,004","11.2","0","1","1","0","0","0","5","0","0.1","0.1","0.8","0.9","10","39","13","0.00","0.09","0.09","0.00","0.09","0.01","0.07","0.08","0.01","0.08",
"Jordi Masip","esESP","GK","Valladolid","esLa Liga","29","1989","35","35","3,150","35.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Han-Noah Massengo","frFRA","MF","Monaco","frLigue 1","17","2001","3","0","61","0.7","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","4","5","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Arthur Masuaku","cdCOD","DF","West Ham","engPremier League","24","1993","23","19","1,759","19.5","0","1","1","0","0","0","2","0","0.1","0.1","0.8","0.9","69","96","53","0.00","0.05","0.05","0.00","0.05","0.01","0.04","0.05","0.01","0.05",
"Jaime Mata","esESP","FW,MF","Getafe","esLa Liga","29","1988","34","27","2,432","27.0","14","6","20","10","4","4","10","0","12.4","9.3","2.5","11.8","36","47","214","0.52","0.22","0.74","0.37","0.59","0.46","0.09","0.55","0.34","0.44",
"Juan Mata","esESP","FW,MF","Manchester Utd","engPremier League","30","1988","22","16","1,289","14.3","3","2","5","3","0","0","3","0","1.6","1.6","2.9","4.5","24","75","96","0.21","0.14","0.35","0.21","0.35","0.11","0.20","0.31","0.11","0.31",
"Luca Matarese","itITA","FW","Frosinone","itSerie A","20","1998","2","0","16","0.2","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jean-Philippe Mateta","frFRA","FW","Mainz 05","deBundesliga","21","1997","34","29","2,483","27.6","14","2","16","14","0","0","2","0","13.8","13.8","3.2","17.0","44","37","169","0.51","0.07","0.58","0.51","0.58","0.50","0.11","0.62","0.50","0.62",
"Christian Mathenia","deGER","GK","Nürnberg","deBundesliga","26","1992","22","22","1,932","21.5","0","0","0","0","0","0","2","0","0.0","0.0","0.1","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nemanja Matić","rsSRB","MF","Manchester Utd","engPremier League","29","1988","28","28","2,436","27.1","1","0","1","1","0","0","8","2","1.3","1.3","0.5","1.8","42","165","13","0.04","0.00","0.04","0.04","0.04","0.05","0.02","0.07","0.05","0.07",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","26","1991","22","17","1,537","17.1","1","0","1","1","0","0","3","0","0.7","0.7","0.2","0.9","27","66","2","0.06","0.00","0.06","0.06","0.06","0.04","0.01","0.05","0.04","0.05",
"Rabbi Matondo","wlsWAL","FW,MF","Schalke 04","deBundesliga","17","2000","7","1","189","2.1","0","0","0","0","0","0","0","0","0.3","0.3","0.5","0.9","6","3","11","0.00","0.00","0.00","0.00","0.00","0.17","0.26","0.43","0.17","0.43",
"Alessandro Matri","itITA","FW","Sassuolo","itSerie A","33","1984","19","6","603","6.7","2","0","2","2","0","0","3","0","3.2","3.2","0.4","3.6","7","6","49","0.30","0.00","0.30","0.30","0.30","0.49","0.05","0.54","0.49","0.54",
"Federico Mattiello","itITA","DF,FW","Bologna","itSerie A","23","1995","17","16","1,333","14.8","1","1","2","1","0","0","2","1","0.6","0.6","1.5","2.1","50","57","75","0.07","0.07","0.14","0.07","0.14","0.04","0.10","0.14","0.04","0.14",
"Blaise Matuidi","frFRA","MF","Juventus","itSerie A","31","1987","31","29","2,418","26.9","3","2","5","3","0","0","5","0","1.4","1.4","1.7","3.0","23","157","118","0.11","0.07","0.19","0.11","0.19","0.05","0.06","0.11","0.05","0.11",
"José Mauri","itITA","MF","Milan","itSerie A","22","1996","5","2","208","2.3","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.2","1","11","2","0.00","0.00","0.00","0.00","0.00","0.04","0.05","0.10","0.04","0.10",
"Stephy Mavididi","engENG","FW","Juventus","itSerie A","20","1998","1","0","22","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","5","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Konstantinos Mavropanos","grGRE","DF","Arsenal","engPremier League","20","1997","4","3","148","1.6","0","0","0","0","0","0","1","0","0.1","0.1","0.3","0.4","3","9","0","0.00","0.00","0.00","0.00","0.00","0.07","0.17","0.25","0.07","0.25",
"Alfie Mawson","engENG","DF","Fulham","engPremier League","24","1994","15","13","1,131","12.6","0","0","0","0","0","0","2","0","0.1","0.1","0.1","0.2","1","26","0","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Philipp Max","deGER","DF,MF","Augsburg","deBundesliga","24","1993","30","30","2,569","28.5","4","2","6","4","0","0","1","0","2.4","2.4","4.9","7.3","63","89","155","0.14","0.07","0.21","0.14","0.21","0.08","0.17","0.25","0.08","0.25",
"Alexandru Maxim","roROU","MF,FW","Mainz 05","deBundesliga","28","1990","22","3","579","6.4","1","0","1","1","0","0","3","0","1.1","1.1","2.8","3.9","37","48","51","0.16","0.00","0.16","0.16","0.16","0.17","0.44","0.61","0.17","0.61",
"Eric Maxim Choupo-Moting","cmCMR","FW","Paris S-G","frLigue 1","29","1989","22","8","802","8.9","3","0","3","3","0","0","0","0","4.2","4.2","0.3","4.4","22","20","81","0.34","0.00","0.34","0.34","0.34","0.47","0.03","0.50","0.47","0.50",
"Borja Mayoral","esESP","FW","Levante","esLa Liga","21","1997","29","16","1,621","18.0","3","2","5","3","0","0","1","0","4.7","4.7","3.1","7.8","31","38","95","0.17","0.11","0.28","0.17","0.28","0.26","0.17","0.43","0.26","0.43",
"Róbert Mazáň","skSVK","DF","Celta Vigo","esLa Liga","24","1994","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","0","2","3","0.00","0.00","0.00","0.00","0.00","0.02","0.09","0.12","0.02","0.12",
"Luca Mazzitelli","itITA","MF","Genoa","itSerie A","22","1995","10","3","323","3.6","0","0","0","0","0","0","3","0","0.4","0.4","0.1","0.5","4","24","9","0.00","0.00","0.00","0.00","0.00","0.12","0.02","0.14","0.12","0.14",
"Kylian Mbappé","frFRA","FW","Paris S-G","frLigue 1","19","1998","29","24","2,343","26.0","33","7","40","32","1","2","5","1","28.0","26.4","5.4","31.8","114","97","311","1.27","0.27","1.54","1.23","1.50","1.08","0.21","1.28","1.01","1.22",
"Ibrahima Mbaye","snSEN","DF","Bologna","itSerie A","23","1994","23","22","2,010","22.3","2","0","2","2","0","0","6","0","2.7","2.7","0.2","2.9","13","75","20","0.09","0.00","0.09","0.09","0.09","0.12","0.01","0.13","0.12","0.13",
"Loïc Mbe Soh","frFRA","DF","Paris S-G","frLigue 1","17","2001","2","2","180","2.0","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","0","4","1","0.00","0.00","0.00","0.00","0.00","0.10","0.00","0.10","0.10","0.10",
"Nolan Mbemba","cgCGO","MF,DF","Reims","frLigue 1","23","1995","8","4","357","4.0","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","6","26","7","0.00","0.00","0.00","0.00","0.00","0.03","0.01","0.03","0.03","0.03",
"Adama Mbengue","snSEN","DF","Caen","frLigue 1","24","1993","11","8","739","8.2","0","0","0","0","0","0","3","0","0.2","0.2","0.1","0.3","17","21","20","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.04","0.02","0.04",
"Isaac Mbenza","beBEL","FW,MF","Huddersfield","engPremier League","22","1996","22","10","986","11.0","1","1","2","1","0","0","1","0","1.0","1.0","0.9","1.9","25","18","57","0.09","0.09","0.18","0.09","0.18","0.09","0.09","0.17","0.09","0.17",
"Stéphane Mbia","cmCMR","DF,MF","Toulouse","frLigue 1","32","1986","5","5","446","5.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.1","1","8","1","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.01","0.01","0.01",
"Kara Mbodji","snSEN","DF","Nantes","frLigue 1","28","1989","6","6","506","5.6","0","0","0","0","0","0","0","0","0.2","0.2","0.1","0.3","5","17","1","0.00","0.00","0.00","0.00","0.00","0.04","0.02","0.06","0.04","0.06",
"Jordi Mboula","esESP","FW,MF","Monaco","frLigue 1","19","1999","7","3","276","3.1","0","0","0","0","0","0","1","0","1.2","1.2","0.1","1.3","15","3","37","0.00","0.00","0.00","0.00","0.00","0.39","0.02","0.42","0.39","0.42",
"James McArthur","sctSCO","MF","Crystal Palace","engPremier League","30","1987","38","36","3,058","34.0","3","6","9","3","0","0","7","0","4.1","4.1","3.3","7.4","42","142","137","0.09","0.18","0.26","0.09","0.26","0.12","0.10","0.22","0.12","0.22",
"Alex McCarthy","engENG","GK","Southampton","engPremier League","28","1989","25","25","2,250","25.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"James McCarthy","ieIRL","MF","Everton","engPremier League","27","1990","1","0","15","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Kevin McDonald","sctSCO","MF","Fulham","engPremier League","29","1988","15","10","841","9.3","0","0","0","0","0","0","5","1","0.1","0.1","0.1","0.2","2","41","2","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.03","0.01","0.03",
