Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Adil Aouchiche","frFRA","MF","Paris S-G","frLigue 1","17","2002","1","1","64","0.7","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Dennis Appiah","frFRA","DF","Nantes","frLigue 1","27","1992","19","18","1,605","17.8","0","0","0","0","0","0","2","0","0.1","0.1","0.4","0.4","23","67","32","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Mauro Arambarri","uyURU","MF","Getafe","esLa Liga","23","1995","35","34","3,069","34.1","1","1","2","1","0","0","11","1","2.1","2.1","2.1","4.2","30","113","41","0.03","0.03","0.06","0.03","0.06","0.06","0.06","0.12","0.06","0.12",
"Guilherme Arana","brBRA","DF","Atalanta","itSerie A","22","1997","4","0","80","0.9","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","3","4","6","0.00","0.00","0.00","0.00","0.00","0.00","0.04","0.04","0.00","0.04",
"Charles Aránguiz","clCHI","MF","Leverkusen","deBundesliga","30","1989","27","23","2,118","23.5","1","3","4","1","0","0","2","0","1.4","1.4","2.5","3.9","14","155","19","0.04","0.13","0.17","0.04","0.17","0.06","0.11","0.16","0.06","0.16",
"Luiz Araújo","brBRA","FW,MF","Lille","frLigue 1","23","1996","21","7","828","9.2","2","1","3","2","0","0","1","0","1.0","1.0","1.8","2.8","30","29","60","0.22","0.11","0.33","0.22","0.33","0.11","0.20","0.31","0.11","0.31",
"Néstor Araujo","mxMEX","DF","Celta Vigo","esLa Liga","27","1991","34","32","2,888","32.1","1","2","3","1","0","0","10","0","1.0","1.0","0.8","1.8","21","83","4","0.03","0.06","0.09","0.03","0.09","0.03","0.02","0.06","0.03","0.06",
"Ronald Araújo","uyURU","DF","Barcelona","esLa Liga","20","1999","6","2","238","2.6","0","0","0","0","0","0","0","1","0.2","0.2","0.0","0.2","1","5","0","0.00","0.00","0.00","0.00","0.00","0.08","0.00","0.08","0.08","0.08",
"Anaitz Arbilla","esESP","DF","Eibar","esLa Liga","32","1987","24","22","2,007","22.3","1","0","1","1","0","0","5","0","0.7","0.7","0.3","1.0","21","104","17","0.04","0.00","0.04","0.04","0.04","0.03","0.02","0.05","0.03","0.05",
"Alphonse Areola","frFRA","GK","Real Madrid","esLa Liga","26","1993","4","4","360","4.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alphonse Areola","frFRA","GK","Paris S-G","frLigue 1","26","1993","3","3","270","3.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Santiago Arias","coCOL","DF","Atlético Madrid","esLa Liga","27","1992","14","11","1,076","12.0","0","1","1","0","0","0","1","0","0.5","0.5","2.1","2.6","27","45","76","0.00","0.08","0.08","0.00","0.08","0.05","0.17","0.22","0.05","0.22",
"Nicolò Armini","itITA","DF","Lazio","itSerie A","18","2001","1","0","3","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Stuart Armstrong","sctSCO","MF","Southampton","engPremier League","27","1992","30","19","1,715","19.1","5","3","8","5","0","0","4","0","2.8","2.8","2.0","4.8","45","71","101","0.26","0.16","0.42","0.26","0.42","0.15","0.10","0.25","0.15","0.25",
"José Arnaiz","esESP","FW,MF","Osasuna","esLa Liga","24","1995","14","8","791","8.8","2","1","3","2","0","0","2","0","1.4","1.4","0.4","1.8","17","18","60","0.23","0.11","0.34","0.23","0.34","0.16","0.05","0.21","0.16","0.21",
"José Arnaiz","esESP","MF","Leganés","esLa Liga","24","1995","12","2","337","3.7","0","0","0","0","0","0","2","0","0.7","0.7","0.5","1.1","14","9","24","0.00","0.00","0.00","0.00","0.00","0.18","0.13","0.30","0.18","0.30",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","25","1994","33","32","2,821","31.3","4","8","12","4","0","0","8","0","2.9","2.9","5.5","8.4","35","151","48","0.13","0.26","0.38","0.13","0.38","0.09","0.18","0.27","0.09","0.27",
"Kepa Arrizabalaga","esESP","GK","Chelsea","engPremier League","24","1994","33","33","2,970","33.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Kwadwo Asamoah","ghGHA","DF,FW","Inter","itSerie A","30","1988","8","7","639","7.1","0","1","1","0","0","0","1","0","0.1","0.1","0.4","0.5","25","26","54","0.00","0.14","0.14","0.00","0.14","0.02","0.05","0.07","0.02","0.07",
"Santiago Ascacíbar","arARG","MF","Hertha BSC","deBundesliga","22","1997","8","7","634","7.0","0","1","1","0","0","0","2","0","0.1","0.1","0.1","0.2","3","26","3","0.00","0.14","0.14","0.00","0.14","0.01","0.01","0.02","0.01","0.02",
"Sergio Asenjo","esESP","GK","Villarreal","esLa Liga","30","1989","34","34","3,060","34.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marco Asensio","esESP","FW","Real Madrid","esLa Liga","23","1996","9","3","336","3.7","3","1","4","3","0","0","0","0","1.1","1.1","1.4","2.6","8","13","31","0.80","0.27","1.07","0.80","1.07","0.31","0.38","0.68","0.31","0.68",
"Kristoffer Askildsen","noNOR","MF","Sampdoria","itSerie A","18","2001","4","0","76","0.8","1","0","1","1","0","0","2","1","0.0","0.0","0.1","0.1","2","2","0","1.18","0.00","1.18","1.18","1.18","0.03","0.11","0.14","0.03","0.14",
"Iago Aspas","esESP","FW","Celta Vigo","esLa Liga","31","1987","37","37","3,262","36.2","14","3","17","9","5","7","9","0","14.6","9.0","4.4","13.4","106","125","256","0.39","0.08","0.47","0.25","0.33","0.40","0.12","0.52","0.25","0.37",
"Roger Assalé","ciCIV","FW,MF","Leganés","esLa Liga","25","1993","14","2","531","5.9","2","1","3","2","0","0","1","0","1.7","1.7","1.1","2.7","15","13","51","0.34","0.17","0.51","0.34","0.51","0.28","0.18","0.46","0.28","0.46",
"Youcef Atal","dzALG","FW,DF","Nice","frLigue 1","23","1996","13","12","1,003","11.1","1","1","2","1","0","0","5","0","1.4","1.4","1.0","2.4","54","40","119","0.09","0.09","0.18","0.09","0.18","0.13","0.09","0.22","0.13","0.22",
"Miguel Atienza","esESP","MF","Eibar","esLa Liga","20","1999","3","0","30","0.3","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","1","0","0.00","0.00","0.00","0.00","0.00","0.36","0.00","0.36","0.36","0.36",
"Christian Atsu","ghGHA","MF,FW","Newcastle Utd","engPremier League","27","1992","19","6","749","8.3","0","3","3","0","0","0","2","0","0.2","0.2","1.3","1.5","29","16","22","0.00","0.36","0.36","0.00","0.36","0.03","0.15","0.18","0.03","0.18",
"Pierre-Emerick Aubameyang","gaGAB","FW","Arsenal","engPremier League","30","1989","36","35","3,136","34.8","22","3","25","20","2","2","3","1","14.7","13.2","3.3","16.5","98","81","288","0.63","0.09","0.72","0.57","0.66","0.42","0.09","0.52","0.38","0.47",
"Emil Audero","idIDN","GK","Sampdoria","itSerie A","22","1997","36","36","3,240","36.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Tommaso Augello","itITA","DF","Sampdoria","itSerie A","24","1994","17","12","1,135","12.6","0","2","2","0","0","0","2","0","0.0","0.0","1.2","1.2","43","77","87","0.00","0.16","0.16","0.00","0.16","0.00","0.09","0.09","0.00","0.09",
"Jean-Kévin Augustin","frFRA","FW","Monaco","frLigue 1","22","1997","10","2","266","3.0","0","0","0","0","0","0","0","0","0.5","0.5","0.0","0.5","6","0","17","0.00","0.00","0.00","0.00","0.00","0.16","0.00","0.16","0.16","0.16",
"Ludwig Augustinsson","seSWE","DF,MF","Werder Bremen","deBundesliga","25","1994","12","10","924","10.3","0","1","1","0","0","0","2","0","0.2","0.2","1.8","2.0","24","29","62","0.00","0.10","0.10","0.00","0.10","0.02","0.18","0.20","0.02","0.20",
"Serge Aurier","ciCIV","DF","Tottenham","engPremier League","26","1992","33","31","2,700","30.0","1","5","6","1","0","0","4","1","0.5","0.5","3.4","3.9","66","93","205","0.03","0.17","0.20","0.03","0.20","0.02","0.11","0.13","0.02","0.13",
"Mathias Autret","frFRA","MF,FW","Brest","frLigue 1","28","1991","23","14","1,222","13.6","2","3","5","2","0","0","3","0","1.8","1.8","2.8","4.7","32","63","83","0.15","0.22","0.37","0.15","0.37","0.14","0.21","0.34","0.14","0.34",
"Ezequiel Ávila","arARG","FW","Osasuna","esLa Liga","25","1994","20","18","1,591","17.7","9","2","11","9","0","0","6","0","7.7","7.7","3.6","11.3","33","40","113","0.51","0.11","0.62","0.51","0.62","0.43","0.20","0.64","0.43","0.64",
"Javier Avilés","esESP","MF,FW","Leganés","esLa Liga","21","1997","9","1","184","2.0","1","1","2","1","0","0","1","0","0.6","0.6","0.8","1.4","10","4","26","0.49","0.49","0.98","0.49","0.98","0.28","0.39","0.68","0.28","0.68",
"Chidozie Awaziem","ngNGA","DF","Leganés","esLa Liga","22","1997","26","21","1,997","22.2","0","0","0","0","0","0","10","0","0.8","0.8","0.3","1.2","12","59","8","0.00","0.00","0.00","0.00","0.00","0.04","0.01","0.05","0.04","0.05",
"Taiwo Awoniyi","ngNGA","FW,MF","Mainz 05","deBundesliga","21","1997","12","5","483","5.4","1","0","1","1","0","0","1","0","3.2","3.2","0.8","4.0","12","7","43","0.19","0.00","0.19","0.19","0.19","0.59","0.15","0.74","0.59","0.74",
"Florian Ayé","frFRA","FW,MF","Brescia","itSerie A","22","1997","22","15","1,380","15.3","0","0","0","0","0","0","4","1","2.4","2.4","1.1","3.5","18","16","88","0.00","0.00","0.00","0.00","0.00","0.15","0.07","0.23","0.15","0.23",
"Jordan Ayew","ghGHA","FW","Crystal Palace","engPremier League","27","1991","37","37","3,148","35.0","9","2","11","9","0","0","6","0","7.5","7.5","2.5","10.0","77","60","184","0.26","0.06","0.31","0.26","0.31","0.21","0.07","0.29","0.21","0.29",
"Kaan Ayhan","trTUR","DF","Düsseldorf","deBundesliga","24","1994","31","31","2,731","30.3","2","3","5","2","0","0","10","0","2.2","2.2","2.3","4.5","52","161","25","0.07","0.10","0.16","0.07","0.16","0.07","0.08","0.15","0.07","0.15",
"Ramon Azeez","ngNGA","MF","Granada","esLa Liga","26","1992","25","14","1,361","15.1","2","0","2","2","0","0","3","0","2.4","2.4","0.3","2.7","16","43","25","0.13","0.00","0.13","0.13","0.13","0.16","0.02","0.18","0.16","0.18",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","29","1989","36","36","3,229","35.9","2","6","8","2","0","0","1","0","2.4","2.4","6.0","8.5","59","193","226","0.06","0.17","0.22","0.06","0.22","0.07","0.17","0.24","0.07","0.24",
"Ludovic Baal","gfGUF","DF","Brest","frLigue 1","33","1986","11","9","827","9.2","0","0","0","0","0","0","1","0","0.1","0.1","0.8","0.9","29","48","42","0.00","0.00","0.00","0.00","0.00","0.02","0.08","0.10","0.02","0.10",
"Iddrisu Baba","ghGHA","MF","Mallorca","esLa Liga","23","1996","36","35","2,903","32.3","0","0","0","0","0","0","6","0","1.0","1.0","0.2","1.1","16","127","8","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.04","0.03","0.04",
"Khouma Babacar","snSEN","FW","Lecce","itSerie A","26","1993","25","17","1,422","15.8","3","0","3","3","0","2","4","0","6.6","4.9","1.6","6.5","29","28","100","0.19","0.00","0.19","0.19","0.19","0.42","0.10","0.52","0.31","0.41",
"Carlos Bacca","coCOL","FW","Villarreal","esLa Liga","32","1986","19","7","688","7.6","2","1","3","2","0","0","1","0","3.4","3.4","0.9","4.3","8","6","36","0.26","0.13","0.39","0.26","0.39","0.45","0.12","0.57","0.45","0.57",
"Milan Badelj","hrCRO","MF","Fiorentina","itSerie A","30","1989","22","20","1,585","17.6","1","0","1","1","0","0","3","1","1.1","1.1","0.7","1.8","20","103","29","0.06","0.00","0.06","0.06","0.06","0.06","0.04","0.10","0.06","0.10",
"Matthias Bader","deGER","DF","Köln","deBundesliga","22","1997","1","0","12","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Benoît Badiashile","frFRA","DF","Monaco","frLigue 1","18","2001","16","16","1,411","15.7","0","0","0","0","0","0","0","0","0.7","0.7","0.1","0.8","19","87","4","0.00","0.00","0.00","0.00","0.00","0.04","0.01","0.05","0.04","0.05",
"Bastian Badu","frFRA","FW","Montpellier","frLigue 1","19","2000","1","0","9","0.1","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","0","4","0.00","0.00","0.00","0.00","0.00","0.52","0.00","0.52","0.52","0.52",
"Alex Baena","esESP","MF","Villarreal","esLa Liga","18","2001","1","0","15","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Stéphane Bahoken","cmCMR","FW","Angers","frLigue 1","27","1992","20","10","907","10.1","4","0","4","3","1","1","3","0","3.4","2.6","0.6","3.2","16","8","74","0.40","0.00","0.40","0.30","0.30","0.33","0.06","0.39","0.26","0.31",
"Daniel Baier","deGER","MF","Augsburg","deBundesliga","35","1984","23","22","1,941","21.6","1","0","1","1","0","0","6","0","0.5","0.5","0.9","1.4","7","77","12","0.05","0.00","0.05","0.05","0.05","0.02","0.04","0.07","0.02","0.07",
"Leon Bailey","jmJAM","FW,MF","Leverkusen","deBundesliga","21","1997","22","12","1,090","12.1","5","3","8","5","0","0","0","2","4.3","4.3","2.2","6.5","61","36","132","0.41","0.25","0.66","0.41","0.66","0.36","0.18","0.54","0.36","0.54",
"Eric Bailly","ciCIV","DF","Manchester Utd","engPremier League","25","1994","4","1","150","1.7","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","4","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Dénys Bain","frFRA","DF","Brest","frLigue 1","26","1993","15","13","1,268","14.1","1","0","1","1","0","0","3","1","0.7","0.7","0.0","0.7","1","23","0","0.07","0.00","0.07","0.07","0.07","0.05","0.00","0.05","0.05","0.05",
"Leighton Baines","engENG","DF","Everton","engPremier League","34","1984","8","4","404","4.5","0","0","0","0","0","0","0","0","0.1","0.1","0.8","0.9","12","10","18","0.00","0.00","0.00","0.00","0.00","0.01","0.18","0.20","0.01","0.20",
"Stefan Bajic","frFRA","GK","Saint-Étienne","frLigue 1","17","2001","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Tiemoué Bakayoko","frFRA","MF","Monaco","frLigue 1","24","1994","20","20","1,719","19.1","1","2","3","1","0","0","4","1","2.1","2.1","1.2","3.3","30","112","56","0.05","0.10","0.16","0.05","0.16","0.11","0.06","0.17","0.11","0.17",
"Lewis Baker","engENG","MF","Düsseldorf","deBundesliga","24","1995","8","7","545","6.1","0","0","0","0","0","0","1","0","0.6","0.6","0.5","1.1","10","23","6","0.00","0.00","0.00","0.00","0.00","0.09","0.09","0.18","0.09","0.18",
"Mitchel Bakker","nlNED","DF","Paris S-G","frLigue 1","19","2000","1","1","90","1.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","5","7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ridle Baku","deGER","DF,MF","Mainz 05","deBundesliga","21","1998","30","26","2,351","26.1","1","3","4","1","0","0","5","1","1.0","1.0","3.4","4.5","42","109","118","0.04","0.11","0.15","0.04","0.15","0.04","0.13","0.17","0.04","0.17",
"Fabián Balbuena","pyPAR","DF","West Ham","engPremier League","27","1991","17","13","1,177","13.1","1","0","1","1","0","0","2","0","1.5","1.5","0.5","2.0","8","35","2","0.08","0.00","0.08","0.08","0.08","0.12","0.03","0.15","0.12","0.15",
"Keita Baldé","snSEN","FW,MF","Monaco","frLigue 1","24","1995","21","9","858","9.5","4","1","5","4","0","0","4","0","4.0","4.0","0.7","4.7","27","23","78","0.42","0.10","0.52","0.42","0.52","0.42","0.07","0.49","0.42","0.49",
"George Baldock","grGRE","DF","Sheffield Utd","engPremier League","26","1993","38","38","3,420","38.0","2","3","5","2","0","0","7","0","0.6","0.6","1.7","2.4","97","103","197","0.05","0.08","0.13","0.05","0.13","0.02","0.05","0.06","0.02","0.06",
"Gareth Bale","wlsWAL","FW,MF","Real Madrid","esLa Liga","30","1989","16","12","1,089","12.1","2","2","4","2","0","0","4","1","4.0","4.0","1.7","5.7","48","35","118","0.17","0.17","0.33","0.17","0.33","0.33","0.14","0.47","0.33","0.47",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","31","1988","9","6","563","6.3","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","5","15","9","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Leonardo Balerdi","arARG","DF,MF","Dortmund","deBundesliga","20","1999","7","1","133","1.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","5","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marco Ballarini","itITA","MF","Udinese","itSerie A","18","2001","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Fodé Ballo-Touré","snSEN","DF","Monaco","frLigue 1","22","1997","21","18","1,679","18.7","0","0","0","0","0","0","4","0","0.9","0.9","1.5","2.5","67","76","109","0.00","0.00","0.00","0.00","0.00","0.05","0.08","0.13","0.05","0.13",
"Florent Balmont","frFRA","MF","Dijon","frLigue 1","39","1980","11","4","401","4.5","0","0","0","0","0","0","1","0","0.2","0.2","0.1","0.3","7","31","5","0.00","0.00","0.00","0.00","0.00","0.04","0.02","0.06","0.04","0.06",
"Mario Balotelli","itITA","FW","Brescia","itSerie A","28","1990","19","16","1,404","15.6","5","0","5","5","0","0","6","1","7.1","7.1","0.6","7.8","18","42","59","0.32","0.00","0.32","0.32","0.32","0.46","0.04","0.50","0.46","0.50",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","29","1990","7","6","554","6.2","0","0","0","0","0","0","2","0","0.0","0.0","0.2","0.2","9","15","23","0.00","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.00","0.03",
"Jonathan Bamba","ciCIV","FW,MF","Lille","frLigue 1","23","1996","26","22","1,937","21.5","1","4","5","0","1","3","1","0","5.6","3.3","2.7","5.9","86","80","132","0.05","0.19","0.23","0.00","0.19","0.26","0.12","0.39","0.15","0.28",
"Éver Banega","arARG","MF","Sevilla","esLa Liga","31","1988","33","28","2,475","27.5","3","7","10","1","2","2","10","0","3.2","1.6","6.1","7.7","66","363","77","0.11","0.25","0.36","0.04","0.29","0.11","0.22","0.34","0.06","0.28",
"Mattia Bani","itITA","DF","Bologna","itSerie A","25","1993","27","26","2,207","24.5","4","0","4","4","0","0","13","1","3.7","3.7","0.1","3.8","6","72","7","0.16","0.00","0.16","0.16","0.16","0.15","0.00","0.15","0.15","0.15",
"Antonín Barák","czCZE","MF,FW","Udinese","itSerie A","24","1994","8","1","194","2.2","0","0","0","0","0","0","1","0","0.1","0.1","0.2","0.3","7","11","12","0.00","0.00","0.00","0.00","0.00","0.05","0.08","0.13","0.05","0.13",
"Antonín Barák","czCZE","MF","Lecce","itSerie A","24","1994","16","15","1,369","15.2","2","1","3","2","0","0","0","0","3.9","3.9","1.6","5.5","44","81","66","0.13","0.07","0.20","0.13","0.20","0.25","0.11","0.36","0.25","0.36",
"Federico Barba","itITA","DF","Valladolid","esLa Liga","25","1993","5","5","450","5.0","0","0","0","0","0","0","3","0","0.0","0.0","0.0","0.1","3","15","15","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.02","0.01","0.02",
"Danilo Barbosa","brBRA","DF,MF","Nice","frLigue 1","23","1996","16","12","1,122","12.5","0","0","0","0","0","0","4","0","0.5","0.5","0.4","0.8","21","66","10","0.00","0.00","0.00","0.00","0.00","0.04","0.03","0.07","0.04","0.07",
"Melvin Bard","frFRA","DF","Lyon","frLigue 1","18","2000","1","0","45","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","10","0.00","0.00","0.00","0.00","0.00","0.00","0.09","0.09","0.00","0.09",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","24","1995","30","23","2,114","23.5","7","2","9","7","0","0","5","0","5.1","5.1","3.5","8.7","58","111","117","0.30","0.09","0.38","0.30","0.38","0.22","0.15","0.37","0.22","0.37",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","34","1985","21","21","1,890","21.0","0","1","1","0","0","0","6","0","0.3","0.3","1.4","1.7","23","70","27","0.00","0.05","0.05","0.00","0.05","0.02","0.07","0.08","0.02","0.08",
