Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Keita Baldé","snSEN","FW","Cagliari","itSerie A","26","1995","13.7","8","4","1","5","2","1","10","10.0","9","6","0","6","4","12","6","0",
"Gareth Bale","wlsWAL","FW","Real Madrid","esLa Liga","32","1989","3.1","2","1","1","0","1","1","4","25.0","3","2","0","2","2","4","1","0",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","33","1988","22.5","33","24","15","15","3","25","43","58.1","18","27","4","23","21","54","79","0",
"Leonardo Balerdi","arARG","DF","Marseille","frLigue 1","22","1999","10.6","9","6","9","0","0","5","14","35.7","9","11","4","7","19","28","30","0",
"Iván Balliu","alALB","DF","Rayo Vallecano","esLa Liga","29","1992","35.0","45","22","25","11","9","19","31","61.3","12","24","5","19","39","84","64","0",
"Fodé Ballo-Touré","snSEN","DF","Milan","itSerie A","24","1997","5.0","18","14","5","13","0","4","9","44.4","5","6","2","4","3","21","5","0",
"Folarin Balogun","usUSA","FW","Arsenal","engPremier League","20","2001","0.8","1","1","0","0","1","0","0","","0","1","0","1","0","1","1","0",
"Abdoulaye Bamba","ciCIV","DF,FW","Angers","frLigue 1","31","1990","5.1","6","5","6","0","0","4","11","36.4","7","5","1","4","9","15","13","0",
"Jonathan Bamba","ciCIV","MF,FW","Lille","frLigue 1","25","1996","27.0","30","12","13","9","8","13","36","36.1","23","24","1","23","21","51","10","0",
"Patrick Bamford","engENG","FW","Leeds United","engPremier League","27","1993","6.2","1","0","0","1","0","0","3","0.0","3","8","2","6","2","3","8","0",
"Filippo Bandinelli","itITA","MF","Empoli","itSerie A","26","1995","21.7","33","20","10","17","6","15","31","48.4","16","22","5","17","10","43","37","2",
"Mattia Bani","itITA","DF","Genoa","itSerie A","27","1993","13.5","23","13","17","6","0","14","18","77.8","4","19","11","8","20","43","76","0",
"Simon Banza","cdCOD","FW","Lens","frLigue 1","24","1996","1.4","2","1","0","0","2","0","2","0.0","2","1","0","1","1","3","2","0",
"Shandon Baptiste","gdGRN","MF","Brentford","engPremier League","23","1998","10.1","14","4","9","4","1","6","15","40.0","9","10","0","10","11","25","12","0",
"Antonín Barák","czCZE","MF,FW","Hellas Verona","itSerie A","26","1994","26.0","18","8","9","8","1","5","17","29.4","12","32","5","27","6","24","26","0",
"Barbero","esESP","FW,MF","Osasuna","esLa Liga","22","1998","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Danilo Barbosa","brBRA","DF","Nice","frLigue 1","25","1996","1.0","0","0","0","0","0","0","0","","0","1","1","0","2","2","10","0",
"Barcia","esESP","DF","Granada","esLa Liga","20","2000","0.8","0","0","0","0","0","0","0","","0","1","1","0","1","1","0","1",
"Bradley Barcola","frFRA","FW,MF","Lyon","frLigue 1","18","2002","2.9","7","4","2","3","2","1","8","12.5","7","7","1","6","2","9","1","0",
"Melvin Bard","frFRA","DF","Nice","frLigue 1","20","2000","28.8","59","37","38","17","4","41","63","65.1","22","33","10","23","51","110","56","0",
"Enis Bardhi","mkMKD","MF,FW","Levante","esLa Liga","26","1995","18.9","29","12","12","14","3","12","35","34.3","23","13","2","11","10","39","7","0",
"Francesco Bardi","itITA","GK","Bologna","itSerie A","29","1992","2.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Keidi Bare","alALB","MF","Espanyol","esLa Liga","23","1997","16.5","27","17","14","12","1","11","31","35.5","20","20","10","10","15","42","26","1",
"Nicolò Barella","itITA","MF","Inter","itSerie A","24","1997","32.4","63","42","17","35","11","29","55","52.7","26","26","2","24","21","84","8","2",
"Kike Barja","esESP","MF,FW","Osasuna","esLa Liga","24","1997","9.6","15","11","4","7","4","8","22","36.4","14","10","1","9","9","24","4","0",
"Ross Barkley","engENG","MF,FW","Chelsea","engPremier League","27","1993","2.0","0","0","0","0","0","0","1","0.0","1","1","0","1","1","1","0","0",
"Aymen Barkok","maMAR","MF,DF","Eint Frankfurt","deBundesliga","23","1998","1.8","6","2","2","3","1","2","7","28.6","5","4","1","3","5","11","6","0",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","31","1989","9.0","11","2","2","7","2","2","9","22.2","7","8","1","7","2","13","5","0",
"Harvey Barnes","engENG","FW,MF","Leicester City","engPremier League","23","1997","23.3","31","16","9","11","11","7","23","30.4","16","24","1","23","5","36","7","0",
"Antonio Barragán","esESP","DF","Elche","esLa Liga","34","1987","11.3","21","14","13","7","1","11","17","64.7","6","5","3","2","17","38","34","0",
"Leandro Barreiro Martins","luLUX","MF","Mainz 05","deBundesliga","21","2000","19.9","63","32","23","27","13","29","50","58.0","21","23","6","17","32","95","23","0",
"Ander Barrenetxea","esESP","FW,MF","Real Sociedad","esLa Liga","19","2001","6.1","15","10","9","6","0","8","18","44.4","10","7","0","7","2","17","2","0",
"Jacob Barrett Laursen","dkDEN","DF","Arminia","deBundesliga","26","1994","18.1","16","12","10","6","0","8","21","38.1","13","19","7","12","28","44","43","0",
"Musa Barrow","gmGAM","FW,MF","Bologna","itSerie A","22","1998","23.7","12","4","4","4","4","6","20","30.0","14","20","1","19","6","18","8","0",
"Abdourahmane Barry","gnGUI","DF","Greuther Fürth","deBundesliga","21","2000","2.3","6","4","3","3","0","5","7","71.4","2","5","2","3","4","10","1","0",
"Marc Bartra","esESP","DF","Betis","esLa Liga","30","1991","22.1","39","14","18","17","4","19","35","54.3","16","39","22","17","33","72","105","1",
"Daniele Baselli","itITA","MF,FW","Torino","itSerie A","29","1992","1.7","3","3","2","0","1","2","6","33.3","4","0","0","0","1","4","2","0",
"Daniele Baselli","itITA","MF","Cagliari","itSerie A","29","1992","3.2","6","5","3","1","2","1","5","20.0","4","2","0","2","2","8","5","0",
"Toma Bašić","hrCRO","MF","Lazio","itSerie A","24","1996","10.9","12","8","3","9","0","5","17","29.4","12","13","4","9","4","16","21","0",
"Toma Bašić","hrCRO","MF","Bordeaux","frLigue 1","24","1996","2.3","2","2","1","0","1","0","4","0.0","4","4","1","3","2","4","0","0",
"Amine Bassi","frFRA","MF,FW","Metz","frLigue 1","23","1997","2.0","6","3","2","3","1","1","3","33.3","2","5","0","5","0","6","0","0",
"Álvaro Bastida","esESP","MF","Cádiz","esLa Liga","17","2004","2.2","7","4","2","4","1","4","5","80.0","1","1","0","1","3","10","1","0",
"Alessandro Bastoni","itITA","DF","Inter","itSerie A","22","1999","25.7","44","25","28","13","3","17","34","50.0","17","22","12","10","35","79","59","1",
"Simone Bastoni","itITA","MF,DF","Spezia","itSerie A","24","1996","25.4","52","34","28","17","7","21","65","32.3","44","38","11","27","30","82","31","0",
"Lewis Bate","engENG","MF","Leeds United","engPremier League","18","2002","1.6","1","0","0","0","1","0","8","0.0","8","1","0","1","1","2","1","0",
"Rodrigo Battaglia","arARG","MF","Mallorca","esLa Liga","30","1991","13.1","32","16","13","19","0","15","30","50.0","15","21","10","11","10","42","36","0",
"Maximilian Bauer","deGER","DF","Greuther Fürth","deBundesliga","21","2000","18.8","28","15","17","10","1","11","28","39.3","17","24","14","10","29","57","99","0",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","31","1990","33.0","0","0","0","0","0","0","3","0.0","3","0","0","0","0","0","19","1",
"Timo Baumgartl","deGER","DF","Union Berlin","deBundesliga","25","1996","24.1","59","28","34","21","4","31","47","66.0","16","27","11","16","37","96","58","0",
"Julian Baumgartlinger","atAUT","MF,FW","Leverkusen","deBundesliga","33","1988","1.0","3","1","2","1","0","1","2","50.0","1","1","0","1","2","5","0","0",
"Christoph Baumgartner","atAUT","MF,FW","Hoffenheim","deBundesliga","21","1999","21.0","28","15","14","7","7","13","32","40.6","19","24","3","21","8","36","16","0",
"Jon Bautista","esESP","MF","Real Sociedad","esLa Liga","26","1995","0.5","3","0","0","3","0","0","1","0.0","1","1","0","1","1","4","1","0",
"Paul Baysse","frFRA","MF,DF","Bordeaux","frLigue 1","33","1988","0.1","1","1","0","1","0","0","0","","0","0","0","0","0","1","1","0",
"Noah Joel Sarenren Bazee","ngNGA","MF,FW","Augsburg","deBundesliga","24","1996","2.7","5","2","2","2","1","3","4","75.0","1","8","2","6","1","6","4","0",
"Bebé","cvCPV","FW","Rayo Vallecano","esLa Liga","31","1990","9.6","6","5","1","3","2","4","16","25.0","12","18","0","18","3","9","6","0",
"Ihlas Bebou","tgTOG","FW,DF","Hoffenheim","deBundesliga","27","1994","23.2","22","14","5","12","5","7","21","33.3","14","20","3","17","12","34","25","0",
"Rodrigo Becão","brBRA","DF","Udinese","itSerie A","25","1996","34.8","81","46","49","30","2","34","60","56.7","26","45","20","25","42","123","89","3",
"Mads Bech Sørensen","dkDEN","DF","Brentford","engPremier League","22","1999","9.3","8","7","6","2","0","6","7","85.7","1","9","6","3","6","14","25","0",
"Sheraldo Becker","srSUR","FW,MF","Union Berlin","deBundesliga","26","1995","19.5","9","6","3","4","2","6","18","33.3","12","11","0","11","2","11","4","0",
"Jan Bednarek","plPOL","DF","Southampton","engPremier League","25","1996","29.2","32","15","18","13","1","19","33","57.6","14","48","27","21","72","104","141","0",
"Donny van de Beek","nlNED","MF","Manchester Utd","engPremier League","24","1997","0.8","6","4","4","1","1","1","2","50.0","1","5","1","4","2","8","1","0",
"Donny van de Beek","nlNED","MF","Everton","engPremier League","24","1997","5.4","15","7","8","6","1","6","13","46.2","7","6","2","4","6","21","4","0",
"Asmir Begović","baBIH","GK","Everton","engPremier League","34","1987","3.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","3","0",
"Valon Behrami","chSUI","MF,FW","Genoa","itSerie A","36","1985","3.5","3","1","0","2","1","0","7","0.0","7","4","1","3","1","4","4","0",
"Kevin Behrens","deGER","FW","Union Berlin","deBundesliga","30","1991","5.5","3","2","1","1","1","0","4","0.0","4","3","0","3","3","6","7","0",
"Youcef Belaïli","dzALG","MF,FW","Brest","frLigue 1","29","1992","9.2","2","1","0","0","2","2","9","22.2","7","5","1","4","7","9","4","0",
"Vid Belec","siSVN","GK","Salernitana","itSerie A","31","1990","21.5","0","0","0","0","0","0","0","","0","0","0","0","0","0","9","1",
"Ishak Belfodil","dzALG","FW","Hertha BSC","deBundesliga","29","1992","18.2","9","6","4","4","1","4","8","50.0","4","9","1","8","5","14","16","0",
"Haris Belkebla","dzALG","MF","Brest","frLigue 1","27","1994","25.7","46","23","21","21","4","18","39","46.2","21","26","6","20","48","94","30","1",
"Stefan Bell","deGER","DF","Mainz 05","deBundesliga","29","1991","31.8","54","23","37","16","1","30","63","47.6","33","26","15","11","41","95","112","1",
"Armel Bella Kotchap","deGER","DF","Bochum","deBundesliga","19","2001","19.6","34","20","25","9","0","18","28","64.3","10","21","16","5","42","76","84","2",
"Raoul Bellanova","itITA","DF,FW","Cagliari","itSerie A","21","2000","27.7","29","15","14","12","3","6","27","22.2","21","39","8","31","21","50","51","0",
"Karim Bellarabi","deGER","FW,MF","Leverkusen","deBundesliga","31","1990","7.6","9","4","4","4","1","3","13","23.1","10","5","0","5","9","18","4","0",
"Jean-Ricner Bellegarde","htHAI","MF","Strasbourg","frLigue 1","23","1998","25.9","51","32","21","21","9","17","41","41.5","24","29","4","25","27","78","19","0",
"Héctor Bellerín","esESP","DF","Betis","esLa Liga","26","1995","22.0","52","32","29","20","3","31","44","70.5","13","11","2","9","23","75","57","1",
"Jude Bellingham","engENG","MF","Dortmund","deBundesliga","18","2003","31.0","52","34","15","31","6","21","53","39.6","32","50","4","46","42","94","32","0",
"George Bello","usUSA","DF","Arminia","deBundesliga","19","2002","4.8","7","7","7","0","0","4","4","100.0","0","5","4","1","6","13","11","0",
"Jeanuël Belocian","frFRA","DF","Rennes","frLigue 1","16","2005","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Andrea Belotti","itITA","FW","Torino","itSerie A","27","1993","15.2","7","3","2","2","3","3","12","25.0","9","12","4","8","2","9","9","0",
"Fran Beltrán","esESP","MF","Celta Vigo","esLa Liga","22","1999","28.9","56","41","27","23","6","28","68","41.2","40","29","5","24","32","88","39","0",
"Hatem Ben Arfa","frFRA","FW,MF","Lille","frLigue 1","34","1987","3.5","4","2","2","1","1","2","4","50.0","2","3","0","3","0","4","1","0",
"Salim Ben Seghir","frFRA","MF","Marseille","frLigue 1","18","2003","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Wissam Ben Yedder","frFRA","FW","Monaco","frLigue 1","30","1990","28.1","18","8","1","11","6","6","15","40.0","9","12","1","11","0","18","1","0",
"Marco Benassi","itITA","DF,MF","Fiorentina","itSerie A","26","1994","1.8","1","0","1","0","0","1","2","50.0","1","3","0","3","3","4","3","0",
"Marco Benassi","itITA","MF","Empoli","itSerie A","26","1994","4.2","6","3","3","2","1","1","10","10.0","9","4","0","4","3","9","6","0",
"Darío Benedetto","arARG","FW,MF","Elche","esLa Liga","31","1990","6.6","5","1","2","2","1","3","6","50.0","3","4","0","4","1","6","1","0",
"Darío Benedetto","arARG","FW,MF","Marseille","frLigue 1","31","1990","0.6","0","0","0","0","0","0","0","","0","2","0","2","0","0","0","0",
"László Bénes","skSVK","MF","Gladbach","deBundesliga","23","1997","2.7","5","3","1","3","1","1","6","16.7","5","5","2","3","2","7","5","0",
"Walter Benítez","arARG","GK","Nice","frLigue 1","28","1993","37.0","0","0","0","0","0","0","2","0.0","2","1","0","1","0","0","12","2",
"Iker Benito","esESP","FW,MF","Osasuna","esLa Liga","18","2002","1.3","2","1","1","0","1","0","1","0.0","1","2","0","2","0","2","2","0",
"Loris Benito","chSUI","DF","Bordeaux","frLigue 1","29","1992","0.7","0","0","0","0","0","0","0","","0","0","0","0","1","1","3","1",
"Pedro Benito","esESP","FW","Cádiz","esLa Liga","21","2000","0.3","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Filip Benković","hrCRO","DF,FW","Udinese","itSerie A","24","1997","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Ismaël Bennacer","dzALG","MF","Milan","itSerie A","23","1997","16.9","44","30","22","15","7","21","50","42.0","29","20","4","16","25","69","15","0",
"Keanan Bennetts","engENG","FW,DF","Gladbach","deBundesliga","22","1999","0.6","2","0","1","1","0","1","1","100.0","0","1","0","1","0","2","0","0",
"Saïd Benrahma","dzALG","FW,MF","West Ham","engPremier League","25","1995","24.1","28","17","16","9","3","15","38","39.5","23","17","1","16","9","37","8","0",
"Ramy Bensebaini","dzALG","DF","Gladbach","deBundesliga","26","1995","22.4","42","30","24","15","3","27","44","61.4","17","33","7","26","39","81","77","1",
"Nabil Bentaleb","dzALG","MF","Angers","frLigue 1","26","1994","16.8","42","24","15","20","7","16","29","55.2","13","24","9","15","28","70","13","0",
"Rodrigo Bentancur","uyURU","MF","Tottenham","engPremier League","24","1997","15.1","36","18","14","14","8","16","32","50.0","16","24","9","15","20","56","35","0",
"Rodrigo Bentancur","uyURU","MF","Juventus","itSerie A","24","1997","12.8","32","18","11","18","3","7","20","35.0","13","15","2","13","26","58","15","1",
"Christian Benteke","beBEL","FW","Crystal Palace","engPremier League","30","1990","12.7","3","2","1","2","0","2","6","33.3","4","7","3","4","2","5","33","0",
"Karim Benzema","frFRA","FW","Real Madrid","esLa Liga","33","1987","28.8","11","9","5","3","3","2","9","22.2","7","10","0","10","4","15","13","0",
"Alessandro Berardi","itITA","GK","Hellas Verona","itSerie A","30","1991","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Domenico Berardi","itITA","FW","Sassuolo","itSerie A","26","1994","31.3","32","19","9","16","7","15","57","26.3","42","39","2","37","31","63","23","0",
"Yuri Berchiche","esESP","DF","Athletic Club","esLa Liga","31","1990","11.3","25","11","10","11","4","7","14","50.0","7","19","6","13","13","38","25","0",
"Álex Berenguer","esESP","MF","Athletic Club","esLa Liga","26","1995","24.1","45","26","23","14","8","11","51","21.6","40","40","2","38","16","61","20","0",
"Bartosz Bereszyński","plPOL","DF","Sampdoria","itSerie A","29","1992","32.7","64","38","34","25","5","37","80","46.3","43","38","12","26","42","106","73","1",
"Jóhann Berg Guðmundsson","isISL","MF","Burnley","engPremier League","30","1990","12.2","16","6","7","7","2","5","20","25.0","15","11","2","9","12","28","22","0",
"Patrick Berg","noNOR","MF","Lens","frLigue 1","23","1997","3.4","14","6","6","8","0","0","4","0.0","4","2","1","1","4","18","3","0",
"Mitchell van Bergen","nlNED","FW,MF","Reims","frLigue 1","21","1999","10.9","8","5","7","0","1","6","15","40.0","9","9","0","9","4","12","7","0",
"Steven Bergwijn","nlNED","FW,MF","Tottenham","engPremier League","23","1997","6.3","3","2","2","1","0","1","10","10.0","9","3","0","3","1","4","8","0",
"Etrit Berisha","alALB","GK","Torino","itSerie A","32","1989","10.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","4","0",
"Valon Berisha","xkKVX","MF,FW","Reims","frLigue 1","28","1993","5.1","10","7","2","5","3","2","10","20.0","8","9","0","9","4","14","3","0",
"Federico Bernardeschi","itITA","MF,FW","Juventus","itSerie A","27","1994","16.4","16","10","7","4","5","6","13","46.2","7","12","4","8","5","21","15","0",
"Paul Bernardoni","frFRA","GK","Angers","frLigue 1","24","1997","13.0","3","2","3","0","0","3","4","75.0","1","0","0","0","0","3","8","1",
"Paul Bernardoni","frFRA","GK","Saint-Étienne","frLigue 1","24","1997","19.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","14","2",
"Juan Bernat","esESP","DF,MF","Paris S-G","frLigue 1","28","1993","10.6","24","14","10","10","4","13","18","72.2","5","8","0","8","8","32","16","0",
"Dimitry Bertaud","cdCOD","GK","Montpellier","frLigue 1","23","1998","9.3","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","5","1",
"Jason Berthomier","frFRA","MF","Clermont Foot","frLigue 1","31","1990","19.2","29","14","5","17","7","12","34","35.3","22","14","2","12","8","37","4","1",
"Nicolò Bertola","itITA","MF,DF","Spezia","itSerie A","18","2003","0.4","3","2","3","0","0","3","4","75.0","1","0","0","0","3","6","1","0",
"Ryan Bertrand","engENG","DF","Leicester City","engPremier League","31","1989","3.7","8","5","3","4","1","2","5","40.0","3","8","3","5","1","9","7","0",
"Daniel Bessa","itITA","MF","Hellas Verona","itSerie A","28","1993","8.5","7","2","3","3","1","4","15","26.7","11","13","3","10","5","12","11","0",
