Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Rubén Alcaraz","esESP","MF","Valladolid","esLa Liga","27","1991","33.1","96","54","50","40","6","32","89","36.0","57","59","10","49","38","134","52","1",
"Toby Alderweireld","beBEL","DF","Tottenham","engPremier League","29","1989","32.5","37","23","25","10","2","12","22","54.5","10","41","22","19","24","61","175","0",
"Álex Alegría","esESP","FW,MF","Rayo Vallecano","esLa Liga","25","1992","1.6","1","1","0","1","0","0","3","0.0","3","1","0","1","0","1","0","0",
"Alexis Alegue","frFRA","FW","Nantes","frLigue 1","21","1996","0.1","1","0","0","1","0","0","0","","0","0","0","0","0","1","0","0",
"Iván Alejo","esESP","MF","Getafe","esLa Liga","23","1995","1.6","2","0","0","2","0","0","4","0.0","4","2","0","2","0","2","3","0",
"Carles Aleñá","esESP","MF","Barcelona","esLa Liga","20","1998","7.1","7","4","0","6","1","2","8","25.0","6","4","0","4","2","9","0","0",
"Rúnar Alex Rúnarsson","isISL","GK","Dijon","frLigue 1","23","1995","25.0","2","0","2","0","0","2","6","33.3","4","0","0","0","1","3","7","2",
"Alexander","arARG","FW","Leganés","esLa Liga","29","1988","0.1","1","0","1","0","0","1","1","100.0","0","0","0","0","0","1","0","0",
"Trent Alexander-Arnold","engENG","DF","Liverpool","engPremier League","19","1998","27.4","61","39","31","22","8","36","68","52.9","32","19","3","16","35","96","68","0",
"Alfonso","mzMOZ","MF","Hoffenheim","deBundesliga","18","1999","0.1","1","1","0","1","0","1","2","50.0","1","0","0","0","1","2","0","0",
"Rachid Alioui","maMAR","FW","Nîmes","frLigue 1","26","1992","13.9","15","5","3","9","3","4","9","44.4","5","8","1","7","10","25","11","0",
"Alisson","brBRA","GK","Liverpool","engPremier League","25","1992","38.0","2","1","2","0","0","2","2","100.0","0","0","0","0","1","3","14","6",
"Bobby Allain","frFRA","GK","Dijon","frLigue 1","26","1991","13.0","0","0","0","0","0","0","1","0.0","1","1","0","1","0","0","16","1",
"Allan","brBRA","MF","Napoli","itSerie A","27","1991","29.1","106","70","39","55","12","36","107","33.6","71","55","13","42","36","142","28","0",
"Allan","brBRA","MF","Eint Frankfurt","deBundesliga","21","1997","2.0","4","4","2","2","0","0","4","0.0","4","4","2","2","0","4","1","0",
"Dele Alli","engENG","MF","Tottenham","engPremier League","22","1996","20.3","33","19","6","14","13","5","24","20.8","19","33","5","28","19","52","20","0",
"Miguel Almirón","pyPAR","MF","Newcastle Utd","engPremier League","24","1994","8.4","20","12","7","10","3","4","10","40.0","6","14","1","13","8","28","5","0",
"Júnior Alonso","pyPAR","DF,MF","Celta Vigo","esLa Liga","25","1993","6.0","13","9","8","4","1","7","12","58.3","5","8","3","5","5","18","24","1",
"Marcos Alonso","esESP","DF","Chelsea","engPremier League","27","1990","30.7","73","46","44","22","7","33","58","56.9","25","25","2","23","39","112","101","0",
"Mickaël Alphonse","gpGLP","DF","Dijon","frLigue 1","29","1989","6.3","10","5","6","1","3","3","4","75.0","1","3","1","2","9","19","30","0",
"Sergio Álvarez","esESP","DF,MF","Eibar","esLa Liga","26","1992","11.9","34","25","12","20","2","13","23","56.5","10","9","4","5","17","51","43","0",
"Sergio Álvarez","esESP","GK","Celta Vigo","esLa Liga","31","1986","13.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","4","0",
"Yeray Álvarez","esESP","DF","Athletic Club","esLa Liga","23","1995","29.0","55","30","39","14","2","19","33","57.6","14","35","16","19","63","118","149","1",
"Bruno Alves","ptPOR","DF","Parma","itSerie A","36","1981","32.5","15","8","11","4","0","4","7","57.1","3","36","28","8","29","44","210","0",
"Dani Alves","brBRA","MF,DF","Paris S-G","frLigue 1","35","1983","18.0","42","22","16","23","3","13","38","34.2","25","18","5","13","8","50","11","0",
"Ibrahim Amadou","frFRA","MF,DF","Sevilla","esLa Liga","25","1993","8.5","27","20","9","15","3","2","9","22.2","7","7","4","3","11","38","24","0",
"Romain Amalfitano","frFRA","MF,FW","Dijon","frLigue 1","28","1989","28.0","52","33","20","28","4","25","67","37.3","42","45","13","32","47","99","35","0",
"Daniel Amartey","ghGHA","DF","Leicester City","engPremier League","23","1994","7.1","18","12","11","6","1","10","15","66.7","5","6","4","2","17","35","28","1",
"Jordi Amat","idIDN","DF","Rayo Vallecano","esLa Liga","26","1992","30.7","54","31","34","19","1","24","42","57.1","18","31","10","21","43","97","133","1",
"Amath","snSEN","MF","Getafe","esLa Liga","22","1996","11.1","20","13","7","11","2","6","27","22.2","21","17","0","17","10","30","12","0",
"Jordan Amavi","frFRA","DF","Marseille","frLigue 1","24","1994","24.2","74","50","34","26","14","35","56","62.5","21","24","8","16","46","120","93","4",
"Kelvin Amian","frFRA","DF","Toulouse","frLigue 1","20","1998","32.0","68","45","54","12","2","20","30","66.7","10","36","13","23","36","104","113","1",
"Nadiem Amiri","deGER","MF","Hoffenheim","deBundesliga","21","1996","8.4","14","9","8","4","2","3","13","23.1","10","11","0","11","7","21","4","0",
"Yanis Ammour","frFRA","MF","Montpellier","frLigue 1","19","1999","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Luke Amos","engENG","MF","Tottenham","engPremier League","21","1997","0.0","1","0","0","1","0","0","0","","0","0","0","0","0","1","0","0",
"Joachim Andersen","dkDEN","DF","Sampdoria","itSerie A","22","1996","32.0","40","27","31","8","1","19","31","61.3","12","30","15","15","35","75","147","1",
"Felipe Anderson","brBRA","MF,FW","West Ham","engPremier League","25","1993","33.8","89","49","33","44","12","31","101","30.7","70","71","0","71","41","130","18","1",
"Florin Andone","roROU","FW","Brighton","engPremier League","25","1993","9.8","10","2","3","4","3","1","6","16.7","5","9","1","8","3","13","12","0",
"Benjamin André","frFRA","MF","Rennes","frLigue 1","27","1990","27.7","101","60","39","50","12","33","85","38.8","52","40","6","34","54","155","58","0",
"Marco Andreolli","itITA","DF","Cagliari","itSerie A","32","1986","1.2","1","1","1","0","0","1","1","100.0","0","2","1","1","1","2","5","0",
"Marco Andreolli","itITA","DF","Chievo","itSerie A","32","1986","7.2","10","6","7","2","1","6","10","60.0","4","4","2","2","6","16","33","0",
"Yoann Andreu","frFRA","DF","Angers","frLigue 1","29","1989","0.0","1","0","1","0","0","0","1","0.0","1","0","0","0","1","2","0","0",
"José Ángel","esESP","DF","Eibar","esLa Liga","28","1989","33.6","66","46","36","23","7","31","56","55.4","25","24","5","19","41","107","113","1",
"Miguel Ángel Moyá","esESP","GK","Real Sociedad","esLa Liga","34","1984","11.0","1","1","1","0","0","1","2","50.0","1","0","0","0","1","2","9","2",
"Cristian Ansaldi","arARG","DF,MF","Torino","itSerie A","31","1986","20.1","50","26","19","21","10","15","30","50.0","15","21","4","17","15","65","31","0",
"Mirco Antenucci","itITA","FW","SPAL","itSerie A","33","1984","23.7","11","9","5","1","5","1","10","10.0","9","14","0","14","5","16","5","0",
"Waldemar Anton","deGER","DF","Hannover 96","deBundesliga","22","1996","34.0","49","32","33","14","2","22","50","44.0","28","56","33","23","69","118","169","3",
"Luca Antonelli","itITA","DF","Empoli","itSerie A","31","1987","8.4","13","11","4","5","4","7","17","41.2","10","19","4","15","16","29","25","1",
"Mauro Antonio Burruchaga","arARG","MF","Chievo","itSerie A","20","1998","0.6","2","2","1","1","0","0","2","0.0","2","2","1","1","0","2","3","0",
"Michail Antonio","jmJAM","MF,FW","West Ham","engPremier League","28","1990","23.4","23","14","12","6","5","6","12","50.0","6","38","3","35","18","41","26","1",
"Antoñito","esESP","DF,MF","Valladolid","esLa Liga","30","1987","20.7","35","21","16","15","4","18","42","42.9","24","21","8","13","18","53","31","0",
"Vitorino Antunes","ptPOR","DF,MF","Getafe","esLa Liga","31","1987","24.2","41","26","22","17","2","27","45","60.0","18","33","7","26","43","84","75","1",
"Anuar","maMAR","MF,FW","Valladolid","esLa Liga","23","1995","12.0","33","19","15","16","2","6","14","42.9","8","14","1","13","11","44","25","1",
"Dennis Aogo","deGER","MF","Stuttgart","deBundesliga","31","1987","11.4","15","10","6","7","2","6","15","40.0","9","8","1","7","9","24","19","0",
"Houssem Aouar","dzALG","MF","Lyon","frLigue 1","20","1998","34.0","63","38","28","25","10","17","61","27.9","44","33","6","27","32","95","25","3",
"Emmanuel Apeh","ngNGA","FW,MF","Celta Vigo","esLa Liga","21","1996","0.2","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Mauro Arambarri","uyURU","MF","Getafe","esLa Liga","22","1995","29.7","59","33","18","37","4","23","76","30.3","53","44","9","35","30","89","36","0",
"Guilherme Arana","brBRA","DF","Sevilla","esLa Liga","21","1997","7.0","11","6","5","5","1","6","7","85.7","1","6","3","3","9","20","8","0",
"Charles Aránguiz","clCHI","MF","Leverkusen","deBundesliga","29","1989","21.0","48","30","21","22","5","21","66","31.8","45","31","2","29","25","73","27","1",
"Luiz Araújo","brBRA","FW,MF","Lille","frLigue 1","22","1996","8.7","23","17","8","9","6","9","24","37.5","15","6","1","5","3","26","4","0",
"Néstor Araujo","mxMEX","DF","Celta Vigo","esLa Liga","26","1991","29.8","42","22","32","9","1","18","22","81.8","4","32","21","11","35","77","153","1",
"Anaitz Arbilla","esESP","DF","Eibar","esLa Liga","31","1987","21.7","31","24","25","5","1","17","27","63.0","10","12","5","7","46","77","92","2",
"Joaquín Ardaiz","uyURU","FW","Frosinone","itSerie A","19","1999","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Alphonse Areola","frFRA","GK","Paris S-G","frLigue 1","25","1993","21.0","1","1","1","0","0","1","1","100.0","0","0","0","0","0","1","4","1",
"Santiago Arias","coCOL","DF","Atlético Madrid","esLa Liga","26","1992","19.7","48","32","31","16","1","20","31","64.5","11","14","2","12","34","82","43","0",
"Lorenzo Ariaudo","itITA","DF","Frosinone","itSerie A","29","1989","18.7","20","14","15","4","1","6","10","60.0","4","31","20","11","14","34","103","0",
"Nicolò Armini","itITA","DF","Lazio","itSerie A","17","2001","0.4","1","1","0","1","0","1","2","50.0","1","1","0","1","0","1","0","0",
"Yoël Armougom","frFRA","DF","Caen","frLigue 1","20","1998","20.6","31","21","20","9","2","15","29","51.7","14","9","3","6","21","52","66","0",
"Stuart Armstrong","sctSCO","MF","Southampton","engPremier League","26","1992","15.9","28","20","14","6","8","8","42","19.0","34","14","0","14","12","40","12","0",
"José Arnaiz","esESP","MF,FW","Leganés","esLa Liga","23","1995","1.3","1","1","1","0","0","0","3","0.0","3","0","0","0","2","3","1","0",
"Marko Arnautović","atAUT","FW","West Ham","engPremier League","29","1989","22.1","9","5","4","3","2","1","7","14.3","6","4","2","2","3","12","6","0",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","24","1994","31.9","52","30","21","27","4","21","61","34.4","40","31","10","21","35","87","48","1",
"Kepa Arrizabalaga","esESP","GK","Chelsea","engPremier League","23","1994","36.0","1","1","1","0","0","1","2","50.0","1","1","0","1","0","1","4","2",
"Harry Arter","ieIRL","MF","Cardiff City","engPremier League","28","1989","22.2","62","37","27","26","9","16","46","34.8","30","33","5","28","21","83","21","2",
"Kwadwo Asamoah","ghGHA","DF","Inter","itSerie A","29","1988","29.7","44","26","22","14","8","29","51","56.9","22","21","4","17","40","84","46","1",
"Takuma Asano","jpJPN","MF,FW","Hannover 96","deBundesliga","23","1994","7.8","5","3","1","1","3","1","6","16.7","5","9","0","9","2","7","2","0",
"Santiago Ascacíbar","arARG","MF","Stuttgart","deBundesliga","21","1997","27.0","78","50","43","29","6","34","74","45.9","40","48","10","38","43","121","34","1",
"Sergio Asenjo","esESP","GK","Villarreal","esLa Liga","29","1989","32.0","0","0","0","0","0","0","1","0.0","1","0","0","0","3","3","26","2",
"Marco Asensio","esESP","FW","Real Madrid","esLa Liga","22","1996","19.8","12","8","3","5","4","2","24","8.3","22","16","1","15","14","26","7","0",
"Iago Aspas","esESP","FW,MF","Celta Vigo","esLa Liga","30","1987","25.0","16","11","4","8","4","4","20","20.0","16","14","0","14","16","32","5","0",
"Simon Asta","deGER","DF","Augsburg","deBundesliga","17","2001","1.0","6","3","4","2","0","2","2","100.0","0","2","1","1","3","9","1","0",
"Youcef Atal","dzALG","DF,FW","Nice","frLigue 1","22","1996","25.1","68","44","34","25","9","34","67","50.7","33","38","8","30","56","124","42","0",
"Christian Atsu","ghGHA","MF","Newcastle Utd","engPremier League","26","1992","16.6","24","15","9","11","4","5","16","31.3","11","13","3","10","7","31","16","0",
"Pierre-Emerick Aubameyang","gaGAB","FW","Arsenal","engPremier League","29","1989","30.3","21","17","6","9","6","8","28","28.6","20","26","0","26","8","29","22","0",
"Emil Audero","idIDN","GK","Sampdoria","itSerie A","21","1997","36.0","4","3","4","0","0","3","3","100.0","0","0","0","0","1","5","21","4",
"Jean-Kévin Augustin","frFRA","FW","RB Leipzig","deBundesliga","21","1997","5.1","2","0","0","0","2","0","1","0.0","1","6","0","6","3","5","0","0",
"Ludwig Augustinsson","seSWE","DF","Werder Bremen","deBundesliga","24","1994","33.6","53","31","25","22","6","23","39","59.0","16","37","11","26","38","91","86","1",
"Serge Aurier","ciCIV","DF","Tottenham","engPremier League","25","1992","6.3","20","12","12","4","4","8","15","53.3","7","8","2","6","7","27","20","0",
"Charlie Austin","engENG","FW","Southampton","engPremier League","29","1989","10.9","13","7","3","6","4","6","11","54.5","5","12","2","10","2","15","13","0",
"Ezequiel Ávila","arARG","FW,MF","Huesca","esLa Liga","24","1994","22.2","18","10","7","7","4","4","26","15.4","22","21","2","19","13","31","22","0",
"Jordan Ayew","ghGHA","FW","Crystal Palace","engPremier League","26","1991","13.1","38","23","12","19","7","6","20","30.0","14","16","0","16","7","45","6","0",
"Kaan Ayhan","trTUR","DF","Düsseldorf","deBundesliga","23","1994","27.2","53","29","38","15","0","23","47","48.9","24","34","16","18","59","112","118","3",
"Floyd Ayité","tgTOG","FW,MF","Fulham","engPremier League","29","1988","5.3","4","4","2","1","1","2","6","33.3","4","8","1","7","7","11","5","0",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","28","1989","37.8","105","60","52","40","13","38","67","56.7","29","63","16","47","43","148","91","3",
"Abdoulaye Ba","snSEN","DF","Rayo Vallecano","esLa Liga","27","1991","23.4","46","33","37","8","1","29","39","74.4","10","32","18","14","29","75","165","4",
"Florian Baak","deGER","MF","Hertha BSC","deBundesliga","19","1999","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Ludovic Baal","gfGUF","DF","Rennes","frLigue 1","32","1986","1.4","4","3","3","1","0","0","0","","0","1","0","1","2","6","1","0",
"Khouma Babacar","snSEN","FW","Sassuolo","itSerie A","25","1993","16.5","7","3","2","5","0","2","10","20.0","8","8","2","6","3","10","25","1",
"Ryan Babel","nlNED","FW,MF","Fulham","engPremier League","31","1986","13.9","8","4","1","5","2","3","9","33.3","6","12","0","12","6","14","13","1",
"Carlos Bacca","coCOL","FW","Villarreal","esLa Liga","31","1986","14.1","4","2","1","2","1","0","5","0.0","5","4","0","4","8","12","5","0",
"Juninho Bacuna","cwCUW","MF,DF","Huddersfield","engPremier League","20","1997","15.7","46","29","22","19","5","22","54","40.7","32","21","1","20","24","70","12","1",
"Leandro Bacuna","cwCUW","MF","Cardiff City","engPremier League","26","1991","6.2","15","10","5","7","3","8","22","36.4","14","5","2","3","15","30","9","0",
"Milan Badelj","hrCRO","MF","Lazio","itSerie A","29","1989","12.7","33","20","10","19","4","16","37","43.2","21","27","9","18","33","66","20","1",
"Benoît Badiashile","frFRA","DF","Monaco","frLigue 1","17","2001","19.6","25","18","18","7","0","17","25","68.0","8","12","5","7","21","46","79","2",
"Holger Badstuber","deGER","DF","Stuttgart","deBundesliga","29","1989","5.8","12","4","8","4","0","7","8","87.5","1","6","2","4","9","21","21","1",
"Stéphane Bahoken","cmCMR","FW","Angers","frLigue 1","26","1992","27.4","15","7","0","10","5","3","21","14.3","18","35","3","32","8","23","5","0",
"Daniel Baier","deGER","MF","Augsburg","deBundesliga","34","1984","31.3","62","39","21","37","4","24","66","36.4","42","27","8","19","60","122","48","2",
"Leon Bailey","jmJAM","FW","Leverkusen","deBundesliga","20","1997","21.3","15","11","9","2","4","6","20","30.0","14","20","0","20","14","29","11","0",
"Eric Bailly","ciCIV","DF","Manchester Utd","engPremier League","24","1994","7.1","15","9","14","1","0","8","10","80.0","2","9","4","5","13","28","39","1",
"Leighton Baines","engENG","DF","Everton","engPremier League","33","1984","4.2","8","6","4","3","1","4","6","66.7","2","2","0","2","2","10","8","0",
"Marvin Bakalorz","deGER","MF","Hannover 96","deBundesliga","28","1989","16.3","18","11","7","9","2","6","36","16.7","30","29","4","25","28","46","47","0",
"Tiemoué Bakayoko","frFRA","MF","Milan","itSerie A","23","1994","25.6","69","43","22","40","7","26","62","41.9","36","34","5","29","50","119","42","2",
"Ridle Baku","deGER","MF","Mainz 05","deBundesliga","20","1998","10.4","18","9","6","9","3","2","7","28.6","5","13","1","12","8","26","9","0",
"Fabián Balbuena","pyPAR","DF","West Ham","engPremier League","26","1991","22.4","40","20","34","6","0","16","42","38.1","26","23","15","8","53","93","175","0",
"Keita Baldé","snSEN","FW","Inter","itSerie A","23","1995","9.9","10","6","4","2","4","2","9","22.2","7","8","0","8","3","13","1","0",
"Gareth Bale","wlsWAL","FW","Real Madrid","esLa Liga","29","1989","19.8","16","8","5","7","4","6","20","30.0","14","19","3","16","11","27","13","0",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","30","1988","5.8","10","6","7","1","2","5","8","62.5","3","6","2","4","2","12","21","0",
"Andrija Balić","hrCRO","FW,MF","Udinese","itSerie A","20","1997","0.3","1","0","0","0","1","0","1","0.0","1","0","0","0","0","1","1","0",
"Fodé Ballo-Touré","snSEN","DF","Lille","frLigue 1","21","1997","17.7","47","35","26","19","2","21","32","65.6","11","25","7","18","27","74","42","2",
"Fodé Ballo-Touré","snSEN","DF","Monaco","frLigue 1","21","1997","17.7","46","31","26","16","4","20","40","50.0","20","20","2","18","28","74","38","2",
"Florent Balmont","frFRA","MF","Dijon","frLigue 1","38","1980","12.0","29","16","16","10","3","9","36","25.0","27","13","2","11","6","35","8","0",
"Leon Balogun","ngNGA","DF","Brighton","engPremier League","30","1988","6.6","12","6","11","1","0","8","9","88.9","1","5","3","2","17","29","32","1",
"Mario Balotelli","itITA","FW","Nice","frLigue 1","27","1990","8.4","1","0","0","1","0","1","4","25.0","3","9","1","8","1","2","8","0",
"Mario Balotelli","itITA","FW","Marseille","frLigue 1","27","1990","10.4","5","3","1","3","1","2","7","28.6","5","8","2","6","3","8","6","0",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","28","1990","28.6","51","29","31","14","6","24","44","54.5","20","20","4","16","37","88","86","0",
"Jonathan Bamba","ciCIV","FW,MF","Lille","frLigue 1","22","1996","33.4","29","19","7","17","5","13","39","33.3","26","24","1","23","41","70","18","0",
"Sol Bamba","ciCIV","DF","Cardiff City","engPremier League","33","1985","27.5","74","42","44","30","0","31","55","56.4","24","72","32","40","82","156","181","3",
"Yacine Bammou","maMAR","FW,MF","Caen","frLigue 1","26","1991","10.3","14","7","7","4","3","3","8","37.5","5","14","3","11","9","23","17","0",
"Éver Banega","arARG","MF","Sevilla","esLa Liga","30","1988","29.6","71","50","32","35","4","20","70","28.6","50","26","5","21","28","99","28","0",
"Mattia Bani","itITA","DF","Chievo","itSerie A","24","1993","29.0","67","40","46","21","0","27","40","67.5","13","51","35","16","57","124","162","2",
"Léo Baptistão","brBRA","FW,MF","Espanyol","esLa Liga","25","1992","13.7","22","14","11","5","6","8","27","29.6","19","17","0","17","8","30","14","0",
"Antonín Barák","czCZE","MF,FW","Udinese","itSerie A","23","1994","3.7","9","6","4","5","0","2","11","18.2","9","4","0","4","2","11","2","0",
"Federico Barba","itITA","DF","Chievo","itSerie A","24","1993","27.6","30","14","21","9","0","8","21","38.1","13","29","15","14","65","95","129","0",
"Danilo Barbosa","brBRA","MF","Nice","frLigue 1","22","1996","17.2","29","20","13","13","3","6","17","35.3","11","17","2","15","15","44","25","1",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","23","1995","31.5","70","43","30","34","6","28","87","32.2","59","35","3","32","31","101","36","1",
"Francesco Bardi","itITA","GK","Frosinone","itSerie A","26","1992","3.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","2","0",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","33","1985","18.6","32","19","15","14","3","12","21","57.1","9","25","12","13","31","63","68","1",
"Nicolò Barella","itITA","MF","Cagliari","itSerie A","21","1997","34.5","99","65","38","41","20","30","82","36.6","52","61","2","59","38","137","27","0",
"Philipp Bargfrede","deGER","MF,DF","Werder Bremen","deBundesliga","29","1989","12.0","23","15","9","12","2","10","28","35.7","18","35","11","24","34","57","45","1",
"Antonino Barillà","itITA","MF","Parma","itSerie A","30","1988","29.1","64","36","40","17","7","19","53","35.8","34","40","13","27","36","100","50","1",
"Ross Barkley","engENG","MF","Chelsea","engPremier League","24","1993","13.8","15","10","5","7","3","4","14","28.6","10","8","1","7","9","24","17","2",
"Aymen Barkok","maMAR","MF","Düsseldorf","deBundesliga","20","1998","5.7","13","6","4","9","0","4","19","21.1","15","8","1","7","4","17","3","0",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","28","1989","26.5","28","17","4","17","7","6","29","20.7","23","29","8","21","2","30","25","0",
"Harvey Barnes","engENG","MF,FW","Leicester City","engPremier League","20","1997","11.2","10","6","5","4","1","4","6","66.7","2","7","1","6","3","13","7","0",
"Antonio Barragán","esESP","DF,FW","Betis","esLa Liga","31","1987","10.4","14","8","9","4","1","2","12","16.7","10","15","4","11","5","19","30","2",
"Antonio Barreca","itITA","DF","Newcastle Utd","engPremier League","23","1995","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Antonio Barreca","itITA","DF","Monaco","frLigue 1","23","1995","6.6","11","8","8","3","0","7","11","63.6","4","3","2","1","7","18","18","0",
"Leandro Barreiro Martins","luLUX","MF","Mainz 05","deBundesliga","18","2000","1.0","4","4","2","0","2","1","2","50.0","1","0","0","0","2","6","1","0",
"Ander Barrenetxea","esESP","FW,MF","Real Sociedad","esLa Liga","16","2001","4.4","7","2","2","0","5","2","8","25.0","6","8","0","8","4","11","1","0",
"Édgar Barreto","pyPAR","MF","Sampdoria","itSerie A","34","1984","8.7","28","19","15","6","7","10","26","38.5","16","11","3","8","17","45","7","0",
"Musa Barrow","gmGAM","FW","Atalanta","itSerie A","19","1998","6.7","9","5","5","3","1","4","6","66.7","2","4","0","4","0","9","2","0",
"Fin Bartels","deGER","MF,FW","Werder Bremen","deBundesliga","31","1987","0.3","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","0","0",
"Marc Bartra","esESP","DF","Betis","esLa Liga","27","1991","32.5","86","55","55","26","5","41","76","53.9","35","46","21","25","60","146","132","2",
"Andrea Barzagli","itITA","DF","Juventus","itSerie A","37","1981","2.9","1","1","0","1","0","1","2","50.0","1","2","2","0","4","5","10","0",
"Daniele Baselli","itITA","MF","Torino","itSerie A","26","1992","26.4","65","45","22","34","9","16","44","36.4","28","30","6","24","34","99","32","0",
"Toma Bašić","hrCRO","MF","Bordeaux","frLigue 1","21","1996","14.8","32","16","5","21","6","11","31","35.5","20","13","1","12","9","41","22","1",
"Thomas Basila","frFRA","DF","Nantes","frLigue 1","19","1999","1.0","2","1","1","1","0","0","0","","0","2","1","1","0","2","8","0",
"Borja Bastón","esESP","FW","Alavés","esLa Liga","25","1992","16.0","16","7","4","9","3","2","24","8.3","22","16","5","11","4","20","10","0",
"Alessandro Bastoni","itITA","DF","Parma","itSerie A","19","1999","18.8","25","12","20","5","0","6","15","40.0","9","26","18","8","22","47","96","0",
"Bastos","aoANG","DF","Lazio","itSerie A","27","1991","12.7","22","17","16","4","2","17","27","63.0","10","16","8","8","7","29","49","1",
"Michy Batshuayi","beBEL","FW","Crystal Palace","engPremier League","24","1993","8.3","2","1","1","1","0","1","2","50.0","1","8","3","5","3","5","0","0",
"Michy Batshuayi","beBEL","FW","Valencia","esLa Liga","24","1993","5.9","1","1","0","1","0","0","3","0.0","3","5","2","3","0","1","3","0",
"Robert Bauer","deGER","DF","Nürnberg","deBundesliga","23","1995","19.1","48","29","32","13","3","20","39","51.3","19","19","5","14","28","76","80","0",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","28","1990","33.0","0","0","0","0","0","0","0","","0","0","0","0","2","2","11","5",
"Timo Baumgartl","deGER","DF","Stuttgart","deBundesliga","22","1996","18.0","33","23","21","12","0","11","19","57.9","8","31","22","9","26","59","100","0",
"Julian Baumgartlinger","atAUT","MF","Leverkusen","deBundesliga","30","1988","17.3","52","30","24","20","8","20","45","44.4","25","18","6","12","26","78","21","1",
"Christoph Baumgartner","atAUT","MF","Hoffenheim","deBundesliga","18","1999","0.9","1","0","0","0","1","1","3","33.3","2","2","0","2","0","1","0","0",
"Jon Bautista","esESP","FW","Real Sociedad","esLa Liga","23","1995","6.6","5","3","0","3","2","0","3","0.0","3","8","1","7","5","10","4","0",
"Paul Baysse","frFRA","DF","Bordeaux","frLigue 1","30","1988","0.8","1","0","1","0","0","0","1","0.0","1","1","1","0","1","2","6","0",
"Paul Baysse","frFRA","DF","Caen","frLigue 1","30","1988","19.9","25","14","20","5","0","13","18","72.2","5","25","20","5","31","56","113","1",
"Noah Joel Sarenren Bazee","ngNGA","FW,MF","Hannover 96","deBundesliga","21","1996","1.7","0","0","0","0","0","0","0","","0","1","0","1","0","0","3","0",
"Claudio Beauvue","gpGLP","FW,MF","Caen","frLigue 1","30","1988","16.7","18","11","7","9","2","1","14","7.1","13","11","2","9","10","28","21","0",
"Bebé","cvCPV","FW,MF","Rayo Vallecano","esLa Liga","28","1990","14.5","19","9","10","4","5","9","19","47.4","10","16","1","15","9","28","16","1",
"Bebé","cvCPV","MF","Eibar","esLa Liga","28","1990","0.7","0","0","0","0","0","0","0","","0","1","0","1","1","1","0","0",
"Ihlas Bebou","tgTOG","MF,FW","Hannover 96","deBundesliga","24","1994","11.8","15","9","4","10","1","4","9","44.4","5","18","2","16","9","24","9","0",
"Uffe Bech","dkDEN","FW","Hannover 96","deBundesliga","25","1993","0.2","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Andreas Beck","deGER","DF","Stuttgart","deBundesliga","31","1987","19.7","35","19","17","17","1","11","27","40.7","16","32","6","26","22","57","54","0",
"Jan Bednarek","plPOL","DF","Southampton","engPremier League","22","1996","23.9","41","25","25","16","0","21","37","56.8","16","44","27","17","71","112","171","0",
"Andrea Beghetto","itITA","DF","Frosinone","itSerie A","23","1994","24.7","26","14","13","10","3","15","25","60.0","10","20","4","16","17","43","59","0",
"Asmir Begović","baBIH","GK","Bournemouth","engPremier League","31","1987","24.0","0","0","0","0","0","0","3","0.0","3","1","0","1","1","1","15","7",
"Valon Behrami","chSUI","MF","Udinese","itSerie A","33","1985","15.1","65","38","25","34","6","18","44","40.9","26","29","12","17","18","83","26","0",
"Hanno Behrens","deGER","MF","Nürnberg","deBundesliga","28","1990","29.3","46","26","29","17","0","21","47","44.7","26","43","13","30","33","79","49","0",
"Ishak Belfodil","dzALG","FW,MF","Hoffenheim","deBundesliga","26","1992","20.7","13","10","5","6","2","4","16","25.0","12","6","0","6","3","16","14","0",
"Stefan Bell","deGER","DF","Mainz 05","deBundesliga","26","1991","25.0","31","20","18","13","0","15","34","44.1","19","31","11","20","54","85","122","1",
