Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Rayan Souici","frFRA","DF","Saint-Étienne","frLigue 1","22","1998","1","5","5","0.1","0.1","0","","0","1","5","3","0.00","0","0","0","0.00","+0.32","0.0","0.0","0.0","0.00","+0.04",
"Cebio Soukou","bjBEN","FW,MF","Arminia","deBundesliga","27","1992","14","458","33","15.0","5.1","5","71","1","9","12","7","1.29","4","7","-3","-0.59","+0.21","4.3","7.7","-3.4","-0.67","+0.03",
"Adama Soumaoro","frFRA","DF","Bologna","itSerie A","28","1992","20","1,755","88","51.3","19.5","19","90","19","1","45","1","1.05","27","33","-6","-0.31","+0.12","30.6","33.4","-2.9","-0.15","+0.13",
"Adama Soumaoro","frFRA","DF","Lille","frLigue 1","28","1992","3","145","48","4.2","1.6","1","90","1","2","28","7","2.33","4","0","+4","+2.48","+1.47","4.4","1.0","+3.4","+2.10","+1.68",
"Boubakary Soumaré","frFRA","MF","Lille","frLigue 1","21","1999","32","1,919","60","56.1","21.3","21","83","14","11","16","5","2.16","36","15","+21","+0.98","-0.21","27.2","18.9","+8.3","+0.39","-0.23",
"Yaya Soumaré","frFRA","FW","Lyon","frLigue 1","20","2000","3","4","1","0.1","0.0","0","","0","3","1","10","3.00","0","0","0","0.00","-1.00","0.1","0.4","-0.3","-7.09","-8.15",
"Arnaud Souquet","frFRA","DF","Montpellier","frLigue 1","28","1992","23","1,224","53","35.8","13.6","14","76","4","9","18","11","1.43","20","23","-3","-0.22","-0.26","16.2","24.1","-7.9","-0.58","-0.31",
"Ansou Sow","snSEN","MF","Lens","frLigue 1","20","2000","1","6","6","0.2","0.1","0","","0","1","6","2","3.00","1","0","+1","+15.00","+15.00","0.9","0.1","+0.8","+11.55","+11.31",
"Djibril Sow","chSUI","MF","Eint Frankfurt","deBundesliga","23","1997","28","2,175","78","71.1","24.2","25","86","18","3","11","4","1.71","51","40","+11","+0.46","-0.05","38.2","33.8","+4.4","+0.18","-0.55",
"Saidou Sow","gnGUI","DF","Saint-Étienne","frLigue 1","18","2002","15","1,000","67","29.2","11.1","10","86","9","5","29","18","0.73","5","16","-11","-0.99","-0.95","9.4","12.7","-3.2","-0.29","-0.36",
"Çağlar Söyüncü","trTUR","DF","Leicester City","engPremier League","24","1996","23","1,819","79","53.2","20.2","19","90","19","4","27","2","1.87","42","30","+12","+0.59","+0.26","33.4","25.9","+7.5","+0.37","+0.24",
"Leonardo Spinazzola","itITA","DF","Roma","itSerie A","27","1993","27","2,124","79","62.1","23.6","25","83","18","2","25","0","1.56","41","35","+6","+0.25","-0.02","40.9","26.0","+14.9","+0.66","+0.35",
"Nicolás Spolli","arARG","DF","Crotone","itSerie A","37","1983","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Marco Sportiello","itITA","GK","Atalanta","itSerie A","28","1992","15","1,261","84","36.9","14.0","13","90","13","2","46","23","1.93","35","21","+14","+1.00","-0.21","27.3","14.4","+12.8","+0.92","+0.05",
"Mattia Sprocati","itITA","MF,FW","Parma","itSerie A","27","1993","1","22","22","0.6","0.2","0","","0","1","22","7","0.00","0","1","-1","-4.09","-2.95","0.0","1.0","-1.0","-4.13","-3.66",
"Niccolò Squizzato","itITA","MF","Inter","itSerie A","18","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Jerry St. Juste","nlNED","DF","Mainz 05","deBundesliga","23","1996","32","2,880","90","94.1","32.0","32","90","32","0","","0","1.19","38","53","-15","-0.47","+0.53","48.7","48.7","0.0","0.00","+1.07",
"Benjamin Stambouli","frFRA","DF,MF","Schalke 04","deBundesliga","29","1990","24","1,956","82","63.9","21.7","22","86","19","2","37","6","0.42","12","56","-44","-2.02","-0.64","17.0","44.5","-27.5","-1.26","-0.20",
"Luca Stanga","itITA","DF","Milan","itSerie A","18","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Josip Stanišić","hrCRO","DF","Bayern Munich","deBundesliga","20","2000","1","90","90","2.9","1.0","1","90","1","0","","2","1.00","1","1","0","0.00","-1.67","0.8","1.3","-0.5","-0.49","-1.59",
"Filip Stankovic","rsSRB","GK","Inter","itSerie A","18","2002","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Niklas Stark","deGER","DF,MF","Hertha BSC","deBundesliga","25","1995","33","2,793","85","91.3","31.0","31","89","29","2","20","1","0.97","36","50","-14","-0.45","-1.46","38.2","43.2","-5.0","-0.16","+0.04",
"Raul Steau","roROU","MF","Sassuolo","itSerie A","19","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Jason Steele","engENG","GK","Brighton","engPremier League","29","1990","0","","","","","0","","","0","","30","","","","","","","","","","","",
"Jed Steer","engENG","GK","Aston Villa","engPremier League","27","1992","0","","","","","0","","","0","","15","","","","","","","","","","","",
"Renato Steffen","chSUI","FW,MF","Wolfsburg","deBundesliga","28","1991","21","1,566","75","51.2","17.4","19","80","5","2","28","0","1.95","30","14","+16","+0.92","+0.44","24.9","17.9","+7.0","+0.40","+0.41",
"Zack Steffen","usUSA","GK","Manchester City","engPremier League","25","1995","1","90","90","2.6","1.0","1","90","1","0","","34","3.00","3","1","+2","+2.00","+0.68","2.7","0.8","+1.8","+1.82","+0.84",
"Pascal Stenzel","deGER","DF","Stuttgart","deBundesliga","24","1996","23","1,276","55","41.7","14.2","14","77","6","9","22","10","1.57","27","25","+2","+0.14","+0.19","23.9","23.0","+1.0","+0.07","+0.16",
"Dale Stephens","engENG","MF","Burnley","engPremier League","31","1989","7","261","37","7.6","2.9","3","67","1","4","15","19","0.43","1","4","-3","-1.03","-0.49","1.5","2.7","-1.2","-0.40","0.00",
"Dale Stephens","engENG","MF","Brighton","engPremier League","31","1989","0","","","","","0","","","0","","1","","","","","","","","","","","",
"Jack Stephens","engENG","DF","Southampton","engPremier League","26","1994","18","1,537","85","44.9","17.1","17","88","15","1","45","20","1.00","18","39","-21","-1.23","-1.23","17.9","28.6","-10.7","-0.62","-0.57",
"Mariusz Stępiński","plPOL","FW","Hellas Verona","itSerie A","25","1995","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Raheem Sterling","engENG","FW","Manchester City","engPremier League","25","1994","31","2,536","82","74.2","28.2","28","89","25","3","19","5","2.19","58","23","+35","+1.24","-0.39","53.9","23.2","+30.7","+1.09","+0.34",
"Enda Stevens","ieIRL","DF","Sheffield Utd","engPremier League","30","1990","30","2,700","90","78.9","30.0","30","90","30","0","","0","0.47","13","54","-41","-1.37","-1.12","23.5","51.0","-27.5","-0.92","-0.66",
"Lars Stindl","deGER","MF,FW","Gladbach","deBundesliga","31","1988","30","1,961","65","64.1","21.8","23","80","10","7","17","0","1.43","41","35","+6","+0.28","+0.11","35.5","29.7","+5.8","+0.27","-0.02",
"Kevin Stöger","atAUT","MF,FW","Mainz 05","deBundesliga","26","1993","19","538","28","17.6","6.0","4","79","1","15","15","9","1.05","6","8","-2","-0.33","+0.20","9.2","8.1","+1.2","+0.19","+0.31",
"John Stones","engENG","DF","Manchester City","engPremier League","26","1994","22","1,933","88","56.5","21.5","22","88","21","0","","12","2.50","53","12","+41","+1.91","+1.30","42.2","13.5","+28.6","+1.33","+0.77",
"Thomas Strakosha","alALB","GK","Lazio","itSerie A","25","1995","9","810","90","23.7","9.0","9","90","9","0","","19","1.22","8","14","-6","-0.67","-1.08","13.9","11.0","+2.9","+0.32","+0.05",
"Tobias Strobl","deGER","MF","Augsburg","deBundesliga","30","1990","29","1,846","64","60.3","20.5","21","80","13","8","21","5","1.03","19","32","-13","-0.63","-0.26","19.6","32.2","-12.5","-0.61","-0.06",
"Kevin Strootman","nlNED","MF","Genoa","itSerie A","30","1990","18","1,314","73","38.4","14.6","18","73","2","0","","1","1.56","20","15","+5","+0.34","+1.03","14.7","20.2","-5.6","-0.38","+0.30",
"Kevin Strootman","nlNED","MF,FW","Marseille","frLigue 1","30","1990","11","233","21","6.8","2.6","1","71","0","10","16","6","2.00","5","2","+3","+1.16","+1.05","2.2","3.5","-1.3","-0.51","-0.53",
"Pascal Struijk","nlNED","DF,MF","Leeds United","engPremier League","20","1999","27","2,075","77","60.7","23.1","22","83","18","5","48","10","1.56","38","32","+6","+0.26","+0.13","29.5","33.5","-4.0","-0.17","-0.29",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","29","1991","33","2,638","80","77.1","29.3","30","86","19","3","21","0","1.12","33","43","-10","-0.34","+0.35","33.3","44.1","-10.8","-0.37","-0.83",
"Stefano Sturaro","itITA","MF","Hellas Verona","itSerie A","27","1993","10","423","42","12.4","4.7","4","65","1","6","27","7","0.90","4","5","-1","-0.21","-0.18","4.1","5.9","-1.8","-0.38","-0.31",
"Stefano Sturaro","itITA","MF","Genoa","itSerie A","27","1993","6","445","74","13.0","4.9","6","74","2","0","","2","0.33","5","7","-2","-0.40","-0.13","4.5","7.2","-2.7","-0.54","+0.03",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","32","1988","31","2,434","79","71.2","27.0","28","85","19","3","21","3","1.16","25","31","-6","-0.22","+0.60","24.4","27.2","-2.8","-0.10","+0.18",
"Denis Suárez","esESP","MF","Celta Vigo","esLa Liga","26","1994","35","2,852","81","83.4","31.7","34","83","22","1","28","1","1.43","50","51","-1","-0.03","+0.13","41.6","44.4","-2.8","-0.09","-0.43",
"Luis Suárez","uyURU","FW","Atlético Madrid","esLa Liga","33","1987","32","2,508","78","73.3","27.9","30","82","13","2","27","0","2.19","46","21","+25","+0.90","-0.78","34.3","26.5","+7.9","+0.28","-0.49",
"Marek Suchý","czCZE","DF","Augsburg","deBundesliga","32","1988","5","305","61","10.0","3.4","3","86","2","2","24","27","0.60","4","8","-4","-1.18","-0.72","4.4","6.3","-1.9","-0.57","+0.02",
"Thanawat Suengchitthawon","thTHA","MF","Leicester City","engPremier League","20","2000","0","","","","","0","","","0","","2","","","","","","","","","","","",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","24","1995","20","1,505","75","49.2","16.7","16","89","15","4","21","7","2.40","55","19","+36","+2.15","+1.05","37.9","16.8","+21.1","+1.26","+0.41",
"Crysencio Summerville","nlNED","FW,MF","Leeds United","engPremier League","18","2001","0","","","","","0","","","0","","1","","","","","","","","","","","",
"Suso","esESP","FW","Sevilla","esLa Liga","26","1993","34","2,210","65","64.6","24.6","28","73","1","6","27","0","2.00","38","20","+18","+0.73","+0.58","36.4","21.9","+14.5","+0.59","+0.21",
"Bosko Sutalo","hrCRO","DF","Atalanta","itSerie A","20","2000","7","233","33","6.8","2.6","3","65","1","4","9","24","2.29","4","3","+1","+0.39","-0.80","5.0","2.5","+2.5","+0.98","+0.10",
"Mattias Svanberg","seSWE","MF","Bologna","itSerie A","21","1999","34","1,852","54","54.2","20.6","24","68","2","10","23","1","1.06","35","40","-5","-0.24","+0.27","31.9","34.6","-2.7","-0.13","+0.17",
"Abdoulaye Sylla","gnGUI","DF","Nantes","frLigue 1","20","2000","2","8","4","0.2","0.1","0","","0","2","4","3","0.50","0","1","-1","-11.25","-11.07","0.2","0.1","0.0","+0.60","+0.72",
"Issiaga Sylla","gnGUI","DF,MF","Lens","frLigue 1","26","1994","20","1,116","56","32.6","12.4","13","77","6","7","16","8","1.50","19","13","+6","+0.48","+0.68","16.6","12.0","+4.6","+0.37","+0.18",
"Eddy Sylvestre","frFRA","FW,MF","Nice","frLigue 1","20","1999","4","97","24","2.8","1.1","1","61","0","3","12","2","1.50","2","1","+1","+0.93","+1.04","1.7","1.7","0.0","0.00","+0.20",
"Ádám Szalai","huHUN","FW","Mainz 05","deBundesliga","32","1987","18","733","41","24.0","8.1","8","71","0","10","17","3","1.44","8","7","+1","+0.12","+0.82","11.5","8.1","+3.4","+0.42","+0.64",
"Wojciech Szczęsny","plPOL","GK","Juventus","itSerie A","30","1990","30","2,677","89","78.3","29.7","30","89","29","0","","8","1.87","55","32","+23","+0.77","-1.16","56.7","30.0","+26.7","+0.90","-0.11",
"Andreas Søndergaard","dkDEN","GK","Wolves","engPremier League","19","2001","0","","","","","0","","","0","","3","","","","","","","","","","","",
"Frederik Sørensen","dkDEN","DF","Köln","deBundesliga","28","1992","3","99","33","3.2","1.1","1","90","1","2","5","6","0.00","2","4","-2","-1.82","-1.09","1.6","2.2","-0.6","-0.55","-0.18",
"Alexander Sørloth","noNOR","FW","RB Leipzig","deBundesliga","24","1995","29","1,443","50","47.2","16.0","13","83","10","16","23","4","1.97","28","14","+14","+0.87","+0.09","31.4","14.1","+17.3","+1.08","+0.09",
"Tachi","esESP","DF","Alavés","esLa Liga","22","1997","12","850","71","24.9","9.4","8","85","7","4","43","19","0.85","7","14","-7","-0.74","-0.25","7.8","12.9","-5.1","-0.54","-0.46",
"Jonathan Tah","deGER","DF","Leverkusen","deBundesliga","24","1996","27","2,219","82","72.5","24.7","24","88","22","3","35","7","1.44","37","29","+8","+0.32","-0.32","37.0","29.6","+7.4","+0.30","+0.33",
"Waniss Taibi","frFRA","MF","Angers","frLigue 1","18","2002","2","38","19","1.1","0.4","0","","0","2","19","13","0.00","0","1","-1","-2.37","-1.92","0.4","0.3","+0.1","+0.25","+0.54",
"Flavien Tait","frFRA","MF,FW","Rennes","frLigue 1","27","1993","23","1,368","59","40.0","15.2","16","79","7","7","15","5","1.48","27","21","+6","+0.39","+0.13","20.4","15.6","+4.8","+0.32","+0.11",
"Lamine Tall","snSEN","FW","Roma","itSerie A","18","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Adrien Tameze","cmCMR","MF","Hellas Verona","itSerie A","26","1994","33","2,304","70","67.4","25.6","28","77","12","5","28","2","1.27","30","30","0","0.00","+0.16","31.1","32.2","-1.1","-0.04","+0.18",
"Japhet Tanganga","engENG","DF","Tottenham","engPremier League","21","1999","6","487","81","14.2","5.4","6","81","4","0","","8","1.17","7","8","-1","-0.18","-0.92","9.2","9.1","+0.1","+0.02","-0.10",
"Renato Tapia","pePER","MF","Celta Vigo","esLa Liga","25","1995","32","2,701","84","79.0","30.0","32","84","23","0","","1","1.28","40","41","-1","-0.03","+0.09","41.9","34.1","+7.8","+0.26","+1.32",
"Edmond Tapsoba","bfBFA","DF","Leverkusen","deBundesliga","21","1999","31","2,652","86","86.7","29.5","29","90","29","2","21","0","1.55","44","35","+9","+0.31","-0.80","38.9","36.0","+2.8","+0.10","-0.85",
"Matt Targett","engENG","DF","Aston Villa","engPremier League","24","1995","38","3,404","90","99.5","37.8","38","90","37","0","","0","1.45","55","44","+11","+0.29","+11.54","52.4","50.2","+2.2","+0.06","+4.15",
"Oussama Targhalline","maMAR","MF","Marseille","frLigue 1","18","2002","0","","","","","0","","","0","","3","","","","","","","","","","","",
"James Tarkowski","engENG","DF","Burnley","engPremier League","27","1992","36","3,240","90","94.7","36.0","36","90","36","0","","0","1.08","31","50","-19","-0.53","+0.97","37.4","52.8","-15.4","-0.43","-0.44",
"Ciprian Tătărușanu","roROU","GK","Milan","itSerie A","34","1986","1","90","90","2.6","1.0","1","90","1","0","","37","1.00","3","3","0","0.00","-0.89","2.5","2.1","+0.4","+0.42","-0.21",
"Ciprian Tătărușanu","roROU","GK","Lyon","frLigue 1","34","1986","0","","","","","0","","","0","","1","","","","","","","","","","","",
"Percy Tau","zaRSA","FW","Brighton","engPremier League","26","1994","3","103","34","3.0","1.1","1","67","0","2","18","13","1.33","1","2","-1","-0.87","-0.74","0.6","1.4","-0.8","-0.70","-1.14",
"Niklas Tauer","deGER","MF,DF","Mainz 05","deBundesliga","19","2001","5","69","14","2.3","0.8","0","","0","5","14","5","1.40","0","2","-2","-2.61","-2.16","1.3","1.4","-0.1","-0.17","-0.10",
"Heriberto Tavares","cvCPV","FW,MF","Brest","frLigue 1","23","1997","4","43","11","1.3","0.5","0","","0","4","11","9","0.00","1","3","-2","-4.19","-3.81","1.4","1.2","+0.2","+0.44","+0.66",
"Sidnei Tavares","","MF","Leicester City","engPremier League","18","2001","2","85","43","2.5","0.9","1","71","0","1","14","2","2.00","1","1","0","0.00","-0.49","0.9","0.7","+0.1","+0.12","-0.14",
"Tomás Tavares","ptPOR","MF,DF","Alavés","esLa Liga","19","2001","3","65","22","1.9","0.7","0","","0","3","22","9","0.67","0","2","-2","-2.77","-2.26","0.3","1.5","-1.2","-1.64","-1.47",
"Caleb Taylor","engENG","DF","West Brom","engPremier League","17","2003","0","","","","","0","","","0","","2","","","","","","","","","","","",
"Charlie Taylor","engENG","DF","Burnley","engPremier League","26","1993","29","2,426","84","70.9","27.0","28","85","25","1","58","1","1.00","19","42","-23","-0.85","-0.94","28.3","39.6","-11.3","-0.42","-0.06",
"Neil Taylor","wlsWAL","DF","Aston Villa","engPremier League","31","1989","1","16","16","0.5","0.2","0","","0","1","16","26","0.00","0","2","-2","-11.25","-11.54","0.1","0.8","-0.7","-4.09","-4.15",
"Allan Tchaptchet","frFRA","DF","Southampton","engPremier League","18","2001","1","13","13","0.4","0.1","0","","0","1","13","1","0.00","0","3","-3","-20.77","-20.29","0.0","2.1","-2.1","-14.79","-14.53",
"Warren Tchimbembé","cgCGO","MF,FW","Metz","frLigue 1","22","1998","15","495","33","14.5","5.5","4","68","0","11","20","11","1.40","10","8","+2","+0.36","+0.55","9.5","7.2","+2.4","+0.43","+0.66",
"Aurélien Tchouaméni","frFRA","MF","Monaco","frLigue 1","20","2000","36","3,063","85","89.6","34.0","36","85","26","0","","0","2.08","67","39","+28","+0.82","-0.69","60.3","31.5","+28.8","+0.85","-0.48",
"Álvaro Tejero","esESP","DF","Eibar","esLa Liga","24","1996","2","110","55","3.2","1.2","1","90","1","1","20","3","0.00","0","2","-2","-1.64","-1.07","1.3","0.6","+0.6","+0.50","+0.53",
"Nathan Tella","ngNGA","FW,MF","Southampton","engPremier League","21","1999","18","745","41","21.8","8.3","7","62","0","11","29","10","0.83","9","11","-2","-0.24","+0.40","10.6","10.1","+0.4","+0.05","+0.47",
"Alex Telles","brBRA","DF","Manchester Utd","engPremier League","27","1992","9","690","77","20.2","7.7","8","82","5","1","31","22","2.33","15","11","+4","+0.52","-0.30","14.7","8.2","+6.4","+0.84","+0.44",
"Andrés Tello","coCOL","DF,MF","Benevento","itSerie A","23","1996","17","413","24","12.1","4.6","2","79","1","15","17","14","1.00","8","7","+1","+0.22","+1.30","4.2","7.9","-3.6","-0.80","-0.20",
"Cristian Tello","esESP","FW,MF","Betis","esLa Liga","28","1991","29","1,283","44","37.5","14.3","12","70","2","17","26","5","1.48","23","22","+1","+0.07","+0.11","19.2","20.1","-0.9","-0.06","-0.20",
"Lino Tempelmann","deGER","MF","Freiburg","deBundesliga","21","1999","10","270","27","8.8","3.0","2","68","1","8","17","13","1.20","5","7","-2","-0.67","-0.73","4.9","6.3","-1.4","-0.47","-0.29",
"Arnau Tenas","esESP","GK","Barcelona","esLa Liga","19","2001","0","","","","","0","","0","0","","24","","","","","","","","","","","",
"Hidde ter Avest","nlNED","DF","Udinese","itSerie A","23","1997","6","351","59","10.3","3.9","4","83","3","2","10","10","0.67","3","7","-4","-1.03","-0.67","6.8","3.8","+3.0","+0.77","+1.06",
"Marc-André ter Stegen","deGER","GK","Barcelona","esLa Liga","28","1992","31","2,790","90","81.6","31.0","31","90","31","0","","0","2.19","74","32","+42","+1.35","+0.64","64.5","31.1","+33.4","+1.08","+1.18",
"Filippo Terracciano","itITA","DF","Hellas Verona","itSerie A","17","2003","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Pietro Terracciano","itITA","GK","Fiorentina","itSerie A","30","1990","4","272","68","8.0","3.0","2","90","2","2","46","34","0.50","1","4","-3","-0.99","-0.74","1.1","5.2","-4.1","-1.37","-1.01",
"Martin Terrier","frFRA","FW,MF","Rennes","frLigue 1","23","1997","34","2,436","72","71.2","27.1","30","78","7","4","22","0","1.56","35","23","+12","+0.44","+0.44","30.4","26.4","+4.0","+0.15","-0.38",
"Claudio Terzi","itITA","DF","Spezia","itSerie A","36","1984","25","1,869","75","54.6","20.8","22","82","15","3","24","7","1.20","30","38","-8","-0.39","+0.31","24.7","35.7","-11.0","-0.53","-0.09",
"Kenny Tete","nlNED","DF,MF","Fulham","engPremier League","24","1995","22","1,481","67","43.3","16.5","18","80","12","4","11","2","0.73","10","27","-17","-1.03","-0.62","17.5","22.2","-4.7","-0.29","+0.06",
