Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Adil Aouchiche","frFRA","MF,FW","Saint-Étienne","frLigue 1","19","2002","35","1,081","31","31.6","12.0","11","61","0","24","17","2","0.83","14","25","-11","-0.92","+0.01","13.7","21.5","-7.7","-0.65","-0.18",
"Dennis Appiah","frFRA","DF","Nantes","frLigue 1","29","1992","32","2,099","66","61.4","23.3","22","87","19","10","18","4","1.50","31","27","+4","+0.17","-0.03","25.9","33.2","-7.3","-0.31","-0.33",
"Mauro Arambarri","uyURU","MF","Getafe","esLa Liga","25","1995","31","2,663","86","77.9","29.6","31","86","27","0","","0","1.23","31","27","+4","+0.14","+1.56","25.0","28.2","-3.2","-0.11","+0.62",
"Mattia Aramu","itITA","MF,FW","Venezia","itSerie A","26","1995","32","2,100","66","61.4","23.3","25","75","7","7","31","0","0.81","24","39","-15","-0.64","+0.72","24.8","39.9","-15.1","-0.65","+0.74",
"Arana","esESP","FW","Villarreal","esLa Liga","21","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Charles Aránguiz","clCHI","MF","Leverkusen","deBundesliga","32","1989","26","1,578","61","51.6","17.5","16","84","10","10","23","0","2.12","46","22","+24","+1.37","+0.82","34.2","21.6","+12.6","+0.72","+0.36",
"Néstor Araujo","mxMEX","DF","Celta Vigo","esLa Liga","29","1991","34","2,617","77","76.5","29.1","29","87","24","5","19","3","1.26","32","30","+2","+0.07","+0.29","30.3","32.0","-1.7","-0.06","+0.04",
"Ronald Araújo","uyURU","DF","Barcelona","esLa Liga","22","1999","30","2,272","76","66.4","25.2","25","86","22","5","25","1","2.13","48","29","+19","+0.75","-0.11","42.2","23.8","+18.4","+0.73","-0.11",
"Iván Arboleda","coCOL","GK","Rayo Vallecano","esLa Liga","25","1996","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Cameron Archer","engENG","FW,MF","Aston Villa","engPremier League","20","2001","3","27","9","0.8","0.3","0","","0","3","9","9","1.00","1","0","+1","+3.33","+3.41","0.2","0.8","-0.6","-2.11","-2.00",
"Alphonse Areola","frFRA","GK","West Ham","engPremier League","28","1993","1","90","90","2.6","1.0","1","90","1","0","","37","0.00","0","1","-1","-1.00","-1.27","0.3","1.9","-1.6","-1.59","-1.58",
"Jesús Areso","esESP","DF","Osasuna","esLa Liga","22","1999","3","188","63","5.5","2.1","2","86","1","1","16","15","1.00","2","5","-3","-1.44","-1.13","1.2","5.2","-4.0","-1.90","-1.74",
"Simone Aresti","itITA","GK","Cagliari","itSerie A","35","1986","0","","","","","0","","0","0","","36","","","","","","","","","","","",
"Matias Arezo","uyURU","FW,MF","Granada","esLa Liga","18","2002","8","162","20","4.7","1.8","1","71","0","7","13","8","0.25","4","5","-1","-0.56","-0.11","3.1","5.9","-2.8","-1.54","-1.00",
"Santiago Arias","coCOL","DF","Granada","esLa Liga","29","1992","12","440","37","12.9","4.9","4","78","2","8","16","8","1.50","12","9","+3","+0.61","+1.22","7.7","9.2","-1.5","-0.32","+0.31",
"Adam Armstrong","engENG","FW","Southampton","engPremier League","24","1997","23","1,413","61","41.3","15.7","17","80","10","6","10","14","0.87","12","31","-19","-1.21","-0.99","16.6","28.9","-12.3","-0.78","-0.65",
"Stuart Armstrong","sctSCO","MF","Southampton","engPremier League","29","1992","25","1,473","59","43.1","16.4","15","84","8","10","21","2","1.32","17","30","-13","-0.79","-0.29","19.1","29.4","-10.2","-0.62","-0.39",
"Marko Arnautović","atAUT","FW","Bologna","itSerie A","32","1989","33","2,694","82","78.8","29.9","32","84","20","1","13","1","1.24","35","43","-8","-0.27","+0.10","38.0","40.1","-2.1","-0.07","+0.63",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","27","1994","34","2,994","88","97.8","33.3","34","88","31","0","","0","1.24","43","53","-10","-0.30","+1.06","46.8","46.9","-0.1","0.00","-0.72",
"Bright Arrey-Mbi","deGER","DF","Bayern Munich","deBundesliga","18","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Bright Arrey-Mbi","deGER","DF","Köln","deBundesliga","18","2003","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Kepa Arrizabalaga","esESP","GK","Chelsea","engPremier League","26","1994","4","360","90","10.5","4.0","4","90","4","0","","34","1.75","6","2","+4","+1.00","-0.15","4.4","2.7","+1.7","+0.42","-0.42",
"Tolgay Arslan","deGER","MF","Udinese","itSerie A","30","1990","30","1,658","55","48.5","18.4","22","67","0","8","24","6","1.27","26","20","+6","+0.33","+0.48","22.3","23.4","-1.2","-0.06","-0.07",
"Juan Artola","esESP","FW","Athletic Club","esLa Liga","21","2000","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Santiago Arzamendia","pyPAR","MF","Cádiz","esLa Liga","23","1998","14","469","34","13.7","5.2","5","61","1","9","18","20","1.50","5","7","-2","-0.38","+0.04","3.2","6.8","-3.7","-0.71","-0.55",
"Takuma Asano","jpJPN","FW,MF","Bochum","deBundesliga","26","1994","27","1,608","60","52.5","17.9","20","72","3","7","23","1","1.52","21","24","-3","-0.17","+0.51","20.1","29.9","-9.8","-0.55","-0.22",
"Santiago Ascacíbar","arARG","MF","Hertha BSC","deBundesliga","24","1997","28","2,375","85","77.6","26.4","27","87","20","1","33","6","0.96","29","52","-23","-0.87","+0.57","25.6","40.3","-14.7","-0.56","+0.27",
"Rocco Ascone","frFRA","FW","Lille","frLigue 1","17","2003","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Sergio Asenjo","esESP","GK","Villarreal","esLa Liga","32","1989","6","540","90","15.8","6.0","6","90","6","0","","30","1.33","13","9","+4","+0.67","-0.02","12.6","10.8","+1.8","+0.29","-0.26",
"Alejandro Asensio","esESP","FW","Rayo Vallecano","esLa Liga","20","2000","2","12","6","0.4","0.1","0","","0","2","6","2","0.00","0","0","0","0.00","+0.29","1.0","0.0","+1.0","+6.69","+6.87",
"Marco Asensio","esESP","FW,MF","Real Madrid","esLa Liga","25","1996","31","1,731","56","50.6","19.2","19","79","7","12","20","2","2.39","42","13","+29","+1.51","+0.44","40.1","22.6","+17.6","+0.91","+0.37",
"Harrison Ashby","sctSCO","DF","West Ham","engPremier League","19","2001","1","7","7","0.2","0.1","0","","0","1","7","7","0.00","0","1","-1","-12.86","-13.12","0.1","0.1","0.0","-0.43","-0.38",
"Kristoffer Askildsen","noNOR","MF","Sampdoria","itSerie A","20","2001","19","754","40","22.0","8.4","7","80","2","12","16","13","0.89","6","11","-5","-0.60","-0.19","7.3","10.7","-3.4","-0.40","+0.14",
"Fisnik Asllani","xkKVX","MF,FW","Hoffenheim","deBundesliga","18","2002","2","9","5","0.3","0.1","0","","0","2","5","5","1.50","0","0","0","0.00","+0.06","0.2","0.1","+0.2","+1.69","+1.58",
"Kristjan Asllani","alALB","MF","Empoli","itSerie A","19","2002","23","1,353","59","39.6","15.0","14","87","12","9","15","10","0.96","13","24","-11","-0.73","-0.34","14.9","25.0","-10.1","-0.67","-0.19",
"Iago Aspas","esESP","FW","Celta Vigo","esLa Liga","33","1987","37","3,087","83","90.3","34.3","36","85","26","1","11","0","1.22","41","39","+2","+0.06","+0.60","38.8","42.4","-3.6","-0.11","-0.38",
"Lorenz Assignon","tgTOG","DF","Rennes","frLigue 1","21","2000","20","616","31","18.0","6.8","5","90","5","15","11","16","1.70","23","6","+17","+2.48","+1.68","13.7","6.0","+7.7","+1.13","+0.74",
"Simon Asta","deGER","DF","Greuther Fürth","deBundesliga","20","2001","13","783","60","25.6","8.7","9","83","6","4","10","13","0.31","9","22","-13","-1.49","+0.13","6.6","16.7","-10.1","-1.16","-0.37",
"Youcef Atal","dzALG","DF","Nice","frLigue 1","25","1996","17","1,140","67","33.3","12.7","13","78","6","4","31","4","1.29","20","12","+8","+0.63","+0.32","19.3","11.4","+7.9","+0.63","+0.42",
"Christalino Atemona","deGER","DF","Hertha BSC","deBundesliga","19","2002","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Noah Atubolu","deGER","GK","Freiburg","deBundesliga","19","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Pierre-Emerick Aubameyang","gaGAB","FW","Arsenal","engPremier League","32","1989","14","1,037","74","30.3","11.5","12","83","7","2","18","0","1.64","17","16","+1","+0.09","-0.37","16.6","16.4","+0.2","+0.02","-0.53",
"Pierre-Emerick Aubameyang","gaGAB","FW","Barcelona","esLa Liga","32","1989","17","1,082","64","31.6","12.0","13","74","0","4","29","0","2.24","26","10","+16","+1.33","+0.79","21.5","11.2","+10.3","+0.86","+0.14",
"Christian Aucelli","itITA","MF","Sassuolo","itSerie A","19","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Emil Audero","idIDN","GK","Sampdoria","itSerie A","24","1997","29","2,560","88","74.9","28.4","29","88","27","0","","7","1.00","36","48","-12","-0.42","+0.10","27.3","43.1","-15.9","-0.56","-0.19",
"Tommaso Augello","itITA","DF","Sampdoria","itSerie A","26","1994","36","2,395","67","70.0","26.6","25","85","15","11","25","0","1.00","30","37","-7","-0.26","+0.62","25.7","36.1","-10.5","-0.39","+0.39",
"Jean-Kévin Augustin","frFRA","FW,MF","Nantes","frLigue 1","24","1997","7","84","12","2.5","0.9","0","","0","7","12","7","1.14","1","1","0","0.00","-0.19","0.5","1.2","-0.7","-0.76","-0.58",
"Ludwig Augustinsson","seSWE","DF,FW","Sevilla","esLa Liga","27","1994","19","793","42","23.2","8.8","9","72","3","10","14","16","1.95","16","13","+3","+0.34","-0.34","9.9","11.6","-1.7","-0.19","-0.44",
"Serge Aurier","ciCIV","DF","Villarreal","esLa Liga","28","1992","19","1,010","53","29.5","11.2","10","86","8","9","17","2","1.68","22","12","+10","+0.89","+0.29","23.1","16.1","+6.9","+0.62","+0.15",
"Brandon Austin","engENG","GK","Tottenham","engPremier League","22","1999","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Ezequiel Ávila","arARG","FW,MF","Osasuna","esLa Liga","27","1994","36","1,870","52","54.7","20.8","22","73","2","14","19","0","1.22","20","22","-2","-0.10","+0.60","18.4","27.0","-8.6","-0.41","-0.35",
"Zach Awe","engENG","DF","Arsenal","engPremier League","17","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Taiwo Awoniyi","ngNGA","FW","Union Berlin","deBundesliga","23","1997","31","2,174","70","71.0","24.2","29","73","1","2","26","0","1.61","33","31","+2","+0.08","-0.32","32.7","26.6","+6.1","+0.25","0.00",
"Ramzi Aya","itITA","DF","Salernitana","itSerie A","30","1990","2","135","68","3.9","1.5","2","68","1","0","","4","0.00","0","8","-8","-5.33","-4.32","0.6","4.4","-3.8","-2.52","-1.83",
"Gaizka Ayesa","esESP","GK","Real Sociedad","esLa Liga","20","2001","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Jordan Ayew","ghGHA","FW","Crystal Palace","engPremier League","29","1991","31","2,019","65","59.0","22.4","23","81","10","8","20","6","1.13","31","31","0","0.00","-0.26","27.1","25.4","+1.7","+0.07","-0.18",
"Kaan Ayhan","trTUR","DF","Sassuolo","itSerie A","26","1994","23","1,354","59","39.6","15.0","14","87","13","9","15","11","1.52","27","28","-1","-0.07","-0.02","24.3","25.7","-1.4","-0.09","+0.31",
"Eric Ayiah","ghGHA","FW","Monaco","frLigue 1","21","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Luke Ayling","engENG","DF","Leeds United","engPremier League","29","1991","26","2,272","87","66.4","25.2","26","87","23","0","","0","0.85","30","66","-36","-1.43","-1.35","30.8","50.9","-20.0","-0.79","-0.52",
"Karim Azamoum","frFRA","DF","Troyes","frLigue 1","31","1990","7","388","55","11.3","4.3","4","75","3","3","29","0","0.71","4","6","-2","-0.46","-0.05","3.9","5.0","-1.1","-0.25","+0.06",
"Miguel Azeez","engENG","MF","Arsenal","engPremier League","18","2002","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Sardar Azmoun","irIRN","FW,MF","Leverkusen","deBundesliga","26","1995","9","359","40","11.7","4.0","4","73","0","5","13","0","2.11","7","5","+2","+0.50","-0.53","8.7","4.7","+4.0","+1.01","+0.52",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","31","1989","27","2,070","77","60.5","23.0","24","84","16","3","20","7","1.78","36","23","+13","+0.57","-1.43","33.6","23.7","+9.9","+0.43","-0.92",
"Ousmane Ba","snSEN","GK","Metz","frLigue 1","19","2002","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Kwadwo Baah","engENG","MF","Watford","engPremier League","18","2003","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Iddrisu Baba","ghGHA","MF","Mallorca","esLa Liga","25","1996","26","1,934","74","56.5","21.5","23","81","11","3","23","5","0.96","18","36","-18","-0.84","-0.29","18.8","27.5","-8.7","-0.41","-0.30",
"Carlos Bacca","coCOL","FW","Granada","esLa Liga","34","1986","17","513","30","15.0","5.7","4","73","1","13","17","16","0.83","7","10","-3","-0.53","-0.09","6.6","8.0","-1.4","-0.24","+0.40",
"Daniel Bachmann","atAUT","GK","Watford","engPremier League","27","1994","12","1,080","90","31.6","12.0","12","90","12","0","","25","0.25","10","28","-18","-1.50","-0.54","11.4","22.6","-11.2","-0.93","-0.42",
"Loïc Bade","frFRA","DF","Rennes","frLigue 1","21","2000","14","985","70","28.8","10.9","11","85","9","3","15","12","1.64","17","9","+8","+0.73","-0.53","16.7","13.4","+3.3","+0.30","-0.30",
"Milan Badelj","hrCRO","MF","Genoa","itSerie A","32","1989","34","2,844","84","83.2","31.6","34","84","24","0","","1","0.74","20","47","-27","-0.85","+0.08","28.9","41.6","-12.7","-0.40","+0.25",
"Édgar Badía","esESP","GK","Elche","esLa Liga","29","1992","24","2,160","90","63.2","24.0","24","90","24","0","","14","1.21","28","35","-7","-0.29","+0.07","21.9","40.2","-18.3","-0.76","-0.25",
"Benoît Badiashile","frFRA","DF","Monaco","frLigue 1","20","2001","24","1,838","77","53.7","20.4","21","86","18","3","8","2","2.08","35","22","+13","+0.64","-0.05","31.7","22.2","+9.5","+0.47","-0.07",
"Youssouph Badji","snSEN","FW,MF","Brest","frLigue 1","19","2001","9","135","15","3.9","1.5","1","71","0","8","8","8","0.33","2","3","-1","-0.67","-0.47","1.0","2.9","-1.9","-1.28","-0.98",
"Miguel Baeza","esESP","DF","Celta Vigo","esLa Liga","21","2000","1","2","2","0.1","0.0","0","","0","1","2","16","0.00","0","0","0","0.00","0.00","0.4","0.3","+0.1","+6.20","+6.27",
"Nicola Bagnolini","itITA","GK","Bologna","itSerie A","17","2004","1","3","3","0.1","0.0","0","","0","1","3","9","3.00","0","0","0","0.00","+0.29","0.2","0.1","0.0","+1.12","+1.32",
"Issa Bah","luLUX","FW","Venezia","itSerie A","19","2002","1","9","9","0.3","0.1","0","","0","1","9","1","0.00","0","0","0","0.00","+0.92","0.0","0.0","0.0","-0.25","+0.69",
"Stéphane Bahoken","cmCMR","FW","Angers","frLigue 1","29","1992","29","1,099","38","32.1","12.2","12","70","0","17","15","2","1.17","15","16","-1","-0.08","+0.31","16.3","14.1","+2.2","+0.18","+0.40",
"Leon Bailey","jmJAM","FW,MF","Aston Villa","engPremier League","23","1997","18","761","42","22.3","8.5","7","69","3","11","25","2","0.89","12","13","-1","-0.12","-0.08","10.4","6.3","+4.0","+0.48","+0.78",
"Eric Bailly","ciCIV","DF","Manchester Utd","engPremier League","27","1994","4","217","54","6.3","2.4","3","67","1","1","17","17","1.75","5","4","+1","+0.41","+0.44","5.5","4.8","+0.7","+0.30","+0.24",
"Dénys Bain","frFRA","DF","Brest","frLigue 1","28","1993","2","180","90","5.3","2.0","2","90","2","0","","17","0.00","2","6","-4","-2.00","-1.89","1.1","6.0","-4.9","-2.44","-2.22",
"Stefan Bajic","frFRA","GK","Saint-Étienne","frLigue 1","19","2001","7","510","73","14.9","5.7","4","90","4","3","50","12","0.14","4","13","-9","-1.59","-0.78","5.2","9.5","-4.4","-0.78","-0.29",
"Nedim Bajrami","alALB","MF,FW","Empoli","itSerie A","22","1999","35","2,054","59","60.1","22.8","23","74","5","12","29","3","1.06","33","39","-6","-0.26","+0.66","31.3","35.9","-4.6","-0.20","+0.89",
"Cédric Bakambu","cdCOD","FW","Marseille","frLigue 1","30","1991","12","356","30","10.4","4.0","5","57","0","7","10","3","2.25","11","10","+1","+0.25","-0.45","8.6","3.5","+5.2","+1.31","+0.90",
"Abdoulaye Bakayoko","frFRA","DF","Saint-Étienne","frLigue 1","18","2002","4","307","77","9.0","3.4","4","77","2","0","","1","1.00","4","6","-2","-0.59","+0.37","2.9","3.6","-0.7","-0.19","+0.36",
"Tiemoué Bakayoko","frFRA","MF","Milan","itSerie A","26","1994","14","501","36","14.6","5.6","5","63","2","9","21","15","2.29","12","9","+3","+0.54","-0.54","10.8","7.4","+3.4","+0.61","-0.02",
"Mitchel Bakker","nlNED","DF","Leverkusen","deBundesliga","21","2000","25","1,822","73","59.5","20.2","19","86","13","6","31","1","2.00","49","29","+20","+0.99","+0.04","37.8","29.4","+8.4","+0.41","-0.33",
"Ridle Baku","deGER","DF,FW","Wolfsburg","deBundesliga","23","1998","34","2,446","72","79.9","27.2","28","83","18","6","21","0","1.24","40","40","0","0.00","+1.61","40.0","36.8","+3.1","+0.12","+0.51",
"Dilane Bakwa","frFRA","FW,MF","Bordeaux","frLigue 1","18","2002","5","43","9","1.3","0.5","0","","0","5","9","4","1.40","0","2","-2","-4.19","-3.20","0.3","1.6","-1.3","-2.37","-1.82",
"Alex Balboa","gqEQG","MF","Alavés","esLa Liga","20","2001","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Tommaso Baldanzi","itITA","FW","Empoli","itSerie A","18","2003","1","18","18","0.5","0.2","0","","0","1","18","5","3.00","1","0","+1","+5.00","+5.56","0.0","1.3","-1.2","-6.48","-5.95",
"Alejandro Balde","esESP","DF,FW","Barcelona","esLa Liga","17","2003","5","188","38","5.5","2.1","2","65","0","3","19","13","1.40","0","4","-4","-1.91","-2.86","0.7","1.9","-1.2","-0.57","-1.41",
"Ibrahima Baldé","frFRA","FW,MF","Lens","frLigue 1","18","2003","4","58","15","1.7","0.6","0","","0","4","15","9","0.75","1","1","0","0.00","-0.37","0.7","0.5","+0.1","+0.21","+0.01",
"Keita Baldé","snSEN","FW","Cagliari","itSerie A","26","1995","26","1,229","47","35.9","13.7","14","71","1","12","20","3","0.58","14","23","-9","-0.66","+0.37","15.4","20.7","-5.3","-0.39","+0.30",
"Gareth Bale","wlsWAL","FW","Real Madrid","esLa Liga","32","1989","5","280","56","8.2","3.1","4","66","0","1","17","8","2.20","5","3","+2","+0.64","-0.70","3.9","3.3","+0.6","+0.19","-0.59",
"Carlos Baleba","cmCMR","MF","Lille","frLigue 1","17","2004","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","33","1988","26","2,027","78","59.3","22.5","23","87","19","3","12","11","1.58","25","23","+2","+0.09","-0.23","27.9","25.6","+2.2","+0.10","-0.48",
"Leonardo Balerdi","arARG","DF","Marseille","frLigue 1","22","1999","17","950","56","27.8","10.6","10","88","7","7","11","8","2.29","21","11","+10","+0.95","+0.40","15.6","10.7","+4.9","+0.46","-0.06",
"Marco Ballarini","itITA","MF","Udinese","itSerie A","20","2001","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Iván Balliu","alALB","DF","Rayo Vallecano","esLa Liga","29","1992","35","3,147","90","92.0","35.0","35","90","34","0","","0","1.00","35","48","-13","-0.37","-1.03","39.6","46.8","-7.2","-0.21","-0.72",
"Fodé Ballo-Touré","snSEN","DF","Milan","itSerie A","24","1997","10","446","45","13.0","5.0","5","73","2","5","16","22","2.50","8","9","-1","-0.20","-1.38","5.7","8.4","-2.7","-0.54","-1.34",
"Folarin Balogun","usUSA","FW","Arsenal","engPremier League","20","2001","2","70","35","2.0","0.8","1","58","0","1","12","0","0.00","0","1","-1","-1.29","-1.66","0.4","0.9","-0.5","-0.63","-1.04",
"Abdoulaye Bamba","ciCIV","DF,FW","Angers","frLigue 1","31","1990","10","458","46","13.4","5.1","4","88","3","6","18","13","1.20","4","9","-5","-0.98","-0.80","4.6","10.5","-5.9","-1.16","-1.23",
"Jonathan Bamba","ciCIV","MF,FW","Lille","frLigue 1","25","1996","31","2,428","78","71.0","27.0","28","83","10","3","31","0","1.35","31","31","0","0.00","0.00","34.0","26.3","+7.7","+0.29","+0.02",
