Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Lorenzo Ariaudo","itITA","DF","Frosinone","itSerie A","29","1989","19","1,682","89","49.2","18.7","19","89","17","0","","10","0.58","13","33","-20","-1.07","-0.03","18.9","28.4","-9.6","-0.51","+0.19",
"Nicolò Armini","itITA","DF","Lazio","itSerie A","17","2001","1","38","38","1.1","0.4","0","","0","1","38","1","1.00","2","1","+1","+2.37","+2.13","0.8","0.7","0.0","+0.12","-0.24",
"Yoël Armougom","frFRA","DF","Caen","frLigue 1","20","1998","29","1,853","64","54.2","20.6","20","86","16","9","16","6","0.97","18","29","-11","-0.53","+0.27","17.7","35.5","-17.8","-0.87","0.00",
"Stuart Armstrong","sctSCO","MF","Southampton","engPremier League","26","1992","29","1,432","49","41.9","15.9","16","75","3","13","18","5","0.93","21","26","-5","-0.31","+0.36","17.7","23.9","-6.2","-0.39","-0.30",
"José Arnaiz","esESP","MF,FW","Leganés","esLa Liga","23","1995","6","113","19","3.3","1.3","0","","0","6","18","5","1.33","4","0","+4","+3.19","+3.46","0.8","1.6","-0.8","-0.62","-0.62",
"Marko Arnautović","atAUT","FW","West Ham","engPremier League","29","1989","28","1,990","71","58.2","22.1","24","78","10","4","28","0","1.43","28","33","-5","-0.23","-0.35","27.4","33.4","-6.0","-0.27","+0.25",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","24","1994","33","2,872","87","93.9","31.9","33","87","26","0","","0","1.58","58","46","+12","+0.38","+0.38","44.7","45.0","-0.3","-0.01","+0.20",
"Kepa Arrizabalaga","esESP","GK","Chelsea","engPremier League","23","1994","36","3,240","90","94.7","36.0","36","90","36","0","","2","1.89","61","39","+22","+0.61","-0.39","56.4","35.4","+21.1","+0.59","+0.03",
"Harry Arter","ieIRL","MF","Cardiff City","engPremier League","28","1989","25","1,997","80","58.4","22.2","24","83","12","1","0","2","0.88","20","39","-19","-0.86","+0.16","24.8","30.6","-5.7","-0.26","+0.59",
"Kwadwo Asamoah","ghGHA","DF","Inter","itSerie A","29","1988","32","2,671","83","78.1","29.7","30","87","27","2","25","5","1.84","42","26","+16","+0.54","-0.42","48.8","31.2","+17.6","+0.59","-0.36",
"Takuma Asano","jpJPN","MF,FW","Hannover 96","deBundesliga","23","1994","13","699","54","22.8","7.8","9","63","1","4","33","6","0.46","5","22","-17","-2.19","-1.31","6.0","17.5","-11.6","-1.49","-0.77",
"Santiago Ascacíbar","arARG","MF","Stuttgart","deBundesliga","21","1997","27","2,428","90","79.3","27.0","27","90","25","0","","0","0.78","27","55","-28","-1.04","+0.39","30.5","46.2","-15.7","-0.58","+0.05",
"Sergio Asenjo","esESP","GK","Villarreal","esLa Liga","29","1989","32","2,880","90","84.2","32.0","32","90","32","0","","4","1.03","40","45","-5","-0.16","-0.49","48.0","46.4","+1.6","+0.05","+0.50",
"Marco Asensio","esESP","FW","Real Madrid","esLa Liga","22","1996","30","1,779","59","52.0","19.8","19","81","9","11","22","2","1.73","31","26","+5","+0.25","-0.41","33.1","25.7","+7.5","+0.38","-0.29",
"Iago Aspas","esESP","FW,MF","Celta Vigo","esLa Liga","30","1987","27","2,251","83","65.8","25.0","26","86","14","1","24","1","1.37","44","39","+5","+0.20","+1.28","34.7","36.5","-1.8","-0.07","+0.90",
"Gustavo Assuncao","ptPOR","MF","Atlético Madrid","esLa Liga","18","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Simon Asta","deGER","DF","Augsburg","deBundesliga","17","2001","1","90","90","2.9","1.0","1","90","1","0","","1","0.00","1","8","-7","-7.00","-6.61","1.0","3.6","-2.6","-2.56","-2.16",
"Youcef Atal","dzALG","DF,FW","Nice","frLigue 1","22","1996","29","2,263","78","66.2","25.1","25","87","23","4","21","0","1.38","21","21","0","0.00","+0.39","33.1","31.2","+1.9","+0.08","+0.52",
"Christian Atsu","ghGHA","MF","Newcastle Utd","engPremier League","26","1992","28","1,493","53","43.7","16.6","15","85","8","13","17","5","1.14","19","18","+1","+0.06","+0.39","14.5","24.0","-9.5","-0.57","-0.34",
"Pierre-Emerick Aubameyang","gaGAB","FW","Arsenal","engPremier League","29","1989","36","2,726","76","79.7","30.3","30","85","19","6","30","0","1.86","58","42","+16","+0.53","-0.25","50.4","44.3","+6.1","+0.20","+0.24",
"Emil Audero","idIDN","GK","Sampdoria","itSerie A","21","1997","36","3,240","90","94.7","36.0","36","90","36","0","","2","1.36","58","51","+7","+0.19","-0.81","48.9","53.8","-4.8","-0.13","-0.29",
"Jean-Kévin Augustin","frFRA","FW","RB Leipzig","deBundesliga","21","1997","17","461","27","15.1","5.1","4","78","1","13","11","10","1.35","5","6","-1","-0.20","-1.41","9.9","5.8","+4.1","+0.80","+0.07",
"Ludwig Augustinsson","seSWE","DF","Werder Bremen","deBundesliga","24","1994","34","3,026","89","98.9","33.6","34","89","32","0","","0","1.56","57","48","+9","+0.27","+0.27","49.2","54.5","-5.4","-0.16","+2.47",
"Jose Aurelio Suarez","esESP","GK","Girona","esLa Liga","22","1995","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Serge Aurier","ciCIV","DF","Tottenham","engPremier League","25","1992","8","564","71","16.5","6.3","6","81","4","2","40","11","2.25","12","9","+3","+0.48","-0.31","9.8","7.5","+2.3","+0.37","+0.20",
"Charlie Austin","engENG","FW","Southampton","engPremier League","29","1989","25","983","39","28.7","10.9","11","67","0","14","18","10","0.80","11","17","-6","-0.55","-0.03","12.5","17.0","-4.4","-0.41","-0.27",
"Ezequiel Ávila","arARG","FW,MF","Huesca","esLa Liga","24","1994","34","1,997","59","58.4","22.2","20","84","9","14","23","0","0.94","26","36","-10","-0.45","+0.31","29.5","35.5","-6.0","-0.27","-0.06",
"Javier Avilés","esESP","FW","Leganés","esLa Liga","20","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Jordan Ayew","ghGHA","FW","Crystal Palace","engPremier League","26","1991","20","1,181","59","34.5","13.1","14","80","3","6","10","16","1.40","15","13","+2","+0.15","+0.31","14.0","15.5","-1.5","-0.11","-0.07",
"Kaan Ayhan","trTUR","DF","Düsseldorf","deBundesliga","23","1994","28","2,449","87","80.0","27.2","28","87","26","0","","2","1.32","38","52","-14","-0.51","-0.22","36.2","50.6","-14.3","-0.53","-0.39",
"Floyd Ayité","tgTOG","FW,MF","Fulham","engPremier League","29","1988","16","476","30","13.9","5.3","3","79","1","13","18","11","0.69","3","13","-10","-1.89","-0.76","5.1","10.3","-5.2","-0.99","-0.33",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","28","1989","38","3,402","90","99.5","37.8","38","90","37","0","","0","1.89","63","39","+24","+0.63","+0.63","58.5","36.1","+22.4","+0.59","+1.75",
"Abdoulaye Ba","snSEN","DF","Rayo Vallecano","esLa Liga","27","1991","26","2,110","81","61.7","23.4","25","83","21","1","36","5","1.00","27","34","-7","-0.30","+1.21","31.9","33.2","-1.3","-0.05","+0.64",
"Florian Baak","deGER","MF","Hertha BSC","deBundesliga","19","1999","1","1","1","0.0","0.0","0","","0","1","0","6","3.00","0","0","0","0.00","+0.24","0.0","0.0","0.0","-2.13","-1.83",
"Ludovic Baal","gfGUF","DF","Rennes","frLigue 1","32","1986","2","126","63","3.7","1.4","1","90","1","1","36","0","1.50","3","3","0","0.00","-0.08","1.2","2.2","-1.0","-0.73","-0.98",
"Khouma Babacar","snSEN","FW","Sassuolo","itSerie A","25","1993","29","1,488","51","43.5","16.5","16","78","4","13","19","7","1.21","31","24","+7","+0.42","+1.08","22.7","23.1","-0.3","-0.02","+0.38",
"Ryan Babel","nlNED","FW,MF","Fulham","engPremier League","31","1986","16","1,251","78","36.6","13.9","15","82","5","1","25","0","0.75","14","26","-12","-0.86","+0.59","17.6","25.5","-7.9","-0.57","+0.22",
"Carlos Bacca","coCOL","FW","Villarreal","esLa Liga","31","1986","33","1,270","38","37.1","14.1","12","72","2","21","19","2","1.09","17","17","0","0.00","+0.13","21.7","20.3","+1.4","+0.10","+0.20",
"Juninho Bacuna","cwCUW","MF,DF","Huddersfield","engPremier League","20","1997","21","1,412","67","41.3","15.7","16","82","9","5","21","5","0.38","9","37","-28","-1.78","-0.62","11.2","28.4","-17.3","-1.10","-0.43",
"Leandro Bacuna","cwCUW","MF","Cardiff City","engPremier League","26","1991","11","561","51","16.4","6.2","4","92","4","7","28","3","1.36","7","14","-7","-1.12","-0.24","8.1","9.4","-1.4","-0.22","+0.34",
"Milan Badelj","hrCRO","MF","Lazio","itSerie A","29","1989","23","1,141","50","33.4","12.7","14","69","4","9","19","12","1.30","15","22","-7","-0.55","-1.22","16.8","15.6","+1.2","+0.09","-0.39",
"Benoît Badiashile","frFRA","DF","Monaco","frLigue 1","17","2001","20","1,762","88","51.5","19.6","20","88","19","0","","5","1.05","20","33","-13","-0.66","-0.34","22.4","29.0","-6.6","-0.34","-0.55",
"Loic Badiashile","frFRA","GK","Rennes","frLigue 1","20","1998","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"Loic Badiashile","frFRA","GK","Monaco","frLigue 1","20","1998","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Holger Badstuber","deGER","DF","Stuttgart","deBundesliga","29","1989","10","522","52","17.1","5.8","5","82","4","5","23","11","0.60","1","13","-12","-2.07","-1.15","4.6","9.3","-4.7","-0.81","-0.26",
"Fabrizio Bagheria","itITA","GK","Parma","itSerie A","17","2001","0","","","","","0","","0","0","","22","","","","","","","","","","","",
"Mohamed Bahlouli","frFRA","MF","Sampdoria","itSerie A","18","2000","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Stéphane Bahoken","cmCMR","FW","Angers","frLigue 1","26","1992","32","2,469","77","72.2","27.4","31","79","6","1","33","0","1.28","31","28","+3","+0.11","+0.87","33.7","33.4","+0.3","+0.01","-0.22",
"Daniel Baier","deGER","MF","Augsburg","deBundesliga","34","1984","33","2,815","85","92.0","31.3","33","85","24","0","","0","0.97","46","59","-13","-0.42","+2.16","41.3","56.3","-15.0","-0.48","-0.19",
"Leon Bailey","jmJAM","FW","Leverkusen","deBundesliga","20","1997","29","1,914","66","62.5","21.3","21","80","8","8","30","1","1.55","36","36","0","0.00","-1.34","33.9","29.2","+4.7","+0.22","-0.53",
"Eric Bailly","ciCIV","DF","Manchester Utd","engPremier League","24","1994","12","638","53","18.7","7.1","8","78","5","4","5","9","2.17","14","13","+1","+0.14","-0.18","10.0","10.4","-0.3","-0.05","-0.41",
"Leighton Baines","engENG","DF","Everton","engPremier League","33","1984","6","375","63","11.0","4.2","5","72","3","1","14","25","1.50","8","6","+2","+0.48","+0.30","4.9","6.2","-1.3","-0.32","-0.48",
"Marvin Bakalorz","deGER","MF","Hannover 96","deBundesliga","28","1989","25","1,470","59","48.0","16.3","16","81","11","9","19","6","0.84","18","35","-17","-1.04","+0.26","21.9","30.4","-8.5","-0.52","+0.73",
"Tiemoué Bakayoko","frFRA","MF","Milan","itSerie A","23","1994","31","2,301","74","67.3","25.6","26","85","21","5","19","6","1.61","30","23","+7","+0.27","-0.69","29.5","30.2","-0.7","-0.03","-0.69",
"Ridle Baku","deGER","MF","Mainz 05","deBundesliga","20","1998","15","937","62","30.6","10.4","10","84","5","5","20","9","1.20","6","14","-8","-0.77","-0.64","12.5","16.7","-4.2","-0.41","-0.24",
"Fabián Balbuena","pyPAR","DF","West Ham","engPremier League","26","1991","23","2,013","88","58.9","22.4","23","88","22","0","","4","1.35","33","32","+1","+0.04","+0.30","30.0","33.9","-3.9","-0.17","+0.49",
"Keita Baldé","snSEN","FW","Inter","itSerie A","23","1995","24","889","37","26.0","9.9","8","72","1","16","20","7","1.96","17","5","+12","+1.21","+0.79","16.3","9.7","+6.6","+0.67","-0.01",
"Gareth Bale","wlsWAL","FW","Real Madrid","esLa Liga","29","1989","29","1,786","62","52.2","19.8","21","76","6","8","25","2","1.72","34","23","+11","+0.55","+0.22","36.1","24.6","+11.5","+0.58","+0.13",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","30","1988","11","523","48","15.3","5.8","6","80","4","5","9","18","1.73","5","7","-2","-0.34","-0.28","5.7","8.7","-3.0","-0.53","-0.55",
"Leonardo Balerdi","arARG","DF","Dortmund","deBundesliga","19","1999","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Andrija Balić","hrCRO","FW,MF","Udinese","itSerie A","20","1997","4","27","7","0.8","0.3","0","","0","4","7","8","1.00","0","1","-1","-3.33","-2.99","0.4","0.2","+0.2","+0.51","+0.97",
"Fodé Ballo-Touré","snSEN","DF","Lille","frLigue 1","21","1997","18","1,593","89","46.6","17.7","18","89","16","0","","0","1.89","29","17","+12","+0.68","-0.46","26.2","21.7","+4.5","+0.25","-0.38",
"Fodé Ballo-Touré","snSEN","DF","Monaco","frLigue 1","21","1997","18","1,594","89","46.6","17.7","18","89","17","0","","0","1.22","21","26","-5","-0.28","+0.41","23.8","23.4","+0.4","+0.02","+0.18",
"Florent Balmont","frFRA","MF","Dijon","frLigue 1","38","1980","20","1,076","54","31.5","12.0","15","66","4","5","18","8","0.95","9","25","-16","-1.34","-0.84","10.4","21.6","-11.2","-0.94","-0.66",
"Leon Balogun","ngNGA","DF","Brighton","engPremier League","30","1988","8","594","74","17.4","6.6","5","91","5","3","47","18","1.25","7","10","-3","-0.45","+0.25","5.9","8.7","-2.7","-0.41","+0.26",
"Mario Balotelli","itITA","FW","Nice","frLigue 1","27","1990","10","752","75","22.0","8.4","9","79","2","1","45","0","1.70","5","4","+1","+0.12","+0.32","8.3","10.2","-1.9","-0.23","-0.17",
"Mario Balotelli","itITA","FW","Marseille","frLigue 1","27","1990","15","933","62","27.3","10.4","12","72","2","3","22","0","1.40","14","14","0","0.00","-0.29","13.9","11.5","+2.3","+0.22","+0.05",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","28","1990","30","2,573","86","75.2","28.6","29","89","27","1","1","4","1.33","36","33","+3","+0.10","+0.95","37.7","36.8","+0.9","+0.03","-0.17",
"Jonathan Bamba","ciCIV","FW,MF","Lille","frLigue 1","22","1996","38","3,004","79","87.8","33.4","35","84","25","3","20","0","1.97","62","29","+33","+0.99","+0.56","53.0","37.9","+15.0","+0.45","-0.06",
"Sol Bamba","ciCIV","DF","Cardiff City","engPremier League","33","1985","28","2,474","88","72.3","27.5","28","88","27","0","","1","0.89","25","52","-27","-0.98","-0.22","30.2","42.7","-12.5","-0.45","+0.18",
"Yacine Bammou","maMAR","FW,MF","Caen","frLigue 1","26","1991","17","923","54","27.0","10.3","9","85","6","8","20","5","0.76","9","11","-2","-0.20","+0.63","10.0","14.2","-4.1","-0.40","+0.63",
"Éver Banega","arARG","MF","Sevilla","esLa Liga","30","1988","32","2,667","83","78.0","29.6","32","83","18","0","","0","1.59","51","33","+18","+0.61","+0.97","53.3","34.1","+19.2","+0.65","+0.41",
"Lass Bangoura","gnGUI","FW,MF","Rayo Vallecano","esLa Liga","26","1992","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Mattia Bani","itITA","DF","Chievo","itSerie A","24","1993","30","2,610","87","76.3","29.0","29","89","26","1","38","3","0.60","19","48","-29","-1.00","+1.33","28.1","44.7","-16.5","-0.57","+0.29",
"Léo Baptistão","brBRA","FW,MF","Espanyol","esLa Liga","25","1992","20","1,233","62","36.1","13.7","14","79","5","6","22","1","1.15","16","23","-7","-0.51","-0.72","16.8","19.6","-2.7","-0.20","-0.11",
"Antonín Barák","czCZE","MF,FW","Udinese","itSerie A","23","1994","8","329","41","9.6","3.7","4","72","0","4","11","7","0.88","3","10","-7","-1.91","-1.71","2.6","7.7","-5.1","-1.39","-1.04",
"Yves Baraye","snSEN","FW,MF","Parma","itSerie A","26","1992","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Federico Barba","itITA","DF","Chievo","itSerie A","24","1993","30","2,483","83","72.6","27.6","29","85","26","1","21","2","0.63","17","48","-31","-1.12","+0.70","28.0","40.3","-12.3","-0.44","+0.71",
"Théo Barbet","frFRA","DF","Dijon","frLigue 1","17","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Danilo Barbosa","brBRA","MF","Nice","frLigue 1","22","1996","22","1,548","70","45.3","17.2","18","81","10","4","21","5","1.55","15","17","-2","-0.12","+0.03","20.9","22.9","-2.0","-0.12","-0.03",
"Mariano Barbosa","arARG","GK","Villarreal","esLa Liga","34","1984","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","23","1995","36","2,836","79","82.9","31.5","31","86","23","5","32","0","1.14","51","51","0","0.00","+1.08","47.4","61.4","-14.0","-0.44","+0.83",
"Francesco Bardi","itITA","GK","Frosinone","itSerie A","26","1992","3","270","90","7.9","3.0","3","90","3","0","","26","0.33","1","5","-4","-1.33","-0.30","4.8","3.8","+1.0","+0.35","+1.04",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","33","1985","19","1,670","88","48.8","18.6","19","88","17","0","","12","1.26","22","27","-5","-0.27","+0.66","23.8","28.0","-4.2","-0.22","+0.47",
"Nicolò Barella","itITA","MF","Cagliari","itSerie A","21","1997","35","3,107","89","90.8","34.5","35","89","30","0","","0","1.06","32","50","-18","-0.52","-0.52","36.6","56.8","-20.2","-0.58","-0.63",
"Philipp Bargfrede","deGER","MF,DF","Werder Bremen","deBundesliga","29","1989","15","1,079","72","35.3","12.0","13","79","5","2","28","1","1.73","19","14","+5","+0.42","+0.24","16.1","14.8","+1.3","+0.11","+0.46",
"Antonino Barillà","itITA","MF","Parma","itSerie A","30","1988","31","2,618","84","76.5","29.1","30","87","23","1","16","3","1.19","33","40","-7","-0.24","+1.22","31.5","49.9","-18.4","-0.63","+0.12",
"Ross Barkley","engENG","MF","Chelsea","engPremier League","24","1993","27","1,245","46","36.4","13.8","13","75","3","14","19","9","2.00","28","13","+15","+1.08","+0.71","23.8","10.9","+12.9","+0.93","+0.54",
"Aymen Barkok","maMAR","MF","Düsseldorf","deBundesliga","20","1998","12","510","43","16.7","5.7","4","80","2","8","24","6","1.00","8","16","-8","-1.41","-1.13","6.0","11.4","-5.4","-0.96","-0.61",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","28","1989","37","2,388","65","69.8","26.5","26","85","16","11","17","1","1.00","35","41","-6","-0.23","+1.26","34.9","39.2","-4.3","-0.16","+1.00",
"Harvey Barnes","engENG","MF,FW","Leicester City","engPremier League","20","1997","16","1,004","63","29.4","11.2","11","79","3","5","27","1","1.25","19","16","+3","+0.27","+0.27","21.0","11.2","+9.8","+0.87","+0.91",
"Antonio Barragán","esESP","DF,FW","Betis","esLa Liga","31","1987","14","934","67","27.3","10.4","12","76","7","2","10","7","1.21","9","16","-7","-0.67","-0.64","10.6","14.2","-3.6","-0.35","-0.39",
"Antonio Barreca","itITA","DF","Newcastle Utd","engPremier League","23","1995","1","5","5","0.1","0.1","0","","0","1","4","2","0.00","0","0","0","0.00","+0.16","0.0","0.2","-0.2","-2.81","-2.44",
"Antonio Barreca","itITA","DF","Monaco","frLigue 1","23","1995","7","593","85","17.3","6.6","7","85","4","0","","2","0.86","9","9","0","0.00","+0.60","10.7","8.0","+2.7","+0.40","+0.58",
"Leandro Barreiro Martins","luLUX","MF","Mainz 05","deBundesliga","18","2000","1","90","90","2.9","1.0","1","90","1","0","","2","0.00","1","5","-4","-4.00","-3.79","1.6","3.1","-1.5","-1.46","-1.27",
"Ander Barrenetxea","esESP","FW,MF","Real Sociedad","esLa Liga","16","2001","9","399","44","11.7","4.4","5","73","0","4","9","3","1.44","8","5","+3","+0.68","+0.80","6.4","3.9","+2.6","+0.58","+0.62",
"Édgar Barreto","pyPAR","MF","Sampdoria","itSerie A","34","1984","12","785","65","23.0","8.7","9","79","7","3","24","5","1.58","12","7","+5","+0.57","+0.44","9.9","10.7","-0.8","-0.09","+0.03",
"Musa Barrow","gmGAM","FW","Atalanta","itSerie A","19","1998","22","601","27","17.6","6.7","6","58","0","16","16","13","1.41","15","8","+7","+1.05","+0.28","12.4","6.1","+6.3","+0.94","+0.15",
"Fin Bartels","deGER","MF,FW","Werder Bremen","deBundesliga","31","1987","2","23","12","0.8","0.3","0","","0","2","11","0","3.00","2","1","+1","+3.91","+3.68","1.0","0.7","+0.3","+1.23","+1.42",
"Marc Bartra","esESP","DF","Betis","esLa Liga","27","1991","33","2,928","89","85.6","32.5","33","89","31","0","","4","1.42","38","43","-5","-0.15","+0.40","42.4","41.3","+1.1","+0.03","+0.67",
