Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Crysencio Summerville","nlNED","FW","Leeds United","engPremier League","20","2001","28","1,426","51","41.7","15.8","12","82","7","16","28","8","0.86","19","38","-19","-1.20","-0.70","19.7","29.7","-10.0","-0.63","-0.19",
"Ivan Šunjić","baBIH","MF","Hertha BSC","deBundesliga","25","1996","18","993","55","32.5","11.0","12","74","6","6","18","7","1.00","14","23","-9","-0.82","-0.03","12.8","17.1","-4.3","-0.39","+0.32",
"Sam Surridge","engENG","FW","Nott'ham Forest","engPremier League","24","1998","20","323","16","9.4","3.6","1","62","0","19","14","16","1.15","5","5","0","0.00","+0.87","5.8","8.4","-2.6","-0.72","-0.07",
"Suso","esESP","MF,FW","Sevilla","esLa Liga","28","1993","25","1,065","43","31.1","11.8","10","68","1","15","25","9","1.52","18","15","+3","+0.25","+0.64","17.5","12.6","+4.9","+0.42","+0.91",
"Yuito Suzuki","jpJPN","FW,MF","Strasbourg","frLigue 1","20","2001","3","36","12","1.1","0.4","0","","0","3","12","14","1.00","1","1","0","0.00","+0.21","0.4","0.2","+0.2","+0.58","+0.77",
"Mattias Svanberg","seSWE","MF,FW","Wolfsburg","deBundesliga","23","1999","32","1,835","57","60.0","20.4","21","74","7","11","26","1","1.41","35","35","0","0.00","-0.66","32.2","29.9","+2.2","+0.11","+0.27",
"Martin Šviderský","skSVK","MF","Almería","esLa Liga","19","2002","0","","","","","0","","0","0","","15","","","","","","","","","","","",
"Mile Svilar","rsSRB","GK","Roma","itSerie A","22","1999","3","270","90","7.9","3.0","3","90","3","0","","35","1.33","3","3","0","0.00","-0.34","4.6","3.7","+0.9","+0.32","-0.38",
"Williot Swedberg","seSWE","MF","Celta Vigo","esLa Liga","18","2004","4","55","14","1.6","0.6","0","","0","4","14","34","0.25","0","0","0","0.00","+0.27","0.7","0.2","+0.5","+0.83","+0.92",
"Sil Swinkels","nlNED","DF","Aston Villa","engPremier League","18","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Issiaga Sylla","gnGUI","DF","Montpellier","frLigue 1","28","1994","15","1,305","87","38.2","14.5","15","87","14","0","","1","1.80","27","11","+16","+1.10","+1.66","22.6","16.2","+6.4","+0.44","+1.13",
"Issiaga Sylla","gnGUI","DF","Toulouse","frLigue 1","28","1994","17","1,372","81","40.1","15.2","16","84","11","1","28","0","1.29","24","24","0","0.00","+0.26","20.8","21.0","-0.3","-0.02","+0.17",
"Soumaïla Sylla","gnGUI","GK","Reims","frLigue 1","18","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Wojciech Szczęsny","plPOL","GK","Juventus","itSerie A","32","1990","28","2,472","88","72.3","27.5","28","88","27","0","","6","1.93","40","26","+14","+0.51","-0.34","40.4","29.1","+11.3","+0.41","+0.18",
"Dominik Szoboszlai","huHUN","MF,FW","RB Leipzig","deBundesliga","21","2000","31","2,444","79","79.9","27.2","28","84","17","3","33","0","1.94","51","32","+19","+0.70","+0.12","52.5","31.5","+21.0","+0.77","+0.12",
"Alexander Sørloth","noNOR","FW","Real Sociedad","esLa Liga","26","1995","34","2,386","70","69.8","26.5","28","79","8","6","29","0","1.91","38","20","+18","+0.68","+0.85","37.3","20.3","+17.0","+0.64","+0.40",
"Alexander Sørloth","noNOR","FW","RB Leipzig","deBundesliga","26","1995","1","6","6","0.2","0.1","0","","0","1","6","1","1.00","0","0","0","0.00","-0.68","0.2","0.0","+0.2","+2.77","+2.02",
"Nicolás Tagliafico","arARG","DF","Lyon","frLigue 1","29","1992","34","2,991","88","87.5","33.2","34","88","30","0","","0","1.56","53","39","+14","+0.42","-0.42","51.4","43.8","+7.6","+0.23","-0.18",
"Jonathan Tah","deGER","DF","Leverkusen","deBundesliga","26","1996","33","2,487","75","81.3","27.6","28","86","24","5","13","0","1.48","44","45","-1","-0.04","-1.45","39.6","36.8","+2.9","+0.10","-0.79",
"Benjamin Tahirovic","baBIH","MF","Roma","itSerie A","19","2003","11","355","32","10.4","3.9","4","68","1","7","12","17","1.27","7","5","+2","+0.51","+0.21","6.7","4.2","+2.5","+0.64","-0.04",
"Waniss Taibi","frFRA","MF","Angers","frLigue 1","20","2002","11","189","17","5.5","2.1","1","45","0","10","14","16","0.09","2","5","-3","-1.43","-0.18","2.3","3.3","-1.0","-0.46","+0.09",
"Flavien Tait","frFRA","MF","Rennes","frLigue 1","29","1993","30","1,680","56","49.1","18.7","19","74","7","11","24","5","1.77","37","20","+17","+0.91","+0.24","32.5","18.2","+14.3","+0.77","+0.61",
"Montassar Talbi","tnTUN","DF","Lorient","frLigue 1","24","1998","38","3,420","90","100.0","38.0","38","90","38","0","","0","1.45","52","53","-1","-0.03","","44.5","58.2","-13.6","-0.36","",
"Thibault Tamas","frFRA","DF","Montpellier","frLigue 1","21","2001","1","10","10","0.3","0.1","0","","0","1","10","10","3.00","0","0","0","0.00","-0.08","0.1","0.0","+0.1","+1.00","+1.27",
"Adrien Tameze","cmCMR","MF","Hellas Verona","itSerie A","28","1994","37","3,031","82","88.6","33.7","35","85","25","2","37","1","0.89","27","54","-27","-0.80","-0.57","30.1","45.4","-15.3","-0.45","-0.73",
"Japhet Tanganga","engENG","DF","Tottenham","engPremier League","23","1999","4","146","37","4.3","1.6","2","71","0","2","3","26","1.25","2","5","-3","-1.85","-2.12","1.4","3.6","-2.2","-1.38","-1.64",
"Elia Tantalocchi","itITA","GK","Sampdoria","itSerie A","18","2004","0","","","","","0","","0","0","","13","","","","","","","","","","","",
"Renato Tapia","pePER","MF,DF","Celta Vigo","esLa Liga","27","1995","28","1,451","52","42.4","16.1","16","75","6","12","21","5","1.14","10","28","-18","-1.12","-1.48","15.5","21.4","-5.9","-0.36","-0.50",
"Edmond Tapsoba","bfBFA","DF","Leverkusen","deBundesliga","23","1999","33","2,871","87","93.8","31.9","32","89","30","1","29","0","1.42","52","47","+5","+0.16","-1.27","49.5","39.7","+9.7","+0.30","+0.84",
"Florian Tardieu","frFRA","MF","Troyes","frLigue 1","30","1992","15","1,009","67","29.5","11.2","11","87","7","4","12","1","1.07","17","26","-9","-0.80","+0.21","14.2","21.4","-7.2","-0.65","+0.54",
"Matt Targett","engENG","DF","Newcastle Utd","engPremier League","26","1995","17","610","36","17.8","6.8","6","82","3","11","11","12","1.71","9","6","+3","+0.44","-0.58","11.0","6.9","+4.1","+0.61","-0.29",
"James Tarkowski","engENG","DF","Everton","engPremier League","29","1992","38","3,420","90","100.0","38.0","38","90","38","0","","0","0.95","34","57","-23","-0.61","","45.2","65.5","-20.4","-0.54","",
"Ciprian Tătărușanu","roROU","GK","Milan","itSerie A","36","1986","16","1,440","90","42.1","16.0","16","90","16","0","","22","1.88","26","22","+4","+0.25","-0.52","23.4","19.0","+4.4","+0.28","-0.33",
"Niklas Tauer","deGER","DF,MF","Mainz 05","deBundesliga","21","2001","3","93","31","3.0","1.0","0","","0","3","31","10","1.00","1","4","-3","-2.90","-2.96","1.0","2.6","-1.5","-1.49","-1.34",
"Niklas Tauer","deGER","FW","Schalke 04","deBundesliga","21","2001","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Nuno Tavares","ptPOR","DF,MF","Marseille","frLigue 1","22","2000","31","2,349","76","68.7","26.1","23","88","18","8","41","1","1.77","42","31","+11","+0.42","-0.92","42.3","31.6","+10.7","+0.41","-0.61",
"Marcus Tavernier","engENG","MF,FW","Bournemouth","engPremier League","23","1999","23","1,743","76","51.0","19.4","19","83","10","4","40","0","1.39","25","37","-12","-0.62","+0.56","19.6","31.8","-12.2","-0.63","+0.08",
"Dale Taylor","nirNIR","FW,MF","Nott'ham Forest","engPremier League","18","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Lyle Taylor","msMSR","FW","Nott'ham Forest","engPremier League","32","1990","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Marciano Tchami","gwGNB","FW","Almería","esLa Liga","18","2004","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Enzo Tchato","cmCMR","DF","Montpellier","frLigue 1","19","2002","21","1,096","52","32.0","12.2","11","82","6","10","20","11","0.86","12","26","-14","-1.15","-1.81","13.0","19.6","-6.6","-0.54","-0.41",
"Ryan Tchato Mbiayi","cmCMR","DF","Montpellier","frLigue 1","17","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Aurélien Tchouaméni","frFRA","MF","Real Madrid","esLa Liga","22","2000","33","2,119","64","62.0","23.5","24","80","14","9","21","1","2.03","51","27","+24","+1.02","-0.02","46.3","25.3","+21.0","+0.89","-0.19",
"Mathys Tel","frFRA","FW","Bayern Munich","deBundesliga","17","2005","22","417","19","13.6","4.6","1","60","0","21","17","9","2.00","16","8","+8","+1.73","+0.16","11.5","5.2","+6.3","+1.36","+0.28",
"Semir Telalovic","deGER","MF,FW","Gladbach","deBundesliga","22","1999","3","10","3","0.3","0.1","0","","0","3","3","2","0.00","0","0","0","0.00","+0.09","0.1","0.2","-0.1","-0.79","-0.75",
"Alex Telles","brBRA","DF","Sevilla","esLa Liga","29","1992","27","1,427","53","41.7","15.9","15","76","6","12","24","3","1.22","17","24","-7","-0.44","-0.44","17.3","24.7","-7.4","-0.46","-0.44",
"Arnau Tenas","esESP","GK","Barcelona","esLa Liga","21","2001","0","","","0.0","0.0","0","","0","0","","35","1.00","1","1","0","","","","","","","",
"Marc-André ter Stegen","deGER","GK","Barcelona","esLa Liga","30","1992","38","3,347","88","97.9","37.2","38","88","36","0","","0","2.32","68","18","+50","+1.34","+1.34","74.3","31.7","+42.5","+1.14","+1.43",
"Simon Terodde","deGER","FW","Schalke 04","deBundesliga","34","1988","32","1,823","57","59.6","20.3","21","78","8","11","17","1","0.97","21","40","-19","-0.94","+0.30","23.0","28.1","-5.1","-0.25","+0.65",
"Filippo Terracciano","itITA","DF,MF","Hellas Verona","itSerie A","19","2003","20","821","41","24.0","9.1","7","75","1","13","23","17","1.24","5","9","-4","-0.44","+0.39","8.8","10.0","-1.1","-0.12","+0.33",
"Pietro Terracciano","itITA","GK","Fiorentina","itSerie A","32","1990","29","2,610","90","76.3","29.0","29","90","29","0","","8","1.21","35","38","-3","-0.10","-1.55","41.6","34.2","+7.4","+0.26","-0.22",
"Ramón Terrats","esESP","MF","Villarreal","esLa Liga","21","2000","16","816","51","23.9","9.1","11","65","0","5","21","2","2.00","10","9","+1","+0.11","-0.51","13.7","11.8","+2.0","+0.22","-0.12",
"Ramón Terrats","esESP","MF","Girona","esLa Liga","21","2000","8","212","27","6.2","2.4","2","72","0","6","12","6","1.63","1","3","-2","-0.85","-0.99","2.3","3.3","-1.1","-0.45","-0.36",
"Martin Terrier","frFRA","FW,MF","Rennes","frLigue 1","25","1997","16","1,319","82","38.6","14.7","16","82","7","0","","0","2.06","29","17","+12","+0.82","+0.05","25.0","16.0","+9.1","+0.62","+0.27",
"Aleksa Terzić","rsSRB","DF","Fiorentina","itSerie A","22","1999","22","935","43","27.3","10.4","8","85","5","14","18","13","1.32","16","8","+8","+0.77","+0.70","17.5","9.4","+8.1","+0.78","+0.64",
"Tetê","brBRA","FW","Leicester City","engPremier League","22","2000","13","734","56","21.5","8.2","9","68","0","4","30","5","0.85","13","15","-2","-0.25","+0.26","14.2","13.4","+0.8","+0.10","+0.55",
"Tetê","brBRA","FW,MF","Lyon","frLigue 1","22","2000","17","1,107","65","32.4","12.3","14","77","2","3","11","2","1.12","18","14","+4","+0.33","-0.22","18.1","15.4","+2.6","+0.21","-0.05",
"Kenny Tete","nlNED","DF","Fulham","engPremier League","26","1995","31","2,569","83","75.1","28.5","29","87","21","2","19","1","1.45","42","36","+6","+0.21","+0.63","33.4","46.7","-13.2","-0.46","-0.02",
"Florian Thauvin","frFRA","FW,MF","Udinese","itSerie A","29","1993","16","546","34","16.0","6.1","5","69","0","11","18","2","0.88","6","9","-3","-0.49","-0.56","7.5","6.5","+1.0","+0.16","+0.34",
"Arthur Theate","beBEL","DF","Rennes","frLigue 1","22","2000","35","3,127","89","91.4","34.7","35","89","33","0","","1","1.69","59","38","+21","+0.60","-2.16","55.4","41.3","+14.1","+0.41","-0.57",
"Malick Thiaw","deGER","DF","Milan","itSerie A","20","2001","20","1,362","68","39.8","15.1","15","83","11","5","24","13","1.95","21","12","+9","+0.59","+0.07","24.7","13.8","+11.0","+0.72","+0.43",
"Malick Thiaw","deGER","DF","Schalke 04","deBundesliga","20","2001","3","270","90","8.8","3.0","3","90","3","0","","1","0.67","3","8","-5","-1.67","-0.67","4.3","3.7","+0.7","+0.22","+0.81",
"Jan Thielmann","deGER","FW","Köln","deBundesliga","20","2002","23","869","38","28.4","9.7","6","72","2","17","26","0","1.30","16","11","+5","+0.52","+0.93","15.5","10.0","+5.4","+0.56","+0.57",
"Sada Thioub","snSEN","DF,FW","Angers","frLigue 1","27","1995","27","1,060","39","31.0","11.8","11","73","2","16","16","10","0.48","15","27","-12","-1.02","+0.35","13.3","20.1","-6.8","-0.57","-0.04",
"Luke Thomas","engENG","DF","Leicester City","engPremier League","21","2001","17","1,073","63","31.4","11.9","11","86","8","6","21","19","0.88","14","20","-6","-0.50","-0.08","16.8","23.2","-6.4","-0.54","-0.29",
"Adrien Thomasson","frFRA","MF","Strasbourg","frLigue 1","28","1993","15","937","62","27.4","10.4","10","81","6","5","25","0","0.73","7","18","-11","-1.06","-1.17","12.1","18.2","-6.1","-0.59","-0.56",
"Adrien Thomasson","frFRA","MF,FW","Lens","frLigue 1","28","1993","20","1,278","64","37.4","14.2","16","74","3","4","25","0","2.15","31","14","+17","+1.20","+0.27","23.7","17.6","+6.1","+0.43","-0.29",
"Morten Thorsby","noNOR","MF","Union Berlin","deBundesliga","26","1996","24","833","35","27.2","9.3","8","66","1","16","19","3","1.58","15","16","-1","-0.11","-0.67","10.2","17.8","-7.6","-0.82","-0.94",
"Kristian Thorstvedt","noNOR","MF","Sassuolo","itSerie A","23","1999","31","1,136","37","33.2","12.6","13","63","1","18","18","6","1.10","15","27","-12","-0.95","-0.87","16.5","20.0","-3.5","-0.28","-0.49",
"Khéphren Thuram","frFRA","MF","Nice","frLigue 1","21","2001","35","2,547","73","74.5","28.3","30","80","15","5","31","0","1.46","33","24","+9","+0.32","+0.11","40.3","31.1","+9.2","+0.33","-0.02",
"Marcus Thuram","frFRA","FW","Gladbach","deBundesliga","24","1997","30","2,513","84","82.1","27.9","28","88","21","2","21","1","1.33","42","41","+1","+0.04","+0.69","42.0","40.8","+1.1","+0.04","+0.45",
"Alexis Tibidi","frFRA","FW,MF","Troyes","frLigue 1","18","2003","3","74","25","2.2","0.8","0","","0","3","25","4","0.00","0","2","-2","-2.43","-1.52","0.5","1.3","-0.9","-1.07","-0.04",
"Youri Tielemans","beBEL","MF","Leicester City","engPremier League","25","1997","31","2,344","76","68.5","26.0","27","82","16","4","30","0","0.97","35","49","-14","-0.54","-0.29","33.0","45.0","-12.0","-0.46","-0.39",
"Kieran Tierney","sctSCO","DF","Arsenal","engPremier League","25","1997","27","795","29","23.2","8.8","6","81","3","21","15","11","2.56","16","10","+6","+0.68","-0.66","15.2","10.8","+4.4","+0.50","-0.36",
"Steffen Tigges","deGER","FW","Köln","deBundesliga","24","1998","30","1,596","53","52.2","17.7","17","71","3","13","30","1","1.23","25","24","+1","+0.06","+0.43","25.0","19.5","+5.6","+0.31","+0.33",
"Jean-Clair Todibo","frFRA","DF","Nice","frLigue 1","22","1999","34","2,870","84","83.9","31.9","33","86","30","1","31","0","1.53","43","29","+14","+0.44","+0.93","47.5","37.1","+10.4","+0.33","-0.03",
"Harry Toffolo","engENG","DF","Nott'ham Forest","engPremier League","26","1995","19","940","49","27.5","10.4","9","86","7","10","16","10","1.00","7","17","-10","-0.96","-0.23","9.5","18.7","-9.2","-0.88","-0.31",
"Umut Tohumcu","deGER","MF,DF","Hoffenheim","deBundesliga","17","2004","8","271","34","8.9","3.0","2","77","1","6","20","7","0.88","3","6","-3","-1.00","-0.80","4.2","6.2","-2.0","-0.68","-0.64",
"Karl Toko Ekambi","cmCMR","FW,MF","Rennes","frLigue 1","29","1992","17","972","57","28.4","10.8","11","77","2","6","21","0","1.82","23","6","+17","+1.57","+1.10","17.8","11.9","+5.8","+0.54","+0.12",
"Karl Toko Ekambi","cmCMR","FW,MF","Lyon","frLigue 1","29","1992","19","1,353","71","39.6","15.0","15","83","8","4","26","0","1.32","23","19","+4","+0.27","-0.34","24.8","19.3","+5.4","+0.36","+0.18",
"Mohammed Tolba","deGER","DF","Bochum","deBundesliga","18","2004","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Corentin Tolisso","frFRA","MF","Lyon","frLigue 1","27","1994","30","2,036","68","59.5","22.6","25","76","11","5","27","0","1.63","45","31","+14","+0.62","+0.36","37.9","32.0","+5.9","+0.26","+0.03",
"Jeremy Toljan","deGER","DF","Sassuolo","itSerie A","27","1994","31","2,672","86","78.1","29.7","29","89","27","2","51","2","1.00","32","48","-16","-0.54","-0.78","39.9","39.4","+0.5","+0.02","-0.15",
"Rafael Tolói","itITA","DF","Atalanta","itSerie A","31","1990","32","2,784","87","81.4","30.9","32","87","25","0","","1","1.88","54","36","+18","+0.58","+0.58","45.0","33.2","+11.8","+0.38","-0.25",
"Raúl de Tomás","esESP","FW","Rayo Vallecano","esLa Liga","27","1994","19","805","42","23.5","8.9","9","69","0","10","19","2","0.89","7","13","-6","-0.67","-0.60","10.4","10.5","-0.1","-0.01","+0.20",
"Tiago Tomás","ptPOR","FW,MF","Stuttgart","deBundesliga","20","2002","27","1,291","48","42.2","14.3","16","65","2","11","23","1","0.96","21","27","-6","-0.42","-0.11","20.2","20.4","-0.1","-0.01","-0.14",
"Takehiro Tomiyasu","jpJPN","DF","Arsenal","engPremier League","23","1998","21","663","32","19.4","7.4","6","77","3","15","14","2","2.38","17","11","+6","+0.81","-0.46","14.4","9.0","+5.3","+0.72","-0.07",
"James Tomkins","engENG","DF","Crystal Palace","engPremier League","33","1989","6","338","56","9.9","3.8","3","79","2","3","34","16","0.67","2","8","-6","-1.60","-1.51","2.6","6.5","-3.9","-1.03","-0.89",
"Fikayo Tomori","engENG","DF","Milan","itSerie A","24","1997","33","2,760","84","80.7","30.7","32","85","26","1","32","1","1.97","57","29","+28","+0.91","+1.87","50.8","31.6","+19.2","+0.62","+0.82",
"Sandro Tonali","itITA","MF","Milan","itSerie A","22","2000","34","2,713","80","79.3","30.1","30","87","23","4","25","2","1.82","49","36","+13","+0.43","-0.59","47.0","33.1","+13.9","+0.46","-0.03",
"Lorenzo Tonelli","itITA","DF","Empoli","itSerie A","32","1990","1","19","19","0.6","0.2","0","","0","1","19","11","1.50","1","2","-1","-4.74","-4.45","0.5","0.5","+0.1","+0.35","+0.87",
"Ivan Toney","engENG","FW","Brentford","engPremier League","26","1996","33","2,951","89","86.3","32.8","33","89","29","0","","0","1.39","47","42","+5","+0.15","-1.19","46.9","42.7","+4.2","+0.13","-0.50",
"Giacomo Toniolo","itITA","GK","Hellas Verona","itSerie A","18","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Keke Topp","deGER","FW","Schalke 04","deBundesliga","18","2004","1","20","20","0.7","0.2","0","","0","1","20","1","0.00","0","0","0","0.00","+1.07","0.2","0.6","-0.4","-1.72","-1.21",
"Pablo Torre","esESP","FW,MF","Barcelona","esLa Liga","19","2003","8","144","18","4.2","1.6","1","62","0","7","12","23","0.88","3","2","+1","+0.62","-0.72","3.3","2.7","+0.6","+0.38","-0.77",
"David Torres","esESP","DF","Valladolid","esLa Liga","19","2003","7","385","55","11.3","4.3","2","85","1","5","43","21","1.14","3","8","-5","-1.17","-0.43","6.6","9.4","-2.8","-0.66","+0.04",
"Ferrán Torres","esESP","FW,MF","Barcelona","esLa Liga","22","2000","33","1,392","42","40.7","15.5","14","72","5","19","20","3","2.27","25","11","+14","+0.91","-0.69","28.4","15.5","+12.8","+0.83","-0.48",
"Óliver Torres","esESP","MF,FW","Sevilla","esLa Liga","27","1994","32","2,137","67","62.5","23.7","27","75","7","5","21","6","1.31","32","31","+1","+0.04","+0.60","29.0","32.5","-3.6","-0.15","+0.16",
"Pau Torres","esESP","DF","Villarreal","esLa Liga","25","1997","34","3,054","90","89.3","33.9","34","90","33","0","","1","1.71","55","35","+20","+0.59","+0.84","56.8","43.5","+13.3","+0.39","+0.75",
