Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Abdoulaye Touré","gnGUI","MF","Nantes","frLigue 1","23","1994","36","2,810","78","82.2","31.2","31","86","26","5","29","1","1.44","31","34","-3","-0.10","+0.20","33.5","31.7","+1.8","+0.06","-0.23",
"Almamy Touré","mlMLI","DF","Monaco","frLigue 1","21","1996","20","1,248","62","36.5","13.9","13","88","12","7","14","12","1.90","24","21","+3","+0.22","-1.32","18.3","23.2","-4.9","-0.35","-1.12",
"Thomas Touré","ciCIV","FW","Bordeaux","frLigue 1","23","1993","1","8","8","0.2","0.1","0","","0","1","8","0","1.00","0","1","-1","-11.25","-11.41","0.0","0.6","-0.6","-7.29","-7.50",
"Thomas Touré","ciCIV","MF","Angers","frLigue 1","23","1993","7","128","18","3.7","1.4","0","","0","7","18","4","1.00","4","1","+3","+2.11","+2.46","4.5","2.4","+2.1","+1.47","+1.48",
"Yaya Touré","ciCIV","MF","Manchester City","engPremier League","34","1983","10","236","24","6.9","2.6","1","","0","9","","18","2.80","6","2","+4","+1.53","-0.59","4.8","3.6","+1.2","+0.47","-1.04",
"Lucas Tousart","frFRA","MF","Lyon","frLigue 1","20","1997","37","3,132","85","91.6","34.8","37","85","29","0","","0","2.11","82","38","+44","+1.26","+1.26","59.1","36.1","+23.1","+0.66","+0.59",
"Andros Townsend","engENG","FW,MF","Crystal Palace","engPremier League","26","1991","36","3,120","87","91.2","34.7","35","","26","1","","1","1.14","39","48","-9","-0.26","+0.04","47.9","42.8","+5.1","+0.15","+0.12",
"Andrea Tozzo","itITA","GK","Sampdoria","itSerie A","24","1992","0","","","","","0","","0","0","","37","","","","","","","","","","","",
"Adama Traoré","mlMLI","MF,FW","Monaco","frLigue 1","22","1995","3","189","63","5.5","2.1","2","85","1","1","20","3","2.00","8","2","+6","+2.86","+1.91","4.3","2.2","+2.1","+0.98","+0.66",
"Bertrand Traoré","bfBFA","FW","Lyon","frLigue 1","21","1995","31","2,284","74","66.8","25.4","27","82","15","4","19","0","2.00","64","30","+34","+1.34","+0.55","43.1","24.0","+19.2","+0.76","+0.43",
"Charles Traore","mlMLI","DF","Troyes","frLigue 1","25","1992","34","2,998","88","87.7","33.3","33","90","32","1","29","0","0.94","30","52","-22","-0.66","+0.41","33.9","44.6","-10.7","-0.32","+0.38",
"Hamari Traoré","mlMLI","DF","Rennes","frLigue 1","25","1992","30","2,637","88","77.1","29.3","30","88","27","0","","1","1.50","38","34","+4","+0.14","-0.09","36.5","38.9","-2.3","-0.08","-0.40",
"Ibrahima Traoré","gnGUI","MF","Gladbach","deBundesliga","29","1988","7","201","29","6.6","2.2","1","","0","6","","3","1.86","1","3","-2","-0.90","-0.80","3.7","3.2","+0.5","+0.21","+0.25",
"Ismaël Traoré","ciCIV","DF","Angers","frLigue 1","30","1986","32","2,855","89","83.5","31.7","32","89","30","0","","3","1.09","35","44","-9","-0.28","-0.12","40.7","38.7","+2.0","+0.06","+0.08",
"Lacina Traoré","ciCIV","FW","Amiens","frLigue 1","27","1990","18","779","43","22.8","8.7","8","75","2","10","18","2","1.39","10","8","+2","+0.23","+0.47","7.9","11.8","-4.0","-0.46","+0.16",
"Kevin Trapp","deGER","GK","Paris S-G","frLigue 1","27","1990","4","360","90","10.5","4.0","4","90","4","0","","32","2.25","7","4","+3","+0.75","-1.49","6.6","4.5","+2.0","+0.51","-0.95",
"Manu Trigueros","esESP","MF","Villarreal","esLa Liga","25","1991","34","2,698","79","78.9","30.0","32","83","19","2","16","0","1.65","47","38","+9","+0.30","+0.55","43.3","42.7","+0.6","+0.02","+0.11",
"Kieran Trippier","engENG","DF","Tottenham","engPremier League","26","1990","24","1,914","80","56.0","21.3","21","","18","3","","11","1.88","37","21","+16","+0.75","-0.56","33.2","22.4","+10.7","+0.50","-0.70",
"Nathan Trott","engENG","GK","West Ham","engPremier League","18","1998","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Marcello Trotta","itITA","FW","Crotone","itSerie A","24","1992","34","2,258","66","66.0","25.1","27","","11","7","","4","1.00","27","39","-12","-0.48","+0.61","23.4","36.5","-13.1","-0.52","+0.32",
"Frank Tsadjout","itITA","FW","Milan","itSerie A","18","1999","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Philipp Tschauner","deGER","GK","Hannover 96","deBundesliga","31","1985","31","2,790","90","91.2","31.0","31","","31","0","","1","1.16","39","45","-6","-0.19","+1.14","39.4","48.2","-8.8","-0.28","+0.44",
"Axel Tuanzebe","cdCOD","FW","Manchester Utd","engPremier League","19","1997","1","1","1","0.0","0.0","0","","0","1","","3","3.00","0","0","0","0.00","-1.05","0.0","0.0","0.0","0.00","-0.40",
"Rayhaan Tulloch","engENG","FW,MF","West Brom","engPremier League","16","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Marco Tumminello","itITA","FW","Crotone","itSerie A","18","1998","9","203","23","5.9","2.3","2","","1","7","","5","0.67","4","6","-2","-0.89","-0.22","2.5","3.8","-1.3","-0.59","+0.05",
"Marco Tumminello","itITA","FW","Roma","itSerie A","18","1998","1","1","1","0.0","0.0","0","","0","1","","1","0.00","0","0","0","0.00","-0.87","0.1","0.2","-0.1","-9.97","-10.66",
"Ľubomír Tupta","skSVK","MF,FW","Hellas Verona","itSerie A","19","1998","2","32","16","0.9","0.4","0","","0","2","","11","1.50","0","1","-1","-2.81","-1.56","0.1","1.0","-0.9","-2.57","-1.61",
"Arda Turan","trTUR","FW,MF","Barcelona","esLa Liga","30","1987","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Josh Tymon","engENG","DF","Stoke City","engPremier League","18","1999","3","163","54","4.8","1.8","2","","1","1","","5","0.00","0","9","-9","-4.97","-4.31","1.7","4.5","-2.8","-1.55","-0.91",
"Przemysław Tytoń","plPOL","GK","La Coruña","esLa Liga","30","1987","2","98","49","2.9","1.1","1","90","1","1","8","15","0.00","2","4","-2","-1.84","-0.86","1.9","2.0","-0.1","-0.13","+0.06",
"Matthieu Udol","frFRA","DF","Metz","frLigue 1","21","1996","6","354","59","10.4","3.9","3","90","2","3","28","1","0.50","2","7","-5","-1.27","-0.19","4.5","8.6","-4.1","-1.05","-0.27",
"Anthony Ujah","ngNGA","FW","Mainz 05","deBundesliga","26","1990","11","205","19","6.7","2.3","2","","0","9","","6","0.91","0","5","-5","-2.20","-1.91","2.2","3.3","-1.1","-0.47","-0.11",
"Leonardo Ulloa","arARG","FW","Leicester City","engPremier League","31","1986","4","22","6","0.6","0.2","0","","0","4","","4","1.50","0","1","-1","-4.09","-4.01","0.5","0.2","+0.3","+1.33","+1.28",
"Leonardo Ulloa","arARG","FW","Brighton","engPremier League","31","1986","10","267","27","7.8","3.0","2","","0","8","","3","1.10","2","3","-1","-0.34","+0.21","3.0","5.3","-2.3","-0.78","-0.46",
"Sven Ulreich","deGER","GK","Bayern Munich","deBundesliga","28","1988","29","2,610","90","85.3","29.0","29","","29","0","","3","2.48","84","26","+58","+2.00","+0.80","64.8","29.2","+35.6","+1.23","-0.46",
"Fredrik Ulvestad","noNOR","DF,MF","Burnley","engPremier League","25","1992","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Samuel Umtiti","frFRA","DF","Barcelona","esLa Liga","23","1993","25","2,189","88","64.0","24.3","24","89","23","1","48","3","2.44","59","17","+42","+1.73","-0.32","49.2","26.1","+23.2","+0.95","-0.39",
"Enes Ünal","trTUR","FW","Villarreal","esLa Liga","20","1997","23","1,127","49","33.0","12.5","11","78","6","12","22","5","1.26","16","19","-3","-0.24","-0.63","16.4","17.9","-1.5","-0.12","-0.17",
"Enes Ünal","trTUR","FW","Levante","esLa Liga","20","1997","7","596","85","17.4","6.6","7","85","6","0","","0","0.86","4","9","-5","-0.76","-0.47","5.4","10.6","-5.2","-0.79","-0.35",
"Cengiz Ünder","trTUR","FW","Roma","itSerie A","20","1997","26","1,249","48","36.5","13.9","15","","0","11","","10","1.92","24","8","+16","+1.15","+0.45","26.6","11.4","+15.1","+1.09","+0.63",
"Dayot Upamecano","frFRA","DF","RB Leipzig","deBundesliga","18","1998","28","2,268","81","74.1","25.2","25","","23","3","","1","1.68","45","36","+9","+0.36","+0.93","37.9","33.7","+4.1","+0.16","+0.04",
"Mark Uth","deGER","FW","Hoffenheim","deBundesliga","25","1991","31","2,177","70","71.1","24.2","24","","17","7","","0","1.65","52","33","+19","+0.79","+0.89","37.6","35.8","+1.8","+0.07","-0.08",
"Francis Uzoho","ngNGA","GK","La Coruña","esLa Liga","18","1998","2","180","90","5.3","2.0","2","90","2","0","","0","0.50","1","2","-1","-0.50","+0.53","3.0","2.4","+0.6","+0.31","+0.52",
"Valentín Vada","arARG","MF","Bordeaux","frLigue 1","21","1996","21","860","41","25.1","9.6","11","66","0","10","13","13","1.43","13","15","-2","-0.21","-0.46","9.6","12.9","-3.3","-0.35","-0.73",
"Josha Vagnoman","deGER","MF","Hamburger SV","deBundesliga","16","2000","1","21","21","0.7","0.2","0","","0","1","","2","0.00","0","2","-2","-8.57","-7.92","0.0","2.4","-2.4","-10.28","-9.81",
"Sauli Väisänen","fiFIN","DF","SPAL","itSerie A","23","1994","7","541","77","15.8","6.0","6","","3","1","","22","0.57","5","11","-6","-1.00","-0.56","4.7","9.5","-4.8","-0.80","-0.27",
"Mirko Valdifiori","itITA","MF","Torino","itSerie A","31","1986","13","618","48","18.1","6.9","7","","5","6","","22","1.15","10","12","-2","-0.29","-0.61","8.9","10.8","-1.9","-0.28","-0.31",
"Lorenzo Valeau","itITA","DF","Roma","itSerie A","18","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Antonio Valencia","ecECU","DF","Manchester Utd","engPremier League","31","1985","31","2,740","88","80.1","30.4","31","","28","0","","1","2.23","57","22","+35","+1.15","+0.49","45.4","33.0","+12.4","+0.41","+0.06",
"Vitja Valenčič","siSVN","MF","Fiorentina","itSerie A","18","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Gerard Valentín","esESP","DF,FW","La Coruña","esLa Liga","24","1993","3","158","53","4.6","1.8","2","76","1","1","7","5","1.00","3","4","-1","-0.57","+0.45","1.8","2.9","-1.0","-0.58","-0.41",
"Borja Valero","esESP","MF","Inter","itSerie A","32","1985","36","2,564","71","75.0","28.5","29","","15","7","","2","1.83","46","25","+21","+0.74","-0.84","40.5","30.1","+10.4","+0.37","-0.60",
"Borja Valle","esESP","FW,MF","La Coruña","esLa Liga","25","1992","17","486","29","14.2","5.4","3","88","2","14","16","11","0.82","9","13","-4","-0.74","+0.30","9.5","11.5","-2.0","-0.37","-0.22",
"Jesús Vallejo","esESP","DF","Real Madrid","esLa Liga","20","1997","7","630","90","18.4","7.0","7","90","7","0","","9","2.57","20","7","+13","+1.86","+0.66","19.0","8.0","+10.9","+1.56","+0.55",
"Mattia Valoti","itITA","MF,FW","Hellas Verona","itSerie A","23","1993","26","1,577","61","46.1","17.5","18","","9","8","","5","0.85","13","32","-19","-1.08","+0.33","17.0","31.7","-14.7","-0.84","+0.25",
"Federico Valverde","uyURU","MF,FW","La Coruña","esLa Liga","19","1998","24","1,233","51","36.1","13.7","12","75","6","12","28","4","0.88","14","27","-13","-0.95","+0.08","18.0","21.7","-3.8","-0.28","-0.14",
"Virgil van Dijk","nlNED","DF","Southampton","engPremier League","26","1991","12","994","83","29.1","11.0","11","","11","1","","2","1.08","13","18","-5","-0.45","+0.07","14.0","12.3","+1.7","+0.15","+0.41",
"Virgil van Dijk","nlNED","DF","Liverpool","engPremier League","26","1991","14","1,260","90","36.8","14.0","14","","14","0","","1","1.79","27","10","+17","+1.21","+0.01","25.4","10.8","+14.6","+1.04","+0.02",
"Zinho Vanheusden","beBEL","DF","Inter","itSerie A","18","1999","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Raphaël Varane","frFRA","DF","Real Madrid","esLa Liga","24","1993","27","2,322","86","67.9","25.8","27","86","25","0","","3","1.85","62","28","+34","+1.32","+0.01","57.1","26.3","+30.8","+1.20","+0.26",
"Jamie Vardy","engENG","FW","Leicester City","engPremier League","30","1987","37","3,247","88","94.9","36.1","37","","26","0","","0","1.19","52","57","-5","-0.14","-0.66","47.7","45.9","+1.8","+0.05","+0.01",
"Mak Varešanović","baBIH","MF","Udinese","itSerie A","18","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ivan Vargić","hrCRO","GK","Lazio","itSerie A","30","1987","0","","","","","0","","0","0","","38","","","","","","","","","","","",
"Cédric Varrault","frFRA","DF","Dijon","frLigue 1","37","1980","11","883","80","25.8","9.8","10","80","7","1","81","19","1.27","14","20","-6","-0.61","-0.19","8.5","16.1","-7.6","-0.77","-0.26",
"Filip Vaško","skSVK","DF","Udinese","itSerie A","17","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Álvaro Vázquez","esESP","FW","Espanyol","esLa Liga","26","1991","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Franco Vázquez","arARG","MF","Sevilla","esLa Liga","28","1989","30","1,838","61","53.7","20.4","22","75","7","8","22","4","1.57","22","33","-11","-0.54","-0.65","30.6","30.5","+0.1","0.00","-0.29",
"Lucas Vázquez","esESP","MF,FW","Real Madrid","esLa Liga","26","1991","33","1,679","51","49.1","18.7","16","86","13","17","18","5","2.06","54","25","+29","+1.55","+0.47","46.4","21.8","+24.5","+1.31","+0.40",
"Matías Vecino","uyURU","MF","Inter","itSerie A","25","1991","29","2,137","74","62.5","23.7","25","","19","4","","5","1.97","37","23","+14","+0.59","-0.95","33.3","24.8","+8.5","+0.36","-0.42",
"Koke Vegas","esESP","GK","Levante","esLa Liga","21","1995","1","90","90","2.6","1.0","1","90","1","0","","13","1.50","3","4","-1","-1.00","-0.65","0.3","4.1","-3.8","-3.78","-3.37",
"Carlos Vela","mxMEX","FW","Real Sociedad","esLa Liga","28","1989","13","382","29","11.2","4.2","2","74","1","11","21","0","1.46","6","8","-2","-0.47","-0.74","6.8","7.5","-0.7","-0.16","-0.27",
"Miloš Veljković","rsSRB","DF","Werder Bremen","deBundesliga","21","1995","30","2,655","89","86.8","29.5","30","","29","0","","2","1.17","32","35","-3","-0.10","-0.10","33.1","38.4","-5.2","-0.18","+0.03",
"Miguel Veloso","ptPOR","MF","Genoa","itSerie A","31","1986","22","1,734","79","50.7","19.3","21","","13","1","","5","0.82","15","23","-8","-0.42","-0.31","22.1","22.4","-0.4","-0.02","-0.09",
"Lorenzo Venuti","itITA","DF","Benevento","itSerie A","22","1995","31","2,390","77","69.9","26.6","25","","23","6","","6","0.55","22","65","-43","-1.62","-0.92","26.5","57.3","-30.9","-1.16","-0.81",
"Rémy Vercoutre","frFRA","GK","Caen","frLigue 1","37","1980","35","3,103","89","90.7","34.5","35","89","34","0","","0","0.97","24","48","-24","-0.70","-0.41","38.9","43.3","-4.5","-0.13","+0.08",
"Daniele Verde","itITA","FW,MF","Hellas Verona","itSerie A","21","1996","30","1,954","65","57.1","21.7","22","","10","8","","6","0.63","18","48","-30","-1.38","-0.28","18.1","42.1","-23.9","-1.10","-0.29",
"Simone Verdi","itITA","FW,MF","Bologna","itSerie A","25","1992","34","2,827","83","82.7","31.4","34","","24","0","","1","0.97","31","41","-10","-0.32","-0.01","29.1","40.9","-11.8","-0.38","+0.08",
"Olivier Verdon","bjBEN","DF","Bordeaux","frLigue 1","21","1995","1","11","11","0.3","0.1","0","","0","1","11","0","1.00","0","1","-1","-8.18","-8.34","0.1","0.2","-0.1","-0.86","-1.06",
"Jordan Veretout","frFRA","MF","Fiorentina","itSerie A","24","1993","36","3,209","89","93.8","35.7","36","","31","0","","0","1.58","50","38","+12","+0.34","+2.04","50.7","35.4","+15.4","+0.43","+1.15",
"Paul Verhaegh","nlNED","DF","Wolfsburg","deBundesliga","33","1983","31","2,614","84","85.4","29.0","30","","25","1","","1","1.03","29","38","-9","-0.31","+0.30","29.1","42.8","-13.7","-0.47","+0.36",
"Benjamin Vérité","frFRA","DF","Lille","frLigue 1","18","1999","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Jesper Verlaat","nlNED","DF","Werder Bremen","deBundesliga","21","1996","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Thomas Vermaelen","beBEL","DF","Barcelona","esLa Liga","31","1985","14","1,018","73","29.8","11.3","12","81","10","2","23","9","2.21","30","10","+20","+1.77","-0.11","26.5","14.7","+11.8","+1.04","-0.07",
"Marco Verratti","itITA","MF","Paris S-G","frLigue 1","24","1992","22","1,718","78","50.2","19.1","20","84","12","2","21","1","2.55","55","11","+44","+2.31","+0.45","40.9","14.0","+26.9","+1.41","+0.10",
"Valerio Verre","itITA","MF","Sampdoria","itSerie A","23","1994","18","360","20","10.5","4.0","2","","1","16","","18","1.44","5","11","-6","-1.50","-1.56","6.4","7.9","-1.4","-0.36","-0.20",
"Jan Vertonghen","beBEL","DF","Tottenham","engPremier League","30","1987","36","3,203","89","93.7","35.6","36","","34","0","","0","1.97","67","31","+36","+1.01","+0.18","59.6","30.6","+29.0","+0.81","+0.05",
"Verza","esESP","MF","Levante","esLa Liga","30","1986","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Mikel Vesga","esESP","MF","Athletic Club","esLa Liga","24","1993","12","806","67","23.6","9.0","11","73","6","1","3","14","0.92","10","15","-5","-0.56","-0.46","11.2","13.4","-2.2","-0.25","-0.30",
"Jannik Vestergaard","dkDEN","DF","Gladbach","deBundesliga","24","1992","32","2,880","90","94.1","32.0","32","","32","0","","0","1.34","41","48","-7","-0.22","-1.22","46.5","48.3","-1.8","-0.06","-0.55",
"Rúben Vezo","ptPOR","DF","Valencia","esLa Liga","23","1994","19","1,555","82","45.5","17.3","17","90","16","2","15","8","1.53","19","17","+2","+0.12","-1.09","20.7","22.0","-1.3","-0.07","-0.50",
"Francesco Vicari","itITA","DF","SPAL","itSerie A","22","1994","34","2,850","84","83.3","31.7","34","","27","0","","1","1.09","32","43","-11","-0.35","+1.07","31.6","44.8","-13.2","-0.42","+0.96",
"Aleix Vidal","esESP","MF,FW","Barcelona","esLa Liga","27","1989","15","460","31","13.5","5.1","4","59","0","11","20","8","2.60","17","2","+15","+2.93","+1.26","15.5","6.7","+8.8","+1.73","+0.73",
"Arturo Vidal","clCHI","MF","Bayern Munich","deBundesliga","30","1987","22","1,456","66","47.6","16.2","17","","9","5","","0","2.55","42","13","+29","+1.79","-0.17","35.9","15.4","+20.5","+1.27","-0.05",
"Nacho Vidal","esESP","DF","Valencia","esLa Liga","22","1995","7","447","64","13.1","5.0","5","85","4","2","11","14","2.71","15","8","+7","+1.41","+0.80","8.6","8.4","+0.1","+0.03","-0.20",
"Luca Vido","itITA","FW,MF","Atalanta","itSerie A","20","1997","4","74","19","2.2","0.8","0","","0","4","","16","1.50","1","0","+1","+1.22","+0.76","3.0","0.2","+2.8","+3.46","+2.80",
"Fran Vieites","esESP","GK","Celta Vigo","esLa Liga","18","1999","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Jonathan Viera","esESP","MF","Las Palmas","esLa Liga","27","1989","23","1,993","87","58.3","22.1","23","87","22","0","","0","0.78","18","46","-28","-1.26","+0.12","25.5","41.0","-15.5","-0.70","+0.34",
"Luciano Vietto","arARG","FW","Atlético Madrid","esLa Liga","23","1993","6","269","45","7.9","3.0","4","59","0","2","17","6","1.67","5","1","+4","+1.34","+0.42","2.9","2.6","+0.4","+0.13","-0.27",
"Luciano Vietto","arARG","FW","Valencia","esLa Liga","23","1993","14","528","38","15.4","5.9","5","71","1","9","19","6","1.86","6","8","-2","-0.34","-1.24","5.7","9.1","-3.4","-0.57","-0.92",
"Carlos Vigaray","esESP","DF","Alavés","esLa Liga","22","1994","12","895","75","26.2","9.9","9","83","7","3","49","1","0.25","4","22","-18","-1.81","-2.10","6.8","17.7","-10.9","-1.10","-0.86",
"Emanuel Vignato","itITA","FW,MF","Chievo","itSerie A","16","2000","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Dídac Vilà","esESP","DF,MF","Espanyol","esLa Liga","28","1989","14","731","52","21.4","8.1","7","85","6","7","19","11","1.36","9","10","-1","-0.12","+0.04","11.6","11.0","+0.6","+0.07","+0.47",
