Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","35-181","1990","12","1,080","90","100.0","12.0","12","90","12","0","","0","1.92","25","17","+8","+0.67","","19.7","18.4","+1.3","+0.11","",
"Rafael Bauza","esESP","MF","Espanyol","esLa Liga","20-304","2005","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Luken Beitia","esESP","DF","Real Sociedad","esLa Liga","21-153","2004","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Kilian Belazzoug","frFRA","GK","Rennes","frLigue 1","19-135","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Walter Benítez","arARG","GK","Crystal Palace","engPremier League","32-315","1993","0","","","","","0","","0","0","","10","","","","","","","","","","","",
"Jorge Benito","esESP","GK","Getafe","esLa Liga","19-333","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Precious Benjamin","ngNGA","FW","Hoffenheim","deBundesliga","19-060","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Daniel Bentley","engENG","GK","Wolves","engPremier League","32-140","1993","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Gabin Bernardeau","frFRA","MF","Nice","frLigue 1","19-310","2006","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Lorenzo Bernasconi","itITA","DF","Atalanta","itSerie A","22-014","2003","4","256","64","23.7","2.8","3","83","2","1","6","8","1.50","2","2","0","0.00","0.00","4.6","2.2","+2.4","+0.84","+0.69",
"Côme Bianay Balcot","frFRA","DF","Torino","itSerie A","20-201","2005","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Philip Billing","dkDEN","MF","Bournemouth","engPremier League","29-172","1996","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Darling Bladi","frFRA","FW","Betis","esLa Liga","21-172","2004","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Janis Blaswich","deGER","GK","Leverkusen","deBundesliga","34-212","1991","0","","","","","0","","0","0","","11","","","","","","","","","","","",
"Aimar Blazquez","esESP","FW","Valencia","esLa Liga","19-256","2006","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Dmytro Bohdanov","uaUKR","MF","Union Berlin","deBundesliga","18-269","2007","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"David Boly","frFRA","DF","Paris S-G","frLigue 1","16-312","2009","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Willy Boly","ciCIV","DF","Nott'ham Forest","engPremier League","34-300","1991","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Giovanni Bonfanti","itITA","DF","Atalanta","itSerie A","22-317","2003","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Lorenzo Bonsignori Goggi","itITA","MF","Como","itSerie A","18-247","2007","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Sebastiaan Bornauw","beBEL","DF","Leeds United","engPremier League","26-253","1999","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Enguerrand Bouard","frFRA","FW","Nice","frLigue 1","18-266","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ismaïl Bouneb","frFRA","MF","Le Havre","frLigue 1","19-176","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Jarrod Bowen","engENG","FW,MF","West Ham","engPremier League","28-345","1996","12","1,080","90","100.0","12.0","12","90","12","0","","0","0.92","15","25","-10","-0.83","","13.0","20.3","-7.3","-0.61","",
"Riccardo Braschi","itITA","FW","Fiorentina","itSerie A","19-098","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Fabian Bredlow","deGER","GK","Stuttgart","deBundesliga","30-273","1995","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Benjamin Broggio","engENG","FW","Aston Villa","engPremier League","18-305","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Livan Burcu","trTUR","FW","Union Berlin","deBundesliga","21-063","2004","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Jean Butez","frFRA","GK","Como","itSerie A","30-175","1995","13","1,170","90","100.0","13.0","13","90","13","0","","0","1.85","19","7","+12","+0.92","","17.8","12.8","+4.9","+0.38","",
"Jun'ai Byfield","engENG","DF","Tottenham","engPremier League","16-359","2008","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Pau Cabanes","esESP","FW","Villarreal","esLa Liga","20-286","2005","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Alessandro Calligaris","itITA","GK","Inter","itSerie A","20-268","2005","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Abdoulaye Camara","frFRA","MF","Udinese","itSerie A","17-063","2008","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Fodé Camara","frFRA","DF","Marseille","frLigue 1","18-167","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Gibert Cámara","esESP","DF","Girona","esLa Liga","18-277","2007","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Henry Camara","gnGUI","FW","Atalanta","itSerie A","19-208","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Elijah Campbell","engENG","DF","Everton","engPremier League","21-120","2004","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Simone Canestrelli","itITA","DF","Pisa","itSerie A","25-080","2000","12","1,080","90","100.0","12.0","12","90","12","0","","0","0.83","10","16","-6","-0.50","","11.7","16.3","-4.6","-0.38","",
"Elia Caprile","itITA","GK","Cagliari","itSerie A","24-097","2001","13","1,170","90","100.0","13.0","13","90","13","0","","0","0.85","13","19","-6","-0.46","","11.0","19.3","-8.3","-0.64","",
"Antonio Caracciolo","itITA","DF","Pisa","itSerie A","35-153","1990","12","1,080","90","100.0","12.0","12","90","12","0","","0","0.83","10","16","-6","-0.50","","11.7","16.3","-4.6","-0.38","",
"Dani Cárdenas","esESP","GK","Rayo Vallecano","esLa Liga","28-247","1997","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Álex Cardero","esESP","MF","Oviedo","esLa Liga","22-097","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Alessandro Cardinali","itITA","FW","Parma","itSerie A","19-273","2006","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Rio Cardines","ttTRI","MF","Crystal Palace","engPremier League","19-152","2006","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"Tiago Cardoso","luLUX","GK","Gladbach","deBundesliga","19-237","2006","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Juan Carlos","esESP","GK","Girona","esLa Liga","37-314","1988","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Marco Carnesecchi","itITA","GK","Atalanta","itSerie A","25-152","2000","12","1,080","90","100.0","12.0","12","90","12","0","","0","1.08","14","14","0","0.00","","15.1","11.4","+3.7","+0.31","",
"Michele Castagnetti","itITA","MF","Cremonese","itSerie A","35-338","1989","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Mirko Castagnini","itITA","GK","Hellas Verona","itSerie A","18-190","2007","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Alex Castiello","itITA","FW","Milan","itSerie A","18-290","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Nikola Čavlina","hrCRO","GK","Como","itSerie A","23-181","2002","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Santi Cazorla","esESP","MF,FW","Oviedo","esLa Liga","40-352","1984","9","335","37","26.6","3.7","3","66","0","6","23","0","0.44","1","5","-4","-1.07","0.00","3.6","5.3","-1.7","-0.45","+0.76",
"Alin Čelik","siSVN","DF","Genoa","itSerie A","18-281","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Alberto Cerri","itITA","FW","Como","itSerie A","29-228","1996","0","","","","","0","","0","0","","11","","","","","","","","","","","",
"Franco Cervi","arARG","FW,MF","Celta Vigo","esLa Liga","31-188","1994","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Charlys","brBRA","MF","Hellas Verona","itSerie A","21-284","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Raúl Chasco","esESP","DF","Osasuna","esLa Liga","22-078","2003","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Jhoanner Chávez","ecECU","DF,MF","Lens","frLigue 1","23-219","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Walid Cheddira","maMAR","FW","Napoli","itSerie A","27-312","1998","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Cheli","esESP","MF","Oviedo","esLa Liga","20-148","2005","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Youssef Chermiti","ptPOR","FW","Everton","engPremier League","21-190","2004","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Lucas Chevalier","frFRA","GK","Paris S-G","frLigue 1","24-024","2001","14","1,260","90","100.0","14.0","14","90","14","0","","0","2.14","27","12","+15","+1.07","","25.2","13.5","+11.7","+0.84","",
"Tawanda Chirewa","zwZIM","MF","Wolves","engPremier League","22-050","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ogbonna Chizurum","ngNGA","FW","Strasbourg","frLigue 1","18-147","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Alessandro Ciardi","itITA","MF","Parma","itSerie A","18-327","2007","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Giuseppe Ciocci","itITA","GK","Cagliari","itSerie A","23-310","2002","0","","","","","0","","0","0","","11","","","","","","","","","","","",
"Matteo Cocchi","itITA","DF","Inter","itSerie A","18-302","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Nathan Collins","ieIRL","DF","Brentford","engPremier League","24-214","2001","13","1,170","90","100.0","13.0","13","90","13","0","","0","1.46","21","20","+1","+0.08","","21.2","15.5","+5.8","+0.44","",
"Bernardo Conde","frFRA","DF","Parma","itSerie A","19-065","2006","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Diego Conde","esESP","GK","Villarreal","esLa Liga","27-033","1998","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Nikita Contini Baranovsky","itITA","GK","Napoli","itSerie A","29-193","1996","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Francesco Coppola","itITA","DF","Pisa","itSerie A","20-233","2005","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Tommaso Corazza","itITA","DF,MF","Bologna","itSerie A","21-154","2004","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Iván Corralejo","esESP","MF","Betis","esLa Liga","18-213","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Paco Cortés","esESP","MF","Levante","esLa Liga","18-111","2007","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Isaac Cossier","frFRA","DF","Lille","frLigue 1","19-000","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Álex Costa","esESP","FW","Sevilla","esLa Liga","22-322","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Djibril Coulibaly","frFRA","MF","Nice","frLigue 1","17-012","2008","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Soumaïla Coulibaly","frFRA","DF","Strasbourg","frLigue 1","22-047","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Thibaut Courtois","beBEL","GK","Real Madrid","esLa Liga","33-203","1992","13","1,170","90","100.0","13.0","13","90","13","0","","0","2.46","28","12","+16","+1.23","","30.8","14.4","+16.3","+1.26","",
"Charlie Cresswell","engENG","DF","Toulouse","frLigue 1","23-105","2002","14","1,260","90","100.0","14.0","14","90","14","0","","0","1.21","20","19","+1","+0.07","","20.1","19.0","+1.0","+0.07","",
"Cristian","esESP","GK","Valencia","esLa Liga","27-254","1998","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Iván Cuéllar","esESP","GK","Mallorca","esLa Liga","41-187","1984","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Hugo Cuenca","pyPAR","MF","Genoa","itSerie A","20-326","2005","0","","","","","0","","0","0","","11","","","","","","","","","","","",
"Montrell Culbreath","deGER","FW","Leverkusen","deBundesliga","18-093","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Patrick Cutrone","itITA","FW","Como","itSerie A","27-331","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Matthias Da Silva","ptPOR","GK","Lyon","frLigue 1","17-364","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Finn Dahmen","deGER","GK","Augsburg","deBundesliga","27-248","1998","12","1,080","90","100.0","12.0","12","90","12","0","","0","0.83","15","27","-12","-1.00","","13.5","22.7","-9.2","-0.77","",
"David Daiber","ptPOR","FW","Bayern Munich","deBundesliga","18-324","2007","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Noah Darvich","deGER","MF","Stuttgart","deBundesliga","19-066","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ben Davies","wlsWAL","DF,MF","Tottenham","engPremier League","32-220","1993","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Davide De Battisti","itITA","MF","Hellas Verona","itSerie A","19-254","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Enrico Del Prato","itITA","DF","Parma","itSerie A","26-020","1999","13","1,170","90","100.0","13.0","13","90","13","0","","0","0.85","9","17","-8","-0.62","","12.2","16.1","-3.9","-0.30","",
"David Delgado","esESP","DF","Elche","esLa Liga","17-333","2008","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Adam Delplace","frFRA","GK","Lens","frLigue 1","19-088","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Sepp van den Berg","nlNED","DF","Brentford","engPremier League","23-345","2001","13","1,170","90","100.0","13.0","13","90","13","0","","0","1.46","21","20","+1","+0.08","","21.2","15.5","+5.8","+0.44","",
"Will Dennis","engENG","GK","Bournemouth","engPremier League","25-143","2000","0","","","","","0","","0","0","","13","","","","","","","","","","","",
"Tidiane Devernois","frFRA","MF","Auxerre","frLigue 1","18-043","2007","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Raffaele Di Gennaro","itITA","GK","Inter","itSerie A","32-058","1993","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Giovanni Di Lorenzo","itITA","DF","Napoli","itSerie A","32-118","1993","12","1,080","90","100.0","12.0","12","90","12","0","","0","2.08","19","11","+8","+0.67","","17.2","14.0","+3.2","+0.26","",
"Evan Diamalunda","frFRA","MF","Auxerre","frLigue 1","19-131","2006","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Lassine Diarra","mlMLI","GK","Lyon","frLigue 1","23-019","2002","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Mory Diaw","snSEN","GK","Le Havre","frLigue 1","32-161","1993","13","1,170","90","100.0","13.0","13","90","13","0","","0","1.08","13","20","-7","-0.54","","16.1","17.6","-1.6","-0.12","",
"Stole Dimitrievski","mkMKD","GK","Valencia","esLa Liga","31-340","1993","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Moustapha Diop","snSEN","DF","Metz","frLigue 1","19-168","2006","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Yehvann Diouf","snSEN","GK","Nice","frLigue 1","26-014","1999","13","1,170","90","100.0","13.0","13","90","13","0","","0","1.31","18","23","-5","-0.38","","15.1","24.7","-9.6","-0.74","",
"Marko Dmitrović","rsSRB","GK","Espanyol","esLa Liga","33-310","1992","13","1,170","90","100.0","13.0","13","90","13","0","","0","1.62","17","16","+1","+0.08","","21.6","16.4","+5.2","+0.40","",
"Danilho Doekhi","nlNED","DF","Union Berlin","deBundesliga","27-153","1998","12","1,080","90","100.0","12.0","12","90","12","0","","0","1.25","15","19","-4","-0.33","","12.9","18.2","-5.3","-0.44","",
"Brandon Domingues","frFRA","MF","Oviedo","esLa Liga","25-177","2000","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Álex Domínguez","esESP","GK","Toulouse","frLigue 1","27-123","1998","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Kyliane Dong","frFRA","MF","Augsburg","deBundesliga","21-064","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Sékou Doucoure","frFRA","DF","Nantes","frLigue 1","20-218","2005","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Fousseny Doumbia","deGER","DF","Eint Frankfurt","deBundesliga","20-280","2005","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Stefan Drljača","deGER","GK","Stuttgart","deBundesliga","26-224","1999","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Martin Dúbravka","skSVK","GK","Burnley","engPremier League","36-319","1989","13","1,170","90","100.0","13.0","13","90","13","0","","0","0.77","15","27","-12","-0.92","","9.5","28.1","-18.6","-1.43","",
"Maxime Dupé","frFRA","GK","Nice","frLigue 1","32-271","1993","0","","","","","0","","0","0","","13","","","","","","","","","","","",
"Julien Duranville","beBEL","FW","Dortmund","deBundesliga","19-209","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Mert Durmush","bgBUL","MF","Pisa","itSerie A","20-036","2005","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Jean-Kevin Duverne","htHAI","DF","Nantes","frLigue 1","28-141","1997","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"George Earthy","engENG","MF","West Ham","engPremier League","21-086","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Mauro Echegoyen","esESP","MF","Osasuna","esLa Liga","20-272","2005","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Ederson","brBRA","GK","Manchester City","engPremier League","32-105","1993","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Frédéric Efuele","cdCOD","DF","Toulouse","frLigue 1","20-283","2005","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Maximilian Eggestein","deGER","MF","Freiburg","deBundesliga","28-357","1996","11","990","90","100.0","11.0","11","90","11","0","","0","1.18","15","20","-5","-0.45","","13.7","14.8","-1.1","-0.10","",
"Nico Elvedi","chSUI","DF","Gladbach","deBundesliga","29-061","1996","12","1,080","90","100.0","12.0","12","90","12","0","","0","1.08","16","19","-3","-0.25","","16.6","17.8","-1.1","-0.09","",
