Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Pablo Fornals","esESP","MF,FW","Betis","esLa Liga","28","1996","20.3","2","23","4","17.4","1.13","0.20","0.09","0.50","21.7","0","0","0","1.8","1.8","0.08","+0.2","+0.2",
"Omari Forson","engENG","MF,FW","Monza","itSerie A","20","2004","2.5","0","5","1","20.0","2.02","0.40","0.00","0.00","20.4","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Fraser Forster","engENG","GK","Tottenham","engPremier League","36","1988","7.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Héctor Fort","esESP","DF","Barcelona","esLa Liga","17","2006","6.5","0","6","0","0.0","0.92","0.00","0.00","","19.8","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Dimitri Foulquier","frFRA","DF","Valencia","esLa Liga","31","1993","25.5","0","13","2","15.4","0.51","0.08","0.00","0.00","21.4","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Juan Foyth","arARG","DF","Villarreal","esLa Liga","26","1998","16.9","1","17","5","29.4","1.01","0.30","0.06","0.20","11.8","0","0","0","2.4","2.4","0.14","-1.4","-1.4",
"Fran","esESP","GK","Real Madrid","esLa Liga","19","2005","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Matheus França","brBRA","MF,FW","Crystal Palace","engPremier League","20","2004","0.6","1","6","3","50.0","9.82","4.91","0.17","0.33","15.8","0","0","0","0.3","0.3","0.04","+0.7","+0.7",
"Alejandro Francés","esESP","DF","Girona","esLa Liga","21","2002","13.0","0","6","0","0.0","0.46","0.00","0.00","","20.7","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Przemysław Frankowski","plPOL","DF","Lens","frLigue 1","29","1995","15.4","4","14","5","35.7","0.91","0.32","0.14","0.40","21.9","1","2","2","2.3","0.7","0.05","+1.7","+1.3",
"Enric Franquesa","esESP","DF,FW","Leganés","esLa Liga","27","1997","6.8","1","3","1","33.3","0.44","0.15","0.33","1.00","16.8","0","0","0","0.3","0.3","0.10","+0.7","+0.7",
"Ryan Fraser","sctSCO","FW,DF","Southampton","engPremier League","30","1994","3.4","0","1","1","100.0","0.29","0.29","0.00","0.00","31.6","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Davide Frattesi","itITA","MF","Inter","itSerie A","24","1999","13.6","5","28","7","25.0","2.06","0.51","0.18","0.71","13.0","0","0","0","4.0","4.0","0.14","+1.0","+1.0",
"Tyler Fredricson","engENG","DF","Manchester Utd","engPremier League","19","2005","1.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Morten Frendrup","dkDEN","MF","Genoa","itSerie A","23","2001","34.5","2","30","9","30.0","0.87","0.26","0.07","0.22","21.9","0","0","0","1.6","1.6","0.05","+0.4","+0.4",
"Martin Frese","dkDEN","DF","Hellas Verona","itSerie A","26","1998","6.1","0","2","0","0.0","0.33","0.00","0.00","","23.0","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Remo Freuler","chSUI","MF","Bologna","itSerie A","32","1992","35.6","1","17","4","23.5","0.48","0.11","0.06","0.25","20.4","0","0","0","1.3","1.3","0.07","-0.3","-0.3",
"Marco Friedl","atAUT","DF","Werder Bremen","deBundesliga","26","1998","24.0","0","4","3","75.0","0.17","0.12","0.00","0.00","14.1","0","0","0","0.5","0.5","0.11","-0.5","-0.5",
"Marvin Friedrich","deGER","DF","Gladbach","deBundesliga","28","1995","11.0","0","7","2","28.6","0.64","0.18","0.00","0.00","9.9","0","0","0","0.4","0.4","0.06","-0.4","-0.4",
"Jeremie Frimpong","nlNED","DF,MF","Leverkusen","deBundesliga","23","2000","25.7","5","34","16","47.1","1.32","0.62","0.15","0.31","14.6","0","0","0","4.1","4.1","0.12","+0.9","+0.9",
"Jorge de Frutos","esESP","FW,MF","Rayo Vallecano","esLa Liga","27","1997","27.7","6","52","18","34.6","1.88","0.65","0.12","0.33","15.9","0","0","0","6.3","6.3","0.12","-0.3","-0.3",
"Darío Fuentes","esESP","DF","Sevilla","esLa Liga","21","2003","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Chris Führich","deGER","MF,FW","Stuttgart","deBundesliga","26","1998","22.0","2","36","12","33.3","1.64","0.55","0.06","0.17","17.3","2","0","0","2.9","2.9","0.08","-0.9","-0.9",
"Shiō Fukuda","jpJPN","FW","Gladbach","deBundesliga","20","2004","0.7","1","3","1","33.3","4.50","1.50","0.33","1.00","14.1","0","0","0","0.4","0.4","0.14","+0.6","+0.6",
"Angelo Fulgini","frFRA","MF,FW","Lens","frLigue 1","27","1996","11.6","1","26","9","34.6","2.24","0.78","0.04","0.11","17.9","2","0","0","2.4","2.4","0.09","-1.4","-1.4",
"Niclas Füllkrug","deGER","FW","West Ham","engPremier League","31","1993","8.8","3","16","7","43.8","1.82","0.80","0.19","0.43","10.3","0","0","0","2.2","2.2","0.14","+0.8","+0.8",
"Kyogo Furuhashi","jpJPN","FW","Rennes","frLigue 1","29","1995","1.4","0","1","0","0.0","0.73","0.00","0.00","","22.7","0","0","0","0.1","0.1","0.13","-0.1","-0.1",
"Manuel Fuster","esESP","FW,MF","Las Palmas","esLa Liga","26","1997","11.1","2","18","7","38.9","1.62","0.63","0.11","0.29","23.2","0","0","0","0.7","0.7","0.04","+1.3","+1.3",
"Matteo Gabbia","itITA","DF","Milan","itSerie A","24","1999","23.9","2","14","4","28.6","0.59","0.17","0.14","0.50","11.3","0","0","0","1.1","1.1","0.08","+0.9","+0.9",
"Tommaso Gabellini","itITA","FW","Torino","itSerie A","17","2006","0.1","0","1","0","0.0","9.00","0.00","0.00","","28.9","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Tiago Gabriel","ptPOR","DF","Lecce","itSerie A","19","2004","1.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alessandro Gabrielloni","itITA","FW,MF","Como","itSerie A","30","1994","1.6","1","5","2","40.0","3.17","1.27","0.20","0.50","17.7","0","0","0","0.3","0.3","0.06","+0.7","+0.7",
"Gianluca Gaetano","itITA","MF,FW","Cagliari","itSerie A","24","2000","11.2","2","30","6","20.0","2.68","0.54","0.07","0.33","17.2","2","0","0","4.9","4.9","0.16","-2.9","-2.9",
"Roberto Gagliardini","itITA","MF,DF","Monza","itSerie A","30","1994","2.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Cody Gakpo","nlNED","FW","Liverpool","engPremier League","25","1999","21.5","10","57","22","38.6","2.65","1.02","0.18","0.45","15.1","0","0","0","7.1","7.1","0.12","+2.9","+2.9",
"Javi Galán","esESP","DF","Atlético Madrid","esLa Liga","29","1994","19.8","0","9","0","0.0","0.45","0.00","0.00","","24.3","0","0","0","0.2","0.2","0.02","-0.2","-0.2",
"Iñigo Ruiz de Galarreta","esESP","MF","Athletic Club","esLa Liga","30","1993","16.4","0","11","1","9.1","0.67","0.06","0.00","0.00","24.1","0","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Conor Gallagher","engENG","MF","Atlético Madrid","esLa Liga","24","2000","18.1","3","22","4","18.2","1.21","0.22","0.14","0.75","19.7","0","0","0","2.8","2.8","0.13","+0.2","+0.2",
"Antonino Gallo","itITA","DF","Lecce","itSerie A","24","2000","29.0","0","9","3","33.3","0.31","0.10","0.00","0.00","23.9","2","0","0","0.3","0.3","0.03","-0.3","-0.3",
"Gauthier Gallon","frFRA","GK","Rennes","frLigue 1","31","1993","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Cristian Gamboa","crCRC","DF","Bochum","deBundesliga","34","1989","2.5","1","4","1","25.0","1.59","0.40","0.25","1.00","21.7","0","0","0","0.2","0.2","0.04","+0.8","+0.8",
"Idrissa Gana Gueye","snSEN","MF","Everton","engPremier League","34","1989","34.0","0","27","5","18.5","0.79","0.15","0.00","0.00","25.2","0","0","0","1.1","1.1","0.04","-1.1","-1.1",
"Ignatius Ganago","cmCMR","FW,MF","Nantes","frLigue 1","25","1999","2.7","0","7","0","0.0","2.61","0.00","0.00","","11.7","0","0","0","0.4","0.4","0.06","-0.4","-0.4",
"Silvère Ganvoula M'Boussy","cgCGO","FW","Monza","itSerie A","28","1996","3.6","0","4","1","25.0","1.10","0.28","0.00","0.00","11.3","0","0","0","0.4","0.4","0.09","-0.4","-0.4",
"Facundo Garcés","myMAS","DF","Alavés","esLa Liga","24","1999","7.5","0","5","1","20.0","0.66","0.13","0.00","0.00","15.5","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Aleix García","esESP","MF","Leverkusen","deBundesliga","27","1997","16.2","3","15","5","33.3","0.93","0.31","0.20","0.60","22.5","2","0","0","1.0","1.0","0.06","+2.0","+2.0",
"Álvaro García","esESP","FW,MF","Rayo Vallecano","esLa Liga","31","1992","28.4","4","71","26","36.6","2.50","0.91","0.06","0.15","16.9","0","0","0","7.6","7.6","0.11","-3.6","-3.6",
"Andrés García","esESP","DF,MF","Aston Villa","engPremier League","21","2003","3.5","0","2","0","0.0","0.57","0.00","0.00","","26.6","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Eric García","esESP","DF,MF","Barcelona","esLa Liga","23","2001","17.4","2","14","8","57.1","0.80","0.46","0.14","0.25","10.7","0","0","0","2.3","2.3","0.17","-0.3","-0.3",
"Fran Garcia","esESP","DF","Real Madrid","esLa Liga","24","1999","24.1","0","14","3","21.4","0.58","0.12","0.00","0.00","19.4","0","0","0","0.9","0.9","0.06","-0.9","-0.9",
"Gonzalo García","esESP","FW,DF","Real Madrid","esLa Liga","20","2004","0.6","0","1","0","0.0","1.61","0.00","0.00","","4.8","0","0","0","0.5","0.5","0.49","-0.5","-0.5",
"Joan García","esESP","GK","Espanyol","esLa Liga","23","2001","38.0","0","1","1","100.0","0.03","0.03","0.00","0.00","10.5","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Pablo Garcia","esESP","FW","Betis","esLa Liga","18","2006","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rubén García","esESP","FW,MF","Osasuna","esLa Liga","31","1993","26.8","5","27","10","37.0","1.01","0.37","0.19","0.50","16.1","3","0","0","3.2","3.2","0.12","+1.8","+1.8",
"Ulisses Garcia","chSUI","DF","Marseille","frLigue 1","28","1996","10.3","2","8","2","25.0","0.77","0.19","0.25","1.00","14.2","0","0","0","1.5","1.5","0.19","+0.5","+0.5",
"Unai García","esESP","DF","Osasuna","esLa Liga","32","1992","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alejandro Garnacho","arARG","MF,FW","Manchester Utd","engPremier League","20","2004","24.4","6","84","29","34.5","3.44","1.19","0.07","0.21","17.0","0","0","0","7.3","7.3","0.09","-1.3","-1.3",
"James Garner","engENG","MF,DF","Everton","engPremier League","23","2001","17.7","0","12","4","33.3","0.68","0.23","0.00","0.00","20.4","1","0","0","0.7","0.7","0.06","-0.7","-0.7",
"Yarek Gasiorowski","esESP","DF","Valencia","esLa Liga","19","2005","10.5","0","3","0","0.0","0.29","0.00","0.00","","7.6","0","0","0","1.1","1.1","0.38","-1.1","-1.1",
"Federico Gatti","itITA","DF","Juventus","itSerie A","26","1998","24.4","1","25","9","36.0","1.03","0.37","0.04","0.11","14.4","0","0","0","2.5","2.5","0.10","-1.5","-1.5",
"Gavi","esESP","MF,FW","Barcelona","esLa Liga","19","2004","12.1","1","11","1","9.1","0.91","0.08","0.09","1.00","15.3","0","0","0","0.9","0.9","0.08","+0.1","+0.1",
"Paulo Gazzaniga","arARG","GK","Girona","esLa Liga","32","1992","35.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jean-Philippe Gbamin","ciCIV","MF","Nantes","frLigue 1","28","1995","2.4","0","2","0","0.0","0.83","0.00","0.00","","8.0","0","0","0","0.5","0.5","0.26","-0.5","-0.5",
"Mory Gbane","ciCIV","DF,MF","Reims","frLigue 1","23","2000","12.5","0","4","2","50.0","0.32","0.16","0.00","0.00","24.4","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Yann Gboho","frFRA","MF,FW","Toulouse","frLigue 1","23","2001","25.9","5","50","26","52.0","1.93","1.00","0.10","0.19","15.8","0","0","0","5.4","5.4","0.11","-0.4","-0.4",
"David de Gea","esESP","GK","Fiorentina","itSerie A","33","1990","35.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Viggo Gebel","deGER","MF","RB Leipzig","deBundesliga","16","2007","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lutsharel Geertruida","nlNED","DF","RB Leipzig","deBundesliga","24","2000","17.3","1","8","1","12.5","0.46","0.06","0.13","1.00","15.2","0","0","0","1.1","1.1","0.14","-0.1","-0.1",
"Dennis Geiger","deGER","MF,FW","Hoffenheim","deBundesliga","26","1998","8.2","0","5","1","20.0","0.61","0.12","0.00","0.00","24.2","1","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Valentin Gendrey","frFRA","DF","Lecce","itSerie A","24","2000","2.0","0","2","0","0.0","1.00","0.00","0.00","","12.2","0","0","0","0.2","0.2","0.09","-0.2","-0.2",
"Valentin Gendrey","frFRA","DF","Hoffenheim","deBundesliga","24","2000","15.7","1","10","5","50.0","0.64","0.32","0.10","0.20","19.1","0","0","0","1.1","1.1","0.11","-0.1","-0.1",
"Denis Genreau","auAUS","MF","Toulouse","frLigue 1","25","1999","2.5","0","6","0","0.0","2.43","0.00","0.00","","21.2","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Tyrique George","engENG","FW","Chelsea","engPremier League","18","2006","2.0","1","3","1","33.3","1.48","0.49","0.33","1.00","15.0","0","0","0","0.2","0.2","0.07","+0.8","+0.8",
"Yannick Gerhardt","deGER","MF,DF","Wolfsburg","deBundesliga","30","1994","16.9","1","15","4","26.7","0.89","0.24","0.07","0.25","15.0","0","0","0","1.2","1.2","0.08","-0.2","-0.2",
"Max Geschwill","deGER","DF","Holstein Kiel","deBundesliga","23","2001","14.2","1","9","2","22.2","0.63","0.14","0.11","0.50","12.8","0","0","0","0.9","0.9","0.10","+0.1","+0.1",
"Daniele Ghilardi","itITA","DF","Hellas Verona","itSerie A","21","2003","22.5","0","12","4","33.3","0.53","0.18","0.00","0.00","13.4","0","0","0","0.6","0.6","0.05","-0.6","-0.6",
"Lautaro Gianetti","arARG","DF","Udinese","itSerie A","30","1993","9.8","1","2","2","100.0","0.21","0.21","0.50","0.50","13.9","0","0","0","0.1","0.0","0.00","+0.9","+1.0",
"Dimitris Giannoulis","grGRE","DF","Augsburg","deBundesliga","28","1995","29.4","1","13","4","30.8","0.44","0.14","0.08","0.25","16.4","0","0","0","1.1","1.1","0.09","-0.1","-0.1",
"Morgan Gibbs-White","engENG","MF","Nott'ham Forest","engPremier League","24","2000","31.1","7","61","21","34.4","1.96","0.67","0.11","0.33","17.4","4","0","0","6.3","6.3","0.10","+0.7","+0.7",
"Samuel Gigot","frFRA","DF","Lazio","itSerie A","30","1993","7.6","2","4","3","75.0","0.53","0.40","0.50","0.67","8.5","0","0","0","1.3","1.3","0.33","+0.7","+0.7",
"Armin Gigovic","baBIH","MF","Holstein Kiel","deBundesliga","22","2002","21.1","5","26","10","38.5","1.23","0.47","0.19","0.50","19.0","1","0","0","1.9","1.9","0.07","+3.1","+3.1",
"Bryan Gil","esESP","FW,MF","Girona","esLa Liga","23","2001","19.1","3","32","15","46.9","1.67","0.78","0.09","0.20","19.0","0","0","0","2.3","2.3","0.07","+0.7","+0.7",
"Mario Gila","esESP","DF","Lazio","itSerie A","23","2000","30.5","1","15","4","26.7","0.49","0.13","0.07","0.25","16.7","0","0","0","1.1","1.1","0.07","-0.1","-0.1",
"Billy Gilmour","sctSCO","MF","Brighton","engPremier League","23","2001","1.1","0","1","0","0.0","0.92","0.00","0.00","","25.5","1","0","0","0.1","0.1","0.08","-0.1","-0.1",
"Billy Gilmour","sctSCO","MF","Napoli","itSerie A","23","2001","13.1","0","9","1","11.1","0.69","0.08","0.00","0.00","22.3","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Benedikt Gimber","deGER","DF","Heidenheim","deBundesliga","27","1997","29.7","0","14","1","7.1","0.47","0.03","0.00","0.00","15.1","0","0","0","0.7","0.7","0.05","-0.7","-0.7",
"Santiago Giménez","mxMEX","FW","Milan","itSerie A","23","2001","7.4","5","22","9","40.9","2.96","1.21","0.23","0.56","13.5","0","0","1","4.8","4.0","0.18","+0.2","+1.0",
"Gvidas Gineitis","ltLTU","MF","Torino","itSerie A","20","2004","15.9","3","29","8","27.6","1.83","0.50","0.10","0.38","25.5","2","0","0","1.3","1.3","0.04","+1.7","+1.7",
"Matthias Ginter","deGER","DF","Freiburg","deBundesliga","30","1994","28.5","2","24","4","16.7","0.84","0.14","0.08","0.50","11.1","0","0","0","2.8","2.8","0.12","-0.8","-0.8",
"Jamie Gittens","engENG","FW,MF","Dortmund","deBundesliga","19","2004","19.7","8","52","24","46.2","2.64","1.22","0.15","0.33","17.1","0","0","0","3.6","3.6","0.07","+4.4","+4.4",
"Serge Gnabry","deGER","FW,MF","Bayern Munich","deBundesliga","29","1995","13.8","7","48","17","35.4","3.48","1.23","0.15","0.41","15.7","0","0","1","7.5","6.8","0.14","-0.5","+0.2",
"Ben Godfrey","engENG","DF","Ipswich Town","engPremier League","26","1998","1.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ben Godfrey","engENG","DF","Atalanta","itSerie A","26","1998","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Martial Godo","engENG","FW,DF","Fulham","engPremier League","21","2003","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Saba Goglichidze","geGEO","DF","Empoli","itSerie A","20","2004","28.2","0","6","0","0.0","0.21","0.00","0.00","","17.7","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Edoardo Goldaniga","itITA","DF","Como","itSerie A","30","1993","28.1","1","12","5","41.7","0.43","0.18","0.08","0.20","9.3","0","0","0","2.5","2.5","0.21","-1.5","-1.5",
"Michael Golding","engENG","MF","Leicester City","engPremier League","18","2006","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Pierluigi Gollini","itITA","GK","Genoa","itSerie A","29","1995","7.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Aleksandr Golovin","ruRUS","MF,FW","Monaco","frLigue 1","28","1996","12.8","3","24","9","37.5","1.87","0.70","0.13","0.33","21.4","0","0","0","2.3","2.3","0.10","+0.7","+0.7",
"André Gomes","ptPOR","MF","Lille","frLigue 1","31","1993","14.2","0","11","3","27.3","0.78","0.21","0.00","0.00","24.5","1","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Angel Gomes","engENG","MF","Lille","frLigue 1","23","2000","8.2","1","8","2","25.0","0.98","0.24","0.13","0.50","21.8","2","0","1","1.7","0.9","0.11","-0.7","+0.1",
"João Gomes","brBRA","MF","Wolves","engPremier League","23","2001","33.0","3","35","7","20.0","1.06","0.21","0.09","0.43","18.3","0","0","0","2.9","2.9","0.08","+0.1","+0.1",
"Rodrigo Gomes","ptPOR","DF,FW","Wolves","engPremier League","21","2003","9.0","2","7","3","42.9","0.78","0.33","0.29","0.67","16.8","0","0","0","0.7","0.7","0.10","+1.3","+1.3",
"Toti Gomes","ptPOR","DF","Wolves","engPremier League","25","1999","29.0","0","7","2","28.6","0.24","0.07","0.00","0.00","11.6","0","0","0","0.7","0.7","0.10","-0.7","-0.7",
"Carlos Gómez","coCOL","MF,DF","Rennes","frLigue 1","21","2002","4.2","3","9","5","55.6","2.13","1.18","0.33","0.60","16.0","0","0","0","1.3","1.3","0.15","+1.7","+1.7",
"Dani Gómez","esESP","FW","Valencia","esLa Liga","26","1998","5.9","2","14","6","42.9","2.37","1.02","0.14","0.33","12.1","0","0","0","2.7","2.7","0.19","-0.7","-0.7",
"Diego Gómez","pyPAR","MF","Brighton","engPremier League","21","2003","5.7","1","9","3","33.3","1.57","0.52","0.11","0.33","19.6","2","0","0","0.9","0.9","0.09","+0.1","+0.1",
"Joe Gomez","engENG","DF","Liverpool","engPremier League","27","1997","5.8","0","3","2","66.7","0.52","0.35","0.00","0.00","11.9","0","0","0","0.3","0.3","0.11","-0.3","-0.3",
"Moi Gómez","esESP","MF,FW","Osasuna","esLa Liga","30","1994","8.8","0","6","1","16.7","0.68","0.11","0.00","0.00","19.2","1","0","0","0.5","0.5","0.08","-0.5","-0.5",
"Sergi Gómez","esESP","DF","Espanyol","esLa Liga","32","1992","7.4","0","2","1","50.0","0.27","0.14","0.00","0.00","8.7","0","0","0","0.3","0.3","0.15","-0.3","-0.3",
"Sergio Gómez","esESP","MF,DF","Real Sociedad","esLa Liga","23","2000","30.4","2","18","10","55.6","0.59","0.33","0.11","0.20","24.0","5","0","0","1.9","1.9","0.11","+0.1","+0.1",
"Unai Gómez","esESP","MF,FW","Athletic Club","esLa Liga","21","2003","14.3","1","19","4","21.1","1.33","0.28","0.05","0.25","17.5","1","0","0","1.9","1.9","0.10","-0.9","-0.9",
"Tidiam Gomis","frFRA","MF,FW","RB Leipzig","deBundesliga","17","2006","1.7","0","5","1","20.0","2.96","0.59","0.00","0.00","16.9","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Fabio González","esESP","MF","Las Palmas","esLa Liga","27","1997","0.6","0","2","0","0.0","3.40","0.00","0.00","","16.5","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Nicolás González","esESP","MF","Manchester City","engPremier League","22","2002","8.4","1","9","2","22.2","1.07","0.24","0.11","0.50","19.5","0","0","0","0.5","0.5","0.05","+0.5","+0.5",
"Nicolás González","arARG","FW,MF","Juventus","itSerie A","26","1998","19.4","3","45","21","46.7","2.31","1.08","0.07","0.14","15.7","0","0","0","4.1","4.1","0.09","-1.1","-1.1",
"Peter González","doDOM","MF,FW","Getafe","esLa Liga","22","2002","5.3","0","12","4","33.3","2.26","0.75","0.00","0.00","19.9","2","0","0","1.3","1.3","0.10","-1.3","-1.3",
"Urko González","esESP","MF","Espanyol","esLa Liga","23","2001","15.3","0","4","2","50.0","0.26","0.13","0.00","0.00","15.8","0","0","0","0.5","0.5","0.14","-0.5","-0.5",
"Urko González","esESP","MF","Real Sociedad","esLa Liga","23","2001","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
