Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Wataru Endo","jpJPN","MF","Stuttgart","deBundesliga","27","1993","32.8","3","28","14","50.0","0.85","0.43","0.11","0.21","19.9","0","0","0","2.6","2.6","0.09","+0.4","+0.4",
"Sergi Enrich","esESP","FW","Eibar","esLa Liga","30","1990","15.6","3","44","13","29.5","2.82","0.83","0.07","0.23","9.9","0","0","1","7.8","7.0","0.16","-4.8","-4.0",
"Christian Eriksen","dkDEN","MF","Inter","itSerie A","28","1992","15.4","3","30","12","40.0","1.95","0.78","0.10","0.25","23.5","7","0","0","1.4","1.4","0.05","+1.6","+1.6",
"Martin Erlic","hrCRO","DF","Spezia","itSerie A","22","1998","20.0","3","10","3","30.0","0.50","0.15","0.30","1.00","12.3","0","0","0","1.2","1.2","0.12","+1.8","+1.8",
"Patrick Erras","deGER","FW,MF","Werder Bremen","deBundesliga","25","1995","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Gonzalo Escalante","arARG","MF","Lazio","itSerie A","27","1993","8.1","0","7","3","42.9","0.86","0.37","0.00","0.00","24.5","0","0","0","0.7","0.7","0.10","-0.7","-0.7",
"Aarón Escandell","esESP","GK","Granada","esLa Liga","24","1995","5.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Dani Escriche","esESP","FW,MF","Huesca","esLa Liga","22","1998","9.5","1","10","1","10.0","1.05","0.11","0.10","1.00","14.1","0","0","0","2.1","2.1","0.21","-1.1","-1.1",
"Sergio Escudero","esESP","DF","Sevilla","esLa Liga","30","1989","6.3","1","6","1","16.7","0.96","0.16","0.17","1.00","20.8","1","0","0","0.2","0.2","0.04","+0.8","+0.8",
"Alfonso Espino","uyURU","DF","Cádiz","esLa Liga","28","1992","28.9","0","8","4","50.0","0.28","0.14","0.00","0.00","23.7","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Vicente Esquerdo","esESP","MF","Valencia","esLa Liga","21","1999","2.6","0","1","0","0.0","0.39","0.00","0.00","","31.3","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Nahuel Estévez","arARG","MF","Spezia","itSerie A","24","1995","19.6","0","24","8","33.3","1.22","0.41","0.00","0.00","19.7","2","0","0","1.9","1.9","0.08","-1.9","-1.9",
"Pervis Estupiñán","ecECU","DF","Villarreal","esLa Liga","22","1998","13.0","0","10","5","50.0","0.77","0.39","0.00","0.00","18.4","2","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Yoann Etienne","frFRA","DF","Lorient","frLigue 1","23","1997","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Xabier Etxeita","esESP","DF","Getafe","esLa Liga","32","1987","9.8","0","4","0","0.0","0.41","0.00","0.00","","8.8","0","0","0","0.4","0.4","0.10","-0.4","-0.4",
"Jonny Evans","nirNIR","DF","Leicester City","engPremier League","32","1988","27.5","2","8","3","37.5","0.29","0.11","0.25","0.67","7.8","0","0","0","1.7","1.7","0.21","+0.3","+0.3",
"Edu Expósito","esESP","MF","Eibar","esLa Liga","23","1996","27.3","0","41","8","19.5","1.50","0.29","0.00","0.00","23.8","0","0","2","3.3","1.7","0.04","-3.3","-1.7",
"Valentin Eysseric","frFRA","MF,FW","Fiorentina","itSerie A","28","1992","8.1","2","13","5","38.5","1.60","0.62","0.15","0.40","17.4","1","0","0","1.3","1.3","0.10","+0.7","+0.7",
"Eberechi Eze","engENG","MF","Crystal Palace","engPremier League","22","1998","28.4","4","37","13","35.1","1.30","0.46","0.11","0.31","21.7","4","0","0","2.2","2.2","0.06","+1.8","+1.8",
"Jokin Ezkieta","esESP","GK","Athletic Club","esLa Liga","23","1996","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Łukasz Fabiański","plPOL","GK","West Ham","engPremier League","35","1985","35.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Fabinho","brBRA","DF,MF","Liverpool","engPremier League","26","1993","28.5","0","10","1","10.0","0.35","0.04","0.00","0.00","23.1","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Fábio","brBRA","DF","Nantes","frLigue 1","30","1990","16.7","0","7","1","14.3","0.42","0.06","0.00","0.00","21.5","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Cesc Fàbregas","esESP","MF,FW","Monaco","frLigue 1","33","1987","9.7","2","8","2","25.0","0.82","0.21","0.00","0.00","20.1","1","2","2","3.2","1.6","0.20","-1.2","-1.6",
"Bandiougou Fadiga","frFRA","FW,MF","Paris S-G","frLigue 1","19","2001","0.7","0","1","1","100.0","1.43","1.43","0.00","0.00","31.1","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Bandiougou Fadiga","frFRA","MF,FW","Brest","frLigue 1","19","2001","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Wout Faes","beBEL","DF","Reims","frLigue 1","22","1998","32.2","1","11","1","9.1","0.34","0.03","0.09","1.00","10.8","0","0","0","1.2","1.2","0.11","-0.2","-0.2",
"Nicolò Fagioli","itITA","MF","Juventus","itSerie A","19","2001","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ralf Fährmann","deGER","GK","Schalke 04","deBundesliga","31","1988","20.8","0","1","0","0.0","0.05","0.00","0.00","","7.2","0","0","0","0.1","0.1","0.14","-0.1","-0.1",
"Romain Faivre","frFRA","MF,FW","Brest","frLigue 1","22","1998","32.1","6","62","22","35.5","1.93","0.68","0.08","0.23","20.6","8","1","1","6.2","5.4","0.09","-0.2","-0.4",
"Fali","esESP","DF,MF","Cádiz","esLa Liga","26","1993","29.3","0","10","2","20.0","0.34","0.07","0.00","0.00","13.0","1","0","0","0.7","0.7","0.07","-0.7","-0.7",
"Iago Falque","esESP","MF,FW","Benevento","itSerie A","30","1990","4.0","1","11","1","9.1","2.77","0.25","0.09","1.00","21.1","0","0","0","0.4","0.4","0.04","+0.6","+0.6",
"Andri Fannar Baldursson","isISL","MF","Bologna","itSerie A","18","2002","2.4","0","2","0","0.0","0.83","0.00","0.00","","9.2","0","0","0","0.2","0.2","0.08","-0.2","-0.2",
"Paolo Faragò","itITA","DF","Bologna","itSerie A","27","1993","0.3","0","1","0","0.0","3.91","0.00","0.00","","10.4","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Paolo Faragò","itITA","DF","Cagliari","itSerie A","27","1993","4.1","0","3","0","0.0","0.73","0.00","0.00","","17.2","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Davide Faraoni","itITA","DF","Hellas Verona","itSerie A","28","1991","32.1","4","34","9","26.5","1.06","0.28","0.12","0.44","13.8","0","0","0","3.1","3.1","0.09","+0.9","+0.9",
"Mohamed Fares","dzALG","DF","Lazio","itSerie A","24","1996","12.7","0","14","4","28.6","1.11","0.32","0.00","0.00","18.7","0","0","0","0.7","0.5","0.04","-0.7","-0.5",
"Diego Farias","brBRA","FW","Spezia","itSerie A","30","1990","16.8","4","32","10","31.3","1.90","0.59","0.13","0.40","16.9","2","0","0","3.2","3.2","0.10","+0.8","+0.8",
"Wuilker Faríñez","veVEN","GK","Lens","frLigue 1","22","1998","1.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Noah Fatar","frFRA","FW,MF","Angers","frLigue 1","18","2002","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ansu Fati","esESP","FW","Barcelona","esLa Liga","17","2002","4.8","4","14","7","50.0","2.92","1.46","0.29","0.57","15.5","0","0","0","1.8","1.8","0.13","+2.2","+2.2",
"Julien Faussurier","frFRA","DF","Brest","frLigue 1","33","1987","10.6","0","5","2","40.0","0.47","0.19","0.00","0.00","14.6","0","0","0","0.4","0.4","0.08","-0.4","-0.4",
"Andrea Favilli","itITA","FW","Hellas Verona","itSerie A","23","1997","3.8","2","13","4","30.8","3.45","1.06","0.15","0.50","13.3","0","0","0","1.6","1.6","0.12","+0.4","+0.4",
"Federico Fazio","arARG","DF","Roma","itSerie A","33","1987","4.5","1","3","2","66.7","0.67","0.44","0.33","0.50","11.4","0","0","0","0.2","0.2","0.05","+0.8","+0.8",
"Nabil Fekir","frFRA","MF,FW","Betis","esLa Liga","27","1993","29.1","5","83","24","28.9","2.85","0.82","0.05","0.17","21.9","9","1","3","7.0","4.6","0.06","-2.0","-0.6",
"Felipe","brBRA","DF","Atlético Madrid","esLa Liga","31","1989","22.9","0","12","2","16.7","0.53","0.09","0.00","0.00","9.8","0","0","0","1.5","1.5","0.12","-1.5","-1.5",
"Luiz Felipe","itITA","DF","Lazio","itSerie A","23","1997","10.1","0","4","0","0.0","0.40","0.00","0.00","","14.0","0","0","0","0.3","0.3","0.07","-0.3","-0.3",
"João Félix","ptPOR","FW,MF","Atlético Madrid","esLa Liga","20","1999","17.5","7","37","15","40.5","2.12","0.86","0.16","0.40","19.4","2","1","2","5.5","3.9","0.10","+1.5","+2.1",
"Ohis Felix Uduokhai","deGER","DF","Augsburg","deBundesliga","22","1997","29.0","1","13","3","23.1","0.45","0.10","0.08","0.33","12.3","0","0","0","1.7","1.7","0.13","-0.7","-0.7",
"Zinedine Ferhat","dzALG","FW,MF","Nîmes","frLigue 1","27","1993","32.9","6","61","22","36.1","1.86","0.67","0.08","0.23","20.0","5","1","1","5.9","5.1","0.08","+0.1","-0.1",
"Bruno Fernandes","ptPOR","MF","Manchester Utd","engPremier League","25","1994","34.4","18","111","40","36.0","3.22","1.16","0.08","0.23","22.9","16","9","10","16.1","8.2","0.07","+1.9","+0.8",
"Edimilson Fernandes","chSUI","MF,FW","Mainz 05","deBundesliga","24","1996","9.3","0","12","4","33.3","1.28","0.43","0.00","0.00","23.2","0","0","0","0.5","0.5","0.04","-0.5","-0.5",
"Aitor Fernández","esESP","GK","Levante","esLa Liga","29","1991","29.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Álex Fernández","esESP","MF","Cádiz","esLa Liga","27","1992","21.6","4","8","2","25.0","0.37","0.09","0.25","1.00","19.3","0","2","2","3.3","1.8","0.22","+0.7","+0.2",
"Álvaro Fernández","esESP","GK","Huesca","esLa Liga","22","1998","22.0","0","1","0","0.0","0.05","0.00","0.00","","17.8","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Andrés Fernández","esESP","GK","Huesca","esLa Liga","33","1986","16.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Augusto Fernández","arARG","MF","Cádiz","esLa Liga","34","1986","4.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Carlos Fernández","esESP","FW","Sevilla","esLa Liga","24","1996","1.6","0","2","1","50.0","1.26","0.63","0.00","0.00","7.6","0","0","0","0.2","0.2","0.10","-0.2","-0.2",
"Carlos Fernández","esESP","FW,MF","Real Sociedad","esLa Liga","24","1996","4.3","1","7","4","57.1","1.62","0.92","0.14","0.25","14.0","0","0","0","1.1","1.1","0.16","-0.1","-0.1",
"Federico Fernández","arARG","DF","Newcastle Utd","engPremier League","31","1989","23.1","0","4","2","50.0","0.17","0.09","0.00","0.00","14.0","0","0","0","0.3","0.3","0.06","-0.3","-0.3",
"Joaquín Fernández","esESP","DF","Valladolid","esLa Liga","24","1996","23.0","1","8","3","37.5","0.35","0.13","0.13","0.33","8.7","0","0","0","1.4","1.4","0.17","-0.4","-0.4",
"Fernandinho","brBRA","MF","Manchester City","engPremier League","35","1985","13.2","0","14","3","21.4","1.06","0.23","0.00","0.00","22.7","0","0","0","0.7","0.7","0.05","-0.7","-0.7",
"Fernando","brBRA","MF","Sevilla","esLa Liga","33","1987","28.3","3","6","4","66.7","0.21","0.14","0.50","0.75","13.8","0","0","0","1.5","1.5","0.25","+1.5","+1.5",
"Alex Ferrari","itITA","DF","Sampdoria","itSerie A","26","1994","9.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"David Ferreiro","esESP","MF,FW","Huesca","esLa Liga","32","1988","28.1","2","26","12","46.2","0.93","0.43","0.08","0.17","19.8","0","0","0","1.8","1.8","0.07","+0.2","+0.2",
"Salvador Ferrer","esESP","DF","Spezia","itSerie A","22","1998","13.2","0","3","1","33.3","0.23","0.08","0.00","0.00","19.9","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Facundo Ferreyra","arARG","FW","Celta Vigo","esLa Liga","29","1991","3.3","1","7","2","28.6","2.10","0.60","0.14","0.50","12.5","0","0","0","1.5","1.5","0.22","-0.5","-0.5",
"Jordan Ferri","frFRA","MF","Montpellier","frLigue 1","28","1992","28.6","0","4","2","50.0","0.14","0.07","0.00","0.00","23.6","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Marco Festa","itITA","GK","Crotone","itSerie A","28","1992","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Fidel","esESP","MF,DF","Elche","esLa Liga","30","1989","26.6","6","15","6","40.0","0.56","0.23","0.27","0.67","20.9","3","2","3","4.3","1.9","0.13","+1.7","+2.1",
"Sam Field","engENG","MF","West Brom","engPremier League","22","1998","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alfreð Finnbogason","isISL","FW","Augsburg","deBundesliga","31","1989","6.0","0","11","6","54.5","1.82","0.99","0.00","0.00","15.8","0","0","2","3.1","1.5","0.14","-3.1","-1.5",
"Roberto Firmino","brBRA","FW","Liverpool","engPremier League","28","1991","31.5","9","83","32","38.6","2.63","1.01","0.11","0.28","14.3","0","0","0","11.3","11.3","0.14","-2.3","-2.3",
"Junior Firpo","doDOM","DF,MF","Barcelona","esLa Liga","23","1996","3.2","1","1","1","100.0","0.31","0.31","1.00","1.00","3.6","0","0","0","0.7","0.7","0.68","+0.3","+0.3",
"Will Fish","engENG","FW","Manchester Utd","engPremier League","17","2003","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"John Fleck","sctSCO","MF","Sheffield Utd","engPremier League","28","1991","28.6","0","17","5","29.4","0.59","0.17","0.00","0.00","24.6","0","0","0","0.6","0.6","0.03","-0.6","-0.6",
"Mark Flekken","nlNED","GK","Freiburg","deBundesliga","27","1993","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Florian Flick","deGER","MF","Schalke 04","deBundesliga","20","2000","4.0","1","1","1","100.0","0.25","0.25","1.00","1.00","12.3","0","0","0","0.5","0.5","0.47","+0.5","+0.5",
"Alexis Flips","frFRA","MF,FW","Reims","frLigue 1","20","2000","0.5","1","2","1","50.0","4.19","2.09","0.50","1.00","33.1","0","0","0","0.0","0.0","0.02","+1.0","+1.0",
"Alessandro Florenzi","itITA","DF","Paris S-G","frLigue 1","29","1991","17.1","2","21","8","38.1","1.23","0.47","0.10","0.25","18.9","0","0","0","2.2","2.2","0.10","-0.2","-0.2",
"Kingsley Fobi","ghGHA","DF","Granada","esLa Liga","21","1998","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Phil Foden","engENG","FW,MF","Manchester City","engPremier League","20","2000","18.0","9","45","20","44.4","2.51","1.11","0.20","0.45","15.0","0","0","0","5.0","5.0","0.11","+4.0","+4.0",
"Mamadou Fofana","mlMLI","MF,DF","Metz","frLigue 1","22","1998","11.9","0","3","0","0.0","0.25","0.00","0.00","","12.6","0","0","0","0.4","0.4","0.14","-0.4","-0.4",
"Seko Fofana","ciCIV","MF","Lens","frLigue 1","25","1995","25.7","2","40","12","30.0","1.56","0.47","0.05","0.17","20.3","0","0","0","2.9","2.9","0.07","-0.9","-0.9",
"Wesley Fofana","frFRA","DF","Leicester City","engPremier League","19","2000","25.1","0","11","2","18.2","0.44","0.08","0.00","0.00","9.9","0","0","0","1.0","1.0","0.09","-1.0","-1.0",
"Wesley Fofana","frFRA","DF","Saint-Étienne","frLigue 1","19","2000","3.5","0","1","0","0.0","0.29","0.00","0.00","","13.1","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Youssouf Fofana","frFRA","MF","Monaco","frLigue 1","21","1999","31.9","0","36","4","11.1","1.13","0.13","0.00","0.00","25.5","1","0","0","1.5","1.5","0.04","-1.5","-1.5",
"Thomas Foket","beBEL","DF","Reims","frLigue 1","25","1994","36.9","0","6","3","50.0","0.16","0.08","0.00","0.00","22.4","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Ramón Folch","esESP","MF","Elche","esLa Liga","30","1989","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lamine Fomba","frFRA","MF","Nîmes","frLigue 1","22","1998","24.2","1","24","6","25.0","0.99","0.25","0.04","0.17","17.2","0","0","0","2.6","2.6","0.11","-1.6","-1.6",
"Thomas Fontaine","mgMAD","DF","Lorient","frLigue 1","29","1991","3.6","0","2","1","50.0","0.56","0.28","0.00","0.00","19.2","0","0","0","0.2","0.2","0.09","-0.2","-0.2",
"José Fontán","esESP","DF","Celta Vigo","esLa Liga","20","2000","7.2","0","5","3","60.0","0.69","0.41","0.00","0.00","12.1","0","0","0","0.7","0.7","0.14","-0.7","-0.7",
"José Fonte","ptPOR","DF","Lille","frLigue 1","36","1983","35.4","3","27","10","37.0","0.76","0.28","0.11","0.30","12.7","0","0","0","2.1","2.1","0.08","+0.9","+0.9",
"Fernando Forestieri","itITA","FW,MF","Udinese","itSerie A","30","1990","6.1","1","11","3","27.3","1.79","0.49","0.09","0.33","17.7","0","0","0","1.5","1.5","0.14","-0.5","-0.5",
"Pablo Fornals","esESP","FW,MF","West Ham","engPremier League","24","1996","28.6","5","50","15","30.0","1.75","0.52","0.10","0.33","16.3","0","0","0","6.0","6.0","0.12","-1.0","-1.0",
"Emil Forsberg","seSWE","FW,MF","RB Leipzig","deBundesliga","28","1991","17.1","7","32","14","43.8","1.87","0.82","0.16","0.36","17.9","2","2","3","6.1","3.7","0.12","+0.9","+1.3",
"Fraser Forster","engENG","GK","Southampton","engPremier League","32","1988","8.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Philipp Förster","deGER","MF","Stuttgart","deBundesliga","25","1995","16.8","3","19","10","52.6","1.13","0.60","0.16","0.30","16.1","0","0","1","3.5","2.7","0.14","-0.5","+0.3",
"Steven Fortes","cvCPV","DF","Lens","frLigue 1","28","1992","15.9","0","5","1","20.0","0.31","0.06","0.00","0.00","17.4","0","0","0","0.4","0.4","0.07","-0.4","-0.4",
"Yassin Fortune","htHAI","FW","Angers","frLigue 1","21","1999","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Timothy Fosu-Mensah","nlNED","DF","Manchester Utd","engPremier League","22","1998","0.9","0","1","0","0.0","1.13","0.00","0.00","","30.9","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Timothy Fosu-Mensah","nlNED","DF","Leverkusen","deBundesliga","22","1998","4.5","0","2","1","50.0","0.44","0.22","0.00","0.00","14.2","0","0","0","0.2","0.2","0.08","-0.2","-0.2",
"Daam Foulon","beBEL","DF","Benevento","itSerie A","21","1999","11.3","0","1","0","0.0","0.09","0.00","0.00","","30.1","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Dimitri Foulquier","frFRA","DF","Granada","esLa Liga","27","1993","29.6","0","8","4","50.0","0.27","0.14","0.00","0.00","14.4","0","0","0","0.8","0.8","0.10","-0.8","-0.8",
"Juan Foyth","arARG","DF,MF","Villarreal","esLa Liga","22","1998","13.0","0","1","0","0.0","0.08","0.00","0.00","","7.3","0","0","0","0.2","0.2","0.20","-0.2","-0.2",
"Gianluca Frabotta","itITA","DF,MF","Juventus","itSerie A","21","1999","7.7","0","5","2","40.0","0.65","0.26","0.00","0.00","15.5","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Raphael Framberger","deGER","DF","Augsburg","deBundesliga","24","1995","17.1","0","1","1","100.0","0.06","0.06","0.00","0.00","26.0","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Tyrese Francois","auAUS","DF","Fulham","engPremier League","20","2000","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ryan Fraser","sctSCO","FW,MF","Newcastle Utd","engPremier League","26","1994","10.3","0","13","6","46.2","1.26","0.58","0.00","0.00","21.6","0","0","0","0.9","0.9","0.07","-0.9","-0.9",
"Fred","brBRA","MF","Manchester Utd","engPremier League","27","1993","26.6","1","25","7","28.0","0.94","0.26","0.04","0.14","24.1","0","0","0","1.8","1.8","0.07","-0.8","-0.8",
"Ryan Fredericks","engENG","DF,FW","West Ham","engPremier League","27","1992","6.3","1","4","2","50.0","0.63","0.32","0.25","0.50","14.8","0","0","0","0.3","0.3","0.07","+0.7","+0.7",
"Remo Freuler","chSUI","MF","Atalanta","itSerie A","28","1992","30.1","2","20","6","30.0","0.66","0.20","0.10","0.33","16.6","0","0","0","1.9","1.9","0.09","+0.1","+0.1",
"Marco Friedl","atAUT","DF","Werder Bremen","deBundesliga","22","1998","30.9","0","8","1","12.5","0.26","0.03","0.00","0.00","26.9","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Marvin Friedrich","deGER","DF","Union Berlin","deBundesliga","24","1995","34.0","5","25","6","24.0","0.74","0.18","0.20","0.83","12.9","0","0","0","1.6","1.6","0.06","+3.4","+3.4",
"Jeremie Frimpong","nlNED","DF,FW","Leverkusen","deBundesliga","19","2000","4.8","0","3","0","0.0","0.62","0.00","0.00","","14.4","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Jorge de Frutos","esESP","MF","Levante","esLa Liga","23","1997","24.3","4","26","11","42.3","1.07","0.45","0.15","0.36","17.0","0","0","0","3.4","3.4","0.13","+0.6","+0.6",
"Christian Fuchs","atAUT","DF","Leicester City","engPremier League","34","1986","7.8","0","4","0","0.0","0.51","0.00","0.00","","27.4","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Angelo Fulgini","frFRA","MF","Angers","frLigue 1","23","1996","30.3","7","65","28","43.1","2.15","0.92","0.09","0.21","20.4","7","1","1","5.4","4.6","0.07","+1.6","+1.4",
"Niclas Füllkrug","deGER","FW","Werder Bremen","deBundesliga","27","1993","9.7","6","33","15","45.5","3.39","1.54","0.12","0.27","14.2","0","2","2","5.0","3.5","0.10","+1.0","+0.5",
"Ramiro Funes Mori","arARG","DF","Villarreal","esLa Liga","29","1991","8.1","0","4","1","25.0","0.50","0.12","0.00","0.00","12.7","0","0","0","1.0","1.0","0.26","-1.0","-1.0",
"Darnell Furlong","engENG","DF","West Brom","engPremier League","24","1995","32.6","1","26","5","19.2","0.80","0.15","0.04","0.20","13.8","0","0","0","2.0","2.0","0.08","-1.0","-1.0",
