Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Idrissa Touré","deGER","DF","Pisa","itSerie A","27-210","1998","9.1","1","12","2","16.7","1.32","0.22","0.08","0.50","11.2","0","0","0","1.2","1.2","0.10","-0.2","-0.2",
"Ousmane Toure","frFRA","DF","Lille","frLigue 1","20-280","2005","0.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lucas Tousart","frFRA","MF","Brest","frLigue 1","28-210","1997","2.8","0","3","2","66.7","1.07","0.71","0.00","0.00","26.0","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"James Trafford","engENG","GK","Manchester City","engPremier League","23-046","2002","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mattéo Tramoni","frFRA","MF,FW","Pisa","itSerie A","25-309","2000","6.5","0","13","3","23.1","2.01","0.46","0.00","0.00","19.7","0","0","0","1.1","1.1","0.08","-1.1","-1.1",
"Adama Traoré","esESP","FW","Fulham","engPremier League","29-304","1996","2.8","0","5","1","20.0","1.80","0.36","0.00","0.00","14.7","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Bertrand Traoré","bfBFA","FW,MF","Sunderland","engPremier League","30-080","1995","4.7","0","10","4","40.0","2.13","0.85","0.00","0.00","16.4","0","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Boubacar Traoré","mlMLI","MF","Metz","frLigue 1","24-097","2001","7.2","1","7","2","28.6","0.97","0.28","0.14","0.50","18.5","0","0","0","0.7","0.7","0.10","+0.3","+0.3",
"Hamari Traoré","mlMLI","DF","Paris FC","frLigue 1","33-302","1992","5.0","0","3","0","0.0","0.60","0.00","0.00","","15.4","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Omar Traoré","deGER","DF","Heidenheim","deBundesliga","27-294","1998","8.3","0","5","0","0.0","0.60","0.00","0.00","","26.5","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Kevin Trapp","deGER","GK","Paris FC","frLigue 1","35-140","1990","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Óscar Trejo","arARG","MF","Rayo Vallecano","esLa Liga","37-213","1988","0.5","0","1","1","100.0","2.05","2.05","0.00","0.00","16.2","0","0","0","0.2","0.2","0.17","-0.2","-0.2",
"Philipp Treu","deGER","DF,FW","Freiburg","deBundesliga","24-357","2000","5.9","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Christopher Trimmel","atAUT","DF","Union Berlin","deBundesliga","38-274","1987","7.8","0","2","0","0.0","0.26","0.00","0.00","","30.5","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Kieran Trippier","engENG","DF","Newcastle Utd","engPremier League","35-067","1990","7.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mariano Troilo","arARG","DF","Parma","itSerie A","22-156","2003","1.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Leandro Trossard","beBEL","FW","Arsenal","engPremier League","30-356","1994","8.0","3","16","5","31.3","2.00","0.62","0.19","0.60","11.3","0","0","0","2.0","2.0","0.12","+1.0","+1.0",
"Adrien Truffert","frFRA","DF","Bournemouth","engPremier League","24-005","2001","11.7","0","5","0","0.0","0.43","0.00","0.00","","21.6","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Kostas Tsimikas","grGRE","DF","Roma","itSerie A","29-197","1996","1.9","0","1","0","0.0","0.53","0.00","0.00","","21.2","0","0","0","0.0","0.0","0.04","0.0","0.0",
"Heorhii Tsitaishvili","geGEO","FW,DF","Metz","frLigue 1","25-007","2000","8.5","1","13","1","7.7","1.53","0.12","0.08","1.00","18.6","0","0","0","0.9","0.9","0.07","+0.1","+0.1",
"Viktor Tsyhankov","uaUKR","MF,FW","Girona","esLa Liga","28-010","1997","5.1","1","5","3","60.0","0.98","0.59","0.20","0.33","15.1","1","0","0","0.9","0.9","0.19","+0.1","+0.1",
"Axel Tuanzebe","cdCOD","DF","Burnley","engPremier League","28-011","1997","6.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Stefano Turati","itITA","GK","Sassuolo","itSerie A","24-081","2001","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Beñat Turrientes","esESP","MF","Real Sociedad","esLa Liga","23-298","2002","2.9","0","6","1","16.7","2.07","0.34","0.00","0.00","23.3","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Stefanos Tzimas","grGRE","MF,FW","Brighton","engPremier League","19-323","2006","1.0","0","3","0","0.0","3.00","0.00","0.00","","10.8","0","0","0","0.4","0.4","0.12","-0.4","-0.4",
"Christantus Uche","ngNGA","MF","Crystal Palace","engPremier League","22-190","2003","0.1","0","1","1","100.0","8.18","8.18","0.00","0.00","12.6","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Christantus Uche","ngNGA","FW","Getafe","esLa Liga","22-190","2003","3.0","1","6","1","16.7","2.00","0.33","0.17","1.00","14.4","0","0","0","1.4","1.4","0.24","-0.4","-0.4",
"Destiny Udogie","itITA","DF","Tottenham","engPremier League","22-362","2002","4.8","0","1","0","0.0","0.21","0.00","0.00","","11.7","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Matthieu Udol","frFRA","DF","Lens","frLigue 1","29-250","1996","12.9","0","15","4","26.7","1.16","0.31","0.00","0.00","12.5","0","0","0","1.0","1.0","0.07","-1.0","-1.0",
"Manuel Ugarte","uyURU","MF","Manchester Utd","engPremier League","24-228","2001","3.4","0","2","0","0.0","0.59","0.00","0.00","","30.6","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Lesley Ugochukwu","frFRA","MF","Burnley","engPremier League","21-244","2004","7.3","2","10","3","30.0","1.36","0.41","0.20","0.67","15.4","0","0","0","0.9","0.9","0.09","+1.1","+1.1",
"Filip Ugrinic","chSUI","MF","Valencia","esLa Liga","26-324","1999","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lukas Ullrich","deGER","DF","Gladbach","deBundesliga","21-254","2004","6.9","0","3","0","0.0","0.43","0.00","0.00","","21.9","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Enes Ünal","trTUR","MF,FW","Bournemouth","engPremier League","28-199","1997","0.1","1","2","2","100.0","15.00","15.00","0.50","0.50","12.8","0","0","0","0.5","0.5","0.25","+0.5","+0.5",
"Deniz Undav","deGER","FW,MF","Stuttgart","deBundesliga","29-129","1996","5.2","6","26","10","38.5","4.96","1.91","0.23","0.60","15.7","0","0","0","3.1","3.1","0.12","+2.9","+2.9",
"Dayot Upamecano","frFRA","DF","Bayern Munich","deBundesliga","27-029","1998","8.1","1","6","2","33.3","0.74","0.25","0.17","0.50","11.6","0","0","0","0.9","0.9","0.15","+0.1","+0.1",
"Jan Urbich","deGER","FW","Gladbach","deBundesliga","21-155","2004","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jonas Urbig","deGER","GK","Bayern Munich","deBundesliga","22-109","2003","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Can Uzun","trTUR","MF","Eint Frankfurt","deBundesliga","20-014","2005","6.5","5","22","8","36.4","3.38","1.23","0.23","0.63","21.4","0","0","0","1.7","1.7","0.08","+3.3","+3.3",
"Josha Vagnoman","deGER","DF","Stuttgart","deBundesliga","24-349","2000","5.9","1","6","4","66.7","1.01","0.68","0.17","0.25","14.5","0","0","0","0.7","0.7","0.11","+0.3","+0.3",
"Lautaro Valenti","arARG","DF","Parma","itSerie A","26-315","1999","7.5","0","5","2","40.0","0.66","0.27","0.00","0.00","30.3","1","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Óscar Valentín","esESP","MF","Rayo Vallecano","esLa Liga","31-097","1994","7.3","0","4","0","0.0","0.54","0.00","0.00","","18.7","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Nicolás Valentini","arARG","DF","Hellas Verona","itSerie A","24-233","2001","3.7","0","3","2","66.7","0.80","0.53","0.00","0.00","18.7","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Germán Valera","esESP","FW,MF","Elche","esLa Liga","23-254","2002","9.5","1","9","3","33.3","0.95","0.32","0.11","0.33","15.1","0","0","0","0.8","0.8","0.08","+0.2","+0.2",
"Emanuele Valeri","itITA","DF","Parma","itSerie A","26-353","1998","5.7","0","4","0","0.0","0.70","0.00","0.00","","25.2","1","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Martin Valjent","skSVK","DF","Mallorca","esLa Liga","29-349","1995","13.0","0","8","4","50.0","0.62","0.31","0.00","0.00","27.5","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Álex Valle","esESP","DF","Como","itSerie A","21-214","2004","9.4","0","5","0","0.0","0.53","0.00","0.00","","16.9","0","0","0","0.5","0.5","0.11","-0.5","-0.5",
"Álvaro Vallés","esESP","GK","Betis","esLa Liga","28-123","1997","6.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Federico Valverde","uyURU","MF,DF","Real Madrid","esLa Liga","27-126","1998","11.4","0","15","5","33.3","1.32","0.44","0.00","0.00","26.3","1","0","0","1.0","1.0","0.07","-1.0","-1.0",
"Ignace Van Der Brempt","beBEL","DF","Como","itSerie A","23-238","2002","1.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Virgil van Dijk","nlNED","DF","Liverpool","engPremier League","34-140","1991","12.0","0","5","2","40.0","0.42","0.17","0.00","0.00","10.5","0","0","0","0.4","0.4","0.09","-0.4","-0.4",
"Vladyslav Vanat","uaUKR","FW","Girona","esLa Liga","23-325","2002","7.9","3","10","8","80.0","1.26","1.01","0.30","0.38","12.5","0","0","0","3.0","3.0","0.30","0.0","0.0",
"Jari Vandeputte","beBEL","MF","Cremonese","itSerie A","29-284","1996","8.9","0","9","4","44.4","1.01","0.45","0.00","0.00","20.8","2","0","0","0.7","0.7","0.08","-0.7","-0.7",
"Vanderson","brBRA","DF","Monaco","frLigue 1","24-157","2001","2.2","0","1","0","0.0","0.45","0.00","0.00","","9.9","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Charles Vanhoutte","beBEL","MF","Nice","frLigue 1","27-070","1998","9.0","0","2","0","0.0","0.22","0.00","0.00","","26.0","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Jamie Vardy","engENG","FW","Cremonese","itSerie A","38-318","1987","6.7","2","7","4","57.1","1.04","0.60","0.29","0.50","14.1","0","0","0","1.4","1.4","0.20","+0.6","+0.6",
"Ruben Vargas","chSUI","FW,MF","Sevilla","esLa Liga","27-112","1998","9.6","3","21","4","19.0","2.19","0.42","0.10","0.50","18.2","1","1","1","2.0","1.2","0.06","+1.0","+0.8",
"Nikola Vasilj","baBIH","GK","St. Pauli","deBundesliga","29-358","1995","11.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Johan Vásquez","mxMEX","DF","Genoa","itSerie A","27-034","1998","12.0","0","15","3","20.0","1.25","0.25","0.00","0.00","17.9","0","0","0","0.6","0.4","0.03","-0.6","-0.4",
"Denis Vavro","skSVK","DF","Wolfsburg","deBundesliga","29-229","1996","1.0","1","2","2","100.0","2.00","2.00","0.50","0.50","18.9","0","0","0","0.3","0.3","0.17","+0.7","+0.7",
"José Luis García Vayá","esESP","MF","Valencia","esLa Liga","27-106","1998","8.8","0","9","0","0.0","1.02","0.00","0.00","","24.4","3","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Robinio Vaz","frFRA","FW,MF","Marseille","frLigue 1","18-281","2007","3.4","4","7","6","85.7","2.04","1.75","0.57","0.67","9.4","0","0","0","2.2","2.2","0.32","+1.8","+1.8",
"Franco Vázquez","arARG","FW,MF","Cremonese","itSerie A","36-276","1989","4.9","1","11","4","36.4","2.24","0.81","0.09","0.25","20.2","1","0","0","1.4","1.4","0.13","-0.4","-0.4",
"Jesus Vazquez","esESP","DF,MF","Valencia","esLa Liga","22-327","2003","4.1","0","5","2","40.0","1.21","0.49","0.00","0.00","21.9","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Lucas Vázquez","esESP","DF","Leverkusen","deBundesliga","34-147","1991","2.6","0","2","0","0.0","0.78","0.00","0.00","","17.2","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Matías Vecino","uyURU","MF","Lazio","itSerie A","34-093","1991","1.9","0","2","0","0.0","1.04","0.00","0.00","","23.7","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Danilo Veiga","ptPOR","DF","Lecce","itSerie A","23-061","2002","9.5","0","2","1","50.0","0.21","0.11","0.00","0.00","9.6","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Renato Veiga","ptPOR","DF","Villarreal","esLa Liga","22-119","2003","9.8","0","4","1","25.0","0.41","0.10","0.00","0.00","20.2","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Joël Veltman","nlNED","DF","Brighton","engPremier League","33-314","1992","3.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Micky van de Ven","nlNED","DF","Tottenham","engPremier League","24-220","2001","11.9","3","7","3","42.9","0.59","0.25","0.43","1.00","7.0","0","0","0","1.6","1.6","0.22","+1.4","+1.4",
"Unai Vencedor Paris","esESP","MF","Levante","esLa Liga","25-010","2000","5.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lorenzo Venturino","itITA","FW,MF","Genoa","itSerie A","19-156","2006","0.4","0","1","1","100.0","2.25","2.25","0.00","0.00","31.2","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Nikolas Veratschnig","atAUT","DF,MF","Mainz 05","deBundesliga","22-305","2003","1.7","0","1","0","0.0","0.58","0.00","0.00","","9.5","0","0","0","0.0","0.0","0.04","0.0","0.0",
"Bart Verbruggen","nlNED","GK","Brighton","engPremier League","23-099","2002","12.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Calvin Verdonk","idIDN","DF","Lille","frLigue 1","28-213","1997","3.0","0","1","0","0.0","0.34","0.00","0.00","","29.8","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Antonio Vergara","itITA","MF","Napoli","itSerie A","22-313","2003","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Arthur Vermeeren","beBEL","MF","Marseille","frLigue 1","20-291","2005","4.0","0","1","0","0.0","0.25","0.00","0.00","","27.1","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Jozhua Vertrouwd","nlNED","DF","Rayo Vallecano","esLa Liga","21-096","2004","2.1","0","1","0","0.0","0.47","0.00","0.00","","12.2","0","0","0","0.0","0.0","0.05","0.0","0.0",
"Mikel Vesga","esESP","MF","Athletic Club","esLa Liga","32-188","1993","2.4","0","1","0","0.0","0.42","0.00","0.00","","26.5","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Guglielmo Vicario","itITA","GK","Tottenham","engPremier League","29-049","1996","12.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Carlos Vicente","esESP","MF,FW","Alavés","esLa Liga","26-216","1999","9.0","3","4","1","25.0","0.44","0.11","0.00","0.00","23.3","0","3","3","2.9","0.5","0.14","+0.1","-0.5",
"Nacho Vidal","esESP","DF","Oviedo","esLa Liga","30-305","1995","8.9","0","4","1","25.0","0.45","0.11","0.00","0.00","25.7","0","0","0","0.5","0.5","0.14","-0.5","-0.5",
"Fabio Vieira","ptPOR","MF,FW","Hamburger SV","deBundesliga","25-179","2000","4.7","0","12","2","16.7","2.56","0.43","0.00","0.00","20.1","0","0","0","0.6","0.6","0.05","-0.6","-0.6",
"Julián Vignolo","arARG","MF,FW","Toulouse","frLigue 1","18-353","2006","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Federico Viñas","uyURU","FW","Oviedo","esLa Liga","27-148","1998","6.5","1","8","3","37.5","1.23","0.46","0.00","0.00","12.3","0","1","1","1.7","0.9","0.12","-0.7","-0.9",
"Jan Virgili","esESP","FW,MF","Mallorca","esLa Liga","19-122","2006","4.9","0","9","3","33.3","1.83","0.61","0.00","0.00","20.1","1","0","0","0.8","0.8","0.09","-0.8","-0.8",
"Mattia Viti","itITA","DF","Fiorentina","itSerie A","23-305","2002","2.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Martin Vitík","czCZE","DF","Bologna","itSerie A","22-308","2003","4.0","0","2","0","0.0","0.50","0.00","0.00","","7.1","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Vitinha","ptPOR","FW,MF","Genoa","itSerie A","25-255","2000","6.0","1","15","4","26.7","2.51","0.67","0.07","0.25","18.3","0","0","0","0.8","0.8","0.06","+0.2","+0.2",
"Vitinha","ptPOR","MF","Paris S-G","frLigue 1","25-285","2000","9.5","1","21","7","33.3","2.21","0.74","0.05","0.14","28.0","1","0","0","0.6","0.6","0.03","+0.4","+0.4",
"Daniel Vivian","esESP","DF","Athletic Club","esLa Liga","26-133","1999","11.7","0","7","3","42.9","0.60","0.26","0.00","0.00","11.5","0","0","0","0.8","0.8","0.11","-0.8","-0.8",
"Odysseas Vlachodimos","grGRE","GK","Sevilla","esLa Liga","31-213","1994","9.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Dušan Vlahović","rsSRB","FW","Juventus","itSerie A","25-301","2000","7.2","3","28","9","32.1","3.88","1.25","0.07","0.22","16.2","2","1","1","4.0","3.2","0.11","-1.0","-1.2",
"Nikola Vlašić","hrCRO","MF,FW","Torino","itSerie A","28-052","1997","9.2","1","10","3","30.0","1.08","0.33","0.00","0.00","20.5","0","1","1","1.6","0.8","0.08","-0.6","-0.8",
"Mërgim Vojvoda","xkKVX","FW,DF","Como","itSerie A","30-297","1995","5.9","1","10","5","50.0","1.69","0.85","0.10","0.20","17.8","0","0","0","0.8","0.8","0.08","+0.2","+0.2",
"Cristian Volpato","itITA","FW,MF","Sassuolo","itSerie A","22-010","2003","3.0","0","5","1","20.0","1.66","0.33","0.00","0.00","16.6","0","0","0","0.3","0.3","0.07","-0.3","-0.3",
"Alexis Vossah","frFRA","MF","Toulouse","frLigue 1","17-259","2008","2.6","1","7","2","28.6","2.68","0.77","0.14","0.50","19.3","0","0","0","0.5","0.5","0.08","+0.5","+0.5",
"Aster Vranckx","beBEL","MF","Sassuolo","itSerie A","23-052","2002","4.9","0","2","0","0.0","0.40","0.00","0.00","","27.0","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Stefan de Vrij","nlNED","DF","Inter","itSerie A","33-293","1992","2.0","0","1","0","0.0","0.50","0.00","0.00","","9.5","0","0","0","0.1","0.1","0.10","-0.1","-0.1",
"İsak Vural","trTUR","MF","Pisa","itSerie A","19-181","2006","2.9","0","1","0","0.0","0.34","0.00","0.00","","12.1","0","0","0","0.0","0.0","0.04","0.0","0.0",
"Luka Vušković","hrCRO","DF","Hamburger SV","deBundesliga","18-274","2007","9.0","1","6","1","16.7","0.67","0.11","0.17","1.00","10.0","0","0","0","0.8","0.8","0.14","+0.2","+0.2",
"Yannik Wagner","deGER","MF","Heidenheim","deBundesliga","18-200","2007","0.3","0","1","0","0.0","3.75","0.00","0.00","","33.6","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Elye Wahi","frFRA","FW","Eint Frankfurt","deBundesliga","22-327","2003","3.6","0","7","3","42.9","1.94","0.83","0.00","0.00","12.7","0","0","0","0.8","0.8","0.11","-0.8","-0.8",
"Hauke Wahl","deGER","DF","St. Pauli","deBundesliga","31-224","1994","10.0","1","4","2","50.0","0.40","0.20","0.25","0.50","9.4","0","0","0","0.4","0.4","0.10","+0.6","+0.6",
"Luca Waldschmidt","deGER","MF,FW","Köln","deBundesliga","29-190","1996","2.5","3","8","3","37.5","3.23","1.21","0.25","0.67","17.7","1","1","1","2.3","1.5","0.19","+0.7","+0.5",
"Kyle Walker","engENG","DF","Burnley","engPremier League","35-181","1990","12.0","0","3","0","0.0","0.25","0.00","0.00","","22.4","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Kyle Walker-Peters","engENG","DF","West Ham","engPremier League","28-226","1997","5.7","1","4","2","50.0","0.70","0.35","0.25","0.50","8.0","0","0","0","1.1","1.1","0.28","-0.1","-0.1",
"Sebastian Walukiewicz","plPOL","DF","Sassuolo","itSerie A","25-234","2000","9.9","0","1","0","0.0","0.10","0.00","0.00","","29.3","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Aaron Wan-Bissaka","cdCOD","DF,MF","West Ham","engPremier League","27-364","1997","7.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"James Ward-Prowse","engENG","MF","West Ham","engPremier League","31-024","1994","4.6","0","2","0","0.0","0.44","0.00","0.00","","27.5","1","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Ollie Watkins","engENG","FW","Aston Villa","engPremier League","29-330","1995","10.4","1","20","5","25.0","1.93","0.48","0.05","0.20","12.8","0","0","0","2.6","2.6","0.13","-1.6","-1.6",
"Tom Watson","engENG","FW","Brighton","engPremier League","19-231","2006","0.5","0","1","1","100.0","2.14","2.14","0.00","0.00","26.0","0","0","0","0.0","0.0","0.04","0.0","0.0",
"Timothy Weah","usUSA","DF,FW","Marseille","frLigue 1","25-276","2000","6.8","1","7","3","42.9","1.03","0.44","0.14","0.33","16.7","0","0","0","0.4","0.4","0.05","+0.6","+0.6",
"Tobias Weigel","deGER","FW","Heidenheim","deBundesliga","18-213","2007","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Nelson Weiper","deGER","FW","Mainz 05","deBundesliga","20-253","2005","3.7","0","4","2","50.0","1.08","0.54","0.00","0.00","12.0","0","0","0","0.5","0.5","0.12","-0.5","-0.5",
"Danny Welbeck","engENG","FW","Brighton","engPremier League","34-364","1990","8.9","7","17","8","47.1","1.91","0.90","0.41","0.88","17.5","2","0","1","4.9","4.1","0.24","+2.1","+2.9",
"Timo Werner","deGER","FW","RB Leipzig","deBundesliga","29-264","1996","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Wesley","brBRA","DF","Roma","itSerie A","22-080","2003","10.3","2","13","7","53.8","1.26","0.68","0.15","0.29","17.9","0","0","0","1.1","1.1","0.09","+0.9","+0.9",
