Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Meritan Shabani","alALB","MF","Bayern Munich","deBundesliga","19","1999","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Xherdan Shaqiri","chSUI","FW,MF","Liverpool","engPremier League","26","1991","11.8","39","3.30","28","6","1","3","1","0","10","0.85","5","2","1","2","0","0",
"Luke Shaw","engENG","DF","Manchester Utd","engPremier League","23","1995","28.8","75","2.61","57","6","6","4","1","1","11","0.38","6","1","2","1","0","1",
"Jonjo Shelvey","engENG","MF","Newcastle Utd","engPremier League","26","1992","10.5","51","4.84","32","10","4","3","0","2","1","0.09","1","0","0","0","0","0",
"Gaku Shibasaki","jpJPN","MF,FW","Getafe","esLa Liga","26","1992","4.3","10","2.31","4","4","0","1","0","1","2","0.46","0","1","0","1","0","0",
"Gen Shoji","jpJPN","DF","Toulouse","frLigue 1","25","1992","18.0","9","0.50","6","2","1","0","0","0","1","0.06","1","0","0","0","0","0",
"Djibril Sidibé","frFRA","DF,MF","Monaco","frLigue 1","26","1992","23.1","67","2.90","50","6","2","3","3","3","3","0.13","2","0","0","1","0","0",
"Kalidou Sidibé","mlMLI","MF","Toulouse","frLigue 1","19","1999","14.0","11","0.79","8","0","1","0","0","2","0","0.00","0","0","0","0","0","0",
"Sidnei","brBRA","DF","Betis","esLa Liga","28","1989","19.4","16","0.83","11","0","2","0","0","3","1","0.05","0","0","1","0","0","0",
"Francisco Sierralta","clCHI","DF","Parma","itSerie A","21","1997","3.0","4","1.34","3","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Gylfi Sigurðsson","isISL","MF","Everton","engPremier League","28","1989","34.6","151","4.36","88","36","9","10","7","1","15","0.43","10","1","1","3","0","0",
"Luca Siligardi","itITA","FW","Parma","itSerie A","30","1988","18.2","55","3.02","25","12","8","4","5","1","7","0.38","2","2","0","0","3","0",
"Adrien Silva","ptPOR","MF","Leicester City","engPremier League","29","1989","1.0","1","1.02","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Adrien Silva","ptPOR","MF","Monaco","frLigue 1","29","1989","13.2","28","2.13","21","3","1","1","1","1","1","0.08","1","0","0","0","0","0",
"André Silva","ptPOR","FW","Sevilla","esLa Liga","22","1995","24.0","67","2.79","53","0","5","3","6","0","6","0.25","3","0","0","1","2","0",
"Bernardo Silva","ptPOR","MF,FW","Manchester City","engPremier League","23","1994","31.7","138","4.35","113","7","9","6","2","1","13","0.41","12","0","0","0","1","0",
"David Silva","esESP","MF","Manchester City","engPremier League","32","1986","26.7","152","5.70","124","8","6","11","3","0","19","0.71","18","1","0","0","0","0",
"Gabriel Silva","brBRA","DF","Saint-Étienne","frLigue 1","27","1991","15.9","20","1.26","13","2","3","0","2","0","4","0.25","3","0","1","0","0","0",
"Jonathan Silva","arARG","DF,FW","Leganés","esLa Liga","24","1994","30.0","83","2.77","46","27","2","2","3","3","8","0.27","6","2","0","0","0","0",
"Matheus Pereira da Silva","brBRA","MF","Juventus","itSerie A","20","1998","1.0","3","2.93","2","1","0","0","0","0","1","0.98","1","0","0","0","0","0",
"Thiago Silva","brBRA","DF","Paris S-G","frLigue 1","33","1984","23.1","26","1.13","23","0","0","1","1","1","3","0.13","3","0","0","0","0","0",
"Xande Silva","ptPOR","FW","West Ham","engPremier League","21","1997","0.2","2","10.00","1","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Matías Silvestre","arARG","DF","Empoli","itSerie A","33","1984","34.0","10","0.29","10","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Giovanni Simeone","arARG","FW","Fiorentina","itSerie A","23","1995","27.3","71","2.60","46","0","7","9","7","2","7","0.26","5","0","1","0","1","0",
"Lorenco Šimić","hrCRO","DF","SPAL","itSerie A","22","1996","2.6","3","1.13","2","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Moses Simon","ngNGA","DF,MF","Levante","esLa Liga","23","1995","8.7","17","1.95","11","1","2","2","0","1","2","0.23","2","0","0","0","0","0",
"Unai Simón","esESP","GK","Athletic Club","esLa Liga","21","1997","7.0","1","0.14","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Danny Simpson","engENG","DF","Leicester City","engPremier League","31","1987","3.2","2","0.62","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jack Simpson","engENG","DF","Bournemouth","engPremier League","21","1996","4.5","1","0.22","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Josh Sims","engENG","MF","Southampton","engPremier League","21","1997","2.4","5","2.12","3","0","1","0","1","0","3","1.27","3","0","0","0","0","0",
"Giovanni Sio","ciCIV","FW","Montpellier","frLigue 1","29","1989","0.7","4","5.71","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dimitris Siovas","grGRE","DF","Leganés","esLa Liga","29","1988","32.9","26","0.79","24","1","0","1","0","0","1","0.03","1","0","0","0","0","0",
"Salvatore Sirigu","itITA","GK","Torino","itSerie A","31","1987","35.2","7","0.20","4","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ibrahima Sissoko","mlMLI","MF","Strasbourg","frLigue 1","20","1997","29.6","68","2.30","58","0","2","5","1","2","6","0.20","5","0","0","1","0","0",
"Moussa Sissoko","frFRA","MF,FW","Tottenham","engPremier League","28","1989","25.9","50","1.93","43","0","1","1","3","2","7","0.27","7","0","0","0","0","0",
"Pione Sisto","dkDEN","FW,MF","Celta Vigo","esLa Liga","23","1995","9.4","31","3.31","23","3","1","1","3","0","3","0.32","2","0","1","0","0","0",
"Antonio Sivera","esESP","GK","Alavés","esLa Liga","21","1996","3.0","1","0.33","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ellyes Skhiri","tnTUN","MF","Montpellier","frLigue 1","23","1995","34.3","83","2.42","67","0","4","2","6","4","11","0.32","7","0","1","1","1","1",
"Oliver Skipp","engENG","MF","Tottenham","engPremier League","17","2000","2.4","2","0.82","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","27","1991","38.0","5","0.13","4","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Milan Škriniar","skSVK","DF","Inter","itSerie A","23","1995","35.0","25","0.71","22","0","0","1","2","0","2","0.06","1","0","0","0","1","0",
"Steven Skrzybski","deGER","FW,MF","Schalke 04","deBundesliga","25","1992","7.4","14","1.90","11","0","1","0","1","1","2","0.27","1","0","0","0","0","1",
"Petar Škuletić","rsSRB","FW","Montpellier","frLigue 1","28","1990","6.7","21","3.15","12","0","2","4","2","1","4","0.60","1","0","1","1","1","0",
"Callum Slattery","engENG","MF","Southampton","engPremier League","19","1999","1.2","3","2.41","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Naïm Sliti","tnTUN","MF,FW","Dijon","frLigue 1","26","1992","25.4","158","6.22","74","41","20","7","16","0","12","0.47","4","3","2","2","1","0",
"Chris Smalling","engENG","DF","Manchester Utd","engPremier League","28","1989","23.6","11","0.47","9","0","0","2","0","0","2","0.08","2","0","0","0","0","0",
"Adam Smith","engENG","DF,MF","Bournemouth","engPremier League","27","1991","23.0","44","1.92","30","5","2","0","7","0","4","0.17","3","1","0","0","0","0",
"Emile Smith Rowe","engENG","MF","RB Leipzig","deBundesliga","18","2000","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Tommy Smith","engENG","DF","Huddersfield","engPremier League","26","1992","12.7","15","1.18","13","0","0","1","1","0","1","0.08","0","0","0","1","0","0",
"Robert Snodgrass","sctSCO","MF","West Ham","engPremier League","30","1987","24.7","103","4.18","50","42","2","6","3","0","12","0.49","9","3","0","0","0","0",
"Cédric Soares","ptPOR","DF","Southampton","engPremier League","26","1991","16.6","31","1.87","26","2","1","1","0","1","3","0.18","3","0","0","0","0","0",
"Cédric Soares","ptPOR","DF","Inter","itSerie A","26","1991","2.9","12","4.17","7","2","0","2","1","0","2","0.69","0","0","0","2","0","0",
"Ramadan Sobhi","egEGY","FW,MF","Huddersfield","engPremier League","21","1997","0.9","5","5.70","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marcel Sobottka","deGER","MF","Düsseldorf","deBundesliga","24","1994","10.5","9","0.86","6","0","0","0","1","2","2","0.19","1","0","0","0","0","1",
"Rubén Sobrino","esESP","FW,MF","Alavés","esLa Liga","26","1992","10.7","22","2.05","15","0","2","3","2","0","2","0.19","1","0","0","1","0","0",
"Rubén Sobrino","esESP","FW,MF","Valencia","esLa Liga","26","1992","2.1","3","1.40","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Danilo Soddimo","itITA","MF,FW","Frosinone","itSerie A","30","1987","2.8","14","5.00","9","2","0","2","1","0","1","0.36","1","0","0","0","0","0",
"Alex Sola","esESP","DF","Real Sociedad","esLa Liga","19","1999","1.0","5","5.00","4","0","0","0","1","0","1","1.00","1","0","0","0","0","0",
"Dominic Solanke","engENG","FW,MF","Bournemouth","engPremier League","20","1997","3.9","20","5.19","12","0","3","1","2","2","2","0.52","1","0","0","0","0","1",
"Andrés Solano","coCOL","DF","Atlético Madrid","esLa Liga","20","1998","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","21","1997","27.3","66","2.41","44","5","5","6","6","0","10","0.37","6","1","0","1","2","0",
"Oumar Solet","frFRA","DF","Lyon","frLigue 1","18","2000","0.7","1","1.53","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","29","1988","34.0","4","0.12","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kévin Soni","cmCMR","FW,DF","Girona","esLa Liga","20","1998","0.9","6","6.59","5","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Jérémy Sorbon","frFRA","DF","Guingamp","frLigue 1","34","1983","29.4","17","0.58","13","2","1","1","0","0","0","0.00","0","0","0","0","0","0",
"Oliver Sorg","deGER","DF","Hannover 96","deBundesliga","28","1990","17.6","21","1.20","17","2","0","0","1","1","1","0.06","1","0","0","0","0","0",
"David Soria","esESP","GK","Getafe","esLa Liga","25","1993","37.0","4","0.11","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Juan Soriano","esESP","GK","Sevilla","esLa Liga","20","1997","4.0","1","0.25","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Roberto Soriano","itITA","MF","Torino","itSerie A","27","1991","5.2","17","3.27","12","1","0","1","2","1","2","0.38","2","0","0","0","0","0",
"Roberto Soriano","itITA","MF","Bologna","itSerie A","27","1991","16.5","54","3.27","39","1","5","3","3","3","8","0.48","4","0","1","0","1","2",
"Stefano Sorrentino","itITA","GK","Chievo","itSerie A","39","1979","31.0","4","0.13","2","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Borna Sosa","hrCRO","DF,MF","Stuttgart","deBundesliga","20","1998","6.8","25","3.65","22","3","0","0","0","0","1","0.15","1","0","0","0","0","0",
"Sebastian Soto","usUSA","MF,FW","Hannover 96","deBundesliga","18","2000","0.3","1","3.10","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Riccardo Sottil","itITA","FW,MF","Fiorentina","itSerie A","19","1999","0.2","1","4.50","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pape Souaré","snSEN","DF","Crystal Palace","engPremier League","28","1990","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Adama Soumaoro","frFRA","DF","Lille","frLigue 1","26","1992","19.1","5","0.26","4","0","0","1","0","0","1","0.05","1","0","0","0","0","0",
"Boubakary Soumaré","frFRA","MF","Lille","frLigue 1","19","1999","6.3","14","2.23","10","0","1","0","2","1","5","0.80","2","0","1","0","1","1",
"Çağlar Söyüncü","trTUR","DF","Leicester City","engPremier League","22","1996","4.1","1","0.24","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Julián Speroni","arARG","GK","Crystal Palace","engPremier League","39","1979","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Leonardo Spinazzola","itITA","DF","Juventus","itSerie A","25","1993","6.7","22","3.29","17","0","2","3","0","0","2","0.30","1","0","0","1","0","0",
"Nicolás Spolli","arARG","DF","Genoa","itSerie A","35","1983","6.0","3","0.50","2","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Marco Sportiello","itITA","GK","Frosinone","itSerie A","26","1992","35.0","8","0.23","5","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mattia Sprocati","itITA","FW,MF","Parma","itSerie A","25","1993","7.2","25","3.49","15","2","1","2","5","0","1","0.14","0","0","0","0","1","0",
"Bassem Srarfi","tnTUN","FW,MF","Nice","frLigue 1","21","1997","9.1","21","2.31","14","2","1","0","3","1","0","0.00","0","0","0","0","0","0",
"Darijo Srna","hrCRO","DF","Cagliari","itSerie A","36","1982","23.2","79","3.41","50","21","2","1","4","1","8","0.35","5","3","0","0","0","0",
"Kostas Stafylidis","grGRE","DF","Augsburg","deBundesliga","24","1993","10.2","17","1.66","11","5","0","1","0","0","1","0.10","0","0","0","1","0","0",
"Benjamin Stambouli","frFRA","DF,MF","Schalke 04","deBundesliga","27","1990","19.6","25","1.28","21","1","1","0","1","1","2","0.10","2","0","0","0","0","0",
"Jozo Stanić","hrCRO","MF","Augsburg","deBundesliga","19","1999","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Junior Stanislas","engENG","MF,FW","Bournemouth","engPremier League","28","1989","11.5","39","3.40","29","4","2","2","1","1","4","0.35","4","0","0","0","0","0",
"Niklas Stark","deGER","DF","Hertha BSC","deBundesliga","23","1995","20.8","11","0.53","9","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Timo Stavitski","fiFIN","MF,FW","Caen","frLigue 1","19","1999","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Renato Steffen","chSUI","FW,MF","Wolfsburg","deBundesliga","26","1991","16.7","43","2.57","31","1","5","2","3","1","4","0.24","3","0","0","0","0","1",
"Marc Stendera","deGER","MF","Eint Frankfurt","deBundesliga","22","1995","1.2","3","2.45","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pascal Stenzel","deGER","DF,MF","Freiburg","deBundesliga","22","1996","16.1","38","2.36","31","2","1","4","0","0","4","0.25","4","0","0","0","0","0",
"Dale Stephens","engENG","MF","Brighton","engPremier League","29","1989","27.6","41","1.48","35","1","0","2","2","1","3","0.11","3","0","0","0","0","0",
"Jack Stephens","engENG","DF","Southampton","engPremier League","24","1994","18.9","15","0.79","14","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Mariusz Stępiński","plPOL","FW","Chievo","itSerie A","23","1995","27.5","64","2.33","51","0","4","4","5","0","3","0.11","2","0","0","0","1","0",
"Raheem Sterling","engENG","FW","Manchester City","engPremier League","23","1994","30.8","145","4.71","99","1","23","11","11","0","27","0.88","19","0","4","0","4","0",
"Lars Stindl","deGER","FW,MF","Gladbach","deBundesliga","29","1988","16.8","65","3.88","52","2","2","6","2","1","9","0.54","6","0","1","1","1","0",
"Kevin Stöger","atAUT","MF","Düsseldorf","deBundesliga","24","1993","23.5","108","4.59","71","23","5","6","2","1","10","0.42","8","1","0","0","0","1",
"John Stones","engENG","DF","Manchester City","engPremier League","24","1994","19.6","18","0.92","17","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thomas Strakosha","alALB","GK","Lazio","itSerie A","23","1995","35.0","8","0.23","5","3","0","0","0","0","1","0.03","0","1","0","0","0","0",
"Tobias Strobl","deGER","MF,DF","Gladbach","deBundesliga","28","1990","25.5","34","1.34","33","1","0","0","0","0","5","0.20","5","0","0","0","0","0",
"Kevin Strootman","nlNED","MF","Roma","itSerie A","28","1990","1.0","2","2.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kevin Strootman","nlNED","MF","Marseille","frLigue 1","28","1990","21.6","46","2.13","36","5","1","4","0","0","8","0.37","5","1","1","1","0","0",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","27","1991","35.9","65","1.81","61","2","0","2","0","0","9","0.25","9","0","0","0","0","0",
"Cristhian Stuani","uyURU","FW","Girona","esLa Liga","31","1986","30.3","49","1.62","24","1","4","5","15","0","8","0.26","3","0","2","0","3","0",
"Leo Štulac","siSVN","MF","Parma","itSerie A","23","1994","16.1","44","2.73","25","10","4","2","1","2","4","0.25","4","0","0","0","0","0",
"Stefano Sturaro","itITA","MF,FW","Genoa","itSerie A","25","1993","2.4","10","4.23","7","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Daniel Sturridge","engENG","FW,MF","Liverpool","engPremier League","28","1989","5.7","14","2.48","13","0","0","0","1","0","2","0.35","2","0","0","0","0","0",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","30","1988","36.0","104","2.89","47","50","2","1","1","3","8","0.22","5","3","0","0","0","0",
"Denis Suárez","esESP","MF,FW","Arsenal","engPremier League","24","1994","0.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Denis Suárez","esESP","MF,DF","Barcelona","esLa Liga","24","1994","0.2","3","14.21","2","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Leonardo Suárez","arARG","FW,MF","Valladolid","esLa Liga","22","1996","5.7","11","1.91","11","0","0","0","0","0","2","0.35","2","0","0","0","0","0",
"Luis Suárez","uyURU","FW","Barcelona","esLa Liga","31","1987","31.4","121","3.85","86","0","11","8","15","1","25","0.80","15","0","5","1","4","0",
"Mario Suárez","esESP","MF","Rayo Vallecano","esLa Liga","31","1987","11.4","22","1.93","21","0","0","0","0","1","1","0.09","1","0","0","0","0","0",
"Mathías Suárez","uyURU","DF","Montpellier","frLigue 1","22","1996","6.1","14","2.29","5","2","1","0","6","0","1","0.16","1","0","0","0","0","0",
"Danijel Subašić","hrCRO","GK","Monaco","frLigue 1","33","1984","12.6","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Neven Subotić","rsSRB","DF","Saint-Étienne","frLigue 1","29","1988","23.9","14","0.59","10","1","0","3","0","0","1","0.04","1","0","0","0","0","0",
"Isaac Success","ngNGA","FW,MF","Watford","engPremier League","22","1996","11.7","41","3.51","28","0","2","1","8","2","1","0.09","1","0","0","0","0","0",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","22","1995","29.5","33","1.12","31","0","1","0","1","0","4","0.14","4","0","0","0","0","0",
"Ki Sung-yueng","krKOR","MF","Newcastle Utd","engPremier League","29","1989","14.5","39","2.70","22","14","0","1","2","0","3","0.21","2","0","0","1","0","0",
"Andrew Surman","engENG","MF","Bournemouth","engPremier League","31","1986","16.0","23","1.44","21","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Sam Surridge","engENG","MF,FW","Bournemouth","engPremier League","20","1998","0.1","2","13.85","1","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Markel Susaeta","esESP","FW,MF","Athletic Club","esLa Liga","30","1987","15.3","66","4.31","34","20","4","2","6","0","5","0.33","2","1","0","0","2","0",
"Suso","esESP","FW,MF","Milan","itSerie A","24","1993","33.5","196","5.84","150","17","18","3","7","1","18","0.54","15","1","1","1","0","0",
