Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Armel Bella Kotchap","deGER","DF","Bochum","deBundesliga","19","2001","19.6","10","0.54","9","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Raoul Bellanova","itITA","DF,FW","Cagliari","itSerie A","21","2000","27.7","66","2.38","54","1","4","2","5","0","8","0.29","8","0","0","0","0","0",
"Karim Bellarabi","deGER","FW,MF","Leverkusen","deBundesliga","31","1990","7.6","28","3.69","15","0","2","6","4","1","4","0.53","2","0","0","1","1","0",
"Jean-Ricner Bellegarde","htHAI","MF","Strasbourg","frLigue 1","23","1998","25.9","52","2.01","32","5","2","5","7","1","5","0.19","3","0","0","1","1","0",
"Héctor Bellerín","esESP","DF","Betis","esLa Liga","26","1995","22.0","47","2.14","39","6","2","0","0","0","7","0.32","6","0","1","0","0","0",
"Jude Bellingham","engENG","MF","Dortmund","deBundesliga","18","2003","31.0","105","3.39","72","0","13","5","11","4","18","0.58","11","0","2","0","2","3",
"George Bello","usUSA","DF","Arminia","deBundesliga","19","2002","4.8","5","1.04","3","0","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Jeanuël Belocian","frFRA","DF","Rennes","frLigue 1","16","2005","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andrea Belotti","itITA","FW","Torino","itSerie A","27","1993","15.2","38","2.49","18","2","2","7","9","0","4","0.26","1","0","1","0","2","0",
"Fran Beltrán","esESP","MF","Celta Vigo","esLa Liga","22","1999","28.9","38","1.32","34","0","1","1","1","1","1","0.03","0","0","0","1","0","0",
"Hatem Ben Arfa","frFRA","FW,MF","Lille","frLigue 1","34","1987","3.5","13","3.73","9","2","1","1","0","0","2","0.57","1","0","1","0","0","0",
"Salim Ben Seghir","frFRA","MF","Marseille","frLigue 1","18","2003","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Wissam Ben Yedder","frFRA","FW","Monaco","frLigue 1","30","1990","28.1","71","2.53","57","0","4","5","5","0","14","0.50","10","0","2","1","1","0",
"Marco Benassi","itITA","DF,MF","Fiorentina","itSerie A","26","1994","1.8","1","0.56","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marco Benassi","itITA","MF","Empoli","itSerie A","26","1994","4.2","7","1.65","5","0","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Darío Benedetto","arARG","FW,MF","Elche","esLa Liga","31","1990","6.6","12","1.84","7","0","3","2","0","0","3","0.46","2","0","0","1","0","0",
"Darío Benedetto","arARG","FW,MF","Marseille","frLigue 1","31","1990","0.6","1","1.67","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"László Bénes","skSVK","MF","Gladbach","deBundesliga","23","1997","2.7","14","5.12","6","5","0","1","1","1","1","0.37","0","0","0","1","0","0",
"Walter Benítez","arARG","GK","Nice","frLigue 1","28","1993","37.0","3","0.08","3","0","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Iker Benito","esESP","FW,MF","Osasuna","esLa Liga","18","2002","1.3","2","1.53","1","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Loris Benito","chSUI","DF","Bordeaux","frLigue 1","29","1992","0.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pedro Benito","esESP","FW","Cádiz","esLa Liga","21","2000","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Filip Benković","hrCRO","DF,FW","Udinese","itSerie A","24","1997","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ismaël Bennacer","dzALG","MF","Milan","itSerie A","23","1997","16.9","61","3.60","44","7","4","1","3","2","3","0.18","3","0","0","0","0","0",
"Keanan Bennetts","engENG","FW,DF","Gladbach","deBundesliga","22","1999","0.6","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Saïd Benrahma","dzALG","FW,MF","West Ham","engPremier League","25","1995","24.1","75","3.11","58","0","7","7","3","0","8","0.33","7","0","0","1","0","0",
"Ramy Bensebaini","dzALG","DF","Gladbach","deBundesliga","26","1995","22.4","31","1.45","24","2","0","1","1","3","4","0.19","3","0","0","1","0","0",
"Nabil Bentaleb","dzALG","MF","Angers","frLigue 1","26","1994","16.8","18","1.07","15","0","1","1","1","0","1","0.06","1","0","0","0","0","0",
"Rodrigo Bentancur","uyURU","MF","Tottenham","engPremier League","24","1997","15.1","38","2.51","33","0","1","2","1","1","7","0.46","6","0","0","1","0","0",
"Rodrigo Bentancur","uyURU","MF","Juventus","itSerie A","24","1997","12.8","36","2.81","30","1","0","3","0","2","3","0.23","2","0","0","1","0","0",
"Christian Benteke","beBEL","FW","Crystal Palace","engPremier League","30","1990","12.7","23","1.81","19","0","1","1","2","0","2","0.16","1","0","0","0","1","0",
"Karim Benzema","frFRA","FW","Real Madrid","esLa Liga","33","1987","28.8","128","4.45","108","0","12","7","1","0","22","0.77","16","0","5","1","0","0",
"Alessandro Berardi","itITA","GK","Hellas Verona","itSerie A","30","1991","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Domenico Berardi","itITA","FW","Sassuolo","itSerie A","26","1994","31.3","170","5.42","126","22","8","3","8","3","22","0.70","17","2","1","0","2","0",
"Yuri Berchiche","esESP","DF","Athletic Club","esLa Liga","31","1990","11.3","17","1.51","14","2","0","0","1","0","3","0.27","2","1","0","0","0","0",
"Álex Berenguer","esESP","MF","Athletic Club","esLa Liga","26","1995","24.1","77","3.20","47","16","6","3","4","1","10","0.41","6","2","0","1","0","1",
"Bartosz Bereszyński","plPOL","DF","Sampdoria","itSerie A","29","1992","32.7","54","1.65","39","7","4","2","2","0","7","0.21","4","2","1","0","0","0",
"Jóhann Berg Guðmundsson","isISL","MF","Burnley","engPremier League","30","1990","12.2","23","1.88","16","0","1","4","2","0","2","0.16","2","0","0","0","0","0",
"Patrick Berg","noNOR","MF","Lens","frLigue 1","23","1997","3.4","5","1.47","4","0","0","1","0","0","1","0.29","1","0","0","0","0","0",
"Mitchell van Bergen","nlNED","FW,MF","Reims","frLigue 1","21","1999","10.9","27","2.47","17","5","4","1","0","0","0","0.00","0","0","0","0","0","0",
"Steven Bergwijn","nlNED","FW,MF","Tottenham","engPremier League","23","1997","6.3","21","3.35","15","1","2","1","2","0","3","0.48","1","0","1","0","1","0",
"Etrit Berisha","alALB","GK","Torino","itSerie A","32","1989","10.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Valon Berisha","xkKVX","MF,FW","Reims","frLigue 1","28","1993","5.1","10","1.98","5","4","1","0","0","0","2","0.40","1","1","0","0","0","0",
"Federico Bernardeschi","itITA","MF,FW","Juventus","itSerie A","27","1994","16.4","62","3.78","40","5","6","8","3","0","4","0.24","3","0","0","1","0","0",
"Paul Bernardoni","frFRA","GK","Angers","frLigue 1","24","1997","13.0","1","0.08","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Paul Bernardoni","frFRA","GK","Saint-Étienne","frLigue 1","24","1997","19.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Juan Bernat","esESP","DF,MF","Paris S-G","frLigue 1","28","1993","10.6","10","0.94","10","0","0","0","0","0","1","0.09","1","0","0","0","0","0",
"Dimitry Bertaud","cdCOD","GK","Montpellier","frLigue 1","23","1998","9.3","2","0.22","2","0","0","0","0","0","1","0.11","1","0","0","0","0","0",
"Jason Berthomier","frFRA","MF","Clermont Foot","frLigue 1","31","1990","19.2","89","4.63","45","33","5","5","1","0","9","0.47","3","5","0","1","0","0",
"Nicolò Bertola","itITA","MF,DF","Spezia","itSerie A","18","2003","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ryan Bertrand","engENG","DF","Leicester City","engPremier League","31","1989","3.7","2","0.53","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Daniel Bessa","itITA","MF","Hellas Verona","itSerie A","28","1993","8.5","26","3.05","25","0","0","1","0","0","4","0.47","4","0","0","0","0","0",
"Beto","gwGNB","FW","Udinese","itSerie A","23","1998","24.1","49","2.03","31","0","7","9","2","0","3","0.12","1","0","0","2","0","0",
"Jordan Beyer","deGER","DF","Gladbach","deBundesliga","21","2000","15.4","24","1.67","18","1","0","1","2","2","1","0.07","1","0","0","0","0","0",
