Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Ryan Fraser","sctSCO","MF,DF","Bournemouth","engPremier League","23","1994","22.3","71","3.19","52","12","1","2","4","0","5","0.22","3","1","0","0","1","0",
"Fabian Frei","chSUI","MF","Mainz 05","deBundesliga","28","1989","8.9","20","2.24","18","0","1","1","0","0","1","0.11","1","0","0","0","0","0",
"Remo Freuler","chSUI","MF","Atalanta","itSerie A","25","1992","33.4","115","3.44","92","10","4","7","2","0","7","0.21","6","1","0","0","0","0",
"Marco Friedl","atAUT","MF","Bayern Munich","deBundesliga","19","1998","0.5","5","10.00","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marco Friedl","atAUT","DF,MF","Werder Bremen","deBundesliga","19","1998","6.7","9","1.35","5","2","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Christian Fuchs","atAUT","DF","Leicester City","engPremier League","31","1986","21.3","40","1.87","21","15","0","3","0","1","4","0.19","3","1","0","0","0","0",
"Javi Fuego","esESP","MF","Villarreal","esLa Liga","33","1984","6.0","5","0.84","4","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Javi Fuego","esESP","MF","Espanyol","esLa Liga","33","1984","14.9","11","0.74","6","1","0","0","2","2","0","0.00","0","0","0","0","0","0",
"Chris Führich","deGER","MF","Köln","deBundesliga","19","1998","1.1","4","3.79","2","0","1","0","1","0","0","0.00","0","0","0","0","0","0",
"Angelo Fulgini","frFRA","MF","Angers","frLigue 1","20","1996","17.0","60","3.53","35","14","3","4","3","1","6","0.35","2","3","0","0","1","0",
"Niclas Füllkrug","deGER","FW","Hannover 96","deBundesliga","24","1993","26.5","73","2.75","61","0","3","6","3","0","8","0.30","6","0","0","1","1","0",
"Jay Fulton","sctSCO","MF","Swansea City","engPremier League","23","1994","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ramiro Funes Mori","arARG","DF","Everton","engPremier League","26","1991","1.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Manolo Gabbiadini","itITA","FW","Southampton","engPremier League","25","1991","12.0","14","1.17","11","0","1","1","1","0","1","0.08","1","0","0","0","0","0",
"Gabi","esESP","MF","Atlético Madrid","esLa Liga","34","1983","26.1","59","2.26","33","23","1","0","1","1","7","0.27","4","1","0","0","1","1",
"Gabriel","brBRA","MF","Leganés","esLa Liga","23","1993","26.4","65","2.46","44","1","3","2","12","3","4","0.15","3","0","0","1","0","0",
"Mijat Gaćinović","rsSRB","MF,FW","Eint Frankfurt","deBundesliga","22","1995","20.2","51","2.53","28","4","4","4","5","6","5","0.25","2","0","1","0","1","1",
"Roberto Gagliardini","itITA","MF","Inter","itSerie A","23","1994","22.1","35","1.59","32","0","0","0","1","2","1","0.05","1","0","0","0","0","0",
"Nicolás Gaitán","arARG","MF,FW","Atlético Madrid","esLa Liga","29","1988","2.4","10","4.11","7","1","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Milan Gajić","rsSRB","DF","Bordeaux","frLigue 1","21","1996","4.0","1","0.25","1","0","0","0","0","0","1","0.25","1","0","0","0","0","0",
"Serge Gakpé","tgTOG","FW,MF","Amiens","frLigue 1","30","1987","20.3","31","1.53","26","1","1","1","2","0","5","0.25","3","1","1","0","0","0",
"Andrey Galabinov","bgBUL","FW","Genoa","itSerie A","28","1988","12.5","23","1.83","19","0","0","2","2","0","2","0.16","1","0","0","0","1","0",
"Álex Gálvez","esESP","DF","Las Palmas","esLa Liga","28","1989","18.0","8","0.44","6","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Álex Gálvez","esESP","DF","Eibar","esLa Liga","28","1989","4.0","2","0.50","2","0","0","0","0","0","1","0.25","1","0","0","0","0","0",
"Bruno Gama","ptPOR","FW,MF","La Coruña","esLa Liga","29","1987","1.3","8","6.26","4","0","1","1","2","0","0","0.00","0","0","0","0","0","0",
"Alessandro Gamberini","itITA","DF","Chievo","itSerie A","35","1981","20.2","7","0.35","7","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kévin Gameiro","frFRA","FW","Atlético Madrid","esLa Liga","30","1987","12.5","16","1.28","12","0","0","2","1","1","2","0.16","1","0","0","1","0","0",
"Jesús Gámez","esESP","DF","Newcastle Utd","engPremier League","32","1985","1.1","7","6.43","5","1","1","0","0","0","1","0.92","1","0","0","0","0","0",
"Idrissa Gana Gueye","snSEN","MF","Everton","engPremier League","27","1989","30.6","49","1.60","40","0","2","0","3","4","3","0.10","1","0","0","0","0","2",
"Ignatius Ganago","cmCMR","FW,MF","Nice","frLigue 1","18","1999","0.8","2","2.61","1","0","1","0","0","0","1","1.30","0","0","1","0","0","0",
"Najib Gandi","frFRA","FW,MF","Nantes","frLigue 1","23","1994","1.1","2","1.87","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ganso","brBRA","MF","Sevilla","esLa Liga","27","1989","5.8","18","3.12","15","2","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Ezequiel Garay","arARG","DF","Valencia","esLa Liga","30","1986","22.5","9","0.40","7","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Aleix García","esESP","MF","Girona","esLa Liga","20","1997","9.5","26","2.75","12","12","0","0","1","1","2","0.21","0","1","0","0","0","1",
"Borja García","esESP","MF","Girona","esLa Liga","26","1990","31.1","127","4.09","82","19","4","1","20","1","7","0.23","4","2","0","0","1","0",
"Dani García","esESP","MF","Eibar","esLa Liga","27","1990","30.8","56","1.82","50","3","0","0","0","3","3","0.10","3","0","0","0","0","0",
"David García","esESP","DF","Las Palmas","esLa Liga","35","1982","9.6","6","0.63","5","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Javi García","esESP","MF,DF","Betis","esLa Liga","30","1987","26.8","19","0.71","18","0","0","0","1","0","2","0.07","2","0","0","0","0","0",
"Manu García","esESP","MF","Alavés","esLa Liga","31","1986","27.1","44","1.62","32","0","3","2","7","0","5","0.18","5","0","0","0","0","0",
"Raúl García","esESP","MF,FW","Athletic Club","esLa Liga","31","1986","29.2","67","2.30","47","0","0","8","9","3","7","0.24","2","0","0","4","1","0",
"Raúl García","esESP","DF","Leganés","esLa Liga","28","1989","15.5","33","2.13","11","19","1","0","0","2","3","0.19","3","0","0","0","0","0",
"Samu García","esESP","MF","Málaga","esLa Liga","27","1990","2.0","3","1.53","2","0","1","0","0","0","1","0.51","1","0","0","0","0","0",
"Samu García","esESP","FW,MF","Levante","esLa Liga","27","1990","2.1","4","1.88","3","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Sergio García","esESP","FW,MF","Espanyol","esLa Liga","34","1983","18.2","60","3.29","46","0","3","5","6","0","10","0.55","7","0","1","0","2","0",
"Ulisses Garcia","chSUI","FW","Werder Bremen","deBundesliga","21","1996","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luca Garritano","itITA","MF,FW","Chievo","itSerie A","23","1994","2.1","8","3.79","3","2","2","0","1","0","0","0.00","0","0","0","0","0","0",
"Bruno Gaspar","aoANG","DF","Fiorentina","itSerie A","24","1993","8.7","25","2.88","20","2","2","0","1","0","2","0.23","2","0","0","0","0","0",
"Mario Gaspar","esESP","DF","Villarreal","esLa Liga","26","1990","31.2","61","1.96","49","4","2","2","0","4","7","0.22","5","0","0","2","0","0",
"Gianluca Gaudino","deGER","MF","Chievo","itSerie A","20","1996","0.2","1","5.00","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dwight Gayle","engENG","FW","Newcastle Utd","engPremier League","26","1990","21.8","47","2.16","36","0","1","6","4","0","6","0.28","5","0","0","1","0","0",
"Paulo Gazzaniga","arARG","GK","Tottenham","engPremier League","25","1992","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marcello Gazzola","itITA","DF","Sassuolo","itSerie A","32","1985","8.2","15","1.82","12","2","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Jean-Philippe Gbamin","ciCIV","MF,DF","Mainz 05","deBundesliga","21","1995","28.8","40","1.39","33","1","1","2","2","1","6","0.21","5","1","0","0","0","0",
"David de Gea","esESP","GK","Manchester Utd","engPremier League","26","1990","37.0","6","0.16","3","3","0","0","0","0","3","0.08","1","2","0","0","0","0",
"Theodor Gebre Selassie","czCZE","DF,FW","Werder Bremen","deBundesliga","30","1986","31.4","38","1.21","31","2","0","3","2","0","0","0.00","0","0","0","0","0","0",
"Dennis Geiger","deGER","MF","Hoffenheim","deBundesliga","19","1998","17.6","53","3.01","45","4","2","1","1","0","3","0.17","3","0","0","0","0","0",
"Johannes Geis","deGER","DF,MF","Sevilla","esLa Liga","23","1993","7.5","16","2.13","12","3","0","1","0","0","2","0.27","1","1","0","0","0","0",
"Jérémy Gélin","frFRA","DF,MF","Rennes","frLigue 1","20","1997","25.7","30","1.17","28","0","0","0","1","1","3","0.12","3","0","0","0","0","0",
"Romain Genevois","htHAI","DF","Caen","frLigue 1","29","1987","20.1","25","1.24","20","4","0","1","0","0","4","0.20","4","0","0","0","0","0",
"Santiago Gentiletti","arARG","DF","Genoa","itSerie A","32","1985","3.2","4","1.24","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Christian Gentner","deGER","MF","Stuttgart","deBundesliga","31","1985","26.8","64","2.39","53","0","1","3","2","5","4","0.15","2","0","0","1","0","1",
"Yannick Gerhardt","deGER","DF,MF","Wolfsburg","deBundesliga","23","1994","13.6","24","1.76","18","0","0","2","2","2","4","0.29","4","0","0","0","0","0",
"Valère Germain","frFRA","FW","Marseille","frLigue 1","27","1990","24.1","57","2.37","43","0","0","12","2","0","10","0.42","6","0","0","3","1","0",
"Gerson","brBRA","MF,FW","Roma","itSerie A","20","1997","10.1","38","3.77","31","0","0","2","4","1","4","0.40","2","0","0","0","1","1",
"Willem Geubbels","frFRA","FW,MF","Lyon","frLigue 1","15","2001","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yassine El Ghanassy","beBEL","MF,FW","Nantes","frLigue 1","27","1990","7.2","40","5.58","22","2","8","2","5","1","3","0.42","1","0","1","0","1","0",
"Anwar El Ghazi","nlNED","FW,MF","Lille","frLigue 1","22","1995","18.3","49","2.68","29","10","4","4","2","0","7","0.38","5","1","0","1","0","0",
"Rachid Ghezzal","dzALG","FW,MF","Monaco","frLigue 1","25","1992","11.2","47","4.20","26","5","8","3","5","0","9","0.81","7","0","1","1","0","0",
"Faouzi Ghoulam","dzALG","DF","Napoli","itSerie A","26","1991","10.9","42","3.83","34","7","1","0","0","0","6","0.55","5","0","1","0","0","0",
"Emanuele Giaccherini","itITA","MF,FW","Chievo","itSerie A","32","1985","10.0","26","2.59","20","3","2","0","1","0","6","0.60","4","0","1","0","1","0",
"Emanuele Giaccherini","itITA","FW,MF","Napoli","itSerie A","32","1985","0.7","5","7.14","3","0","0","0","2","0","1","1.43","0","0","0","0","1","0",
"Niccolò Giannetti","itITA","FW,DF","Cagliari","itSerie A","26","1991","3.3","7","2.15","2","0","0","2","3","0","0","0.00","0","0","0","0","0","0",
"Kieran Gibbs","engENG","DF","West Brom","engPremier League","27","1989","31.4","51","1.62","43","4","3","1","0","0","3","0.10","3","0","0","0","0","0",
"Rafał Gikiewicz","plPOL","GK","Freiburg","deBundesliga","29","1987","1.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Carles Gil","esESP","FW,MF","La Coruña","esLa Liga","24","1992","5.3","25","4.73","20","3","0","0","0","2","1","0.19","1","0","0","0","0","0",
"Nacho Gil","esESP","FW,MF","Las Palmas","esLa Liga","21","1995","8.1","19","2.35","7","9","0","0","3","0","0","0.00","0","0","0","0","0","0",
"Nacho Gil","esESP","MF","Valencia","esLa Liga","21","1995","2.5","10","3.93","4","2","1","0","3","0","2","0.79","0","1","0","0","1","0",
"Guillaume Gillet","beBEL","MF","Nantes","frLigue 1","33","1984","0.2","1","5.63","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dani Giménez","esESP","GK","Betis","esLa Liga","34","1983","3.4","1","0.29","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Daniel Ginczek","deGER","FW","Stuttgart","deBundesliga","26","1991","16.9","39","2.30","24","0","5","7","2","1","4","0.24","3","0","0","1","0","0",
"Matthias Ginter","deGER","DF","Gladbach","deBundesliga","23","1994","34.0","24","0.71","17","0","0","2","3","2","4","0.12","2","0","0","1","0","1",
"Jimmy Giraudon","frFRA","DF","Troyes","frLigue 1","25","1992","23.2","7","0.30","7","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thibault Giresse","frFRA","FW,MF","Guingamp","frLigue 1","36","1981","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andrei Girotto","brBRA","MF","Nantes","frLigue 1","25","1992","16.9","41","2.43","28","0","4","3","4","2","4","0.24","1","0","1","1","1","0",
"Olivier Giroud","frFRA","FW","Arsenal","engPremier League","30","1986","4.3","14","3.25","11","0","1","2","0","0","0","0.00","0","0","0","0","0","0",
"Olivier Giroud","frFRA","FW","Chelsea","engPremier League","30","1986","6.8","21","3.08","19","0","0","2","0","0","1","0.15","1","0","0","0","0","0",
"Kamil Glik","plPOL","DF","Monaco","frLigue 1","29","1988","36.0","15","0.42","9","1","1","3","1","0","5","0.14","3","0","0","2","0","0",
"Serge Gnabry","deGER","FW","Hoffenheim","deBundesliga","22","1995","16.7","72","4.33","44","3","11","9","2","3","13","0.78","7","0","2","2","1","1",
"Joris Gnagnon","frFRA","DF","Rennes","frLigue 1","20","1997","32.4","14","0.43","11","0","1","1","1","0","2","0.06","2","0","0","0","0","0",
"Massimo Gobbi","itITA","DF","Chievo","itSerie A","36","1980","22.8","41","1.80","37","2","0","0","2","0","6","0.26","5","1","0","0","0","0",
"Diego Godín","uyURU","DF","Atlético Madrid","esLa Liga","31","1986","28.4","15","0.53","14","0","0","1","0","0","1","0.04","1","0","0","0","0","0",
"Edoardo Goldaniga","itITA","DF","Sassuolo","itSerie A","23","1993","12.8","5","0.39","3","1","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Connor Goldson","engENG","DF","Brighton","engPremier League","24","1992","2.2","1","0.45","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pierluigi Gollini","itITA","GK","Atalanta","itSerie A","22","1995","6.9","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"André Gomes","ptPOR","MF","Barcelona","esLa Liga","24","1993","7.1","13","1.84","12","0","1","0","0","0","2","0.28","2","0","0","0","0","0",
"Heurelho Gomes","brBRA","GK","Watford","engPremier League","36","1981","23.6","4","0.17","1","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ibai Gómez","esESP","MF,FW","Alavés","esLa Liga","27","1989","25.8","77","2.99","36","28","7","3","2","1","9","0.35","6","1","1","1","0","0",
"Joe Gomez","engENG","DF","Liverpool","engPremier League","20","1997","21.1","31","1.47","25","4","2","0","0","0","1","0.05","1","0","0","0","0","0",
"Mario Gómez","deGER","FW","Wolfsburg","deBundesliga","32","1985","10.4","21","2.02","17","0","1","0","2","1","6","0.58","5","0","0","0","1","0",
"Mario Gómez","deGER","FW","Stuttgart","deBundesliga","32","1985","15.4","30","1.95","24","0","1","4","1","0","4","0.26","2","0","1","1","0","0",
"Maxi Gómez","uyURU","FW","Celta Vigo","esLa Liga","20","1996","34.1","68","1.99","37","1","4","11","14","1","10","0.29","5","0","0","3","1","1",
"Papu Gómez","arARG","MF,FW","Atalanta","itSerie A","29","1988","30.6","199","6.51","118","37","23","13","7","1","20","0.65","12","3","2","1","2","0",
"Sergi Gómez","esESP","DF","Celta Vigo","esLa Liga","25","1992","29.8","16","0.54","13","0","0","3","0","0","0","0.00","0","0","0","0","0","0",
"Sergio Gómez","esESP","MF","Dortmund","deBundesliga","16","2000","0.1","2","20.00","1","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Vicente Gómez","esESP","MF","Las Palmas","esLa Liga","28","1988","16.9","18","1.06","15","0","0","2","1","0","1","0.06","1","0","0","0","0","0",
"Alfred Gomis","snSEN","GK","SPAL","itSerie A","23","1993","25.1","2","0.08","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Maxime Gonalons","frFRA","MF","Roma","itSerie A","28","1989","12.2","39","3.21","34","0","1","0","3","1","1","0.08","1","0","0","0","0","0",
"Anthony Gonçalves","frFRA","MF,FW","Strasbourg","frLigue 1","31","1986","19.5","53","2.71","42","7","1","0","2","1","4","0.20","4","0","0","0","0","0",
"Vagner Gonçalves","cvCPV","FW","Saint-Étienne","frLigue 1","21","1996","1.2","4","3.33","2","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Jérôme Gondorf","deGER","MF,FW","Werder Bremen","deBundesliga","29","1988","8.9","15","1.69","13","0","0","0","2","0","1","0.11","1","0","0","0","0","0",
"Adrián González","esESP","MF,FW","Málaga","esLa Liga","29","1988","26.0","47","1.79","32","2","1","6","4","2","2","0.08","2","0","0","0","0","0",
"Álvaro González","esESP","DF","Villarreal","esLa Liga","27","1990","32.2","18","0.56","17","0","0","0","0","1","2","0.06","2","0","0","0","0","0",
"Bruno González","esESP","DF","Getafe","esLa Liga","27","1990","17.1","7","0.41","4","0","0","2","1","0","1","0.06","1","0","0","0","0","0",
"Diego González","esESP","DF","Málaga","esLa Liga","22","1995","15.9","11","0.69","9","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Fabio González","esESP","MF","Las Palmas","esLa Liga","20","1997","0.7","3","4.22","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Giancarlo González","crCRC","DF","Bologna","itSerie A","29","1988","20.6","3","0.15","3","0","0","0","0","0","1","0.05","1","0","0","0","0","0",
"Mario González","esESP","FW","Villarreal","esLa Liga","21","1996","0.2","1","5.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Georges Gope-Fenepej","ncNCL","FW","Amiens","frLigue 1","28","1988","0.5","2","3.83","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Leon Goretzka","deGER","MF","Schalke 04","deBundesliga","22","1995","22.0","52","2.36","36","1","4","5","4","2","5","0.23","2","0","0","2","1","0",
"Mathieu Gorgelin","frFRA","GK","Lyon","frLigue 1","26","1990","4.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andoni Gorosabel","esESP","DF","Real Sociedad","esLa Liga","20","1996","0.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Robin Gosens","deGER","DF","Atalanta","itSerie A","23","1994","16.1","38","2.36","30","2","1","0","1","4","2","0.12","1","1","0","0","0","0",
"Dan Gosling","engENG","MF","Bournemouth","engPremier League","27","1990","21.6","46","2.13","36","0","4","3","2","1","1","0.05","1","0","0","0","0","0",
"Mario Götze","deGER","MF","Dortmund","deBundesliga","25","1992","17.8","77","4.33","61","10","1","3","2","0","6","0.34","6","0","0","0","0","0",
"Mohamed Gouaida","tnTUN","MF","Hamburger SV","deBundesliga","24","1993","0.6","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Prince-Désir Gouano","frFRA","DF","Amiens","frLigue 1","23","1993","30.5","9","0.29","7","0","0","1","1","0","1","0.03","1","0","0","0","0","0",
"Lemouya Goudiaby","snSEN","DF","Metz","frLigue 1","20","1997","0.9","2","2.14","1","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
