Name,Value,Fee,From,Direction
"Max Kruse","€8.50m","free transfer","Fenerbahçe","Left"
"Andreas Luthe","€400k","free transfer","Augsburg","Left"
"Cedric Teuchert","€1.20m","free transfer","FC Schalke 04","Left"
"Sebastian Griesbeck","€1.00m","free transfer","Heidenheim","Left"
"Robin Knoche","€6.50m","free transfer","Wolfsburg","Left"
"Keita Endo","€1.30m","loan transfer","Yokohama F. M.","Left"
"Taiwo Awoniyi","€3.20m","loan transfer","Liverpool","Left"
"Leon Dajaku","€2.30m","loan transfer","FC Bayern II","Left"
"Loris Karius","€3.20m","loan transfer","Liverpool","Left"
"Joel Pohjanpalo","€2.00m","loan transfer","Leverkusen","Left"
"Nikolai Kemlein","-","-","U. Berlin U19","Left"
"Fabio Schneider","-","-","U. Berlin U19","Left"
"Tim Maciejewski","-","-","U. Berlin U19","Left"
"Nico Schlotterbeck","€4.00m","loan transfer","Freiburg","Left"
"Lennard Maloney","€150k","End of loanJul 5, 2020","Chemnitzer FC","Left"
"Lennart Moser","€525k","End of loanJun 30, 2020","Cercle Brugge","Left"
"Nicolai Rapp","€475k","End of loanJun 30, 2020","Darmstadt 98","Left"
"Lars Dietz","€225k","End of loanJun 30, 2020","Viktoria Köln","Left"
"Berkan Taz","€200k","End of loanJun 30, 2020","Energie Cottbus","Left"
"Sebastian Andersson","€7.00m","€6.50m","1.FC Köln","Joined"
"Joshua Mees","€700k","€300k","Holstein Kiel","Joined"
"Lars Dietz","€225k","€70k","Würzb. Kickers","Joined"
"Tim Maciejewski","€200k","Loan fee:€25k","A. Klagenfurt","Joined"
"Lennart Moser","€525k","Loan fee:€25k","A. Klagenfurt","Joined"
"Florian Flecker","€600k","free transfer","Würzb. Kickers","Joined"
"Felix Kroos","€650k","free transfer","E. Braunschweig","Joined"
"Leo Oppermann","€50k","free transfer","Hamburger SV II","Joined"
"Berkan Taz","€200k","free transfer","SC Verl","Joined"
"Rafał Gikiewicz","€1.20m","free transfer","Augsburg","Joined"
"Ken Reichel","€400k","free transfer","VfL Osnabrück","Joined"
"Neven Subotic","€2.00m","free transfer","Denizlispor","Joined"
"Sebastian Polter","€1.60m","free transfer","Fortuna Sittard","Joined"
"Julius Kade","€350k","?","Dynamo Dresden","Joined"
"Lennard Maloney","€150k","?","B. Dortmund II","Joined"
"Laurenz Dehl","€200k","loan transfer","Hallescher FC","Joined"
"Nicolai Rapp","€600k","loan transfer","Darmstadt 98","Joined"
"Suleiman Abdullahi","€1.40m","loan transfer","E. Braunschweig","Joined"
"Maurice Opfermann Arcones","€150k","-","Without Club","Joined"
"Manuel Schmiedebach","€650k","-","Without Club","Joined"
"Michael Parensen","€250k","-","Retired","Joined"
"Yunus Mallı","€2.80m","End of loanJun 30, 2020","Wolfsburg","Joined"
"Marius Bülter","€2.40m","End of loanJun 30, 2020","1.FC Magdeburg","Joined"
"Keven Schlotterbeck","€2.80m","End of loanJun 30, 2020","Freiburg","Joined"
"Moritz Nicolas","€250k","End of loanAug 14, 2020","Mönchengladbach","Joined"
"Gonçalo Paciência","€12.00m","Loan fee:€2.00m","Frankfurt","Left"
"Shkodran Mustafi","€12.00m","free transfer","Arsenal","Left"
"Klaas-Jan Huntelaar","€800k","free transfer","Ajax","Left"
"Vedad Ibisevic","€1.20m","free transfer","Hertha BSC","Left"
"Sead Kolasinac","€8.00m","loan transfer","Arsenal","Left"
"William","€10.00m","loan transfer","Wolfsburg","Left"
"Frederik Rönnow","€2.40m","loan transfer","Frankfurt","Left"
"Kilian Ludewig","€750k","loan transfer","Salzburg","Left"
"Kerim Calhanoglu","-","-","Schalke 04 U19","Left"
"Matthew Hoppe","€25k","-","Schalke 04 II","Left"
"Timo Becker","€1.00m","-","Schalke 04 II","Left"
"Malick Thiaw","-","-","Schalke 04 U19","Left"
"Can Bozdogan","-","-","Schalke 04 U19","Left"
"Nick Taitague","€50k","-","Schalke 04 II","Left"
"Cedric Teuchert","€1.20m","End of loanJun 30, 2020","Hannover 96","Left"
"Bernard Tekpetey","€1.60m","End of loanJul 30, 2020","F. Düsseldorf","Left"
"Sebastian Rudy","€5.20m","End of loanJun 30, 2020","Hoffenheim","Left"
"Pablo Insua","€950k","End of loanJul 21, 2020","SD Huesca","Left"
"Hamza Mendyl","€2.80m","End of loanJun 30, 2020","Dijon","Left"
"Steven Skrzybski","€1.60m","End of loanJun 30, 2020","F. Düsseldorf","Left"
"Mark Uth","€6.00m","End of loanJun 30, 2020","1.FC Köln","Left"
"Nabil Bentaleb","€4.00m","End of loanJul 31, 2020","Newcastle","Left"
"Jonas Carls","€400k","End of loanJul 5, 2020","Viktoria Köln","Left"
"Ralf Fährmann","€1.60m","End of loanJun 30, 2020","Brann","Left"
"Weston McKennie","€20.00m","Loan fee:€4.50m","Juventus","Joined"
"Ozan Kabak","€25.00m","Loan fee:€2.50m","Liverpool","Joined"
"Pablo Insua","€950k","€1.00m","SD Huesca","Joined"
"Cedric Teuchert","€1.20m","free transfer","Union Berlin","Joined"
"Alexander Nübel","€9.50m","free transfer","Bayern Munich","Joined"
"Guido Burgstaller","€1.50m","free transfer","St. Pauli","Joined"
"Daniel Caligiuri","€4.00m","free transfer","Augsburg","Joined"
"Sebastian Rudy","€4.50m","loan transfer","Hoffenheim","Joined"
"Bernard Tekpetey","€1.60m","loan transfer","Ludogorets","Joined"
"Jonas Carls","€400k","loan transfer","Vit. Guimarães","Joined"
"Markus Schubert","€1.80m","loan transfer","Frankfurt","Joined"
"Rabbi Matondo","€8.00m","loan transfer","Stoke City","Joined"
"Ahmed Kutucu","€3.50m","loan transfer","Heracles Almelo","Joined"
"Vedad Ibisevic","€750k","-","Retired","Joined"
"Nick Taitague","€100k","-","Without Club","Joined"
"Jean-Clair Todibo","€9.00m","End of loanJun 30, 2020","Barcelona","Joined"
"Michael Gregoritsch","€5.50m","End of loanJun 30, 2020","Augsburg","Joined"
"Juan Miranda","€4.00m","End of loanJun 30, 2020","Barcelona","Joined"
"Jonjoe Kenny","€9.50m","End of loanJun 30, 2020","Everton","Joined"
"Luca Kilian","€1.30m","€2.00m","SC Paderborn","Left"
"Dimitri Lavalée","€800k","free transfer","Standard Liège","Left"
"Robert Glatzel","€2.00m","loan transfer","Cardiff","Left"
"Danny da Costa","€7.00m","loan transfer","Frankfurt","Left"
"Dominik Kohr","€6.80m","loan transfer","Frankfurt","Left"
"Paul Nebel","-","-","Mainz 05 U19","Left"
"Marlon Mustapha","-","-","Mainz 05 U19","Left"
"Marius Liesegang","€50k","-","FSV Mainz 05 II","Left"
"Kevin Stöger","€6.00m","-","Without Club","Left"
"Ahmet Gürleyen","€250k","End of loanJul 31, 2020","FC Liefering","Left"
"Alexandru Maxim","€2.30m","End of loanAug 5, 2020","Gaziantep FK","Left"
"Aaron Seydel","€325k","End of loanJun 30, 2020","J. Regensburg","Left"
"Gerrit Holtmann","€1.20m","End of loanJun 30, 2020","SC Paderborn","Left"
"Issah Abass","€800k","End of loanJun 30, 2020","Utrecht","Left"
"Ridle Baku","€7.00m","€10.00m","Wolfsburg","Joined"
"Jean-Philippe Mateta","€15.00m","Loan fee:€3.50m","Crystal Palace","Joined"
"Florian Müller","€4.00m","Loan fee:€200k","Freiburg","Joined"
"Gerrit Holtmann","€1.20m","free transfer","VfL Bochum","Joined"
"Aaron Seydel","€325k","free transfer","Darmstadt 98","Joined"
"Alexandru Maxim","€2.30m","free transfer","Gaziantep FK","Joined"
"Ronaël Pierre-Gabriel","€3.60m","loan transfer","Stade Brestois","Joined"
"Dong-won Ji","€1.00m","loan transfer","E. Braunschweig","Joined"
"Dimitri Lavalée","€800k","loan transfer","Sint-Truiden","Joined"
"Issah Abass","€1.00m","loan transfer","Twente FC","Joined"
"Jonathan Meier","€625k","loan transfer","Dynamo Dresden","Joined"
"Ahmet Gürleyen","€250k","-","FSV Mainz 05 II","Joined"
"Aarón Martín","€4.50m","loan transfer","Celta de Vigo","Joined"
"Jeffrey Bruma","€3.20m","End of loanJun 30, 2020","Wolfsburg","Joined"
"Taiwo Awoniyi","€3.20m","End of loanJun 30, 2020","Liverpool","Joined"
"Ondrej Duda","€7.00m","€7.00m","Hertha BSC","Left"
"Sebastian Andersson","€7.00m","€6.50m","Union Berlin","Left"
"Dimitrios Limnios","€4.00m","€3.30m","PAOK","Left"
"Emmanuel Dennis","€11.00m","Loan fee:€1.20m","Club Brugge","Left"
"Tolu Arokodare","€225k","Loan fee:€500k","Valmiera","Left"
"Max Meyer","€3.00m","free transfer","Crystal Palace","Left"
"Ron-Robert Zieler","€2.00m","loan transfer","Hannover 96","Left"
"Marius Wolf","€6.50m","loan transfer","Dortmund","Left"
"Tim Lemperle","-","-","1.FC Köln U19","Left"
"Robert Voloder","-","-","1.FC Köln U19","Left"
"Sava-Arangel Cestic","€100k","-","1.FC Köln II","Left"
"Jan-Christoph Bartels","€200k","End of loanJun 30, 2020","Wehen Wiesbaden","Left"
"Tomas Ostrák","€200k","End of loanJul 31, 2020","TSV Hartberg","Left"
"João Queirós","€450k","End of loanJun 30, 2020","Willem II","Left"
"Jannes Horn","€1.60m","End of loanJun 30, 2020","Hannover 96","Left"
"Frederik Sørensen","€1.20m","End of loanAug 10, 2020","Young Boys","Left"
"Yann Bisseck","€325k","End of loanJun 30, 2020","Roda JC","Left"
"Salih Özcan","€2.70m","End of loanJun 30, 2020","Holstein Kiel","Left"
"Louis Schaub","€3.20m","End of loanJun 30, 2020","Hamburg","Left"
"Lasse Sobiech","€950k","End of loanJun 30, 2020","Mouscron","Left"
"Vincent Koziello","€1.20m","End of loanJun 30, 2020","Paris FC","Left"
"Jhon Córdoba","€12.00m","€15.00m","Hertha BSC","Joined"
"Frederik Sørensen","€1.20m","free transfer","Pescara","Joined"
"Christian Clemens","€1.00m","free transfer","Darmstadt 98","Joined"
"Jan-Christoph Bartels","€150k","free transfer","W. Mannheim","Joined"
"Brady Scott","€100k","free transfer","Nashville","Joined"
"Simon Terodde","€2.40m","free transfer","Hamburg","Joined"
"Vincent Koziello","€1.20m","loan transfer","Nacional","Joined"
"Tomas Ostrák","€200k","loan transfer","Karvina","Joined"
"Marcel Risse","€1.20m","loan transfer","Viktoria Köln","Joined"
"Lasse Sobiech","€950k","loan transfer","FC Zürich","Joined"
"Louis Schaub","€2.00m","loan transfer","FC Luzern","Joined"
"Anthony Modeste","€2.80m","loan transfer","Saint-Étienne","Joined"
"Kingsley Schindler","€1.60m","loan transfer","Hannover 96","Joined"
"Yann Bisseck","€325k","loan transfer","Vit. Guimarães","Joined"
"Niklas Hauptmann","€800k","loan transfer","Holstein Kiel","Joined"
"Birger Verstraete","€3.20m","loan transfer","Royal Antwerp","Joined"
"Thomas Kessler","-","-","Retired","Joined"
"Mark Uth","€6.00m","End of loanJun 30, 2020","FC Schalke 04","Joined"
"Toni Leistner","€2.00m","End of loanJun 30, 2020","QPR","Joined"
"Felix Uduokhai","€6.80m","€7.00m","Wolfsburg","Left"
"Robert Gumny","€3.50m","€2.00m","Lech Poznan","Left"
"Frederik Winther","€700k","€1.30m","Lyngby BK","Left"
"Daniel Caligiuri","€4.00m","free transfer","FC Schalke 04","Left"
"Tobias Strobl","€3.50m","free transfer","Mönchengladbach","Left"
"Rafał Gikiewicz","€1.20m","free transfer","Union Berlin","Left"
"László Bénes","€6.00m","loan transfer","Mönchengladbach","Left"
"Kevin Danso","€6.30m","End of loanJun 30, 2020","Southampton","Left"
"Mads Pedersen","€725k","End of loanJun 30, 2020","FC Zürich","Left"
"Michael Gregoritsch","€5.50m","End of loanJun 30, 2020","FC Schalke 04","Left"
"Tim Rieder","€350k","End of loanJul 5, 2020","1860 Munich","Left"
"Philipp Max","€15.00m","€10.00m","PSV","Joined"
"Kevin Danso","€6.30m","Loan fee:€500k","F. Düsseldorf","Joined"
"Felix Götze","€725k","Loan fee:€100k","1.FC K'lautern","Joined"
"Tim Rieder","€350k","€50k","1.FC K'lautern","Joined"
"Maurice Malone","€325k","Loan fee:€50k","Wehen Wiesbaden","Joined"
"Andreas Luthe","€400k","free transfer","Union Berlin","Joined"
"Simon Asta","€250k","free transfer","Greuther Fürth","Joined"
"Georg Teigl","€550k","free transfer","Austria Vienna","Joined"
"Fabian Giefer","€300k","free transfer","Würzb. Kickers","Joined"
"Jozo Stanic","€200k","loan transfer","FSV Zwickau","Joined"
"Frederik Winther","€700k","loan transfer","Lyngby BK","Joined"
"Sergio Córdova","€1.60m","loan transfer","Arm. Bielefeld","Joined"
"Daniel Baier","-","-","Retired","Joined"
"Stephan Lichtsteiner","-","-","Retired","Joined"
"Eduard Löwen","€5.50m","End of loanOct 5, 2020","Hertha BSC","Joined"
"Felix Uduokhai","€6.80m","End of loanJun 30, 2020","Wolfsburg","Joined"
"Tin Jedvaj","€7.00m","End of loanJun 30, 2020","Leverkusen","Joined"
"Leonardo Bittencourt","€4.80m","€7.00m","Hoffenheim","Left"
"Ömer Toprak","€3.50m","€4.00m","Dortmund","Left"
"Patrick Erras","€1.20m","free transfer","1.FC Nuremberg","Left"
"Felix Agu","€1.80m","free transfer","VfL Osnabrück","Left"
"Oscar Schönfelder","-","free transfer","Mainz 05 U19","Left"
"Tahith Chong","€6.30m","loan transfer","Man Utd","Left"
"Nick Woltemade","€325k","-","W. Bremen U19","Left"
"Dudu","€100k","-","W. Bremen II","Left"
"Christian Groß","€300k","-","W. Bremen II","Left"
"Eren Dinkçi","€150k","-","W. Bremen II","Left"
"Maik Nawrocki","€175k","-","W. Bremen II","Left"
"Michael Zetterer","€800k","End of loanJan 30, 2021","PEC Zwolle","Left"
"Romano Schmid","€2.00m","End of loanJul 31, 2020","Wolfsberger AC","Left"
"Niklas Beste","€350k","End of loanJun 30, 2020","FC Emmen","Left"
"Ole Käuper","€250k","End of loanJun 30, 2020","Carl Zeiss Jena","Left"
"Jean Manuel Mbom","€450k","End of loanJul 5, 2020","KFC Uerdingen","Left"
"Martin Harnik","€1.00m","End of loanJun 30, 2020","Hamburg","Left"
"Luca Plogmann","€550k","End of loanFeb 3, 2021","SV Meppen","Left"
"Felix Beijmo","€1.00m","End of loanJun 30, 2020","Greuther Fürth","Left"
"Davy Klaassen","€12.00m","€11.70m","Ajax","Joined"
"Fin Bartels","€800k","free transfer","Holstein Kiel","Joined"
"Martin Harnik","-","free transfer","TuS Dassendorf","Joined"
"Nuri Şahin","€1.20m","free transfer","Antalyaspor","Joined"
"Stefanos Kapino","€800k","loan transfer","SV Sandhausen","Joined"
"Felix Beijmo","€1.00m","?","Malmö","Joined"
"Benjamin Goller","€725k","loan transfer","Karlsruher SC","Joined"
"Niklas Beste","€350k","loan transfer","J. Regensburg","Joined"
"Luca Plogmann","€450k","loan transfer","SV Meppen","Joined"
"Thore Jacobsen","€275k","loan transfer","1.FC Magdeburg","Joined"
"Johannes Eggestein","€2.00m","loan transfer","LASK","Joined"
"Ole Käuper","€250k","-","W. Bremen II","Joined"
"Claudio Pizarro","€400k","-","Retired","Joined"
"Philipp Bargfrede","€1.20m","-","Without Club","Joined"
"Sebastian Langkamp","€800k","-","Without Club","Joined"
"Maik Nawrocki","€175k","loan transfer","Warta Poznan","Joined"
"Simon Straudi","€200k","loan transfer","A. Klagenfurt","Joined"
"Tahith Chong","€6.30m","End of loanJan 30, 2021","Man Utd","Joined"
"Ömer Toprak","€3.50m","End of loanJul 7, 2020","Dortmund","Joined"
"Michael Lang","€950k","End of loanJul 7, 2020","Mönchengladbach","Joined"
"Leonardo Bittencourt","€4.80m","End of loanJul 7, 2020","Hoffenheim","Joined"
"Kevin Vogt","€8.00m","End of loanJun 30, 2020","Hoffenheim","Joined"
"Arne Maier","€13.50m","Loan fee:€500k","Hertha BSC","Left"
"Mike van der Hoorn","€2.80m","free transfer","Swansea","Left"
"Noel Niemann","€300k","free transfer","1860 Munich","Left"
"Nathan de Medina","€650k","free transfer","Mouscron","Left"
"Jacob Barrett Laursen","€550k","free transfer","Odense BK","Left"
"Christian Gebauer","€550k","free transfer","SCR Altach","Left"
"Ritsu Doan","€6.30m","loan transfer","PSV","Left"
"Sergio Córdova","€1.60m","loan transfer","Augsburg","Left"
"Masaya Okugawa","€3.50m","loan transfer","Salzburg","Left"
"Michel Vlap","€4.00m","loan transfer","RSC Anderlecht","Left"
"Arne Schulz","-","-","Bielefeld U19","Left"
"Mervin Kalac","-","-","Bielefeld U19","Left"
"Prince Owusu","€250k","End of loanJul 5, 2020","1860 Munich","Left"
"Nikolai Rehnen","€100k","End of loanJun 30, 2020","Alem. Aachen","Left"
"Can Özkan","€100k","End of loanJun 30, 2020","Alem. Aachen","Left"
"Brian Behrendt","€600k","€100k","E. Braunschweig","Joined"
"Álex Pérez","€400k","free transfer","UD Logroñés","Joined"
"Philipp Klewin","€275k","free transfer","Erzgebirge Aue","Joined"
"Florian Hartherz","€725k","free transfer","F. Düsseldorf","Joined"
"Stephan Salger","€350k","free transfer","1860 Munich","Joined"
"Patrick Weihrauch","€450k","free transfer","Dynamo Dresden","Joined"
"Keanu Staude","€450k","free transfer","Würzb. Kickers","Joined"
"Jonathan Clauss","€1.20m","free transfer","Lens","Joined"
"Mervin Kalac","€25k","loan transfer","SV Lippstadt 08","Joined"
"Sebastian Müller","€300k","loan transfer","VfL Osnabrück","Joined"
"Prince Owusu","€250k","?","SC Paderborn","Joined"
"Noel Niemann","€300k","loan transfer","Türkgücü Münch.","Joined"
"Can Özkan","€100k","loan transfer","Naestved BK","Joined"
"Tom Schütz","€325k","-","Without Club","Joined"
"Nils Quaschner","-","-","Retired","Joined"
"Ágoston Kiss","€100k","End of loanJun 30, 2020","Haladás","Joined"
"Gregor Kobel","€4.00m","€7.20m","Hoffenheim","Left"
"Waldemar Anton","€5.50m","€4.00m","Hannover 96","Left"
"Wataru Endo","€1.60m","€1.70m","Sint-Truiden","Left"
"Pascal Stenzel","€2.40m","€1.30m","Freiburg","Left"
"Konstantinos Mavropanos","€2.40m","Loan fee:€750k","Arsenal","Left"
"Momo Cissé","-","free transfer","Le Havre B","Left"
"Naouirou Ahamada","-","loan transfer","Juventus U23","Left"
"Antonis Aidonis","€500k","-","Stuttgart II","Left"
"Lilian Egloff","€250k","-","Stuttgart U19","Left"
"Anastasios Donis","€2.00m","End of loanJun 30, 2020","Stade Reims","Left"
"Nikolas Nartey","€450k","End of loanJul 5, 2020","Hansa Rostock","Left"
"Chadrac Akolo","€1.60m","End of loanJun 30, 2020","Amiens SC","Left"
"David Kopacz","€250k","End of loanJul 20, 2020","Górnik Zabrze","Left"
"Erik Thommy","€4.50m","End of loanJun 30, 2020","F. Düsseldorf","Left"
"Aílton","€900k","End of loanJun 30, 2020","Qarabağ","Left"
"Pablo Maffeo","€2.40m","End of loanAug 24, 2020","Girona","Left"
"Anastasios Donis","€2.00m","€4.00m","Stade Reims","Joined"
"Chadrac Akolo","€1.60m","€3.50m","Amiens SC","Joined"
"Aílton","€900k","free transfer","Midtjylland","Joined"
"David Kopacz","€250k","free transfer","Würzb. Kickers","Joined"
"Nikolas Nartey","€450k","loan transfer","SV Sandhausen","Joined"
"Pablo Maffeo","€2.40m","loan transfer","SD Huesca","Joined"
"Maxime Awoudja","€500k","loan transfer","Türkgücü Münch.","Joined"
"Holger Badstuber","€1.20m","-","Stuttgart II","Joined"
"Mario Gómez","-","-","Retired","Joined"
"Pascal Stenzel","€2.40m","End of loanJun 30, 2020","Freiburg","Joined"
"Nat Phillips","€800k","End of loanJun 30, 2020","Liverpool","Joined"
"Wataru Endo","€1.60m","End of loanJun 30, 2020","Sint-Truiden","Joined"
"Gregor Kobel","€4.00m","End of loanJun 30, 2020","Hoffenheim","Joined"
"Dayot Upamecano","€60.00m","€42.50m","Leipzig","Left"
"Marcel Sabitzer","€42.00m","€15.00m","Leipzig","Left"
"Omar Richards","€7.00m","free transfer","Reading","Left"
"Sven Ulreich","€900k","free transfer","Hamburg","Left"
