Name,Value,Fee,From,Direction
"William Saliba","€18.00m","End of loanJun 30, 2021","Arsenal","Joined"
"Jeff Reine-Adélaïde","€22.00m","End of loanJun 30, 2021","Lyon","Joined"
"Rony Lopes","€7.00m","End of loanJun 30, 2021","Sevilla FC","Joined"
"Fali Candé","€1.00m","€2.50m","Portimonense","Left"
"David Oberhauser","€325k","free transfer","Le Puy Foot","Left"
"Amine Bassi","€2.00m","free transfer","AS Nancy","Left"
"Nicolas de Préville","€3.00m","free transfer","G. Bordeaux","Left"
"Sofiane Alakouch","€2.00m","free transfer","Nîmes Olympique","Left"
"Ibrahim Amadou","€2.50m","free transfer","Sevilla FC","Left"
"Pape Matar Sarr","€10.00m","loan transfer","Tottenham","Left"
"Lenny Joseph","-","?","Le Puy Foot","Left"
"Louis Mafouta","€400k","loan transfer","Neuchâtel Xamax","Left"
"Sikou Niakaté","€2.20m","loan transfer","Guingamp","Left"
"Didier Lamkel Zé","€2.50m","loan transfer","Royal Antwerp","Left"
"Aboubacar Lô","€100k","-","FC Metz B","Left"
"William Mikelbrencis","€200k","-","FC Metz B","Left"
"Jean-Armel Kana-Biyik","€500k","-","Without Club","Left"
"Jemerson","€2.50m","-","Without Club","Left"
"Ousmane Ba","-","-","FC Metz B","Left"
"Mathieu Cachbach","-","-","FC Metz B","Left"
"Amine Bassi","€1.80m","End of loanApr 26, 2022","Barnsley","Left"
"Cheikh Sabaly","€1.00m","End of loanJun 30, 2021","Pau FC","Left"
"Georges Mikautadze","€1.20m","End of loanJun 30, 2021","RFC Seraing","Left"
"Pape Matar Sarr","€10.00m","€16.90m","Tottenham","Joined"
"Victorien Angban","€3.50m","€4.10m","FK Sochi","Joined"
"Mamadou Fofana","€2.80m","€2.00m","Amiens SC","Joined"
"Thierry Ambrose","€2.00m","€500k","KV Oostende","Joined"
"John Boye","€800k","free transfer","Al-Fayha","Joined"
"Aboubacar Lô","€100k","loan transfer","SO Cholet","Joined"
"Vágner Dias","€3.50m","loan transfer","FC Sion","Joined"
"Georges Mikautadze","€1.20m","loan transfer","RFC Seraing","Joined"
"Youssef Maziz","€800k","loan transfer","RFC Seraing","Joined"
"Amadou N'Diaye","€200k","loan transfer","Le Mans FC","Joined"
"Mathieu Cachbach","-","loan transfer","RFC Seraing","Joined"
"Cheikh Sabaly","€1.00m","loan transfer","Quevilly Rouen","Joined"
"Lamine Gueye","€3.00m","loan transfer","Paris FC","Joined"
"Amine Bassi","€1.80m","loan transfer","Barnsley","Joined"
"Warren Tchimbembé","€1.20m","loan transfer","CD Mirandés","Joined"
"Sofiane Alakouch","€1.50m","loan transfer","Lausanne-Sport","Joined"
"Jemerson","€2.00m","-","Without Club","Joined"
"Ernest Boahene","€150k","-","Without Club","Joined"
"Aaron Leya Iseka","€2.50m","End of loanJun 30, 2021","Toulouse","Joined"
"Falaye Sacko","€2.50m","Loan fee:€300k","Vit. Guimarães","Left"
"Ignacio Ramírez","€2.50m","Loan fee:€300k","Liverpool FC","Left"
"Paul Bernardoni","€10.00m","loan transfer","Angers SCO","Left"
"Sada Thioub","€2.50m","loan transfer","Angers SCO","Left"
"Enzo Crivelli","€2.00m","loan transfer","Basaksehir","Left"
"Bakary Sako","€400k","-","Without Club","Left"
"Joris Gnagnon","€1.20m","-","Without Club","Left"
"Eliaquim Mangala","€2.00m","-","Without Club","Left"
"Edmilson Correia","-","-","Saint-Étienne B","Left"
"Jean-Philippe Krasso","€900k","End of loanJun 30, 2021","Le Mans FC","Left"
"Assane Dioussé","€1.10m","End of loanJun 30, 2021","Ankaragücü","Left"
"Alexandros Katranis","€1.60m","End of loanJun 30, 2021","Hatayspor","Left"
"Lamine Ghezali","€400k","End of loanJun 30, 2021","Lyon La Duchère","Left"
"Mickaël Nadé","€500k","End of loanJun 30, 2021","Quevilly Rouen","Left"
"Stefan Bajic","€2.00m","free transfer","Pau FC","Joined"
"Alexandros Katranis","€1.60m","free transfer","Piast Gliwice","Joined"
"Alpha Sissoko","€800k","free transfer","Quevilly Rouen","Joined"
"Mathieu Debuchy","€1.50m","free transfer","Valenciennes FC","Joined"
"Jessy Moulin","€600k","free transfer","Troyes","Joined"
"Kévin Monnet-Paquet","€900k","free transfer","Aris Limassol","Joined"
"Charles Abi","€3.00m","loan transfer","Guingamp","Joined"
"Jean-Philippe Krasso","€1.20m","loan transfer","AC Ajaccio","Joined"
"Joris Gnagnon","€1.00m","-","Retired","Joined"
"Lamine Ghezali","€400k","-","Saint-Étienne B","Joined"
"Rayan Souici","-","-","Without Club","Joined"
"Ignacio Ramírez","€2.50m","End of loanJan 18, 2022","Liverpool FC","Joined"
"Anthony Modeste","€1.50m","End of loanJun 30, 2021","1.FC Köln","Joined"
"Pape Abou Cissé","€6.00m","End of loanJun 30, 2021","Olympiacos","Joined"
"Panagiotis Retsos","€4.50m","End of loanJun 30, 2021","Leverkusen","Joined"
"Fransérgio","€5.00m","€4.75m","Braga","Left"
"Stian Gregersen","€1.00m","€2.00m","Molde FK","Left"
"Jean Onana","€900k","€2.00m","Lille","Left"
"Anel Ahmedhodzic","€7.00m","Loan fee:€1.00m","Malmö","Left"
"Issouf Sissokho","€400k","€300k","Derby Acad.","Left"
"M'Baye Niang","€4.50m","free transfer","Stade Rennais","Left"
"Marcelo","€1.50m","free transfer","Lyon","Left"
"Yacine Adli","€9.00m","loan transfer","AC Milan","Left"
"Timothée Pembélé","€4.00m","loan transfer","PSG","Left"
"Javairô Dilrosun","€9.00m","loan transfer","Hertha BSC","Left"
"Ricardo Mangas","€1.00m","loan transfer","Boavista","Left"
"Josuha Guilavogui","€4.00m","loan transfer","Wolfsburg","Left"
"Alberth Elis","€4.00m","loan transfer","Boavista","Left"
"Gideon Mensah","€2.50m","loan transfer","Salzburg","Left"
"Tidiane Malbec","-","-","G. Bordeaux B","Left"
"Abdeldjalil Medioub","€350k","-","G. Bordeaux B","Left"
"Davy Rouyard","-","-","G. Bordeaux B","Left"
"Danylo Ignatenko","€700k","loan transfer","Shakhtar D.","Left"
"Josh Maja","€5.00m","End of loanJun 30, 2021","Fulham","Left"
"Rubén Pardo","€2.40m","End of loanJun 30, 2021","CD Leganés","Left"
"Alexandre Lauray","€400k","End of loanJun 30, 2021","FC Villefranche","Left"
"Thomas Carrique","€200k","End of loanJun 30, 2021","Calahorra","Left"
"Raoul Bellanova","€1.00m","End of loanJun 30, 2021","Atalanta","Left"
"Yacine Adli","€9.00m","€9.00m","AC Milan","Joined"
"Toma Bašić","€9.00m","€7.10m","Lazio","Joined"
"Samuel Kalu","€5.50m","€3.00m","Watford","Joined"
"Thomas Carrique","€200k","free transfer","Celta Vigo B","Joined"
"Loïc Bessilé","€200k","free transfer","R Charleroi SC","Joined"
"Nicolas de Préville","€3.00m","free transfer","FC Metz","Joined"
"Rubén Pardo","€2.40m","free transfer","CD Leganés","Joined"
"Alexandre Lauray","€400k","free transfer","Le Mans FC","Joined"
"Youssouf Sabaly","€6.50m","free transfer","Real Betis","Joined"
"Vukasin Jovanovic","€1.50m","free transfer","Apol. Limassol","Joined"
"Josh Maja","€4.00m","loan transfer","Stoke City","Joined"
"Raoul Bellanova","€1.00m","loan transfer","Cagliari","Joined"
"Otávio","€6.00m","loan transfer","Atlético-MG","Joined"
"Laurent Koscielny","€3.00m","-","Retired","Joined"
"Loris Benito","€3.00m","-","Without Club","Joined"
"Maxime Poundjé","€2.00m","-","Without Club","Joined"
"Hatem Ben Arfa","€3.00m","-","Without Club","Joined"
"Jean Michaël Seri","€4.00m","End of loanJun 30, 2021","Fulham","Joined"
"Billal Brahimi","€1.20m","€1.30m","Stade Reims","Left"
"Marin Jakolis","€1.20m","€500k","Hajduk Split","Left"
"Azzedine Ounahi","€350k","€70k","US Avranches","Left"
"Batista Mendy","€500k","free transfer","FC Nantes","Left"
"Nabil Bentaleb","€1.80m","-","Without Club","Left"
"Oussama Falouh","€50k","-","Angers SCO B","Left"
"Waniss Taïbi","€300k","-","Angers SCO B","Left"
"Kevin Bemanga","€250k","End of loanJun 30, 2021","FC Sion U21","Left"
"Rayan Aït-Nouri","€18.00m","End of loanJun 30, 2021","Wolves","Left"
"Casimir Ninga","€1.30m","End of loanJun 30, 2021","Sivasspor","Left"
"Anthony Mandréa","€400k","End of loanJun 30, 2021","SO Cholet","Left"
"Rayan Aït-Nouri","€18.00m","€11.10m","Wolves","Joined"
"Billal Brahimi","€1.20m","€7.00m","Nice","Joined"
"Ludovic Butelle","€250k","free transfer","Red Star FC","Joined"
"Thomas Touré","€500k","free transfer","RE Virton","Joined"
"Lassana Coulibaly","€2.00m","free transfer","Salernitana","Joined"
"Mateo Pavlovic","€1.00m","free transfer","Amiens SC","Joined"
"Antonin Bobichon","€2.20m","loan transfer","AS Nancy","Joined"
"Loïs Diony","€2.50m","loan transfer","Red Star","Joined"
"Oussama Falouh","€50k","loan transfer","US Avranches","Joined"
"Farid El Melali","€1.20m","loan transfer","Pau FC","Joined"
"Sada Thioub","€2.50m","loan transfer","Saint-Étienne","Joined"
"Paul Bernardoni","€10.00m","loan transfer","Saint-Étienne","Joined"
"Rachid Alioui","€2.50m","loan transfer","KV Kortrijk","Joined"
"Kevin Bemanga","€250k","-","Angers SCO B","Joined"
"Yassin Fortuné","€200k","End of loanJun 30, 2021","FC Sion","Joined"
"Ibrahim Amadou","€5.00m","End of loanJun 30, 2021","Sevilla FC","Joined"
"Jens Cajuste","€5.00m","€10.00m","Midtjylland","Left"
"Azor Matusiwa","€5.00m","€4.00m","FC Groningen","Left"
"Mitchell van Bergen","€2.40m","€2.00m","Heerenveen","Left"
"Rafik Guitane","€2.50m","free transfer","Stade Rennais","Left"
"Nicolas Penneteau","€200k","free transfer","R Charleroi SC","Left"
"Andreaw Gravillon","€6.00m","loan transfer","Inter","Left"
"Maxime Busi","€3.00m","loan transfer","Parma","Left"
"Bradley Locko","-","-","Stade Reims B","Left"
"N'Dri Koffi","-","-","Stade Reims B","Left"
"Fodé Doucouré","€500k","-","Stade Reims B","Left"
"Moustapha Mbow","€50k","-","Stade Reims B","Left"
"Hugo Ekitiké","€600k","-","Stade Reims B","Left"
"Alexis Flips","€525k","-","Stade Reims B","Left"
"Billal Brahimi","€1.20m","-","Stade Reims B","Left"
"Dion Lopy","€800k","-","Stade Reims B","Left"
"Nicolas Lemaître","€450k","End of loanJun 30, 2021","Quevilly Rouen","Left"
"Anastasios Donis","€1.00m","End of loanJun 30, 2021","VVV-Venlo","Left"
"Sambou Sissoko","€450k","End of loanJun 30, 2021","Quevilly Rouen","Left"
"Timothé Nkada","€300k","End of loanMay 2, 2021","Aalborg BK","Left"
"Logan Costa","€400k","End of loanJun 30, 2021","Le Mans FC","Left"
"Ilan Kebbal","€1.00m","End of loanJun 30, 2021","USL Dunkerque","Left"
"Boulaye Dia","€14.00m","€12.00m","Villarreal","Joined"
"Billal Brahimi","€1.20m","€1.30m","Angers SCO","Joined"
"Xavier Chavalerin","€4.00m","€1.00m","Troyes","Joined"
"Logan Costa","€400k","€500k","Toulouse","Joined"
"Mathieu Cafaro","€5.00m","€250k","Standard Liège","Joined"
"Nicolas Lemaître","€450k","free transfer","Quevilly Rouen","Joined"
"Moustapha Mbow","€150k","loan transfer","Nîmes Olympique","Joined"
"Rafik Guitane","€2.50m","loan transfer","Marítimo","Joined"
"Timothé Nkada","€300k","loan transfer","US Orléans","Joined"
"Dario Maresic","€3.00m","loan transfer","LASK","Joined"
"Thibault De Smet","€800k","loan transfer","Beerschot VA","Joined"
"Kaj Sierhuis","€3.00m","loan transfer","Heracles Almelo","Joined"
"Dereck Kutesa","€2.00m","loan transfer","Zulte Waregem","Joined"
"Fodé Doucouré","€700k","loan transfer","Red Star FC","Joined"
"N'Dri Koffi","€1.20m","loan transfer","Paços Ferreira","Joined"
"Gerzino Nyamsi","€3.50m","€1.50m","Stade Rennais","Left"
"Ismaël Doukouré","€1.50m","€1.50m","Valenciennes FC","Left"
"Karol Fila","€1.50m","€1.50m","Lechia Gdansk","Left"
"Maxime Le Marchand","€1.50m","free transfer","Fulham","Left"
"Kévin Gameiro","€3.00m","free transfer","Valencia","Left"
"Lucas Perrin","€1.80m","loan transfer","Marseille","Left"
"Jean-Eudes Aholou","€4.00m","loan transfer","Monaco","Left"
"Frédéric Guilbert","€6.00m","loan transfer","Aston Villa","Left"
"Nordine Kandil","-","-","R. Strasbourg B","Left"
"Maxime Bastian","-","-","R. Strasbourg B","Left"
"Alexandre Pierre","€150k","-","R. Strasbourg B","Left"
"Adrien Lebeau","€150k","-","R. Strasbourg B","Left"
"Marvin Senaya","€150k","-","R. Strasbourg B","Left"
"Moïse Sahi Dion","-","-","R. Strasbourg B","Left"
"Tchamba","€400k","End of loanJun 30, 2021","Strømsgodset","Left"
"Mohamed Simakan","€18.00m","€15.00m","Leipzig","Joined"
"Stefan Mitrovic","€2.20m","€1.00m","Getafe","Joined"
"Ismaïl Aaneba","€900k","free transfer","FC Sochaux","Joined"
"Adrien Lebeau","€150k","free transfer","W. Mannheim","Joined"
"Lionel Carole","€2.00m","free transfer","Kayserispor","Joined"
"Idriss Saadi","€800k","free transfer","SC Bastia","Joined"
"Kévin Zohi","€2.00m","free transfer","Vizela","Joined"
"Tchamba","€400k","free transfer","SönderjyskE","Joined"
"Marvin Senaya","€150k","loan transfer","FC Sochaux","Joined"
"Alexandre Pierre","€150k","loan transfer","FC Annecy","Joined"
"Maxime Bastian","-","loan transfer","FC Annecy","Joined"
"Lebo Mothiba","€2.00m","loan transfer","Troyes","Joined"
"Mahamé Siby","€300k","loan transfer","Paris FC","Joined"
"Bingourou Kamara","€800k","loan transfer","R Charleroi SC","Joined"
"Mehdi Chahiri","€1.50m","loan transfer","SM Caen","Joined"
"Lamine Koné","€1.20m","-","Without Club","Joined"
"Frédéric Guilbert","€6.00m","End of loanJun 30, 2021","Aston Villa","Joined"
"Jean-Eudes Aholou","€4.00m","End of loanJun 30, 2021","Monaco","Joined"
"Ibrahima Koné","€1.80m","€4.00m","Sarpsborg 08","Left"
"Moritz Jenz","€600k","€3.50m","Lausanne-Sport","Left"
"Igor Silva","€1.20m","€2.50m","NK Osijek","Left"
"Taofeek Ismaheel","€700k","€500k","Fredrikstad","Left"
"Léo Pétrot","-","free transfer","Andrézieux","Left"
"Bonke Innocent","€800k","free transfer","Malmö","Left"
"Sambou Soumano","€400k","-","Lorient B","Left"
"Dango Ouattara","-","-","Lorient B","Left"
"Loris Mouyokolo","€200k","-","Lorient B","Left"
"Umut Bozok","€1.20m","End of loanJun 30, 2021","Troyes","Left"
"Julien Ponceau","€1.20m","End of loanJun 30, 2021","Rodez AF","Left"
"Quentin Lecoeuche","€550k","End of loanJun 30, 2021","AC Ajaccio","Left"
"Maxime Pattier","€300k","End of loanJun 30, 2021","Stade Briochin","Left"
"Samuel Loric","€400k","End of loanJun 30, 2021","US Avranches","Left"
"Yoane Wissa","€10.00m","€10.00m","Brentford","Joined"
"Sylvain Marveaux","€500k","free transfer","Charlotte Ind.","Joined"
"Quentin Lecoeuche","€550k","free transfer","Valenciennes FC","Joined"
"Franklin Wadja","€900k","free transfer","SM Caen","Joined"
"Maxime Pattier","€300k","free transfer","Stade Briochin","Joined"
"Thomas Fontaine","€800k","free transfer","AS Nancy","Joined"
"Adrian Grbic","€4.00m","loan transfer","Vitesse","Joined"
"Julien Ponceau","€1.20m","loan transfer","Nîmes Olympique","Joined"
"Pierre-Yves Hamel","€3.00m","loan transfer","Clermont Foot","Joined"
"Loris Mouyokolo","€200k","loan transfer","Bourg-en-Bresse","Joined"
"Umut Bozok","€1.20m","loan transfer","Kasimpasa","Joined"
"Taofeek Ismaheel","€700k","loan transfer","Vålerenga","Joined"
"Jonathan Delaplace","-","-","Without Club","Joined"
"Matthieu Saunier","€250k","-","Retired","Joined"
"Tiago Ilori","€1.00m","End of loanJun 30, 2021","Sporting","Joined"
"Andreaw Gravillon","€6.00m","End of loanJun 30, 2021","Inter","Joined"
"Trevoh Chalobah","€3.50m","End of loanJun 30, 2021","Chelsea U23","Joined"
"Lilian Brassier","€2.50m","€1.75m","Stade Rennais","Left"
"Romain Del Castillo","€4.50m","€1.50m","Stade Rennais","Left"
"Marco Bizot","€5.00m","€1.00m","AZ Alkmaar","Left"
"Jere Uronen","€2.50m","€1.00m","Genk","Left"
"Youcef Belaïli","€1.50m","free transfer","Qatar SC","Left"
"Noé Sow","-","free transfer","Plabennec","Left"
"Grégoire Coudert","€200k","free transfer","Amiens SC","Left"
"Martín Satriano","€2.50m","loan transfer","Inter","Left"
"Youssouph Badji","€3.50m","loan transfer","Club Brugge","Left"
"Lucien Agoumé","€5.00m","loan transfer","Inter","Left"
"Paul Lasne","€700k","-","Without Club","Left"
"Guillaume Buon","€250k","End of loanJun 30, 2021","Bastia-Borgo","Left"
"Heri Tavares","€1.20m","End of loanJun 30, 2021","Famalicão","Left"
"Rafiki Saïd","€400k","End of loanJun 30, 2021","Stade Briochin","Left"
"Romain Faivre","€15.00m","€15.00m","Lyon","Joined"
"Romain Perraud","€8.00m","€12.00m","Southampton","Joined"
"Heri Tavares","€1.20m","€1.20m","Famalicão","Joined"
"Idrissa Dioh","€150k","free transfer","Vilafranquense","Joined"
"Gaëtan Charbonnier","€1.80m","free transfer","AJ Auxerre","Joined"
"Mouez Hassen","€400k","free transfer","Club Africain","Joined"
"Ferris N'Goma","€550k","free transfer","LB Châteauroux","Joined"
"Romain Philippoteaux","€700k","loan transfer","Dijon","Joined"
"Ludovic Baal","€325k","-","Without Club","Joined"
"Guillaume Buon","€250k","-","Without Club","Joined"
"Paul Lasne","€1.00m","-","Without Club","Joined"
"Lilian Brassier","€2.50m","End of loanJun 30, 2021","Stade Rennais","Joined"
"Youssouph Badji","€2.50m","End of loanJan 30, 2022","Club Brugge","Joined"
"Jean Lucas","€4.50m","End of loanJun 30, 2021","Lyon","Joined"
"Bandiougou Fadiga","€1.20m","End of loanJun 30, 2021","PSG","Joined"
"Alban Lafont","€10.00m","€7.50m","Fiorentina","Left"
"Rémy Descamps","€800k","?","R Charleroi SC","Left"
"Willem Geubbels","€6.00m","loan transfer","Monaco","Left"
"Osman Bukari","€2.50m","loan transfer","KAA Gent","Left"
"Wylan Cyprien","€6.00m","loan transfer","Parma","Left"
"Gor Manvelyan","€400k","-","FC Nantes B","Left"
"Quentin Merlin","€200k","-","FC Nantes B","Left"
"Samuel Moutoussamy","€750k","End of loanJun 30, 2021","Fortuna Sittard","Left"
"Élie Youan","€1.00m","End of loanJun 30, 2021","FC St. Gallen","Left"
"Molla Wagué","€800k","End of loanJun 30, 2021","Amiens SC","Left"
"Lucas Evangelista","€2.50m","End of loanJun 30, 2021","RB Bragantino","Left"
"Alexandre Olliero","€500k","End of loanJun 30, 2021","Pau FC","Left"
"Imrân Louza","€12.00m","€10.00m","Watford","Joined"
"Abdoulaye Touré","€4.00m","€3.50m","Genoa","Joined"
"Lucas Evangelista","€2.50m","€1.60m","RB Bragantino","Joined"
"Élie Youan","€1.00m","€500k","FC St. Gallen","Joined"
"Renaud Emond","€1.50m","€200k","Standard Liège","Joined"
"Charly Jan","€150k","free transfer","Bourg-en-Bresse","Joined"
"Molla Wagué","€600k","free transfer","RFC Seraing","Joined"
"Alexandre Olliero","€500k","free transfer","Pau FC","Joined"
"Thomas Basila","€1.80m","free transfer","KV Oostende","Joined"
"Batista Mendy","€500k","free transfer","Angers SCO","Joined"
"Bridge Ndilu","€500k","loan transfer","Quevilly Rouen","Joined"
"Abdoul Kader Bamba","€2.00m","loan transfer","Amiens SC","Joined"
"Anthony Limbombe","€1.50m","-","Without Club","Joined"
"Anthony Walongwa","-","-","Without Club","Joined"
"Alban Lafont","€10.00m","End of loanJun 30, 2021","Fiorentina","Joined"
"Metinho","€5.00m","€5.00m","Fluminense","Left"
"Mama Baldé","€4.50m","€3.50m","Dijon","Left"
"Renaud Ripart","€5.00m","€3.30m","Nîmes Olympique","Left"
"Abdu Conté","€1.50m","€2.70m","Moreirense","Left"
