Name,Value,Fee,From,Direction
"Loïc Badé","€10.00m","loan transfer","Stade Rennais","Left"
"Bryan Gil","€12.00m","loan transfer","Tottenham","Left"
"Kasper Dolberg","€17.00m","loan transfer","Nice","Left"
"Alex Telles","€18.00m","loan transfer","Man Utd","Left"
"Pape Gueye","€10.00m","loan transfer","Marseille","Left"
"Kike Salas","€2.00m","-","Sevilla Atl.","Left"
"Juanlu Sánchez","€500k","-","Sevilla Atl.","Left"
"Luismi Cruz","€400k","-","Sevilla Atl.","Left"
"José Ángel Carmona","€200k","-","Sevilla Atl.","Left"
"Iván Romero","€600k","-","Sevilla Atl.","Left"
"Lucas Ocampos","€18.00m","End of loanJan 17, 2023","Ajax","Left"
"Ludwig Augustinsson","€4.00m","End of loanJan 29, 2023","Aston Villa","Left"
"Oussama Idrissi","€4.00m","End of loanJun 30, 2022","Cádiz CF","Left"
"Óscar Rodríguez","€9.00m","End of loanJun 30, 2022","Getafe","Left"
"Luuk de Jong","€4.00m","End of loanJun 30, 2022","Barcelona","Left"
"Álex Pozo","€4.00m","End of loanJun 30, 2022","UD Almería","Left"
"Rony Lopes","€4.00m","End of loanJun 30, 2022","Olympiacos","Left"
"Juan Berrocal","€1.00m","End of loanJun 30, 2022","Sporting Gijón","Left"
"Jules Koundé","€60.00m","€50.00m","Barcelona","Joined"
"Diego Carlos","€40.00m","€31.00m","Aston Villa","Joined"
"Lucas Ocampos","€25.00m","Loan fee:€4.00m","Ajax","Joined"
"Álex Pozo","€4.00m","€3.00m","UD Almería","Joined"
"Luuk de Jong","€4.00m","€3.00m","PSV","Joined"
"Ludwig Augustinsson","€5.00m","Loan fee:€500k","Aston Villa","Joined"
"Javi Díaz","€500k","free transfer","CD Tenerife","Joined"
"Munir El Haddadi","€8.00m","free transfer","Getafe","Joined"
"Juan Berrocal","€1.00m","free transfer","SD Eibar","Joined"
"Federico Gattoni","€4.50m","loan transfer","San Lorenzo","Joined"
"Luismi Cruz","€400k","loan transfer","Barça Atlètic","Joined"
"Iván Romero","€600k","loan transfer","CD Tenerife","Joined"
"Ludwig Augustinsson","€4.00m","loan transfer","RCD Mallorca","Joined"
"Thomas Delaney","€3.00m","loan transfer","Hoffenheim","Joined"
"José Ángel Carmona","€5.00m","loan transfer","Elche CF","Joined"
"Rony Lopes","€4.00m","loan transfer","Troyes","Joined"
"Juanlu Sánchez","€500k","loan transfer","CD Mirandés","Joined"
"Oussama Idrissi","€4.00m","loan transfer","Feyenoord","Joined"
"Óscar Rodríguez","€9.00m","loan transfer","Celta de Vigo","Joined"
"Kike Salas","€2.00m","loan transfer","CD Tenerife","Joined"
"Adnan Januzaj","€7.00m","loan transfer","Basaksehir","Joined"
"Isco","€9.00m","-","Without Club","Joined"
"Kasper Dolberg","€12.00m","End of loanDec 31, 2022","Nice","Joined"
"Anthony Martial","€16.00m","End of loanJun 30, 2022","Man Utd","Joined"
"Nahuel Molina","€20.00m","€20.00m","Udinese","Left"
"Samuel Lino","€7.00m","€6.50m","Gil Vicente","Left"
"Memphis Depay","€20.00m","€3.00m","Barcelona","Left"
"Matt Doherty","€12.00m","free transfer","Tottenham","Left"
"Axel Witsel","€4.00m","free transfer","Dortmund","Left"
"Sergio Reguilón","€25.00m","loan transfer","Tottenham","Left"
"Nehuén Pérez","€6.00m","End of loanJun 30, 2022","Udinese","Left"
"Pablo Barrios","€500k","-","Atl. Madrileño","Left"
"Javi Serrano","-","-","Atl. Madrileño","Left"
"Giuliano Simeone","€500k","-","Atl. Madrileño","Left"
"Javi Serrano","€700k","End of loanJan 30, 2023","CD Mirandés","Left"
"Saúl Ñíguez","€25.00m","End of loanJun 30, 2022","Chelsea","Left"
"Marcos Paulo","€5.00m","End of loanDec 31, 2022","CD Mirandés","Left"
"Víctor Mollejo","€3.00m","End of loanJun 30, 2022","CD Tenerife","Left"
"Sergio Camello","€3.00m","End of loanJun 30, 2022","CD Mirandés","Left"
"Rodrigo Riquelme","€2.00m","End of loanJun 30, 2022","CD Mirandés","Left"
"Santiago Arias","€4.00m","End of loanJun 30, 2022","Granada CF","Left"
"Marcos Paulo","€5.00m","End of loanJun 30, 2022","Famalicão","Left"
"Ivo Grbic","€3.50m","End of loanJun 30, 2022","Lille","Left"
"Manu Sánchez","€10.00m","End of loanJun 30, 2022","CA Osasuna","Left"
"Borja Garcés","€2.60m","End of loanJun 30, 2022","CD Leganés","Left"
"Vitolo","€1.50m","End of loanJun 30, 2022","Getafe","Left"
"Álvaro Morata","€25.00m","End of loanJun 30, 2022","Juventus","Left"
"João Félix","€50.00m","Loan fee:€11.00m","Chelsea","Joined"
"Nehuén Pérez","€6.00m","€8.00m","Udinese","Joined"
"Renan Lodi","€30.00m","Loan fee:€5.00m","Nott'm Forest","Joined"
"Felipe","€3.00m","€2.30m","Nott'm Forest","Joined"
"Daniel Wass","€6.00m","€1.75m","Bröndby IF","Joined"
"Manu Sánchez","€10.00m","Loan fee:€200k","CA Osasuna","Joined"
"Héctor Herrera","€5.00m","free transfer","Houston","Joined"
"Sime Vrsaljko","€5.00m","free transfer","Olympiacos","Joined"
"Sergio Camello","€3.00m","loan transfer","Rayo Vallecano","Joined"
"Javi Serrano","-","loan transfer","CD Mirandés","Joined"
"Rodrigo Riquelme","€2.00m","loan transfer","Girona","Joined"
"Samuel Lino","€7.00m","loan transfer","Valencia","Joined"
"Vitolo","€1.50m","loan transfer","UD Las Palmas","Joined"
"Giuliano Simeone","€500k","loan transfer","Real Zaragoza","Joined"
"Borja Garcés","€2.60m","loan transfer","CD Tenerife","Joined"
"Víctor Mollejo","€3.00m","loan transfer","Real Zaragoza","Joined"
"Marcos Paulo","€5.00m","loan transfer","CD Mirandés","Joined"
"Matheus Cunha","€20.00m","loan transfer","Wolves","Joined"
"Marcos Paulo","€5.00m","loan transfer","São Paulo","Joined"
"Javi Serrano","€700k","loan transfer","UD Ibiza","Joined"
"Luis Suárez","€8.00m","-","Without Club","Joined"
"Santiago Arias","€4.00m","-","Without Club","Joined"
"Benjamin Lecomte","€5.00m","End of loanJun 30, 2022","Monaco","Joined"
"Umar Sadiq","€18.00m","€20.00m","UD Almería","Left"
"Brais Méndez","€18.00m","€14.00m","Celta de Vigo","Left"
"Mohamed-Ali Cho","€15.00m","€13.00m","Angers SCO","Left"
"Takefusa Kubo","€7.50m","€6.50m","Real Madrid","Left"
"Alexander Sørloth","€10.00m","Loan fee:€1.50m","Leipzig","Left"
"Roberto López","€2.00m","-","Real Sociedad B","Left"
"Jon Karrikaburu","€5.00m","-","Real Sociedad B","Left"
"Robert Navarro","€3.00m","-","Real Sociedad B","Left"
"Beñat Turrientes","€3.00m","-","Real Sociedad B","Left"
"Jon Pacheco","€1.00m","-","Real Sociedad B","Left"
"Álex Sola","€300k","-","Real Sociedad B","Left"
"Andoni Zubiaurre","€300k","-","Real Sociedad B","Left"
"Modibo Sagnan","€3.00m","End of loanJun 30, 2022","Tondela","Left"
"Jon Bautista","€1.00m","End of loanJun 30, 2022","CD Leganés","Left"
"Willian José","€12.00m","End of loanJun 30, 2022","Real Betis","Left"
"Kévin Rodrigues","€1.80m","End of loanJun 30, 2022","Rayo Vallecano","Left"
"Martín Merquelanz","€1.50m","End of loanJun 30, 2022","Rayo Vallecano","Left"
"Alexander Isak","€30.00m","€77.50m","Newcastle","Joined"
"Willian José","€12.00m","€10.00m","Real Betis","Joined"
"Mathew Ryan","€5.00m","€500k","Copenhagen","Joined"
"Adnan Januzaj","€12.00m","free transfer","Sevilla FC","Joined"
"Jon Bautista","€1.00m","free transfer","SD Eibar","Joined"
"Kévin Rodrigues","€1.80m","free transfer","Adana Demirspor","Joined"
"Jon Guridi","€1.20m","free transfer","Alavés","Joined"
"Joseba Zaldua","€4.00m","free transfer","Cádiz CF","Joined"
"Jon Karrikaburu","€5.00m","loan transfer","CD Leganés","Joined"
"Modibo Sagnan","€3.00m","loan transfer","Utrecht","Joined"
"Roberto López","€2.00m","loan transfer","CD Mirandés","Joined"
"Portu","€9.00m","loan transfer","Getafe","Joined"
"Nacho Monreal","€1.00m","-","Retired","Joined"
"Rafinha","€9.00m","End of loanJun 30, 2022","PSG","Joined"
"Alexander Sørloth","€10.00m","End of loanJun 30, 2022","Leipzig","Joined"
"Luiz Henrique","€12.00m","€10.40m","Fluminense","Left"
"Willian José","€12.00m","€10.00m","Real Sociedad","Left"
"Abner","€8.00m","€7.00m","Athletico-PR","Left"
"Luiz Felipe","€16.00m","free transfer","Lazio","Left"
"Ayoze Pérez","€6.00m","loan transfer","Leicester","Left"
"Raúl García","€500k","-","Betis Deportivo","Left"
"Diego Lainez","€2.50m","End of loanJan 29, 2023","Braga","Left"
"Dani Martín","€2.00m","End of loanJun 30, 2022","Málaga CF","Left"
"Rober González","€2.00m","End of loanJun 30, 2022","UD Las Palmas","Left"
"Loren Morón","€4.00m","End of loanJun 30, 2022","Espanyol","Left"
"Álex Moreno","€20.00m","€13.50m","Aston Villa","Joined"
"Marc Bartra","€6.00m","€1.25m","Trabzonspor","Joined"
"Víctor Camarasa","€1.00m","free transfer","Real Oviedo","Joined"
"Cristian Tello","€5.00m","free transfer","LAFC","Joined"
"Joel Robles","€1.50m","free transfer","Leeds","Joined"
"Diego Lainez","€2.50m","loan transfer","Braga","Joined"
"Raúl García","€500k","loan transfer","CD Mirandés","Joined"
"Diego Lainez","€2.50m","loan transfer","Tigres UANL","Joined"
"Loren Morón","€2.50m","loan transfer","UD Las Palmas","Joined"
"Rober González","€2.00m","loan transfer","Alavés","Joined"
"Héctor Bellerín","€20.00m","End of loanJun 30, 2022","Arsenal","Joined"
"Willian José","€12.00m","End of loanJun 30, 2022","Real Sociedad","Joined"
"Johan Mojica","€5.00m","€5.50m","Elche CF","Left"
"Kiko Femenía","€2.50m","€980k","Watford","Left"
"Pepe Reina","€700k","free transfer","Lazio","Left"
"José Luis Morales","€4.00m","free transfer","Levante","Left"
"Giovani Lo Celso","€22.00m","loan transfer","Tottenham","Left"
"Ramón Terrats","€1.50m","loan transfer","Girona","Left"
"Filip Jørgensen","€1.50m","-","Villarreal CF B","Left"
"Nicolas Jackson","€1.00m","-","Villarreal CF B","Left"
"Xavi Quintillà","€2.00m","End of loanJun 30, 2022","CD Leganés","Left"
"Álex Millán","€800k","End of loanJan 7, 2023","Famalicão","Left"
"Javi Ontiveros","€1.50m","End of loanJun 30, 2022","CF Fuenlabrada","Left"
"Álex Millán","€600k","End of loanJun 30, 2022","Union SG","Left"
"Jorge Cuenca","€8.00m","End of loanJun 30, 2022","Getafe","Left"
"Álex Baena","€3.00m","End of loanJun 30, 2022","Girona","Left"
"Fer Niño","€3.00m","End of loanJun 30, 2022","RCD Mallorca","Left"
"Manu Morlanes","€5.00m","End of loanJun 30, 2022","Espanyol","Left"
"Álex Millán","€700k","End of loanJan 27, 2022","Cercle Brugge","Left"
"Pervis Estupiñán","€20.00m","€17.80m","Brighton","Joined"
"Gerónimo Rulli","€10.00m","€8.00m","Ajax","Joined"
"Arnaut Danjuma","€35.00m","Loan fee:€3.00m","Tottenham","Joined"
"Moi Gómez","€8.00m","€1.80m","CA Osasuna","Joined"
"Boulaye Dia","€12.00m","Loan fee:€1.00m","Salernitana","Joined"
"Paco Alcácer","€9.00m","free transfer","Sharjah FC","Joined"
"Sergio Asenjo","€4.00m","free transfer","Real Valladolid","Joined"
"Xavi Quintillà","€2.00m","free transfer","Santa Clara","Joined"
"Rubén Peña","€2.50m","free transfer","CA Osasuna","Joined"
"Mario Gaspar","€3.00m","free transfer","Watford","Joined"
"Manu Morlanes","€4.00m","loan transfer","RCD Mallorca","Joined"
"Vicente Iborra","€2.00m","loan transfer","Levante","Joined"
"Álex Millán","€600k","loan transfer","Famalicão","Joined"
"Álex Millán","€800k","-","Villarreal CF B","Joined"
"Fer Niño","€3.00m","-","Villarreal CF B","Joined"
"Javi Ontiveros","€1.50m","-","Villarreal CF B","Joined"
"Serge Aurier","€10.00m","-","Without Club","Joined"
"Giovani Lo Celso","€22.00m","End of loanJun 30, 2022","Tottenham","Joined"
"Ander Herrera","€4.00m","free transfer","PSG","Left"
"Gorka Guruzeta","€600k","free transfer","SD Amorebieta","Left"
"Ander Herrera","€10.00m","loan transfer","PSG","Left"
"Ander Iru","€100k","-","Bilbao Athletic","Left"
"Aitor Paredes","€200k","-","Bilbao Athletic","Left"
"Beñat Prados","€500k","-","Bilbao Athletic","Left"
"Julen Agirrezabala","€5.00m","-","Bilbao Athletic","Left"
"Nico Serrano","€2.50m","-","Bilbao Athletic","Left"
"Juan Artola","€700k","-","Bilbao Athletic","Left"
"Peru Nolaskoain","€1.50m","End of loanJun 30, 2022","SD Amorebieta","Left"
"Jon Morcillo","€4.00m","End of loanJun 30, 2022","Real Valladolid","Left"
"Iñigo Córdoba","€2.50m","End of loanJun 30, 2022","Go Ahead Eagles","Left"
"Unai López","€4.00m","End of loanJun 30, 2022","Rayo Vallecano","Left"
"Imanol García de Albéniz","€1.00m","End of loanJun 30, 2022","CD Mirandés","Left"
"Iñigo Vicente","€1.50m","End of loanJun 30, 2022","CD Mirandés","Left"
"Iñigo Vicente","€1.50m","free transfer","Racing","Joined"
"Iñigo Córdoba","€2.50m","free transfer","Fortuna Sittard","Joined"
"Jokin Ezkieta","€300k","free transfer","Racing","Joined"
"Unai López","€4.00m","free transfer","Rayo Vallecano","Joined"
"Peru Nolaskoain","€1.50m","loan transfer","SD Eibar","Joined"
"Nico Serrano","€2.50m","loan transfer","CD Mirandés","Joined"
"Álex Petxarroman","€1.00m","loan transfer","FC Andorra","Joined"
"Juan Artola","€700k","loan transfer","Burgos CF","Joined"
"Asier Villalibre","€2.50m","loan transfer","Alavés","Joined"
"Unai Núñez","€9.00m","loan transfer","Celta de Vigo","Joined"
"Imanol García de Albéniz","€1.00m","loan transfer","SD Eibar","Joined"
"Beñat Prados","€500k","loan transfer","CD Mirandés","Joined"
"Ander Herrera","€4.00m","End of loanJan 30, 2023","PSG","Joined"
"André Almeida","€5.00m","€8.00m","Vit. Guimarães","Left"
"Hugo Duro","€10.00m","€4.00m","Getafe","Left"
"Cenk Özkacar","€2.00m","Loan fee:€500k","Lyon","Left"
"Samu Castillejo","€4.00m","free transfer","AC Milan","Left"
"Edinson Cavani","€4.00m","free transfer","Man Utd","Left"
"Justin Kluivert","€15.00m","loan transfer","Roma","Left"
"Ilaix Moriba","€9.00m","loan transfer","Leipzig","Left"
"Samuel Lino","€7.00m","loan transfer","Atlético","Left"
"Nico González","€20.00m","loan transfer","Barcelona","Left"
"Iago Herrerín","€500k","-","Without Club","Left"
"Cristhian Mosquera","€1.00m","-","Valencia B","Left"
"Manu Vallejo","€3.00m","End of loanJun 30, 2022","Alavés","Left"
"Jorge Sáenz","€700k","End of loanJun 30, 2022","CD Mirandés","Left"
"Cristian Rivero","€200k","End of loanJun 30, 2022","AD Alcorcón","Left"
"Gonçalo Guedes","€40.00m","€32.60m","Wolves","Joined"
"Carlos Soler","€50.00m","€18.00m","PSG","Joined"
"Maxi Gómez","€12.00m","€3.00m","Trabzonspor","Joined"
"Jasper Cillessen","€3.00m","€1.00m","NEC Nijmegen","Joined"
"Manu Vallejo","€3.00m","free transfer","Girona","Joined"
"Denis Cheryshev","€2.50m","free transfer","Venezia","Joined"
"Koba Koindredi","€1.00m","loan transfer","Real Oviedo","Joined"
"Jorge Sáenz","€700k","loan transfer","CD Leganés","Joined"
"Uros Racic","€7.00m","loan transfer","Braga","Joined"
"Bryan Gil","€18.00m","End of loanJun 30, 2022","Tottenham","Joined"
"Ilaix Moriba","€9.00m","End of loanJun 30, 2022","Leipzig","Joined"
"Hélder Costa","€5.00m","End of loanJun 30, 2022","Leeds","Joined"
"Hugo Duro","€10.00m","End of loanJun 30, 2022","Getafe","Joined"
"Omar Alderete","€10.00m","End of loanJun 30, 2022","Hertha BSC","Joined"
"Giorgi Mamardashvili","€3.00m","End of loanDec 31, 2021","Dinamo Tbilisi","Joined"
"Moi Gómez","€8.00m","€1.80m","Villarreal","Left"
"Manu Sánchez","€10.00m","Loan fee:€200k","Atlético","Left"
"Rubén Peña","€2.50m","free transfer","Villarreal","Left"
"Aitor Fernández","€2.50m","free transfer","Levante","Left"
"Abde Ezzalzouli","€8.00m","loan transfer","Barcelona","Left"
"Aimar Oroz","€400k","-","Osasuna B","Left"
"Pablo Ibáñez","€400k","-","Osasuna B","Left"
"Javi Martínez","€1.00m","End of loanJan 30, 2023","Albacete","Left"
"Rober Ibáñez","€500k","End of loanJun 30, 2022","CD Leganés","Left"
"Marc Cardona","€500k","End of loanJun 30, 2022","Go Ahead Eagles","Left"
"Kike Saverio","€200k","End of loanJun 30, 2022","Ponferradina","Left"
"Marc Cardona","€500k","€250k","UD Las Palmas","Joined"
"Kike Saverio","€200k","free transfer","Dep. La Coruña","Joined"
"Juan Pérez","€600k","free transfer","SD Huesca","Joined"
"Roberto Torres","€2.00m","free transfer","Foolad","Joined"
"Oier Sanjurjo","€500k","free transfer","AEK Larnaca","Joined"
"Jonás Ramalho","€800k","free transfer","Málaga CF","Joined"
"Cote","€1.50m","free transfer","Sporting Gijón","Joined"
"Rober Ibáñez","€500k","free transfer","Levante","Joined"
"Javi Martínez","€1.00m","loan transfer","SD Huesca","Joined"
"Jesús Areso","€800k","loan transfer","Burgos CF","Joined"
"Iñigo Pérez","€600k","-","Retired","Joined"
"Iván Barbero","€500k","-","Osasuna B","Joined"
"Javi Martínez","€2.50m","loan transfer","Albacete","Joined"
"Manu Sánchez","€10.00m","End of loanJun 30, 2022","Atlético","Joined"
"Nicolás Fernández Mercau","€2.50m","€4.00m","San Lorenzo","Left"
"Ezequiel Ponce","€5.00m","€4.00m","Spartak Moscow","Left"
"Roger Martí","€5.00m","€3.00m","Levante","Left"
"Lautaro Blanco","€1.50m","€1.96m","Rosario Central","Left"
"Randy Nteka","€2.50m","Loan fee:€200k","Rayo Vallecano","Left"
"Carlos Clerc","€2.00m","free transfer","Levante","Left"
"Federico Fernández","€1.50m","free transfer","Newcastle","Left"
"Lisandro Magallán","€2.50m","free transfer","Ajax","Left"
"José Ángel Carmona","€5.00m","loan transfer","Sevilla FC","Left"
"Pol Lirola","€8.00m","loan transfer","Marseille","Left"
"Álex Collado","€4.00m","loan transfer","Barcelona","Left"
"Domingos Quina","€2.20m","loan transfer","Watford","Left"
"Pape Cheikh","€1.50m","-","Without Club","Left"
"John Donald","-","-","Elche Ilicitano","Left"
"Lautaro Blanco","€4.50m","End of loanDec 31, 2022","Rosario Central","Left"
"Axel Werner","€800k","End of loanJun 30, 2022","Arsenal Sarandí","Left"
"Josema","€800k","End of loanJun 30, 2022","Real Valladolid","Left"
"José Salinas","€500k","End of loanJun 30, 2022","Unionistas CF","Left"
"Mourad El Ghezouani","€600k","End of loanJun 30, 2022","CD Alcoyano","Left"
"Manu Justo","€300k","End of loanJun 30, 2022","Racing","Left"
"Johan Mojica","€5.00m","€5.50m","Villarreal","Joined"
"Roger Martí","€2.50m","€2.00m","Cádiz CF","Joined"
"Iván Marcone","€2.00m","€1.90m","Independiente","Joined"
