Name,Value,Fee,From,Direction
"Eric Lanini","€300k","loan transfer","Como","Joined"
"Juan Ramos","€250k","?","Spezia Calcio","Joined"
"Manuel Scavone","€600k","?","Bari","Joined"
"Antonio Junior Vacca","€375k","?","Venezia","Joined"
"Stefano Scognamillo","€150k","?","Trapani","Joined"
"Lorenzo Saporetti","€100k","?","Catania","Joined"
"Martin Montipò","€25k","?","Felino","Joined"
"Matteo Luigi Brunori","€250k","loan transfer","Pescara","Joined"
"Alessio Da Cruz","€1.50m","loan transfer","Ascoli","Joined"
"Alessandro Martella","€50k","loan transfer","Pescara U19","Joined"
"Michele Fornasier","€350k","loan transfer","Trapani","Joined"
"Marcello Gazzola","€300k","loan transfer","FC Empoli","Joined"
"Giacomo Ricci","€125k","loan transfer","Juve Stabia","Joined"
"Yves Baraye","€700k","loan transfer","Gil Vicente","Joined"
"Herman Yves Kouadio","€75k","loan transfer","Crema","Joined"
"Pepín Machín","€1.60m","loan transfer","Pescara","Joined"
"Lorenzo Simonetti","€200k","loan transfer","Carpi","Joined"
"Matteo Lucarelli","-","loan transfer","Torres","Joined"
"Alessio Da Cruz","€2.40m","loan transfer","Sheff Wed","Joined"
"Pepín Machín","€2.60m","loan transfer","Monza","Joined"
"Jacopo Dezi","€1.20m","loan transfer","Virtus Entella","Joined"
"Muhamed Tehe Olawale","€75k","loan transfer","TPS","Joined"
"Massimo Gobbi","-","-","Retired","Joined"
"Jonathan Biabiany","€1.50m","-","Without Club","Joined"
"Gianni Munari","-","-","Retired","Joined"
"Emmanuele Matino","€50k","loan transfer","Cavese","Joined"
"Abdou Diakhate","€400k","loan transfer","KSC Lokeren","Joined"
"Francisco Sierralta","€400k","End of loanJun 30, 2019","Udinese","Joined"
"Fabrizio Bagheria","€25k","End of loanJun 30, 2019","Inter U19","Joined"
"Federico Dimarco","€5.00m","End of loanJun 30, 2019","Inter","Joined"
"Alessandro Bastoni","€15.00m","End of loanJun 30, 2019","Inter","Joined"
"Mattia Sprocati","€1.50m","End of loanJun 30, 2019","Lazio","Joined"
"Nicolás Schiappacasse","€1.00m","End of loanJul 17, 2019","Atl. Madrileño","Joined"
"Pepín Machín","€1.60m","End of loanJun 30, 2019","Pescara","Joined"
"Roberto Inglese","€15.00m","End of loanJun 30, 2019","Napoli","Joined"
"Gastón Brugman","€2.50m","End of loanJan 22, 2020","Pescara","Joined"
"Emerson Espinoza","€300k","End of loanJan 30, 2020","Boston River","Joined"
"Bryan Cristante","€25.00m","€30.60m","Atalanta","Left"
"Leonardo Spinazzola","€15.00m","€29.50m","Juventus","Left"
"Pau López","€20.00m","€23.50m","Real Betis","Left"
"Amadou Diawara","€15.00m","€21.00m","Napoli","Left"
"Gonzalo Villar","€700k","€5.00m","Elche CF","Left"
"Mert Çetin","€250k","€4.30m","Genclerbirligi","Left"
"Henrikh Mkhitaryan","€25.00m","Loan fee:€3.10m","Arsenal","Left"
"Chris Smalling","€20.00m","Loan fee:€3.00m","Man Utd","Left"
"Nikola Kalinić","€10.00m","Loan fee:€2.00m","Atlético","Left"
"Gianluca Mancini","€22.00m","Loan fee:€2.00m","Atalanta","Left"
"Carles Pérez","€10.00m","Loan fee:€1.00m","Barcelona","Left"
"Jordan Veretout","€20.00m","Loan fee:€1.00m","Fiorentina","Left"
"Roger Ibañez","€2.00m","loan transfer","Atalanta","Left"
"Davide Zappacosta","€15.00m","loan transfer","Chelsea","Left"
"Konstantinos Manolas","€45.00m","€36.00m","Napoli","Joined"
"Luca Pellegrini","€5.00m","€22.80m","Juventus","Joined"
"Stephan El Shaarawy","€30.00m","€16.00m","SH Shenhua","Joined"
"Gerson","€13.00m","€13.00m","Flamengo","Joined"
"Patrik Schick","€15.00m","Loan fee:€3.50m","Leipzig","Joined"
"Iván Marcano","€4.00m","€3.08m","Porto","Joined"
"Andrea Romagnoli","€25k","€3.00m","Spartak 2","Joined"
"Ezequiel Ponce","€4.00m","€3.00m","Spartak Moscow","Joined"
"Grégoire Defrel","€12.00m","Loan fee:€3.00m","Sassuolo","Joined"
"Umar Sadiq","€2.50m","€2.00m","Partizan","Joined"
"Daniele Verde","€2.50m","€700k","AEK Athens","Joined"
"Christian D'Urso","€450k","€500k","Cittadella","Joined"
"Ante Coric","€6.00m","Loan fee:€400k","UD Almería","Joined"
"Elio Capradossi","€2.00m","€100k","Spezia Calcio","Joined"
"Umar Sadiq","€1.40m","Loan fee:€100k","Partizan","Joined"
"Lorenzo Crisanto","€100k","free transfer","Alessandria","Joined"
"Alessandro Bordin","€200k","free transfer","Spezia Calcio","Joined"
"Emanuele Spinozzi","€150k","free transfer","Pistoiese","Joined"
"Lorenzo Di Livio","€150k","free transfer","Catanzaro","Joined"
"Daniele De Rossi","€1.50m","free transfer","Boca Juniors","Joined"
"Keba Coly","€75k","loan transfer","Rende","Joined"
"Alessandro Florenzi","€20.00m","loan transfer","Valencia","Joined"
"Lorenzo Valeau","€200k","loan transfer","Imolese","Joined"
"Steven Nzonzi","€23.00m","loan transfer","Galatasaray","Joined"
"Edoardo Soleri","€150k","?","Padova","Joined"
"Mirko Antonucci","€1.00m","loan transfer","Vitória Setúbal","Joined"
"Zan Celar","€800k","loan transfer","Cremonese","Joined"
"Steven Nzonzi","€13.50m","loan transfer","Stade Rennais","Joined"
"Moustapha Seck","€200k","loan transfer","AS Livorno","Joined"
"Silvio Anocic","€125k","loan transfer","Cibalia","Joined"
"Maxime Gonalons","€4.00m","loan transfer","Granada CF","Joined"
"Robin Olsen","€7.50m","loan transfer","Cagliari","Joined"
"Matías Nani","€250k","loan transfer","Central Córdoba","Joined"
"Rick Karsdorp","€7.00m","loan transfer","Feyenoord","Joined"
"Andrea Paolelli","€50k","-","Without Club","Joined"
"Abdullahi Nura","-","-","Retired","Joined"
"Bryan Cristante","€25.00m","End of loanJun 30, 2019","Atalanta","Joined"
"Emil Audero","€15.00m","€20.00m","Juventus","Left"
"Jakub Jankto","€12.00m","€14.50m","Udinese","Left"
"Jeison Murillo","€8.00m","€13.30m","Valencia","Left"
"Fabio Depaoli","€5.00m","€4.50m","Chievo Verona","Left"
"Jeff Chabot","€3.50m","€3.70m","FC Groningen","Left"
"Alex Ferrari","€1.50m","€3.60m","Bologna","Left"
"Mehdi Léris","€2.50m","€3.10m","Chievo Verona","Left"
"Gonzalo Maroni","€5.00m","Loan fee:€1.20m","Boca Juniors","Left"
"Leonardo Benedetti","€100k","€850k","Spezia Calcio","Left"
"Emiliano Rigoni","€8.00m","Loan fee:€500k","Zenit S-Pb","Left"
"Morten Thorsby","€2.50m","free transfer","Heerenveen","Left"
"Kristoffer Askildsen","€200k","loan transfer","Stabæk","Left"
"Lorenzo Tonelli","€5.00m","loan transfer","Napoli","Left"
"Maya Yoshida","€5.00m","loan transfer","Southampton","Left"
"Jeison Murillo","€10.00m","loan transfer","Valencia","Left"
"Tommaso Augello","€1.00m","loan transfer","Spezia Calcio","Left"
"Antonino La Gumina","€4.80m","loan transfer","FC Empoli","Left"
"Andrea Bertolacci","€3.00m","-","Without Club","Left"
"Andrea Seculin","€300k","loan transfer","Chievo Verona","Left"
"Joachim Andersen","€25.00m","€24.00m","Lyon","Joined"
"Dennis Praet","€24.00m","€19.20m","Leicester","Joined"
"Duván Zapata","€45.00m","€12.00m","Atalanta","Joined"
"Dawid Kownacki","€7.50m","€6.75m","F. Düsseldorf","Joined"
"Giacomo Vrioni","€500k","€4.10m","Juventus U23","Joined"
"Erasmo Mulè","€125k","€3.50m","Juventus U23","Joined"
"Gianluca Caprari","€8.00m","Loan fee:€2.10m","Parma","Joined"
"Jeison Murillo","€8.00m","Loan fee:€1.00m","Celta de Vigo","Joined"
"Dávid Ivan","€250k","€900k","Chievo Verona","Joined"
"Maxime Leverbe","€100k","€600k","Chievo Verona","Joined"
"Michal Tomic","€225k","€250k","MSK Zilina","Joined"
"Federico Furlan","€450k","€190k","Ternana","Joined"
"Filippo Oliana","€75k","free transfer","Rimini","Joined"
"Gabriele Rolando","€400k","free transfer","Reggina","Joined"
"Domenico Cuomo","€25k","free transfer","San Tommaso","Joined"
"Jacopo Sala","€1.60m","free transfer","SPAL","Joined"
"Abou Diop","€250k","free transfer","Paganese","Joined"
"Carlo Romei","€25k","free transfer","Robur Siena","Joined"
"Rafael Cabral","€500k","free transfer","Reading","Joined"
"Marco Sau","€400k","free transfer","Benevento","Joined"
"Denis Baumgartner","€250k","free transfer","FK Senica","Joined"
"Andrea Tozzo","€150k","free transfer","Ternana","Joined"
"Leonardo Benedetti","€100k","loan transfer","Vis Pesaro","Joined"
"Vasco Regini","€900k","loan transfer","Parma","Joined"
"Leonardo Benedetti","€100k","loan transfer","Spezia Calcio","Joined"
"Giacomo Vrioni","€500k","loan transfer","Cittadella","Joined"
"Cristian Hadziosmanovic","€150k","loan transfer","Monopoli","Joined"
"Lorenco Simic","€750k","loan transfer","Dunajska Streda","Joined"
"Leonardo Capezzi","€800k","loan transfer","Albacete","Joined"
"Valerio Verre","€3.50m","loan transfer","Hellas Verona","Joined"
"Vid Belec","€800k","loan transfer","APOEL Nicosia","Joined"
"Lorenco Simic","€1.00m","loan transfer","HNK Rijeka","Joined"
"Leonardo Capezzi","€600k","loan transfer","Salernitana","Joined"
"Édgar Barreto","€400k","-","Without Club","Joined"
"Roberto Criscuolo","€75k","-","Without Club","Joined"
"Antonio Di Nardo","€125k","loan transfer","Vis Pesaro","Joined"
"Alex Ferrari","€1.50m","End of loanJun 30, 2019","Bologna","Joined"
"Jakub Jankto","€12.00m","End of loanJun 30, 2019","Udinese","Joined"
"Riccardo Saponara","€8.50m","End of loanJun 30, 2019","Fiorentina","Joined"
"Jeison Murillo","€8.00m","End of loanDec 31, 2019","Valencia","Joined"
"Júnior Tavares","€1.00m","End of loanJun 30, 2019","São Paulo","Joined"
"Lorenzo Tonelli","€7.00m","End of loanJun 30, 2019","Napoli","Joined"
"Emiliano Rigoni","€7.50m","End of loanFeb 1, 2020","Zenit S-Pb","Joined"
"Grégoire Defrel","€12.00m","End of loanJun 30, 2019","Roma","Joined"
"Emil Audero","€15.00m","End of loanJun 30, 2019","Juventus","Joined"
"Manuel Locatelli","€12.00m","€14.00m","AC Milan","Left"
"Merih Demiral","€15.00m","€8.00m","Alanyaspor","Left"
"Pedro Obiang","€7.00m","€7.75m","West Ham","Left"
"Francesco Caputo","€4.00m","€7.75m","FC Empoli","Left"
"Alessandro Russo","-","€7.00m","Genoa U19","Left"
"Rogério","€10.00m","€6.95m","Juventus","Left"
"Mert Müldür","€3.00m","€4.98m","Rapid Vienna","Left"
"Marco Sala","€300k","€3.00m","Inter","Left"
"Grégoire Defrel","€12.00m","Loan fee:€3.00m","Roma","Left"
"Jeremy Toljan","€3.00m","Loan fee:€2.25m","Dortmund","Left"
"Andreaw Gravillon","€5.00m","Loan fee:€1.00m","Inter","Left"
"Andrea Meroni","€175k","€700k","AC Pisa","Left"
"Lukas Haraslin","€2.00m","Loan fee:€285k","Lechia Gdansk","Left"
"Georgios Kyriakopoulos","€600k","Loan fee:€200k","Asteras Tripoli","Left"
"Vlad Chiricheș","€4.50m","loan transfer","Napoli","Left"
"Filippo Romagna","€6.00m","loan transfer","Cagliari","Left"
"Hamed Traoré","€14.00m","loan transfer","FC Empoli","Left"
"Stefano Turati","-","-","Sassuolo U20","Left"
"Andrea Ghion","€100k","-","Sassuolo U20","Left"
"Matteo Politano","€30.00m","€21.10m","Inter","Joined"
"Merih Demiral","€15.00m","€19.50m","Juventus","Joined"
"Stefano Sensi","€18.00m","Loan fee:€2.20m","Inter","Joined"
"Pol Lirola","€13.00m","Loan fee:€2.00m","Fiorentina","Joined"
"Alfred Duncan","€17.00m","Loan fee:€2.00m","Fiorentina","Joined"
"Kevin-Prince Boateng","€7.00m","€1.50m","Fiorentina","Joined"
"Antonino Ragusa","€1.00m","€1.00m","Hellas Verona","Joined"
"Khouma Babacar","€8.00m","Loan fee:€1.00m","Lecce","Joined"
"Federico Ricci","€1.70m","Loan fee:€460k","Spezia Calcio","Joined"
"Marius Marin","€200k","€400k","AC Pisa","Joined"
"Riccardo Marchizza","€800k","Loan fee:€280k","Spezia Calcio","Joined"
"Jens Odgaard","€1.80m","Loan fee:€250k","Heerenveen","Joined"
"Cristian Dell'Orco","€1.00m","Loan fee:€250k","Lecce","Joined"
"Timo Letschert","€2.50m","€10k","Hamburg","Joined"
"Martin Erlić","€150k","€1k","Spezia Calcio","Joined"
"Filippo Bandinelli","€1.20m","€1k","FC Empoli","Joined"
"Pietro Cianci","€125k","€1k","Teramo","Joined"
"Andrea Masetti","€100k","free transfer","Arezzo","Joined"
"Simone Franchini","€100k","free transfer","Cesena","Joined"
"Giovanni Sbrissa","€325k","free transfer","Pergolettese","Joined"
"Giacomo Zecca","€100k","free transfer","Cesena","Joined"
"Enrico Brignola","€3.50m","loan transfer","AS Livorno","Joined"
"Davide Frattesi","€2.50m","loan transfer","FC Empoli","Joined"
"Nicholas Pierini","€800k","loan transfer","Cosenza","Joined"
"Edoardo Goldaniga","€2.00m","loan transfer","Genoa","Joined"
"Andrea Cisco","€150k","loan transfer","Pescara","Joined"
"Andrea Cisco","€200k","loan transfer","Novara","Joined"
"Giacomo Satalino","€150k","loan transfer","Renate","Joined"
"Jérémie Broh","€700k","loan transfer","Cosenza","Joined"
"Gianluca Scamacca","€700k","loan transfer","Ascoli","Joined"
"Alessandro Matri","€300k","loan transfer","Brescia","Joined"
"Andreaw Gravillon","€5.00m","loan transfer","Ascoli","Joined"
"Leonardo Sernicola","€200k","loan transfer","Ascoli","Joined"
"Luca Mazzitelli","€3.00m","loan transfer","Virtus Entella","Joined"
"Ettore Gliozzi","€400k","loan transfer","Monza","Joined"
"Raffaele Celia","€125k","loan transfer","Alessandria","Joined"
"Giangiacomo Magnani","€5.00m","loan transfer","Brescia","Joined"
"Marco Sala","€300k","loan transfer","Virtus Entella","Joined"
"Andrea Meroni","€175k","loan transfer","AC Pisa","Joined"
"Marco Pinato","€600k","loan transfer","AC Pisa","Joined"
"Federico Di Francesco","€4.50m","loan transfer","SPAL","Joined"
"Francesco Cassata","€3.50m","loan transfer","Genoa","Joined"
"Luca Ravanelli","€200k","loan transfer","Cremonese","Joined"
"Leonardo Sernicola","€200k","loan transfer","Virtus Entella","Joined"
"Alessandro Matri","€300k","-","Without Club","Joined"
"Matteo Piacentini","€100k","-","Teramo","Joined"
"Alessandro Carrozza","€50k","loan transfer","Vigor Carpaneto","Joined"
"Claud Adjapong","€3.50m","loan transfer","Hellas Verona","Joined"
"Merih Demiral","€15.00m","End of loanJun 30, 2019","Alanyaspor","Joined"
"Manuel Locatelli","€12.00m","End of loanJun 30, 2019","AC Milan","Joined"
"Mauricio Lemos","€3.50m","End of loanJun 30, 2019","UD Las Palmas","Joined"
"Rogério","€10.00m","End of loanJun 30, 2019","Juventus","Joined"
"Andrea Petagna","€20.00m","€12.00m","Atalanta","Left"
"Alessandro Murgia","€5.00m","€4.00m","Lazio","Left"
"Mohamed Fares","€6.00m","€3.50m","Hellas Verona","Left"
"Mattia Valoti","€1.00m","€3.00m","Hellas Verona","Left"
"Igor Julio","€1.50m","€3.00m","Salzburg","Left"
"Arkadiusz Reca","€3.50m","Loan fee:€400k","Atalanta","Left"
"Lorenzo Dickmann","€1.60m","€250k","Novara","Left"
"Jacopo Sala","€1.60m","free transfer","Sampdoria","Left"
"Davide Mazzocco","€250k","free transfer","Padova","Left"
"Ervin Zukanovic","€1.20m","free transfer","Al-Ahli","Left"
"Etrit Berisha","€3.00m","loan transfer","Atalanta","Left"
"Marco D'Alessandro","€2.00m","loan transfer","Atalanta","Left"
"Kevin Bonifazi","€5.00m","loan transfer","Torino","Left"
"Lucas Castro","€6.00m","loan transfer","Cagliari","Left"
"Federico Di Francesco","€4.50m","loan transfer","Sassuolo","Left"
"Alberto Cerri","€4.50m","loan transfer","Cagliari","Left"
"Andrea Petagna","€18.00m","loan transfer","Napoli","Left"
"Bryan Dabo","€2.50m","loan transfer","Fiorentina","Left"
"Nenad Tomovic","€600k","loan transfer","Chievo Verona","Left"
"Karlo Letica","€1.80m","loan transfer","Club Brugge","Left"
"Paolo Cannistrà","€25k","-","SPAL U19","Left"
"Georgi Tunjov","-","-","SPAL U19","Left"
"Andrea Petagna","€18.00m","€16.60m","Napoli","Joined"
"Manuel Lazzari","€18.00m","€15.00m","Lazio","Joined"
"Gabriele Moncini","€1.80m","€2.50m","Benevento","Joined"
"Filippo Costa","€800k","€1.45m","Napoli","Joined"
"Igor Julio","€3.00m","Loan fee:€1.40m","Fiorentina","Joined"
"Alfred Gomis","€2.00m","€1.00m","Dijon","Joined"
"Kevin Bonifazi","€5.50m","End of loanJun 30, 2019€1.00m","Torino","Joined"
"Jasmin Kurtic","€4.50m","Loan fee:€500k","Parma","Joined"
"Mattia Finotto","€800k","€250k","Monza","Joined"
"Mirco Antenucci","€800k","free transfer","Bari","Joined"
"Pasquale Schiattarella","€1.00m","free transfer","Benevento","Joined"
"Michele Cremonesi","€400k","free transfer","Venezia","Joined"
"Eklu Shaka Mawuli","€100k","free transfer","Ravenna","Joined"
"Alberto Paloschi","€1.50m","loan transfer","Cagliari","Joined"
"Sauli Väisänen","€600k","?","Chievo Verona","Joined"
"Mattia Vitale","€300k","?","Frosinone","Joined"
"Fabio Della Giovanna","€150k","?","Imolese","Joined"
"Alessandro Bellemo","€150k","?","Como","Joined"
"Éverton Luiz","€800k","?","Salt Lake","Joined"
"Marko Jankovic","€1.50m","loan transfer","Crotone","Joined"
"Davide Mazzocco","€250k","loan transfer","Pordenone","Joined"
"Federico Viviani","€3.00m","loan transfer","AS Livorno","Joined"
"Salvatore Esposito","€300k","loan transfer","Chievo Verona","Joined"
"Mattia Vitale","€400k","loan transfer","Frosinone","Joined"
"Giacomo Poluzzi","€100k","-","Without Club","Joined"
"Lorenzo Dickmann","€1.60m","loan transfer","Chievo Verona","Joined"
"Eklu Shaka Mawuli","€200k","loan transfer","FC ViOn","Joined"
"Lorenzo Dickmann","€1.60m","End of loanJun 30, 2019","Novara","Joined"
"Mohamed Fares","€6.00m","End of loanJun 30, 2019","Hellas Verona","Joined"
"Mattia Valoti","€1.00m","End of loanJun 30, 2019","Hellas Verona","Joined"
"Andrea Petagna","€20.00m","End of loanJun 30, 2019","Atalanta","Joined"
"Emiliano Viviano","€1.00m","End of loanJun 30, 2019","Sporting","Joined"
"Alessandro Murgia","€5.00m","End of loanJun 30, 2019","Lazio","Joined"
"Andrea Fulignati","€500k","End of loanJun 30, 2019","Ascoli","Joined"
"Vasco Regini","€1.40m","End of loanJun 30, 2019","Sampdoria","Joined"
"Lorenco Simic","€1.00m","End of loanJun 30, 2019","Sampdoria","Joined"
"Simone Zaza","€10.00m","€12.00m","Valencia","Left"
"Ola Aina","€10.00m","€9.80m","Chelsea","Left"
"Koffi Djidji","€5.00m","€3.00m","FC Nantes","Left"
"Cristian Ansaldi","€5.00m","€2.50m","Inter","Left"
"Diego Laxalt","€12.00m","Loan fee:€500k","AC Milan","Left"
"Samir Ujkani","€200k","free transfer","C. Rizespor U21","Left"
