Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Fodé Ballo-Touré","snSEN","DF","Monaco","frLigue 1","23","1997","7.4","2","0","0","10","12","1","39","6","17","1","0","0","37","12","10","54.5",
"Botond Balogh","huHUN","DF","Parma","itSerie A","18","2002","1.8","1","0","0","1","0","0","0","2","7","0","0","0","5","2","3","40.0",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","30","1990","15.0","2","0","0","14","6","0","48","19","17","0","1","0","82","10","9","52.6",
"Jonathan Bamba","ciCIV","MF","Lille","frLigue 1","24","1996","33.2","2","0","0","27","67","3","146","24","23","1","0","0","238","15","27","35.7",
"Robson Bambu","brBRA","DF","Nice","frLigue 1","22","1997","11.6","3","1","0","19","9","1","1","10","11","0","1","0","80","19","19","50.0",
"Patrick Bamford","engENG","FW","Leeds United","engPremier League","26","1993","33.9","3","0","0","36","23","18","3","10","9","3","0","0","59","47","73","39.2",
"Mattia Bani","itITA","DF","Genoa","itSerie A","26","1993","10.2","4","0","0","13","7","1","2","27","5","0","0","0","39","32","29","52.5",
"Mattia Bani","itITA","DF","Parma","itSerie A","26","1993","12.7","6","0","0","16","8","0","3","33","11","0","0","0","54","34","24","58.6",
"Simon Banza","cdCOD","FW","Lens","frLigue 1","23","1996","15.2","6","1","1","29","33","9","11","7","6","1","0","0","41","57","63","47.5",
"Antonín Barák","czCZE","MF","Hellas Verona","itSerie A","25","1994","30.7","5","1","0","60","17","4","14","12","19","0","1","0","216","65","81","44.5",
"Federico Barba","itITA","DF","Benevento","itSerie A","26","1993","29.5","8","0","0","27","10","1","38","48","16","0","0","1","116","22","30","42.3",
"Danilo Barbosa","brBRA","DF","Nice","frLigue 1","24","1996","2.8","2","0","0","3","4","0","0","2","3","0","0","0","16","4","2","66.7",
"Barcia","esESP","DF","Granada","esLa Liga","19","2000","1.0","1","0","0","2","1","0","1","3","1","1","0","0","7","2","0","100.0",
"Melvin Bard","frFRA","DF","Lyon","frLigue 1","19","2000","4.8","0","1","0","8","6","0","22","6","8","1","0","0","38","11","14","44.0",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","25","1995","18.7","4","0","0","27","24","4","65","21","12","0","0","0","120","5","19","20.8",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","35","1985","3.0","2","0","0","8","4","0","10","6","5","0","0","0","14","6","2","75.0",
"Nicolò Barella","itITA","MF","Inter","itSerie A","23","1997","32.2","5","0","0","43","53","2","64","26","31","0","1","0","193","30","28","51.7",
"Philipp Bargfrede","deGER","MF","Werder Bremen","deBundesliga","31","1989","0.3","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","",
"Kike Barja","esESP","MF,FW","Osasuna","esLa Liga","23","1997","15.9","2","0","0","15","23","2","72","16","5","1","0","0","103","21","15","58.3",
"Ross Barkley","engENG","MF","Aston Villa","engPremier League","26","1993","17.0","0","0","0","12","17","5","61","5","2","1","0","0","70","21","22","48.8",
"Ross Barkley","engENG","FW,MF","Chelsea","engPremier League","26","1993","0.5","0","0","0","2","2","1","0","0","0","0","0","0","6","2","1","66.7",
"Aymen Barkok","maMAR","MF,DF","Eint Frankfurt","deBundesliga","22","1998","10.9","5","0","0","23","7","1","41","10","15","0","1","0","75","15","24","38.5",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","30","1989","14.8","4","0","0","46","49","17","8","5","6","1","0","0","41","60","82","42.3",
"Harvey Barnes","engENG","FW,MF","Leicester City","engPremier League","22","1997","21.6","0","0","0","16","33","1","27","8","9","0","0","0","86","24","32","42.9",
"Marc Baró","esESP","DF","Cádiz","esLa Liga","20","1999","1.0","0","0","0","1","3","0","6","2","1","0","0","0","4","0","0","",
"Antonio Barragán","esESP","DF","Elche","esLa Liga","33","1987","24.8","8","0","0","35","25","2","53","33","14","1","1","0","92","33","19","63.5",
"Antonio Barreca","itITA","DF","Fiorentina","itSerie A","25","1995","0.9","0","0","0","1","0","1","11","0","0","0","1","0","3","3","2","60.0",
"Leandro Barreiro Martins","luLUX","MF","Mainz 05","deBundesliga","20","2000","25.6","5","0","0","64","47","0","9","57","32","0","2","0","121","46","47","49.5",
"Ander Barrenetxea","esESP","MF,FW","Real Sociedad","esLa Liga","18","2001","14.5","7","0","0","40","20","4","34","6","19","0","0","0","78","3","21","12.5",
"Jacob Barrett Laursen","dkDEN","DF","Arminia","deBundesliga","25","1994","12.3","1","0","0","12","12","0","21","24","12","0","0","0","50","8","18","30.8",
"Musa Barrow","gmGAM","FW,MF","Bologna","itSerie A","21","1998","32.5","0","0","0","17","32","11","138","11","10","0","0","0","110","23","73","24.0",
"Kyle Bartley","engENG","DF","West Brom","engPremier League","29","1991","28.7","4","0","0","30","8","5","1","38","16","0","1","0","137","105","56","65.2",
"Paolo Bartolomei","itITA","MF","Spezia","itSerie A","30","1989","3.6","1","0","0","4","1","0","13","1","2","0","1","0","9","1","1","50.0",
"Marc Bartra","esESP","DF","Betis","esLa Liga","29","1991","18.8","3","0","0","29","15","2","2","40","16","0","4","0","86","58","41","58.6",
"Daniele Baselli","itITA","MF","Torino","itSerie A","28","1992","4.4","2","0","0","6","9","0","14","9","7","0","0","0","39","7","7","50.0",
"Chris Basham","engENG","DF,MF","Sheffield Utd","engPremier League","32","1988","28.6","5","0","0","25","28","6","25","49","42","1","1","0","158","54","61","47.0",
"Toma Bašić","hrCRO","MF","Bordeaux","frLigue 1","23","1996","28.9","7","0","0","42","31","2","64","32","22","0","0","0","139","25","30","45.5",
"Álvaro Bastida","esESP","MF","Cádiz","esLa Liga","16","2004","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Alessandro Bastoni","itITA","DF","Inter","itSerie A","21","1999","32.5","6","0","0","40","28","0","24","40","22","0","0","0","164","48","32","60.0",
"Simone Bastoni","itITA","DF","Spezia","itSerie A","23","1996","16.9","7","0","0","35","27","2","93","16","29","0","1","0","122","27","25","51.9",
"Bastos","aoANG","DF","Lazio","itSerie A","29","1991","0.7","0","0","0","1","4","0","0","0","1","0","0","0","8","1","0","100.0",
"Michy Batshuayi","beBEL","FW","Crystal Palace","engPremier League","26","1993","8.1","0","0","0","12","5","11","5","4","3","1","0","0","15","10","15","40.0",
"Rodrigo Battaglia","arARG","MF","Alavés","esLa Liga","29","1991","27.7","10","1","0","35","30","1","3","29","16","0","0","0","139","43","22","66.2",
"Cristian Battocchio","itITA","MF","Brest","frLigue 1","28","1992","3.9","0","0","0","1","2","0","17","4","2","0","0","0","21","1","4","20.0",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","30","1990","31.0","1","0","0","0","6","0","0","2","0","0","0","0","78","7","1","87.5",
"Julian Baumgartlinger","atAUT","MF","Leverkusen","deBundesliga","32","1988","11.9","1","0","0","11","13","0","3","12","20","0","0","0","76","22","9","71.0",
"Christoph Baumgartner","atAUT","MF,FW","Hoffenheim","deBundesliga","20","1999","26.3","6","0","0","70","53","1","21","24","31","2","0","0","140","53","89","37.3",
"Jon Bautista","esESP","FW","Real Sociedad","esLa Liga","25","1995","4.1","3","0","0","11","6","2","4","2","3","0","0","0","16","23","23","50.0",
"Paul Baysse","frFRA","DF","Bordeaux","frLigue 1","32","1988","29.0","5","1","1","22","15","1","2","52","18","0","1","0","129","67","51","56.8",
"Noah Joel Sarenren Bazee","ngNGA","FW,MF","Augsburg","deBundesliga","23","1996","0.4","1","0","0","2","1","1","0","1","0","0","0","0","4","2","3","40.0",
"Ihlas Bebou","tgTOG","FW,MF","Hoffenheim","deBundesliga","26","1994","24.4","3","0","0","24","32","4","44","17","9","1","0","0","90","55","83","39.9",
"Rodrigo Becão","brBRA","DF","Udinese","itSerie A","24","1996","30.9","5","0","0","50","47","0","13","68","33","0","1","0","142","61","36","62.9",
"Sheraldo Becker","srSUR","FW,MF","Union Berlin","deBundesliga","25","1995","12.3","2","0","0","21","14","4","52","6","4","0","0","0","78","7","22","24.1",
"Timo Becker","deGER","DF","Schalke 04","deBundesliga","23","1997","18.2","1","0","0","9","9","0","23","22","23","0","0","0","93","19","25","43.2",
"Jan Bednarek","plPOL","DF","Southampton","engPremier League","24","1996","34.4","5","1","0","30","13","0","0","84","19","0","1","1","205","95","53","64.2",
"Donny van de Beek","nlNED","MF,FW","Manchester Utd","engPremier League","23","1997","5.8","1","0","0","5","6","0","0","6","10","1","0","0","38","2","5","28.6",
"Valon Behrami","chSUI","MF","Genoa","itSerie A","35","1985","9.9","3","1","1","28","21","0","3","9","9","1","0","0","41","12","18","40.0",
"Brian Behrendt","deGER","DF","Arminia","deBundesliga","28","1991","0.9","0","0","0","1","0","0","1","0","0","0","0","0","6","2","3","40.0",
"Maximilian Beier","deGER","FW,DF","Hoffenheim","deBundesliga","17","2002","0.1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","",
"Ishak Belfodil","dzALG","FW,MF","Hoffenheim","deBundesliga","28","1992","6.6","0","0","0","12","9","5","3","1","2","0","0","0","13","5","9","35.7",
"Erwan Belhadji","frFRA","MF","Dijon","frLigue 1","19","2001","0.3","0","0","0","0","1","0","0","0","0","0","0","0","5","0","0","",
"Haris Belkebla","dzALG","MF","Brest","frLigue 1","26","1994","30.3","7","1","0","38","33","0","11","57","39","0","1","0","182","23","34","40.4",
"Stefan Bell","deGER","DF","Mainz 05","deBundesliga","28","1991","14.1","6","0","0","27","7","2","2","27","18","0","0","0","94","68","23","74.7",
"Karim Bellarabi","deGER","FW,MF","Leverkusen","deBundesliga","30","1990","8.9","2","0","0","23","6","9","58","12","10","0","0","0","52","2","3","40.0",
"Jean-Ricner Bellegarde","htHAI","MF,FW","Strasbourg","frLigue 1","22","1998","23.2","3","0","0","32","47","0","68","19","39","3","0","0","110","23","44","34.3",
"Héctor Bellerín","esESP","DF,MF","Arsenal","engPremier League","25","1995","23.2","8","0","0","21","7","1","54","33","19","1","0","0","91","31","30","50.8",
"Jude Bellingham","engENG","MF","Dortmund","deBundesliga","17","2003","18.9","6","1","1","40","52","1","20","24","31","0","1","0","117","26","26","50.0",
"Andrea Belotti","itITA","FW","Torino","itSerie A","26","1993","32.1","4","0","0","58","135","21","25","12","18","3","1","0","87","81","111","42.2",
"Fran Beltrán","esESP","MF,FW","Celta Vigo","esLa Liga","21","1999","15.5","3","0","0","16","10","0","6","16","22","0","0","0","107","4","21","16.0",
"Sami Ben Amar","maMAR","MF","Nîmes","frLigue 1","22","1998","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Hatem Ben Arfa","frFRA","MF,FW","Bordeaux","frLigue 1","33","1987","18.9","2","0","0","20","35","5","80","2","7","1","0","0","66","4","9","30.8",
"Salim Ben Seghir","frFRA","DF","Nice","frLigue 1","17","2003","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Wissam Ben Yedder","frFRA","FW","Monaco","frLigue 1","29","1990","29.0","3","0","0","12","39","18","17","13","9","2","0","0","87","40","72","35.7",
"Ahmad Benali","lyLBY","MF","Crotone","itSerie A","28","1992","13.5","2","0","0","12","16","1","28","6","11","0","0","0","94","10","4","71.4",
"Samy Benchamma","frFRA","DF,MF","Montpellier","frLigue 1","20","2000","0.5","1","0","0","3","1","0","0","0","1","0","0","0","2","0","0","",
"Lars Bender","deGER","DF","Leverkusen","deBundesliga","31","1989","10.4","2","0","0","11","13","0","12","16","13","0","0","0","65","14","13","51.9",
"Sven Bender","deGER","DF","Leverkusen","deBundesliga","31","1989","13.0","1","0","0","11","6","1","1","21","9","0","0","0","69","33","30","52.4",
"Darío Benedetto","arARG","FW","Marseille","frLigue 1","30","1990","17.5","3","2","1","19","19","12","11","3","4","0","0","0","31","25","60","29.4",
"László Bénes","skSVK","MF","Augsburg","deBundesliga","22","1997","7.3","3","0","0","12","17","0","34","7","6","0","0","0","37","9","11","45.0",
"László Bénes","skSVK","MF","Gladbach","deBundesliga","22","1997","1.7","0","0","0","0","5","0","16","2","2","0","0","0","8","0","5","0.0",
"Walter Benítez","arARG","GK","Nice","frLigue 1","27","1993","38.0","3","0","0","0","4","0","0","1","1","0","0","0","35","13","0","100.0",
"Loris Benito","chSUI","DF","Bordeaux","frLigue 1","28","1992","29.5","7","1","0","39","16","2","40","42","26","0","1","0","175","43","29","59.7",
"Sergio Benito","esESP","FW","Valladolid","esLa Liga","21","1999","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Bilal Benkhedim","frFRA","FW","Saint-Étienne","frLigue 1","19","2001","0.8","0","0","0","1","1","0","11","0","0","0","0","0","6","0","2","0.0",
"Djamel Benlamri","dzALG","DF","Lyon","frLigue 1","30","1989","1.7","0","0","0","2","7","0","0","6","3","0","0","0","7","3","1","75.0",
"Ismaël Bennacer","dzALG","MF","Milan","itSerie A","22","1997","14.7","4","0","0","20","30","0","10","20","18","1","1","0","118","11","21","34.4",
"Saïd Benrahma","dzALG","FW,MF","West Ham","engPremier League","24","1995","15.5","0","0","0","14","15","2","44","8","15","0","1","0","91","2","13","13.3",
"Yassine Benrahou","frFRA","MF","Nîmes","frLigue 1","21","1999","13.8","2","0","0","8","25","0","93","4","9","0","0","0","68","6","21","22.2",
"Ramy Bensebaini","dzALG","DF","Gladbach","deBundesliga","25","1995","20.1","7","0","0","34","30","2","18","47","24","0","2","0","148","41","25","62.1",
"Josh Benson","engENG","MF","Burnley","engPremier League","20","1999","2.9","0","0","0","4","1","0","5","3","1","0","1","0","18","2","4","33.3",
"Nabil Bentaleb","dzALG","MF","Schalke 04","deBundesliga","25","1994","6.1","2","0","0","11","3","0","3","6","8","0","0","0","30","6","6","50.0",
"Rodrigo Bentancur","uyURU","MF","Juventus","itSerie A","23","1997","25.8","8","1","1","45","27","2","25","47","33","0","0","0","205","30","21","58.8",
"Christian Benteke","beBEL","FW","Crystal Palace","engPremier League","29","1990","20.2","3","1","1","35","20","14","3","4","7","0","0","0","45","204","154","57.0",
"Karim Benzema","frFRA","FW","Real Madrid","esLa Liga","32","1987","32.2","2","0","0","17","25","23","18","8","6","0","0","0","69","26","38","40.6",
"Yassine Benzia","dzALG","MF,FW","Dijon","frLigue 1","25","1994","4.5","1","0","0","8","9","0","22","6","5","0","0","0","28","4","7","36.4",
"Alessandro Berardi","itITA","GK","Hellas Verona","itSerie A","29","1991","0.3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Domenico Berardi","itITA","FW","Sassuolo","itSerie A","25","1994","27.5","4","0","0","43","59","2","117","26","22","1","0","0","136","12","32","27.3",
"Gaetano Berardi","chSUI","DF","Leeds United","engPremier League","31","1988","1.3","0","0","0","1","0","0","1","1","2","0","0","0","7","4","3","57.1",
"Yuri Berchiche","esESP","DF","Athletic Club","esLa Liga","30","1990","18.7","3","0","0","17","30","1","76","11","19","1","0","0","109","24","12","66.7",
"Álex Berenguer","esESP","MF","Torino","itSerie A","25","1995","1.5","0","0","0","2","3","1","5","0","0","0","0","0","5","2","2","50.0",
"Álex Berenguer","esESP","MF,FW","Athletic Club","esLa Liga","25","1995","25.3","4","0","0","48","46","18","147","18","31","1","0","0","110","23","42","35.4",
"Bartosz Bereszyński","plPOL","DF","Sampdoria","itSerie A","28","1992","29.0","2","0","0","28","28","0","46","42","44","0","0","0","152","28","33","45.9",
"Jóhann Berg Guðmundsson","isISL","MF","Burnley","engPremier League","29","1990","15.1","2","0","0","11","16","1","31","17","11","0","0","0","81","19","27","41.3",
"Sander Berge","noNOR","MF","Sheffield Utd","engPremier League","22","1998","12.4","4","0","0","14","4","2","23","4","7","0","0","0","68","16","15","51.6",
"Steven Bergwijn","nlNED","FW,MF","Tottenham","engPremier League","22","1997","13.4","3","0","0","20","16","1","13","5","7","1","0","0","76","2","10","16.7",
"Valon Berisha","xkKVX","MF","Reims","frLigue 1","27","1993","18.3","2","0","0","15","16","1","62","25","23","0","0","0","84","9","13","40.9",
"Bernard","brBRA","MF,FW","Everton","engPremier League","27","1992","5.1","2","0","0","6","7","0","14","8","3","0","0","0","31","0","1","0.0",
"Federico Bernardeschi","itITA","MF,DF","Juventus","itSerie A","26","1994","10.8","3","0","0","13","17","2","85","14","4","0","0","0","64","6","7","46.2",
"Bernardo","brBRA","DF,MF","Brighton","engPremier League","25","1995","2.3","0","0","0","1","1","0","5","1","8","0","0","0","7","7","7","50.0",
"Paul Bernardoni","frFRA","GK","Angers","frLigue 1","23","1997","38.0","1","0","0","2","11","0","0","2","1","0","2","0","23","6","0","100.0",
"Juan Bernat","esESP","DF","Paris S-G","frLigue 1","27","1993","2.2","2","0","0","6","1","0","1","1","3","0","0","0","7","0","3","0.0",
"Dimitry Bertaud","cdCOD","GK","Montpellier","frLigue 1","22","1998","8.3","0","0","0","0","4","0","0","1","0","0","0","0","5","3","0","100.0",
"Marco Bertini","itITA","MF","Lazio","itSerie A","17","2002","0.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Ryan Bertrand","engENG","DF","Southampton","engPremier League","30","1989","28.9","5","0","0","29","35","3","82","30","32","0","1","0","89","37","53","41.1",
"Daniel Bessa","itITA","MF","Hellas Verona","itSerie A","27","1993","6.8","1","0","0","16","6","3","16","2","8","0","0","0","39","2","16","11.1",
"Loïc Bessile","tgTOG","DF","Bordeaux","frLigue 1","21","1999","1.0","0","0","0","1","0","0","0","1","0","0","0","0","4","0","1","0.0",
"Jordan Beyer","deGER","DF","Gladbach","deBundesliga","20","2000","2.1","0","0","0","2","5","0","0","5","1","0","0","0","14","10","4","71.4",
"Giulian Biancone","frFRA","DF,MF","Monaco","frLigue 1","20","2000","1.0","1","0","0","1","2","0","8","1","3","0","0","0","8","6","2","75.0",
"Bartosz Białek","plPOL","FW,MF","Wolfsburg","deBundesliga","18","2001","3.0","1","0","0","8","3","1","0","3","5","0","0","0","14","11","22","33.3",
"Ermin Bičakčić","baBIH","DF","Hoffenheim","deBundesliga","30","1990","1.4","1","0","0","2","2","0","0","3","1","0","0","0","4","7","5","58.3",
"Pedro Bigas","esESP","DF","Eibar","esLa Liga","29","1990","17.0","1","0","0","21","6","0","9","23","9","0","2","0","93","50","39","56.2",
"El Bilal Touré","mlMLI","FW","Reims","frLigue 1","18","2001","13.8","4","0","0","42","13","11","1","6","12","0","0","0","38","69","90","43.4",
