Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Gvidas Gineitis","ltLTU","MF","Torino","itSerie A","19","2004","6.0","2","0","0","9","3","0","22","4","7","0","0","0","37","7","5","58.3",
"Matthias Ginter","deGER","DF","Freiburg","deBundesliga","29","1994","21.3","3","0","0","8","15","0","16","16","15","0","0","1","100","50","29","63.3",
"Olivier Giroud","frFRA","FW","Milan","itSerie A","36","1986","26.3","1","1","0","31","24","14","3","6","11","0","1","0","29","59","57","50.9",
"Jamie Gittens","engENG","FW,MF","Dortmund","deBundesliga","18","2004","11.8","1","0","0","12","25","0","13","4","7","2","0","0","37","4","10","28.6",
"Klaus Gjasula","alALB","DF,MF","Darmstadt 98","deBundesliga","33","1989","15.1","7","1","0","23","11","0","7","19","22","0","1","0","69","34","27","55.7",
"Serge Gnabry","deGER","FW,MF","Bayern Munich","deBundesliga","28","1995","4.8","0","0","0","6","3","1","10","3","5","1","0","0","26","3","2","60.0",
"Ben Godfrey","engENG","DF","Everton","engPremier League","25","1998","12.4","2","0","0","8","6","2","21","16","20","0","1","0","45","25","24","51.0",
"Edoardo Goldaniga","itITA","DF","Cagliari","itSerie A","29","1993","11.2","3","0","0","14","10","3","10","15","7","0","0","0","37","18","18","50.0",
"Pierluigi Gollini","itITA","GK","Napoli","itSerie A","28","1995","7.0","0","0","0","0","1","0","0","1","1","0","0","0","12","2","0","100.0",
"Aleksandr Golovin","ruRUS","MF,FW","Monaco","frLigue 1","27","1996","23.9","8","1","0","25","36","3","110","21","30","1","0","0","133","12","18","40.0",
"André Gomes","ptPOR","MF,FW","Everton","engPremier League","30","1993","5.6","4","0","0","17","5","0","26","3","4","0","0","0","34","1","8","11.1",
"Angel Gomes","engENG","MF","Lille","frLigue 1","22","2000","28.6","5","0","0","31","36","0","45","18","13","0","0","0","125","7","13","35.0",
"João Gomes","brBRA","MF","Wolves","engPremier League","22","2001","29.4","11","0","0","66","38","1","25","18","74","0","2","0","183","18","25","41.9",
"Toti Gomes","ptPOR","DF","Wolves","engPremier League","24","1999","30.8","7","0","0","38","13","2","13","26","25","0","0","0","136","56","30","65.1",
"Joe Gomez","engENG","DF","Liverpool","engPremier League","26","1997","19.8","5","0","0","28","16","0","39","19","31","0","0","0","111","31","10","75.6",
"Maxi Gómez","uyURU","FW","Cádiz","esLa Liga","26","1996","12.9","2","0","0","20","32","13","20","3","4","0","0","0","15","71","69","50.7",
"Moi Gómez","esESP","MF,FW","Osasuna","esLa Liga","29","1994","22.3","3","0","0","29","30","2","52","11","19","0","0","0","118","13","18","41.9",
"Papu Gómez","arARG","MF,FW","Monza","itSerie A","35","1988","0.5","0","0","0","0","0","0","5","1","0","0","0","0","3","0","0","",
"Sergio Gómez","esESP","FW,MF","Manchester City","engPremier League","22","2000","0.6","0","0","0","2","0","1","4","1","0","0","0","0","1","0","1","0.0",
"Unai Gómez","esESP","MF","Athletic Club","esLa Liga","20","2003","9.7","1","0","0","11","20","0","21","2","10","0","0","0","45","13","15","46.4",
"Iron Gomis","frFRA","MF","Salernitana","itSerie A","23","1999","1.5","0","0","0","2","2","1","1","2","1","0","0","0","10","3","0","100.0",
"Maxime Gonalons","frFRA","MF","Clermont Foot","frLigue 1","34","1989","14.4","4","0","0","28","15","0","1","20","33","0","0","0","97","15","9","62.5",
"Édgar González","esESP","DF,MF","Almería","esLa Liga","26","1997","28.0","7","1","1","29","7","3","2","38","21","0","1","0","93","70","59","54.3",
"Enso Gonzalez","pyPAR","MF,DF","Wolves","engPremier League","18","2005","0.0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","",
"Fabio González","esESP","MF","Las Palmas","esLa Liga","26","1997","1.4","1","0","0","1","1","0","2","0","2","0","0","0","13","1","2","33.3",
"Giovanni González","uyURU","DF","Mallorca","esLa Liga","28","1994","27.4","6","0","0","38","20","3","62","31","45","0","1","0","154","37","36","50.7",
"Hugo González","esESP","MF,FW","Valencia","esLa Liga","20","2003","1.0","0","0","0","3","2","2","9","0","1","0","0","0","8","0","4","0.0",
"Iñaki González","esESP","MF","Las Palmas","esLa Liga","19","2004","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Joan Gonzàlez","esESP","MF","Lecce","itSerie A","21","2002","14.3","6","0","0","15","33","1","10","5","18","0","0","0","81","25","36","41.0",
"Nicolás González","arARG","FW","Fiorentina","itSerie A","25","1998","21.3","1","0","0","21","36","2","39","12","18","0","0","0","84","64","50","56.1",
"Peter González","doDOM","MF,FW","Valencia","esLa Liga","21","2002","7.2","1","0","0","11","11","1","18","7","3","1","0","0","27","10","10","50.0",
"Urko González","esESP","MF","Real Sociedad","esLa Liga","22","2001","1.7","1","0","0","1","2","0","0","1","1","0","0","0","13","5","4","55.6",
"Anthony Gordon","engENG","FW","Newcastle Utd","engPremier League","22","2001","32.1","12","1","1","38","67","8","111","7","34","6","0","0","125","9","17","34.6",
"Kaide Gordon","engENG","FW","Liverpool","engPremier League","18","2004","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Daniel Gore","engENG","MF","Manchester Utd","engPremier League","18","2004","0.0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","",
"Leon Goretzka","deGER","MF","Bayern Munich","deBundesliga","28","1995","24.9","3","0","0","23","14","2","10","31","23","0","0","0","171","36","29","55.4",
"Mathieu Gorgelin","frFRA","GK","Le Havre","frLigue 1","32","1990","1.0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Andoni Gorosabel","esESP","DF","Alavés","esLa Liga","26","1996","31.7","6","0","0","29","41","0","81","28","42","1","1","0","164","25","57","30.5",
"Robin Gosens","deGER","DF,MF","Union Berlin","deBundesliga","29","1994","25.4","9","1","1","29","24","17","64","36","44","0","1","0","100","60","44","57.7",
"Mario Götze","deGER","MF","Eint Frankfurt","deBundesliga","31","1992","23.0","5","1","1","14","35","1","54","14","34","0","1","0","152","8","13","38.1",
"Amine Gouiri","dzALG","FW,MF","Rennes","frLigue 1","23","2000","23.0","2","0","0","27","23","1","7","14","10","1","0","0","75","15","19","44.1",
"Jeffrey Gouweleeuw","nlNED","DF","Augsburg","deBundesliga","32","1991","28.8","7","0","0","25","9","4","18","35","23","0","0","0","156","52","39","57.1",
"Pablo Gozalbez","esESP","MF,FW","Valencia","esLa Liga","22","2001","1.1","0","0","0","6","2","1","1","1","0","0","0","0","6","1","5","16.7",
"Jonathan Gradit","frFRA","DF","Lens","frLigue 1","30","1992","23.5","9","1","0","31","26","0","17","37","20","0","1","0","118","55","51","51.9",
"Jens Grahl","deGER","GK","Eint Frankfurt","deBundesliga","34","1988","2.0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.0",
"Samuel Grandsir","frFRA","MF,FW","Le Havre","frLigue 1","26","1996","6.7","4","2","1","18","5","5","44","3","12","0","0","0","25","1","6","14.3",
"Alberto Grassi","itITA","MF","Empoli","itSerie A","28","1995","20.1","6","1","1","22","33","0","5","41","18","0","0","1","124","28","30","48.3",
"Ryan Gravenberch","nlNED","MF","Liverpool","engPremier League","21","2002","12.5","0","0","0","20","15","0","4","14","12","0","0","0","74","10","14","41.7",
"Ryan Gravenberch","nlNED","FW","Bayern Munich","deBundesliga","21","2002","0.1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Adrian Grbić","atAUT","FW","Lorient","frLigue 1","26","1996","0.3","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","66.7",
"Ivo Grbić","hrCRO","GK","Sheffield Utd","engPremier League","27","1996","8.6","1","0","0","0","2","0","0","0","0","0","0","0","6","7","0","100.0",
"Jack Grealish","engENG","FW,MF","Manchester City","engPremier League","27","1995","11.2","6","0","0","6","41","2","16","6","8","0","0","0","42","3","4","42.9",
"Mason Greenwood","engENG","MF,FW","Getafe","esLa Liga","21","2001","29.6","6","1","0","39","43","1","107","4","6","1","0","0","120","5","20","20.0",
"Michael Gregoritsch","atAUT","FW","Freiburg","deBundesliga","29","1994","18.7","2","0","0","16","19","6","11","9","12","0","0","0","62","91","93","49.5",
"Dominik Greif","skSVK","GK","Mallorca","esLa Liga","26","1997","1.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Antoine Griezmann","frFRA","FW,MF","Atlético Madrid","esLa Liga","32","1991","29.4","5","0","0","16","26","14","123","10","19","0","0","0","100","14","27","34.1",
"Vincenzo Grifo","itITA","MF,FW","Freiburg","deBundesliga","30","1993","25.8","3","0","0","13","16","6","173","15","20","1","1","0","130","12","20","37.5",
"Florian Grillitsch","atAUT","DF,MF","Hoffenheim","deBundesliga","27","1995","25.5","8","0","0","27","24","0","17","52","28","0","0","0","171","34","31","52.3",
"Álex Grimaldo","esESP","DF","Leverkusen","deBundesliga","27","1995","30.9","1","0","0","14","26","3","202","22","24","1","0","0","168","12","19","38.7",
"Christian Groß","deGER","DF,MF","Werder Bremen","deBundesliga","34","1989","8.9","1","0","0","15","5","2","8","13","16","0","1","0","54","16","28","36.4",
"Pascal Groß","deGER","MF,DF","Brighton","engPremier League","32","1991","34.6","6","0","0","23","27","3","238","22","46","0","1","0","144","14","17","45.2",
"Brajan Gruda","deGER","MF,FW","Mainz 05","deBundesliga","19","2004","18.2","5","0","0","28","47","9","53","5","14","1","0","0","97","15","31","32.6",
"Ilia Gruev","bgBUL","MF","Werder Bremen","deBundesliga","23","2000","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Vicente Guaita","esESP","GK","Celta Vigo","esLa Liga","36","1987","26.7","2","0","0","1","5","0","0","0","1","0","1","1","21","11","1","91.7",
"Andrés Guardado","mxMEX","MF","Betis","esLa Liga","36","1986","5.0","2","0","0","10","3","0","11","6","12","0","0","0","37","4","7","36.4",
"Sergi Guardiola","esESP","FW,MF","Cádiz","esLa Liga","32","1991","5.5","1","0","0","18","22","3","17","0","7","0","0","0","27","5","10","33.3",
"Nemanja Gudelj","rsSRB","DF,MF","Sevilla","esLa Liga","31","1991","19.4","7","0","0","30","11","0","3","27","24","0","0","0","85","41","21","66.1",
"Gabriel Gudmundsson","seSWE","DF,FW","Lille","frLigue 1","24","1999","14.1","2","0","0","21","19","4","36","15","16","0","0","0","65","9","14","39.1",
"Gonçalo Guedes","ptPOR","FW,MF","Villarreal","esLa Liga","26","1996","10.6","0","0","0","5","16","3","27","2","4","0","0","0","29","2","10","16.7",
"Axel Gueguin","frFRA","DF,FW","Montpellier","frLigue 1","18","2005","1.5","0","0","0","0","3","0","2","2","5","0","0","0","10","2","2","50.0",
"Marc Guéhi","engENG","DF","Crystal Palace","engPremier League","23","2000","22.5","2","0","0","14","26","0","3","18","19","0","0","0","120","29","29","50.0",
"Mattéo Guendouzi","frFRA","MF","Lazio","itSerie A","24","1999","26.3","3","1","0","26","34","0","42","21","15","0","1","0","120","12","25","32.4",
"Mattéo Guendouzi","frFRA","MF","Marseille","frLigue 1","24","1999","0.2","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0.0",
"Javier Guerra","esESP","MF","Valencia","esLa Liga","20","2003","27.8","3","1","0","40","30","2","24","18","24","0","0","0","177","25","32","43.9",
"Raphaël Guerreiro","ptPOR","DF,MF","Bayern Munich","deBundesliga","29","1993","13.2","2","0","0","3","7","0","42","15","16","0","0","0","59","2","5","28.6",
"Axel Guessand","frFRA","DF","Udinese","itSerie A","18","2004","0.5","0","0","0","0","1","0","0","0","1","0","0","0","3","1","1","50.0",
"Evann Guessand","ciCIV","FW","Nice","frLigue 1","22","2001","17.3","1","0","0","32","47","5","11","12","7","3","0","0","56","24","26","48.0",
"Ander Guevara","esESP","MF","Alavés","esLa Liga","26","1997","32.6","7","0","0","48","30","0","8","13","32","1","0","0","218","45","41","52.3",
"Pape Gueye","snSEN","MF,DF","Marseille","frLigue 1","24","1999","8.5","2","0","0","20","18","1","9","13","21","0","0","0","52","15","9","62.5",
"Josuha Guilavogui","frFRA","DF","Mainz 05","deBundesliga","32","1990","4.5","1","0","0","5","2","0","0","13","10","0","0","0","29","7","6","53.8",
"Morgan Guilavogui","gnGUI","FW,MF","Lens","frLigue 1","25","1998","6.3","1","0","0","14","7","7","5","4","10","0","0","0","21","16","11","59.3",
"Frederic Guilbert","frFRA","DF,MF","Strasbourg","frLigue 1","28","1994","27.7","3","0","0","35","15","2","85","71","50","0","0","0","136","23","41","35.9",
"Hugo Guillamón","esESP","MF","Valencia","esLa Liga","23","2000","14.6","7","0","0","36","25","0","6","12","15","0","1","0","80","15","15","50.0",
"Bruno Guimarães","brBRA","MF","Newcastle Utd","engPremier League","25","1997","36.3","9","0","0","50","108","0","32","35","53","0","0","0","237","18","23","43.9",
"Serhou Guirassy","gnGUI","FW","Stuttgart","deBundesliga","27","1996","24.5","0","0","0","18","55","18","1","6","3","2","0","0","39","65","55","54.2",
"Marc Guiu","esESP","FW,MF","Barcelona","esLa Liga","17","2006","0.8","1","0","0","1","2","1","0","0","0","0","0","0","1","1","3","25.0",
"Péter Gulácsi","huHUN","GK","RB Leipzig","deBundesliga","33","1990","13.0","0","0","0","0","0","0","0","0","0","0","0","0","12","6","0","100.0",
"Manuel Gulde","deGER","DF","Freiburg","deBundesliga","32","1991","22.7","5","1","1","17","15","1","3","25","23","0","0","0","78","49","33","59.8",
"Arda Güler","trTUR","FW,MF","Real Madrid","esLa Liga","18","2005","4.2","1","0","0","11","8","1","13","2","4","1","0","0","21","0","0","",
"Gerard Gumbau","esESP","MF","Granada","esLa Liga","28","1994","29.7","12","0","0","62","26","0","150","25","34","0","0","0","126","23","24","48.9",
"Robert Gumny","plPOL","DF","Augsburg","deBundesliga","25","1998","5.3","3","0","0","7","5","0","8","7","5","0","0","0","22","3","2","60.0",
"İlkay Gündoğan","deGER","MF","Barcelona","esLa Liga","32","1990","33.3","5","0","0","15","42","6","157","21","22","1","0","0","189","7","18","28.0",
"Christian Günter","deGER","DF","Freiburg","deBundesliga","30","1993","11.8","1","0","0","8","3","1","62","2","12","0","0","0","32","5","10","33.3",
"Jon Guridi","esESP","MF","Alavés","esLa Liga","28","1995","29.8","2","0","0","21","30","2","21","22","24","0","0","0","131","45","47","48.9",
"Gorka Guruzeta","esESP","FW","Athletic Club","esLa Liga","26","1996","24.6","2","0","0","45","23","11","11","17","23","1","1","0","78","70","91","43.5",
"Malo Gusto","frFRA","DF","Chelsea","engPremier League","20","2003","19.5","7","1","0","22","30","6","64","17","27","0","1","0","126","8","19","29.6",
"Miguel Gutiérrez","esESP","DF","Girona","esLa Liga","22","2001","33.7","4","0","0","27","26","6","97","22","18","0","2","0","203","22","18","55.0",
"Albert Guðmundsson","isISL","FW,MF","Genoa","itSerie A","26","1997","33.5","4","0","0","28","46","11","179","11","10","1","0","0","136","3","22","12.0",
"Joško Gvardiol","hrCRO","DF","Manchester City","engPremier League","21","2002","25.9","3","0","0","20","22","2","33","27","33","1","0","0","150","31","24","56.4",
"Emmanuel Gyasi","ghGHA","DF,FW","Empoli","itSerie A","29","1994","20.9","8","0","0","40","21","6","23","5","17","0","0","0","90","17","37","31.5",
"Norbert Gyömbér","skSVK","DF","Salernitana","itSerie A","31","1992","19.6","9","0","0","33","17","0","0","23","18","0","1","1","111","31","28","52.5",
"Erling Haaland","noNOR","FW","Manchester City","engPremier League","23","2000","28.4","1","0","0","18","31","6","5","2","3","2","0","0","47","39","42","48.1",
"Nicolas Haas","chSUI","MF","Empoli","itSerie A","27","1996","1.0","1","0","0","1","1","0","0","1","3","0","0","0","9","3","0","100.0",
"Janik Haberer","deGER","MF,DF","Union Berlin","deBundesliga","29","1994","13.6","7","0","0","22","16","1","15","12","24","0","0","0","95","20","19","51.3",
"Robin Hack","deGER","FW,MF","Gladbach","deBundesliga","24","1998","15.0","2","0","0","17","22","9","44","14","8","0","0","0","79","16","22","42.1",
"Antwoine Hackford","engENG","FW","Sheffield Utd","engPremier League","19","2004","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0",
"Munir El Haddadi","maMAR","FW","Las Palmas","esLa Liga","27","1995","27.2","3","0","0","30","73","21","41","11","27","0","0","0","91","19","42","31.1",
"Jaouen Hadjam","dzALG","DF","Nantes","frLigue 1","20","2003","1.2","0","0","0","4","1","0","12","3","4","0","0","0","14","1","0","100.0",
"Ianis Hagi","roROU","MF,FW","Alavés","esLa Liga","24","1998","8.9","3","0","0","13","19","1","54","5","12","0","0","0","33","13","11","54.2",
"Amadou Haidara","mlMLI","MF","RB Leipzig","deBundesliga","25","1998","17.0","5","0","0","14","15","2","4","21","27","1","0","0","96","34","18","65.4",
"Massadio Haïdara","mlMLI","DF","Lens","frLigue 1","30","1992","8.2","1","0","0","11","7","2","22","11","8","0","1","0","33","14","8","63.6",
"Oualid El Hajjam","maMAR","DF,MF","Le Havre","frLigue 1","32","1991","4.4","1","0","0","13","4","1","10","6","7","1","0","0","26","3","5","37.5",
"Achraf Hakimi","maMAR","DF","Paris S-G","frLigue 1","24","1998","21.5","3","0","0","22","26","3","79","12","19","0","1","0","142","9","12","42.9",
"Lewis Hall","engENG","DF","Newcastle Utd","engPremier League","18","2004","8.7","2","0","0","5","5","0","23","12","18","0","0","0","56","10","11","47.6",
"Sébastien Haller","ciCIV","FW","Dortmund","deBundesliga","29","1994","4.4","2","0","0","8","10","3","0","0","0","0","1","0","10","19","21","47.5",
"Gustavo Hamer","nlNED","MF","Sheffield Utd","engPremier League","26","1997","32.3","9","0","0","50","17","6","115","29","21","0","1","0","162","6","16","27.3",
"Andreas Hanche-Olsen","noNOR","DF","Mainz 05","deBundesliga","26","1997","11.0","5","0","0","13","8","1","0","11","12","0","1","0","38","29","15","65.9",
"Isak Hansen-Aarøen","noNOR","MF","Werder Bremen","deBundesliga","18","2004","0.3","1","0","0","1","0","0","0","1","0","0","0","0","4","0","0","",
"Ridgeciano Haps","srSUR","DF","Genoa","itSerie A","30","1993","8.6","0","0","0","3","16","1","16","6","6","0","0","0","33","10","6","62.5",
