Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Marco Sau","itITA","FW,MF","Cagliari","itSerie A","30","1987","6.2","4","0","0","9","7","4","10","1","2","0","0","0","13","1","11","8.3",
"Téji Savanier","frFRA","MF","Nîmes","frLigue 1","26","1991","31.8","6","1","0","51","96","0","256","64","58","0","0","0","325","44","46","48.9",
"Stefan Savić","meMNE","DF","Atlético Madrid","esLa Liga","27","1991","15.5","5","1","1","15","6","0","1","22","10","0","0","0","65","35","24","59.3",
"Fabian Schär","chSUI","DF","Newcastle Utd","engPremier League","26","1991","22.2","12","0","0","28","19","1","17","67","39","0","1","0","113","62","63","49.6",
"Ezequiel Schelotto","itITA","DF","Chievo","itSerie A","29","1989","1.6","0","0","0","1","1","0","5","2","0","0","0","0","16","5","4","55.6",
"Nicolás Schiappacasse","uyURU","FW,MF","Parma","itSerie A","19","1999","0.9","0","0","0","0","3","0","1","0","0","0","0","0","0","0","3","0.0",
"Pasquale Schiattarella","itITA","MF","SPAL","itSerie A","31","1987","20.5","10","0","0","33","51","1","77","22","27","0","0","0","119","19","10","65.5",
"Patrik Schick","czCZE","FW,MF","Roma","itSerie A","22","1996","14.6","4","0","0","27","19","9","3","3","5","2","0","0","35","50","58","46.3",
"Julian Schieber","deGER","FW","Augsburg","deBundesliga","29","1989","2.9","1","0","0","1","1","2","1","1","2","0","0","0","6","8","17","32.0",
"Christopher Schindler","deGER","DF","Huddersfield","engPremier League","28","1990","36.2","5","1","1","26","18","0","0","70","36","0","1","0","122","136","108","55.7",
"Keven Schlotterbeck","deGER","DF","Freiburg","deBundesliga","21","1997","8.6","1","0","0","5","5","0","0","13","16","0","1","0","37","13","12","52.0",
"Nico Schlotterbeck","deGER","DF","Freiburg","deBundesliga","18","1999","2.5","1","0","0","4","7","0","0","5","6","0","0","0","17","5","4","55.6",
"Jeffrey Schlupp","ghGHA","MF,FW","Crystal Palace","engPremier League","25","1992","18.6","1","0","0","25","14","1","17","19","20","1","0","0","90","53","59","47.3",
"Kasper Schmeichel","dkDEN","GK","Leicester City","engPremier League","31","1986","38.0","3","0","0","0","4","0","0","3","1","0","0","0","38","10","1","90.9",
"Marcel Schmelzer","deGER","DF","Dortmund","deBundesliga","30","1988","6.3","1","0","0","4","12","1","14","9","5","0","0","0","24","10","7","58.8",
"Jonathan Schmid","frFRA","DF","Augsburg","deBundesliga","28","1990","28.0","1","0","0","22","22","2","122","43","22","0","0","1","154","28","26","51.9",
"Morgan Schneiderlin","frFRA","MF","Everton","engPremier League","28","1989","9.3","2","0","0","21","7","0","2","15","16","0","0","0","71","19","16","54.3",
"Alessandro Schöpf","atAUT","MF,DF","Schalke 04","deBundesliga","24","1994","11.2","3","0","0","28","10","0","14","9","16","1","1","0","89","5","10","33.3",
"Nico Schulz","deGER","DF","Hoffenheim","deBundesliga","25","1993","28.2","6","0","0","30","22","9","129","24","20","2","0","0","158","9","19","32.1",
"André Schürrle","deGER","FW,MF","Fulham","engPremier League","27","1990","18.2","2","0","0","17","19","11","41","8","19","0","0","0","80","15","18","45.5",
"Pirmin Schwegler","chSUI","MF","Hannover 96","deBundesliga","31","1987","23.1","7","0","0","46","35","0","112","41","34","0","0","0","133","33","25","56.9",
"Alexander Schwolow","deGER","GK","Freiburg","deBundesliga","26","1992","33.0","1","0","0","0","2","0","0","0","0","0","0","0","41","6","0","100.0",
"Matteo Scozzarella","itITA","MF","Parma","itSerie A","30","1988","16.2","8","0","0","26","11","0","72","23","13","0","0","0","91","4","8","33.3",
"Simone Scuffet","itITA","GK","Udinese","itSerie A","22","1996","9.0","0","0","0","0","1","0","0","0","0","0","0","0","8","3","0","100.0",
"Andrea Seculin","itITA","GK","Chievo","itSerie A","28","1990","1.0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","100.0",
"Stanley Segarel","mfSMN","FW","Amiens","frLigue 1","24","1994","0.2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","50.0",
"Davie Selke","deGER","FW","Hertha BSC","deBundesliga","23","1995","19.3","4","0","0","28","26","13","21","1","2","1","0","0","45","105","94","52.8",
"Ole Selnæs","noNOR","MF","Saint-Étienne","frLigue 1","24","1994","18.5","6","0","0","30","11","1","24","19","26","0","0","0","130","23","28","45.1",
"Matz Sels","beBEL","GK","Strasbourg","frLigue 1","26","1992","37.0","2","0","0","1","6","0","0","1","0","0","0","0","27","15","0","100.0",
"Ken Sema","seSWE","MF,FW","Watford","engPremier League","24","1993","8.4","1","0","0","13","9","1","10","8","7","0","0","0","33","20","18","52.6",
"Alfa Semedo","gwGNB","MF","Espanyol","esLa Liga","20","1997","0.5","1","0","0","1","0","0","1","2","0","0","0","0","2","3","5","37.5",
"Nélson Semedo","ptPOR","DF","Barcelona","esLa Liga","24","1993","17.8","4","0","0","22","27","5","17","22","27","2","0","0","103","18","14","56.3",
"Rúben Semedo","ptPOR","DF","Huesca","esLa Liga","24","1994","9.4","4","0","0","12","6","0","0","16","16","0","0","0","49","34","26","56.7",
"Adrian Šemper","hrCRO","GK","Chievo","itSerie A","20","1998","6.0","0","0","0","0","1","0","0","1","0","0","0","0","12","1","0","100.0",
"Stefano Sensi","itITA","MF","Sassuolo","itSerie A","22","1995","21.9","8","0","0","25","68","1","97","33","20","1","0","0","153","11","15","42.3",
"Luigi Sepe","itITA","GK","Parma","itSerie A","27","1991","37.0","1","0","0","0","3","0","0","3","1","0","0","1","31","12","2","85.7",
"Suat Serdar","deGER","MF","Schalke 04","deBundesliga","21","1997","19.2","4","2","1","39","28","2","3","23","32","0","0","0","121","21","21","50.0",
"Jean Seri","ciCIV","MF","Fulham","engPremier League","27","1991","24.9","6","0","0","32","23","1","108","32","28","0","0","0","158","13","18","41.9",
"Leonardo Sernicola","itITA","FW","Sassuolo","itSerie A","21","1997","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0",
"Julien Serrano","frFRA","MF,DF","Monaco","frLigue 1","20","1998","1.3","1","0","0","2","1","1","2","3","4","0","0","0","6","1","1","50.0",
"Grégory Sertic","frFRA","MF","Marseille","frLigue 1","28","1989","1.2","1","0","0","3","0","0","1","1","0","0","0","0","9","3","0","100.0",
"Ryan Sessegnon","engENG","FW,DF","Fulham","engPremier League","18","2000","25.6","0","0","0","20","22","15","66","19","14","0","0","0","138","18","40","31.0",
"Paik Seung-ho","krKOR","FW,MF","Girona","esLa Liga","21","1997","0.7","0","0","0","0","2","0","0","3","0","0","0","0","3","1","2","33.3",
"Stephan El Shaarawy","itITA","FW,MF","Roma","itSerie A","25","1992","23.4","2","0","0","13","35","10","37","20","14","2","0","0","80","21","16","56.8",
"Meritan Shabani","alALB","MF","Bayern Munich","deBundesliga","19","1999","0.0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.0",
"Xherdan Shaqiri","chSUI","FW,MF","Liverpool","engPremier League","26","1991","11.8","2","0","0","9","14","2","47","6","4","0","0","0","65","3","6","33.3",
"Luke Shaw","engENG","DF","Manchester Utd","engPremier League","23","1995","28.8","11","0","0","42","17","1","52","21","29","0","0","0","143","48","27","64.0",
"Jonjo Shelvey","engENG","MF","Newcastle Utd","engPremier League","26","1992","10.5","1","0","0","16","5","0","50","7","12","0","0","0","84","14","10","58.3",
"Gaku Shibasaki","jpJPN","MF,FW","Getafe","esLa Liga","26","1992","4.3","0","0","0","6","3","0","19","3","3","0","0","0","32","4","4","50.0",
"Gen Shoji","jpJPN","DF","Toulouse","frLigue 1","25","1992","18.0","2","0","0","9","8","0","0","21","13","0","0","0","110","21","22","48.8",
"Djibril Sidibé","frFRA","DF,MF","Monaco","frLigue 1","26","1992","23.1","5","0","0","38","30","9","81","30","34","0","2","0","140","30","26","53.6",
"Kalidou Sidibé","mlMLI","MF","Toulouse","frLigue 1","19","1999","14.0","8","0","0","39","14","0","0","17","12","0","0","0","94","64","31","67.4",
"Sidnei","brBRA","DF","Betis","esLa Liga","28","1989","19.4","4","0","0","14","17","0","9","41","29","0","0","0","116","32","27","54.2",
"Francisco Sierralta","clCHI","DF","Parma","itSerie A","21","1997","3.0","2","0","0","7","3","0","2","4","8","0","0","1","10","16","3","84.2",
"Gylfi Sigurðsson","isISL","MF","Everton","engPremier League","28","1989","34.6","3","0","0","33","39","3","196","28","36","0","0","0","157","19","40","32.2",
"Luca Siligardi","itITA","FW","Parma","itSerie A","30","1988","18.2","2","0","0","12","25","2","69","15","20","2","0","0","95","14","27","34.1",
"Adrien Silva","ptPOR","MF","Leicester City","engPremier League","29","1989","1.0","0","0","0","0","2","0","0","1","2","0","0","0","5","0","2","0.0",
"Adrien Silva","ptPOR","MF","Monaco","frLigue 1","29","1989","13.2","6","0","0","22","17","0","6","16","31","0","0","0","118","21","15","58.3",
"André Silva","ptPOR","FW","Sevilla","esLa Liga","22","1995","24.0","4","0","0","42","28","17","11","3","5","2","0","0","57","66","93","41.5",
"Bernardo Silva","ptPOR","MF,FW","Manchester City","engPremier League","23","1994","31.7","3","0","0","31","24","2","70","25","39","1","0","0","164","11","26","29.7",
"David Silva","esESP","MF","Manchester City","engPremier League","32","1986","26.7","2","0","0","26","25","5","75","22","18","0","0","0","134","19","23","45.2",
"Gabriel Silva","brBRA","DF","Saint-Étienne","frLigue 1","27","1991","15.9","1","0","0","18","30","2","34","14","10","0","0","0","69","30","29","50.8",
"Jonathan Silva","arARG","DF,FW","Leganés","esLa Liga","24","1994","30.0","9","0","0","50","20","3","156","29","38","0","0","0","144","16","20","44.4",
"Matheus Pereira da Silva","brBRA","MF","Juventus","itSerie A","20","1998","1.0","0","0","0","1","1","0","5","0","2","0","0","0","1","1","2","33.3",
"Thiago Silva","brBRA","DF","Paris S-G","frLigue 1","33","1984","23.1","4","0","0","20","25","1","1","32","13","0","2","0","156","48","22","68.6",
"Xande Silva","ptPOR","FW","West Ham","engPremier League","21","1997","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.0",
"Matías Silvestre","arARG","DF","Empoli","itSerie A","33","1984","34.0","6","0","0","22","21","1","3","21","17","0","0","1","111","87","44","66.4",
"Giovanni Simeone","arARG","FW","Fiorentina","itSerie A","23","1995","27.3","2","0","0","47","56","15","20","4","27","1","0","0","85","36","97","27.1",
"Lorenco Šimić","hrCRO","DF","SPAL","itSerie A","22","1996","2.6","0","0","0","4","1","0","0","12","3","0","1","0","16","11","6","64.7",
"Moses Simon","ngNGA","DF,MF","Levante","esLa Liga","23","1995","8.7","1","0","0","8","6","0","29","12","8","0","1","0","47","3","9","25.0",
"Unai Simón","esESP","GK","Athletic Club","esLa Liga","21","1997","7.0","2","0","0","1","0","0","0","1","0","0","1","0","5","1","0","100.0",
"Danny Simpson","engENG","DF","Leicester City","engPremier League","31","1987","3.2","0","0","0","2","0","0","1","6","3","0","0","0","14","8","6","57.1",
"Jack Simpson","engENG","DF","Bournemouth","engPremier League","21","1996","4.5","0","0","0","3","1","0","0","9","5","0","1","1","27","14","9","60.9",
"Josh Sims","engENG","MF","Southampton","engPremier League","21","1997","2.4","0","0","0","1","5","1","1","1","0","0","0","0","19","1","9","10.0",
"Giovanni Sio","ciCIV","FW","Montpellier","frLigue 1","29","1989","0.7","0","0","0","2","2","1","2","0","0","0","0","0","2","3","4","42.9",
"Dimitris Siovas","grGRE","DF","Leganés","esLa Liga","29","1988","32.9","5","0","0","30","10","2","11","65","32","0","0","0","221","102","37","73.4",
"Salvatore Sirigu","itITA","GK","Torino","itSerie A","31","1987","35.2","1","0","0","1","3","0","0","2","0","0","1","0","43","14","0","100.0",
"Ibrahima Sissoko","mlMLI","MF","Strasbourg","frLigue 1","20","1997","29.6","9","0","0","73","27","0","17","34","41","0","0","0","187","59","48","55.1",
"Moussa Sissoko","frFRA","MF,FW","Tottenham","engPremier League","28","1989","25.9","2","0","0","24","19","3","27","16","25","0","0","0","208","23","21","52.3",
"Pione Sisto","dkDEN","FW,MF","Celta Vigo","esLa Liga","23","1995","9.4","0","0","0","8","21","3","27","3","3","0","0","0","54","0","4","0.0",
"Antonio Sivera","esESP","GK","Alavés","esLa Liga","21","1996","3.0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.0",
"Ellyes Skhiri","tnTUN","MF","Montpellier","frLigue 1","23","1995","34.3","5","0","0","40","34","0","6","60","58","0","0","0","235","40","30","57.1",
"Oliver Skipp","engENG","MF","Tottenham","engPremier League","17","2000","2.4","0","0","0","4","3","0","0","1","3","0","0","0","13","10","4","71.4",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","27","1991","38.0","1","0","0","0","1","0","0","3","0","0","0","0","30","16","0","100.0",
"Milan Škriniar","skSVK","DF","Inter","itSerie A","23","1995","35.0","4","0","0","41","27","1","1","27","37","1","1","1","250","69","64","51.9",
"Steven Skrzybski","deGER","FW,MF","Schalke 04","deBundesliga","25","1992","7.4","1","0","0","9","9","5","3","3","3","0","0","0","26","2","18","10.0",
"Petar Škuletić","rsSRB","FW","Montpellier","frLigue 1","28","1990","6.7","0","0","0","16","7","4","3","3","5","1","0","0","21","47","27","63.5",
"Callum Slattery","engENG","MF","Southampton","engPremier League","19","1999","1.2","0","0","0","4","3","0","1","2","3","0","0","0","7","3","8","27.3",
"Naïm Sliti","tnTUN","MF,FW","Dijon","frLigue 1","26","1992","25.4","2","0","0","31","69","9","139","11","33","1","0","0","120","8","31","20.5",
"Chris Smalling","engENG","DF","Manchester Utd","engPremier League","28","1989","23.6","1","0","0","22","8","2","0","26","17","0","1","1","81","101","56","64.3",
"Adam Smith","engENG","DF,MF","Bournemouth","engPremier League","27","1991","23.0","5","1","0","18","43","0","22","31","32","0","1","0","106","28","30","48.3",
"Emile Smith Rowe","engENG","MF","RB Leipzig","deBundesliga","18","2000","0.3","0","0","0","0","1","0","0","1","0","0","0","0","3","0","0","",
"Tommy Smith","engENG","DF","Huddersfield","engPremier League","26","1992","12.7","2","1","0","10","6","0","24","18","13","0","0","0","65","14","14","50.0",
"Robert Snodgrass","sctSCO","MF","West Ham","engPremier League","30","1987","24.7","10","0","0","36","49","3","170","11","27","0","1","0","133","25","35","41.7",
"Cédric Soares","ptPOR","DF","Southampton","engPremier League","26","1991","16.6","4","0","0","9","6","1","64","22","16","0","0","0","84","22","25","46.8",
"Cédric Soares","ptPOR","DF","Inter","itSerie A","26","1991","2.9","0","0","0","2","4","0","27","2","6","0","0","0","12","4","3","57.1",
"Ramadan Sobhi","egEGY","FW,MF","Huddersfield","engPremier League","21","1997","0.9","0","0","0","0","1","0","3","1","1","0","0","0","8","3","1","75.0",
"Marcel Sobottka","deGER","MF","Düsseldorf","deBundesliga","24","1994","10.5","3","0","0","26","13","0","1","24","20","0","0","0","55","22","28","44.0",
"Rubén Sobrino","esESP","FW,MF","Alavés","esLa Liga","26","1992","10.7","2","0","0","28","13","4","8","2","11","0","0","0","29","22","46","32.4",
"Rubén Sobrino","esESP","FW,MF","Valencia","esLa Liga","26","1992","2.1","1","0","0","6","3","0","0","1","3","0","0","0","5","7","10","41.2",
"Danilo Soddimo","itITA","MF,FW","Frosinone","itSerie A","30","1987","2.8","2","0","0","9","4","0","15","7","9","0","0","0","18","6","3","66.7",
"Alex Sola","esESP","DF","Real Sociedad","esLa Liga","19","1999","1.0","0","0","0","1","2","0","4","1","3","0","0","0","12","0","1","0.0",
"Dominic Solanke","engENG","FW,MF","Bournemouth","engPremier League","20","1997","3.9","0","0","0","2","9","1","1","2","3","0","0","0","17","15","24","38.5",
"Andrés Solano","coCOL","DF","Atlético Madrid","esLa Liga","20","1998","0.5","0","0","0","0","1","0","0","0","3","0","0","0","4","1","0","100.0",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","21","1997","27.3","9","0","0","52","50","1","67","19","28","1","1","1","149","23","28","45.1",
"Oumar Solet","frFRA","DF","Lyon","frLigue 1","18","2000","0.7","1","0","0","2","0","0","0","0","0","0","0","0","4","1","0","100.0",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","29","1988","34.0","1","0","0","1","3","0","0","1","2","0","1","0","86","10","1","90.9",
"Kévin Soni","cmCMR","FW,DF","Girona","esLa Liga","20","1998","0.9","1","0","0","6","2","0","2","1","2","0","0","0","7","2","2","50.0",
"Jérémy Sorbon","frFRA","DF","Guingamp","frLigue 1","34","1983","29.4","2","0","0","26","27","1","1","34","20","0","0","0","162","55","54","50.5",
"Oliver Sorg","deGER","DF","Hannover 96","deBundesliga","28","1990","17.6","6","1","1","11","28","0","19","46","28","0","0","0","104","10","24","29.4",
"David Soria","esESP","GK","Getafe","esLa Liga","25","1993","37.0","0","0","0","0","2","0","0","1","0","0","0","0","33","10","2","83.3",
"Juan Soriano","esESP","GK","Sevilla","esLa Liga","20","1997","4.0","2","1","1","0","1","0","0","1","0","0","0","0","7","3","0","100.0",
"Roberto Soriano","itITA","MF","Torino","itSerie A","27","1991","5.2","1","0","0","14","10","2","16","6","5","0","0","0","28","7","14","33.3",
"Roberto Soriano","itITA","MF","Bologna","itSerie A","27","1991","16.5","5","0","0","27","17","2","16","3","18","1","0","0","69","25","24","51.0",
"Stefano Sorrentino","itITA","GK","Chievo","itSerie A","39","1979","31.0","2","0","0","0","4","0","0","3","1","0","0","0","21","2","0","100.0",
"Borna Sosa","hrCRO","DF,MF","Stuttgart","deBundesliga","20","1998","6.8","3","0","0","14","6","0","38","6","7","0","0","0","39","11","18","37.9",
"Sebastian Soto","usUSA","MF,FW","Hannover 96","deBundesliga","18","2000","0.3","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","100.0",
"Riccardo Sottil","itITA","FW,MF","Fiorentina","itSerie A","19","1999","0.2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","",
"Pape Souaré","snSEN","DF","Crystal Palace","engPremier League","28","1990","0.0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","",
"Adama Soumaoro","frFRA","DF","Lille","frLigue 1","26","1992","19.1","6","1","1","26","20","0","0","21","11","0","0","0","119","39","26","60.0",
"Boubakary Soumaré","frFRA","MF","Lille","frLigue 1","19","1999","6.3","2","0","0","6","7","0","0","7","15","0","0","0","42","6","9","40.0",
"Çağlar Söyüncü","trTUR","DF","Leicester City","engPremier League","22","1996","4.1","1","0","0","9","2","0","2","7","2","0","1","0","20","16","6","72.7",
"Julián Speroni","arARG","GK","Crystal Palace","engPremier League","39","1979","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Leonardo Spinazzola","itITA","DF","Juventus","itSerie A","25","1993","6.7","0","0","0","3","1","1","29","3","4","0","0","0","34","11","4","73.3",
"Nicolás Spolli","arARG","DF","Genoa","itSerie A","35","1983","6.0","2","0","0","8","4","0","0","7","6","0","1","1","17","9","4","69.2",
"Marco Sportiello","itITA","GK","Frosinone","itSerie A","26","1992","35.0","5","0","0","0","4","0","0","0","0","0","0","0","40","6","2","75.0",
"Mattia Sprocati","itITA","FW,MF","Parma","itSerie A","25","1993","7.2","0","0","0","5","22","0","20","7","4","0","0","0","32","2","10","16.7",
"Bassem Srarfi","tnTUN","FW,MF","Nice","frLigue 1","21","1997","9.1","2","0","0","14","21","4","20","5","11","0","0","0","43","8","12","40.0",
"Darijo Srna","hrCRO","DF","Cagliari","itSerie A","36","1982","23.2","5","1","0","23","72","0","159","18","16","0","1","0","100","29","28","50.9",
"Kostas Stafylidis","grGRE","DF","Augsburg","deBundesliga","24","1993","10.2","1","0","0","7","10","0","32","15","14","0","0","0","68","7","11","38.9",
"Benjamin Stambouli","frFRA","DF,MF","Schalke 04","deBundesliga","27","1990","19.6","3","0","0","23","15","1","4","32","31","0","0","0","132","18","21","46.2",
"Jozo Stanić","hrCRO","MF","Augsburg","deBundesliga","19","1999","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Junior Stanislas","engENG","MF,FW","Bournemouth","engPremier League","28","1989","11.5","1","0","0","6","10","3","37","2","6","0","0","0","52","10","13","43.5",
"Niklas Stark","deGER","DF","Hertha BSC","deBundesliga","23","1995","20.8","5","0","0","20","22","0","3","37","19","0","1","1","76","55","33","62.5",
"Timo Stavitski","fiFIN","MF,FW","Caen","frLigue 1","19","1999","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Renato Steffen","chSUI","FW,MF","Wolfsburg","deBundesliga","26","1991","16.7","4","0","0","19","28","3","30","16","17","0","1","0","89","18","27","40.0",
"Marc Stendera","deGER","MF","Eint Frankfurt","deBundesliga","22","1995","1.2","0","0","0","2","0","0","0","0","1","0","0","0","15","0","2","0.0",
"Pascal Stenzel","deGER","DF,MF","Freiburg","deBundesliga","22","1996","16.1","5","1","1","20","10","0","28","30","26","0","2","0","108","23","17","57.5",
"Dale Stephens","engENG","MF","Brighton","engPremier League","29","1989","27.6","6","1","0","44","10","0","2","46","57","0","0","0","199","26","22","54.2",
"Jack Stephens","engENG","DF","Southampton","engPremier League","24","1994","18.9","4","0","0","11","7","0","2","37","13","0","1","0","118","55","42","56.7",
"Mariusz Stępiński","plPOL","FW","Chievo","itSerie A","23","1995","27.5","5","0","0","60","55","23","17","5","13","1","0","0","66","47","123","27.6",
"Raheem Sterling","engENG","FW","Manchester City","engPremier League","23","1994","30.8","3","0","0","40","44","13","75","17","16","2","0","0","114","15","28","34.9",
"Lars Stindl","deGER","FW,MF","Gladbach","deBundesliga","29","1988","16.8","3","0","0","18","30","7","9","14","14","1","0","0","61","19","21","47.5",
"Kevin Stöger","atAUT","MF","Düsseldorf","deBundesliga","24","1993","23.5","8","0","0","48","60","1","85","31","35","0","0","0","193","4","11","26.7",
"John Stones","engENG","DF","Manchester City","engPremier League","24","1994","19.6","1","0","0","6","7","1","2","14","11","0","0","0","114","59","30","66.3",
"Thomas Strakosha","alALB","GK","Lazio","itSerie A","23","1995","35.0","4","0","0","0","5","0","0","1","1","0","0","0","63","9","0","100.0",
"Tobias Strobl","deGER","MF,DF","Gladbach","deBundesliga","28","1990","25.5","4","0","0","26","24","1","0","29","17","0","0","0","117","38","38","50.0",
"Kevin Strootman","nlNED","MF","Roma","itSerie A","28","1990","1.0","0","0","0","1","0","0","0","2","2","0","0","0","1","2","1","66.7",
"Kevin Strootman","nlNED","MF","Marseille","frLigue 1","28","1990","21.6","7","0","0","35","9","2","24","24","40","0","1","0","124","40","39","50.6",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","27","1991","35.9","6","0","0","14","14","3","79","26","20","0","0","0","167","29","31","48.3",
"Cristhian Stuani","uyURU","FW","Girona","esLa Liga","31","1986","30.3","9","0","0","89","74","24","3","4","13","2","0","0","60","114","112","50.4",
"Leo Štulac","siSVN","MF","Parma","itSerie A","23","1994","16.1","3","1","0","12","29","1","53","34","13","0","0","0","79","11","13","45.8",
"Stefano Sturaro","itITA","MF,FW","Genoa","itSerie A","25","1993","2.4","0","1","0","4","6","0","7","3","3","0","0","0","13","1","7","12.5",
"Daniel Sturridge","engENG","FW,MF","Liverpool","engPremier League","28","1989","5.7","1","0","0","5","10","4","3","1","3","0","0","0","18","4","18","18.2",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","30","1988","36.0","13","0","0","57","55","2","188","46","62","0","0","0","246","31","41","43.1",
"Denis Suárez","esESP","MF,FW","Arsenal","engPremier League","24","1994","0.8","0","0","0","0","1","0","0","1","1","0","0","0","5","0","0","",
"Denis Suárez","esESP","MF,DF","Barcelona","esLa Liga","24","1994","0.2","0","0","0","0","1","0","1","0","0","0","0","0","4","1","0","100.0",
"Leonardo Suárez","arARG","FW,MF","Valladolid","esLa Liga","22","1996","5.7","0","0","0","5","9","3","6","1","3","0","0","0","16","2","11","15.4",
"Luis Suárez","uyURU","FW","Barcelona","esLa Liga","31","1987","31.4","5","0","0","31","57","27","21","8","11","3","0","0","69","22","10","68.8",
"Mario Suárez","esESP","MF","Rayo Vallecano","esLa Liga","31","1987","11.4","5","0","0","21","26","2","3","14","23","0","0","0","92","28","16","63.6",
"Mathías Suárez","uyURU","DF","Montpellier","frLigue 1","22","1996","6.1","2","0","0","14","16","1","16","9","11","0","0","0","24","9","6","60.0",
"Danijel Subašić","hrCRO","GK","Monaco","frLigue 1","33","1984","12.6","1","0","0","1","2","0","0","0","0","0","0","0","5","4","0","100.0",
"Neven Subotić","rsSRB","DF","Saint-Étienne","frLigue 1","29","1988","23.9","2","1","0","12","4","0","3","38","23","0","0","0","114","41","18","69.5",
"Isaac Success","ngNGA","FW,MF","Watford","engPremier League","22","1996","11.7","4","0","0","24","48","12","13","2","12","0","0","0","60","31","59","34.4",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","22","1995","29.5","3","0","0","17","6","0","0","40","23","0","0","0","185","81","24","77.1",
"Ki Sung-yueng","krKOR","MF","Newcastle Utd","engPremier League","29","1989","14.5","2","0","0","11","16","0","54","19","10","0","0","0","94","12","13","48.0",
"Andrew Surman","engENG","MF","Bournemouth","engPremier League","31","1986","16.0","2","0","0","7","6","0","1","10","6","0","0","0","90","19","14","57.6",
"Sam Surridge","engENG","MF,FW","Bournemouth","engPremier League","20","1998","0.1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0.0",
"Markel Susaeta","esESP","FW,MF","Athletic Club","esLa Liga","30","1987","15.3","4","1","1","12","13","3","105","12","10","0","0","0","70","4","18","18.2",
"Suso","esESP","FW,MF","Milan","itSerie A","24","1993","33.5","9","1","1","31","81","6","229","16","18","0","0","0","129","4","17","19.0",
"Markus Suttner","atAUT","DF,MF","Düsseldorf","deBundesliga","31","1987","5.4","1","0","0","6","1","0","33","8","7","0","0","0","25","7","6","53.8",
"Mattias Svanberg","seSWE","MF","Bologna","itSerie A","19","1999","13.1","2","0","0","27","33","1","20","11","11","0","0","0","51","9","23","28.1",
"Sanasi Sy","frFRA","MF","Amiens","frLigue 1","19","1999","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Seydou Sy","snSEN","GK","Monaco","frLigue 1","22","1995","2.5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",
"Issiaga Sylla","gnGUI","DF,MF","Toulouse","frLigue 1","24","1994","22.2","5","0","0","35","15","3","48","39","36","0","0","0","137","58","45","56.3",
"Moussa Sylla","mlMLI","FW,MF","Monaco","frLigue 1","18","1999","8.5","1","0","0","8","13","1","8","2","4","1","0","0","22","16","35","31.4",
"Eddy Sylvestre","frFRA","FW,MF","Nice","frLigue 1","18","1999","3.0","0","0","0","4","6","0","1","0","2","0","0","0","16","0","2","0.0",
"Ádám Szalai","huHUN","FW","Hoffenheim","deBundesliga","30","1987","18.1","3","0","0","33","24","10","2","4","13","0","0","0","42","46","52","46.9",
"Wojciech Szczęsny","plPOL","GK","Juventus","itSerie A","28","1990","28.0","0","0","0","0","1","0","0","1","1","0","0","0","42","2","0","100.0",
"Alexander Sørloth","noNOR","FW","Crystal Palace","engPremier League","22","1995","2.1","0","0","0","4","2","0","1","0","1","0","0","0","12","18","8","69.2",
"Franck Tabanou","frFRA","DF","Guingamp","frLigue 1","29","1989","2.0","0","0","0","3","2","0","0","6","3","0","1","0","9","5","8","38.5",
"Jonathan Tah","deGER","DF","Leverkusen","deBundesliga","22","1996","32.6","3","0","0","16","13","2","3","45","30","0","2","0","267","74","33","69.2",
"Flavien Tait","frFRA","MF,FW","Angers","frLigue 1","25","1993","33.2","2","0","0","34","69","4","199","28","35","2","0","0","189","12","18","40.0",
"Adrien Tameze","cmCMR","MF","Nice","frLigue 1","24","1994","32.7","7","0","0","45","36","0","5","56","44","0","1","0","182","32","39","45.1",
